"exp","id","block","trial","isold","condition1","condition2","rating","RT_CONF","RT_ON","excluding"
"ZSB2021_e1","ZSB2021_e1_32",2,36,0,"older","RecogFirst",3,845,4561,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,37,0,"older","RecogFirst",3,1551,1871,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,38,1,"older","RecogFirst",9,1261,3635,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,39,1,"older","RecogFirst",3,1820,2901,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,40,0,"older","RecogFirst",3,1455,3830,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,41,0,"older","RecogFirst",1,603,1784,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,42,0,"older","RecogFirst",1,850,1974,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,43,0,"older","RecogFirst",1,328,2939,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,44,1,"older","RecogFirst",4,746,9574,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,45,1,"older","RecogFirst",9,1449,4823,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,46,1,"older","RecogFirst",12,1696,2330,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,47,1,"older","RecogFirst",10,904,4455,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,48,0,"older","RecogFirst",2,610,7391,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,49,1,"older","RecogFirst",4,1550,9045,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,50,1,"older","RecogFirst",2,471,2179,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,51,0,"older","RecogFirst",2,911,2463,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,52,0,"older","RecogFirst",4,2794,5166,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,53,1,"older","RecogFirst",4,3140,6909,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,54,1,"older","RecogFirst",2,457,3265,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,55,1,"older","RecogFirst",2,342,4978,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,56,0,"older","RecogFirst",1,297,2731,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,57,0,"older","RecogFirst",1,312,1864,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,58,1,"older","RecogFirst",1,345,3007,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,59,0,"older","RecogFirst",1,280,1639,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,60,0,"older","RecogFirst",1,847,5112,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,61,1,"older","RecogFirst",9,2711,4488,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,62,1,"older","RecogFirst",8,1034,5574,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,63,1,"older","RecogFirst",1,852,4051,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,64,1,"older","RecogFirst",1,432,2389,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,65,1,"older","RecogFirst",2,543,2345,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,66,0,"older","RecogFirst",3,509,8044,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,67,1,"older","RecogFirst",4,1149,5444,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,68,0,"older","RecogFirst",9,2279,6554,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,69,0,"older","RecogFirst",1,591,2863,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,70,0,"older","RecogFirst",1,376,1939,"Include"
"ZSB2021_e1","ZSB2021_e1_32",2,71,0,"older","RecogFirst",10,1793,4356,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,33,0,"older","RecogFirst",11,1128,5664,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,34,1,"older","RecogFirst",12,876,2318,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,35,0,"older","RecogFirst",1,775,1788,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,36,0,"older","RecogFirst",10,749,2235,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,37,0,"older","RecogFirst",4,683,3458,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,38,1,"older","RecogFirst",12,615,1738,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,39,0,"older","RecogFirst",8,1039,2129,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,40,1,"older","RecogFirst",8,675,4825,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,41,1,"older","RecogFirst",10,854,4995,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,42,1,"older","RecogFirst",11,993,3399,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,43,0,"older","RecogFirst",9,1437,3261,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,44,0,"older","RecogFirst",2,241,3599,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,45,1,"older","RecogFirst",8,464,2947,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,46,1,"older","RecogFirst",12,495,1929,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,47,1,"older","RecogFirst",1,256,5214,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,48,0,"older","RecogFirst",1,1856,3497,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,49,0,"older","RecogFirst",2,527,3529,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,50,1,"older","RecogFirst",12,737,1773,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,51,0,"older","RecogFirst",1,329,2582,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,52,0,"older","RecogFirst",11,437,2719,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,53,1,"older","RecogFirst",10,613,2503,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,54,1,"older","RecogFirst",11,369,1840,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,55,1,"older","RecogFirst",2,304,3397,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,56,1,"older","RecogFirst",1,268,1535,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,57,1,"older","RecogFirst",12,519,2012,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,58,0,"older","RecogFirst",1,379,2117,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,59,0,"older","RecogFirst",1,203,2151,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,60,1,"older","RecogFirst",12,435,2134,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,61,0,"older","RecogFirst",1,219,2317,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,62,0,"older","RecogFirst",8,1081,5773,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,63,1,"older","RecogFirst",7,372,3993,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,64,0,"older","RecogFirst",5,1291,11000,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,65,1,"older","RecogFirst",1,567,2154,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,66,1,"older","RecogFirst",12,711,1963,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,67,0,"older","RecogFirst",10,1096,2022,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,68,0,"older","RecogFirst",9,2019,1983,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,69,0,"older","RecogFirst",8,582,2437,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,70,0,"older","RecogFirst",7,1064,2714,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,71,1,"older","RecogFirst",2,956,3377,"Include"
"ZSB2021_e1","ZSB2021_e1_32",1,72,1,"older","RecogFirst",9,521,4873,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,59,0,"older","AssocMemFirst",2,2084,2692,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,60,0,"older","AssocMemFirst",1,260,3035,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,61,1,"older","AssocMemFirst",3,77,1477,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,62,1,"older","AssocMemFirst",2,290,1573,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,63,0,"older","AssocMemFirst",10,208,1680,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,64,0,"older","AssocMemFirst",1,10,2074,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,65,0,"older","AssocMemFirst",3,10,1557,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,66,0,"older","AssocMemFirst",1,218,1932,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,67,1,"older","AssocMemFirst",11,24,1964,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,68,0,"older","AssocMemFirst",11,2136,1307,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,69,1,"older","AssocMemFirst",1,1382,1662,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,70,0,"older","AssocMemFirst",3,1416,1914,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,71,1,"older","AssocMemFirst",11,1309,2402,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,72,1,"older","AssocMemFirst",3,1310,1812,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,73,1,"older","AssocMemFirst",1,1448,1997,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,74,1,"older","AssocMemFirst",12,117,1569,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,75,1,"older","AssocMemFirst",12,987,1267,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,76,0,"older","AssocMemFirst",3,1230,2078,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,77,0,"older","AssocMemFirst",2,989,2784,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,78,0,"older","AssocMemFirst",1,75,2167,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,79,0,"older","AssocMemFirst",3,767,2179,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,80,1,"older","AssocMemFirst",2,136,1955,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,81,1,"older","AssocMemFirst",11,705,1373,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,82,0,"older","AssocMemFirst",2,76,2168,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,83,1,"older","AssocMemFirst",3,242,2316,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,84,1,"older","AssocMemFirst",11,292,1835,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,85,0,"older","AssocMemFirst",1,39,1988,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,86,1,"older","AssocMemFirst",10,378,3032,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,87,1,"older","AssocMemFirst",9,1336,1430,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,88,1,"older","AssocMemFirst",2,874,2541,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,89,0,"older","AssocMemFirst",12,1360,1314,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,90,1,"older","AssocMemFirst",10,655,2613,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,91,0,"older","AssocMemFirst",2,328,2448,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,92,0,"older","AssocMemFirst",3,180,1718,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,93,0,"older","AssocMemFirst",4,270,1728,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,94,0,"older","AssocMemFirst",9,60,5518,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,95,1,"older","AssocMemFirst",12,91,2725,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,96,0,"older","AssocMemFirst",11,182,1578,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,97,1,"older","AssocMemFirst",3,646,1961,"Include"
"ZSB2021_e1","ZSB2021_e1_34",2,98,1,"older","AssocMemFirst",2,177,1615,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,58,1,"older","AssocMemFirst",2,1599,3080,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,59,0,"older","AssocMemFirst",2,567,2530,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,60,1,"older","AssocMemFirst",3,321,2315,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,61,1,"older","AssocMemFirst",12,265,1215,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,62,0,"older","AssocMemFirst",2,103,1513,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,63,0,"older","AssocMemFirst",9,878,1870,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,64,1,"older","AssocMemFirst",10,272,1398,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,65,0,"older","AssocMemFirst",2,127,3104,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,66,0,"older","AssocMemFirst",12,106,2349,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,67,0,"older","AssocMemFirst",11,733,2160,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,68,1,"older","AssocMemFirst",1,63,1754,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,69,0,"older","AssocMemFirst",2,61,1936,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,70,1,"older","AssocMemFirst",10,978,1374,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,71,1,"older","AssocMemFirst",11,194,1174,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,72,1,"older","AssocMemFirst",1,143,1613,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,73,0,"older","AssocMemFirst",3,71,1604,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,74,1,"older","AssocMemFirst",2,146,1983,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,75,0,"older","AssocMemFirst",12,44,1576,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,76,1,"older","AssocMemFirst",11,43,1933,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,77,1,"older","AssocMemFirst",12,42,1100,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,78,1,"older","AssocMemFirst",10,12,1268,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,79,1,"older","AssocMemFirst",11,8,1222,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,80,0,"older","AssocMemFirst",1,85,2419,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,81,0,"older","AssocMemFirst",3,1652,1268,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,82,0,"older","AssocMemFirst",2,2844,1909,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,83,0,"older","AssocMemFirst",2,752,1981,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,84,0,"older","AssocMemFirst",1,115,1517,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,85,0,"older","AssocMemFirst",10,396,2993,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,86,1,"older","AssocMemFirst",2,88,2256,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,87,1,"older","AssocMemFirst",10,432,2247,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,88,1,"older","AssocMemFirst",12,148,1442,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,89,0,"older","AssocMemFirst",11,95,1521,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,90,0,"older","AssocMemFirst",10,3,1422,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,91,1,"older","AssocMemFirst",3,20,2260,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,92,0,"older","AssocMemFirst",12,18,1774,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,93,0,"older","AssocMemFirst",11,6,2404,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,94,1,"older","AssocMemFirst",10,1151,1721,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,95,1,"older","AssocMemFirst",11,78,1420,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,96,1,"older","AssocMemFirst",10,87,1430,"Include"
"ZSB2021_e1","ZSB2021_e1_34",1,97,0,"older","AssocMemFirst",1,904,1214,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,36,0,"older","RecogFirst",1,262,3594,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,37,1,"older","RecogFirst",10,792,4822,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,38,1,"older","RecogFirst",11,1048,4772,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,39,0,"older","RecogFirst",10,908,3785,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,40,1,"older","RecogFirst",5,1484,9843,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,41,0,"older","RecogFirst",3,307,7884,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,42,1,"older","RecogFirst",12,2168,1930,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,43,0,"older","RecogFirst",2,848,2772,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,44,1,"older","RecogFirst",12,522,2241,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,45,1,"older","RecogFirst",12,354,5824,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,46,1,"older","RecogFirst",12,265,2015,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,47,0,"older","RecogFirst",4,380,6601,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,48,1,"older","RecogFirst",12,1403,1984,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,49,1,"older","RecogFirst",12,336,2422,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,50,0,"older","RecogFirst",3,513,2573,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,51,1,"older","RecogFirst",12,263,2488,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,52,0,"older","RecogFirst",3,148,3968,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,53,1,"older","RecogFirst",4,1693,3769,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,54,0,"older","RecogFirst",1,582,2820,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,55,0,"older","RecogFirst",1,72,2530,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,56,1,"older","RecogFirst",12,404,2568,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,57,1,"older","RecogFirst",4,831,10454,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,58,1,"older","RecogFirst",12,334,3145,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,59,1,"older","RecogFirst",12,290,1708,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,60,0,"older","RecogFirst",3,1198,2378,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,61,0,"older","RecogFirst",1,2312,2689,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,62,0,"older","RecogFirst",3,326,4703,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,63,1,"older","RecogFirst",12,347,1884,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,64,0,"older","RecogFirst",1,360,3496,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,65,0,"older","RecogFirst",1,1358,2820,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,66,1,"older","RecogFirst",12,274,2099,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,67,0,"older","RecogFirst",1,276,2026,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,68,0,"older","RecogFirst",1,376,1972,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,69,0,"older","RecogFirst",1,86,2212,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,70,1,"older","RecogFirst",12,252,1718,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,71,1,"older","RecogFirst",12,244,2084,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,72,0,"older","RecogFirst",1,237,1869,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,73,0,"older","RecogFirst",1,952,1822,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,74,1,"older","RecogFirst",9,452,5309,"Include"
"ZSB2021_e1","ZSB2021_e1_36",2,75,0,"older","RecogFirst",4,412,2884,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,38,0,"older","RecogFirst",9,1861,6652,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,39,0,"older","RecogFirst",1,143,3013,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,40,1,"older","RecogFirst",12,175,1605,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,41,1,"older","RecogFirst",8,1331,5683,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,42,1,"older","RecogFirst",12,1229,2953,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,43,0,"older","RecogFirst",1,359,2679,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,44,0,"older","RecogFirst",2,352,3764,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,45,0,"older","RecogFirst",8,109,4669,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,46,1,"older","RecogFirst",12,184,1947,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,47,0,"older","RecogFirst",9,122,3107,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,48,0,"older","RecogFirst",1,256,3272,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,49,1,"older","RecogFirst",12,952,2281,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,50,1,"older","RecogFirst",11,439,3621,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,51,1,"older","RecogFirst",12,291,1792,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,52,1,"older","RecogFirst",9,335,3179,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,53,1,"older","RecogFirst",12,345,1356,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,54,1,"older","RecogFirst",11,440,2614,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,55,1,"older","RecogFirst",4,506,6857,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,56,1,"older","RecogFirst",5,497,2465,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,57,0,"older","RecogFirst",2,176,4672,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,58,0,"older","RecogFirst",10,317,1452,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,59,1,"older","RecogFirst",12,225,4707,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,60,0,"older","RecogFirst",3,248,3555,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,61,1,"older","RecogFirst",4,251,4433,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,62,0,"older","RecogFirst",3,534,1811,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,63,1,"older","RecogFirst",8,379,4291,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,64,1,"older","RecogFirst",8,163,5751,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,65,1,"older","RecogFirst",12,149,1544,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,66,0,"older","RecogFirst",9,342,4595,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,67,0,"older","RecogFirst",2,814,2003,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,68,0,"older","RecogFirst",4,279,3513,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,69,0,"older","RecogFirst",1,281,1615,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,70,0,"older","RecogFirst",9,265,4673,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,71,1,"older","RecogFirst",12,275,2025,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,72,1,"older","RecogFirst",12,273,2339,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,73,0,"older","RecogFirst",3,243,6209,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,74,1,"older","RecogFirst",1,13,2477,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,75,0,"older","RecogFirst",8,403,2191,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,76,0,"older","RecogFirst",3,60,5709,"Include"
"ZSB2021_e1","ZSB2021_e1_36",1,77,0,"older","RecogFirst",4,127,8021,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,61,0,"older","AssocMemFirst",1,1119,2254,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,62,1,"older","AssocMemFirst",4,70,7245,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,63,1,"older","AssocMemFirst",10,270,4094,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,64,1,"older","AssocMemFirst",2,195,5942,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,65,0,"older","AssocMemFirst",1,5,1502,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,66,1,"older","AssocMemFirst",1,1622,1904,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,67,0,"older","AssocMemFirst",1,1760,1296,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,68,0,"older","AssocMemFirst",2,141,1852,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,69,0,"older","AssocMemFirst",1,589,1402,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,70,1,"older","AssocMemFirst",8,2355,6000,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,71,1,"older","AssocMemFirst",3,379,1984,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,72,1,"older","AssocMemFirst",3,66,4183,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,73,0,"older","AssocMemFirst",1,1014,1378,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,74,1,"older","AssocMemFirst",1,169,2265,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,75,1,"older","AssocMemFirst",1,1106,1133,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,76,1,"older","AssocMemFirst",1,1027,2817,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,77,1,"older","AssocMemFirst",12,689,1373,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,78,1,"older","AssocMemFirst",12,1095,1312,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,79,0,"older","AssocMemFirst",3,294,2286,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,80,0,"older","AssocMemFirst",1,624,1205,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,81,0,"older","AssocMemFirst",1,562,1274,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,82,1,"older","AssocMemFirst",12,846,1470,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,83,1,"older","AssocMemFirst",4,610,7616,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,84,1,"older","AssocMemFirst",12,390,1820,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,85,0,"older","AssocMemFirst",1,948,1218,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,86,0,"older","AssocMemFirst",1,656,1881,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,87,0,"older","AssocMemFirst",1,634,1057,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,88,1,"older","AssocMemFirst",12,730,1499,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,89,0,"older","AssocMemFirst",1,654,1312,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,90,0,"older","AssocMemFirst",1,588,1151,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,91,0,"older","AssocMemFirst",1,603,1175,"Include"
"ZSB2021_e1","ZSB2021_e1_24",3,92,0,"older","AssocMemFirst",1,591,1030,"Include"
