"exp","id","condition1","block","trial","isold","rating","RT","excluding"
"JCM2019_e1","JCM2019_e1_38","Old65",4,19,1,1,760,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,20,0,1,747,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,21,1,2,812,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,22,1,1,764,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,23,1,6,526,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,24,0,2,705,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,25,1,5,1271,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,26,0,2,1029,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,27,1,1,761,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,28,1,2,709,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,29,1,2,1008,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,30,1,2,670,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,31,1,3,916,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,32,1,6,1085,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,33,1,6,952,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,34,1,1,1442,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,35,1,1,1098,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,36,1,6,679,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,37,1,6,631,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,38,1,6,689,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,39,1,6,587,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,40,1,6,472,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,41,0,6,345,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,42,0,5,1030,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,43,1,1,324,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,44,1,6,788,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,45,0,5,928,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,46,1,6,812,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,47,1,5,615,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,48,0,1,683,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,49,1,6,826,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,50,1,5,2124,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,51,0,4,877,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,52,1,6,761,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,53,0,1,821,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,54,1,6,861,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,55,0,1,1973,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,56,1,4,909,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,57,1,5,839,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,58,1,5,733,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,59,1,2,801,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,60,1,5,599,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,61,1,4,721,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,62,1,6,719,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,63,1,6,719,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,64,1,6,620,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,65,0,1,986,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,66,0,1,695,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,67,1,6,706,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,68,1,6,627,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,69,1,1,847,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,70,1,6,724,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,71,0,1,656,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,72,0,6,1669,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,73,0,5,796,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,74,1,2,569,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,75,1,5,583,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,76,0,6,601,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,77,1,4,709,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,78,0,6,528,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,79,0,6,4466,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,80,1,1,481,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,81,0,1,1528,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,82,1,6,1518,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,83,0,6,933,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,84,1,2,606,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,85,0,1,848,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,86,0,2,1436,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,87,1,1,848,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,88,0,6,9338,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,89,1,6,774,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,90,0,2,986,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,91,1,6,1435,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,92,1,6,2040,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,93,1,6,1197,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,94,0,5,728,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,95,1,1,1480,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,96,0,6,873,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,97,1,6,570,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,98,1,5,809,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,99,0,1,1308,"Include"
"JCM2019_e1","JCM2019_e1_38","Old65",4,100,1,6,726,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,1,1,6,1948,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,2,1,6,698,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,3,1,2,1419,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,4,1,6,632,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,5,1,5,2348,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,6,1,6,656,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,7,1,6,540,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,8,1,5,1411,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,9,1,1,883,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,10,1,4,882,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,11,1,6,822,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,12,1,5,594,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,13,1,6,610,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,14,1,5,391,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,15,1,4,776,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,16,1,6,658,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,17,1,6,381,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,18,1,6,127,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,19,1,6,492,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,20,1,5,520,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,21,1,6,305,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,22,0,6,62,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,23,1,5,445,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,24,1,6,589,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,25,1,4,624,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,26,0,2,1038,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,27,0,6,1564,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,28,1,5,544,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,29,1,4,852,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,30,1,6,1131,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,31,1,5,636,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,32,1,6,893,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,33,0,6,1911,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,34,0,5,628,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,35,1,1,559,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,36,0,4,1141,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,37,1,1,957,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,38,1,5,1556,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,39,1,5,685,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,40,1,5,978,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,41,0,6,1200,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,42,1,6,1020,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,43,1,5,819,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,44,1,5,906,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,45,1,6,624,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,46,1,5,501,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,47,1,6,762,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,48,1,1,884,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,49,1,2,826,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,50,1,5,729,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,51,1,6,776,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,52,1,5,517,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,53,0,5,644,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,54,1,2,794,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,55,1,6,347,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,56,1,6,322,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,57,1,6,953,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,58,0,4,525,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,59,1,5,1881,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,60,1,5,692,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,61,1,6,712,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,62,1,6,563,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,63,1,6,727,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,64,1,5,502,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,65,1,6,361,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,66,1,6,710,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,67,1,6,479,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,68,1,6,366,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,69,1,6,591,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,70,1,6,742,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,71,1,6,964,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,72,1,6,930,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,73,0,6,563,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,74,1,6,295,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,75,0,6,290,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,76,0,6,897,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,77,1,5,674,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,78,1,4,426,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,79,1,6,1162,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,80,1,6,633,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,81,1,6,683,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,82,1,6,689,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,83,1,5,436,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,84,1,6,670,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,85,1,4,433,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,86,1,5,359,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,87,1,6,940,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,88,0,3,930,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,89,1,6,1190,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,90,1,6,1111,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,91,1,6,434,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,92,1,5,1156,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,93,1,5,616,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,94,1,6,671,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,95,1,5,892,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,96,1,6,666,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,97,0,3,973,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,98,0,2,1530,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,99,1,6,825,"Include"
"JCM2019_e1","JCM2019_e1_38","Old85",5,100,1,6,972,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,1,1,6,151086,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,2,1,2,3203,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,3,1,1,7235,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,4,1,1,7058,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,5,0,5,1792,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,6,1,1,4641,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,7,1,1,2236,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,8,1,1,7057,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,9,1,6,2638,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,10,1,6,1445,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,11,1,1,1586,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,12,0,2,3479,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,13,1,2,1588,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,14,0,1,1795,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,15,1,6,1766,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,16,1,6,1105,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,17,1,1,1487,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,18,1,6,2368,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,19,1,2,2417,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,20,1,1,1646,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,21,1,6,2166,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,22,1,2,1531,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,23,1,6,891,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,24,1,2,1053,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,25,1,6,901,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,26,1,6,911,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,27,1,6,820,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,28,1,6,1390,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,29,1,6,1490,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,30,1,6,586,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,31,1,6,564,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,32,1,6,536,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,33,0,6,693,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,34,1,6,2029,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,35,1,6,878,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,36,1,6,908,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,37,1,6,697,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,38,1,6,623,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,39,1,6,1137,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,40,1,6,638,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,41,1,6,2046,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,42,1,6,1903,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,43,1,6,735,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,44,1,6,860,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,45,0,6,1294,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,46,1,6,5628,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,47,1,6,759,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,48,1,6,596,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,49,1,5,3605,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,50,1,6,1146,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,51,1,5,2669,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,52,0,6,3085,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,53,1,5,3253,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,54,0,5,3213,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,55,1,6,1010,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,56,1,6,1028,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,57,1,2,1825,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,58,1,6,1368,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,59,1,6,1036,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,60,1,6,719,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,61,0,2,1805,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,62,1,6,1732,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,63,1,2,1644,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,64,1,6,875,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,65,1,6,729,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,66,1,6,551,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,67,0,6,603,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,68,1,6,892,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,69,0,2,1745,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,70,1,6,1068,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,71,1,6,963,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,72,1,6,780,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,73,1,6,857,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,74,1,6,668,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,75,1,2,1282,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,76,1,2,1500,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,77,1,6,790,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,78,1,6,480,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,79,1,6,583,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,80,1,6,751,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,81,1,6,744,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,82,0,6,872,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,83,0,2,1280,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,84,1,6,3459,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,85,1,6,1412,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,86,1,6,688,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,87,1,6,1764,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,88,1,6,657,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,89,1,6,793,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,90,0,6,2225,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,91,1,6,2150,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,92,1,6,1248,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,93,1,6,723,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,94,1,6,567,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,95,1,6,2838,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,96,0,4,3478,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,97,1,6,1263,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,98,1,6,867,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,99,0,2,1778,"Include"
"JCM2019_e1","JCM2019_e1_39","Old85",1,100,1,6,2151,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,1,1,6,1821,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,2,1,6,991,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,3,0,6,602,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,4,1,6,2381,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,5,0,5,1204,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,6,0,6,1138,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,7,0,6,2073,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,8,1,5,1371,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,9,0,1,3427,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,10,1,6,1181,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,11,1,4,1146,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,12,1,6,1362,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,13,1,6,1065,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,14,1,5,2377,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,15,0,5,1181,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,16,1,2,1441,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,17,1,1,2312,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,18,0,6,884,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,19,0,6,1064,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,20,0,2,1203,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,21,0,2,1074,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,22,1,1,807,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,23,1,6,2504,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,24,1,6,922,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,25,1,6,1151,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,26,1,6,1155,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,27,0,1,3285,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,28,1,6,1439,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,29,1,5,2945,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,30,0,1,2470,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,31,0,1,1228,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,32,1,6,1318,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,33,1,6,1056,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,34,0,1,1407,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,35,1,6,907,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,36,0,1,904,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,37,1,6,1553,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,38,0,6,912,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,39,0,6,2917,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,40,1,1,1166,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,41,1,2,1858,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,42,0,1,1236,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,43,1,6,871,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,44,1,1,1337,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,45,1,6,861,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,46,1,6,806,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,47,0,1,992,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,48,1,6,848,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,49,1,6,1002,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,50,0,1,910,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,51,1,6,1156,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,52,1,1,1712,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,53,1,6,912,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,54,1,5,1999,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,55,0,2,1928,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,56,0,6,964,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,57,1,6,1252,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,58,1,6,702,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,59,1,6,557,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,60,1,6,1137,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,61,1,5,3143,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,62,1,5,1603,"Include"
"JCM2019_e1","JCM2019_e1_39","Old65",2,63,0,5,1263,"Include"
