"exp","id","trial","isold","condition1","rating","RT","excluding"
"HUW2015_e1","HUW2015_e1_4",228,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",229,0,"JudgeNewness",4,1608.085352,"Include"
"HUW2015_e1","HUW2015_e1_4",230,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",231,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",232,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",233,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",234,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",235,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",236,0,"JudgeNewness",5,1577.580774,"Include"
"HUW2015_e1","HUW2015_e1_4",237,0,"JudgeNewness",5,1310.342789,"Include"
"HUW2015_e1","HUW2015_e1_4",238,0,"JudgeNewness",2,2068.926402,"Include"
"HUW2015_e1","HUW2015_e1_4",239,1,"JudgeNewness",5,1627.385796,"Include"
"HUW2015_e1","HUW2015_e1_4",240,0,"JudgeNewness",2,256.358318,"Include"
"HUW2015_e1","HUW2015_e1_4",241,1,"JudgeNewness",5,1939.12621,"Include"
"HUW2015_e1","HUW2015_e1_4",242,1,"JudgeNewness",5,1640.001801,"Include"
"HUW2015_e1","HUW2015_e1_4",243,1,"JudgeNewness",5,1663.651555,"Include"
"HUW2015_e1","HUW2015_e1_4",244,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",245,0,"JudgeNewness",4,2203.621152,"Include"
"HUW2015_e1","HUW2015_e1_4",246,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",247,1,"JudgeNewness",3,1837.952753,"Include"
"HUW2015_e1","HUW2015_e1_4",248,0,"JudgeNewness",5,2316.303604,"Include"
"HUW2015_e1","HUW2015_e1_4",249,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",250,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",251,1,"JudgeNewness",5,1854.94211,"Include"
"HUW2015_e1","HUW2015_e1_4",252,1,"JudgeNewness",3,2068.495191,"Include"
"HUW2015_e1","HUW2015_e1_4",253,1,"JudgeNewness",5,2123.258515,"Include"
"HUW2015_e1","HUW2015_e1_4",254,1,"JudgeNewness",5,2609.672436,"Include"
"HUW2015_e1","HUW2015_e1_4",255,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",256,0,"JudgeNewness",2,1652.105854,"Include"
"HUW2015_e1","HUW2015_e1_4",257,1,"JudgeNewness",5,1384.906547,"Include"
"HUW2015_e1","HUW2015_e1_4",258,0,"JudgeNewness",3,1670.524293,"Include"
"HUW2015_e1","HUW2015_e1_4",259,1,"JudgeNewness",2,1781.437363,"Include"
"HUW2015_e1","HUW2015_e1_4",260,1,"JudgeNewness",5,1489.75638,"Include"
"HUW2015_e1","HUW2015_e1_4",261,1,"JudgeNewness",5,1518.870254,"Include"
"HUW2015_e1","HUW2015_e1_4",262,1,"JudgeNewness",5,1445.047054,"Include"
"HUW2015_e1","HUW2015_e1_4",263,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",264,1,"JudgeNewness",5,1741.885131,"Include"
"HUW2015_e1","HUW2015_e1_4",265,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",266,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",267,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",268,0,"JudgeNewness",2,1722.286073,"Include"
"HUW2015_e1","HUW2015_e1_4",269,0,"JudgeNewness",5,1119.722827,"Include"
"HUW2015_e1","HUW2015_e1_4",270,0,"JudgeNewness",5,1107.666135,"Include"
"HUW2015_e1","HUW2015_e1_4",271,1,"JudgeNewness",5,1609.742704,"Include"
"HUW2015_e1","HUW2015_e1_4",272,0,"JudgeNewness",2,1344.414136,"Include"
"HUW2015_e1","HUW2015_e1_4",273,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",274,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",275,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",276,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",277,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",278,1,"JudgeNewness",3,2002.555561,"Include"
"HUW2015_e1","HUW2015_e1_4",279,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",280,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",281,0,"JudgeNewness",2,1458.432014,"Include"
"HUW2015_e1","HUW2015_e1_4",282,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",283,0,"JudgeNewness",4,2223.570108,"Include"
"HUW2015_e1","HUW2015_e1_4",284,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",285,0,"JudgeNewness",5,1505.069938,"Include"
"HUW2015_e1","HUW2015_e1_4",286,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",287,1,"JudgeNewness",5,1117.983889,"Include"
"HUW2015_e1","HUW2015_e1_4",288,0,"JudgeNewness",3,1777.090873,"Include"
"HUW2015_e1","HUW2015_e1_4",289,1,"JudgeNewness",5,1630.074641,"Include"
"HUW2015_e1","HUW2015_e1_4",290,0,"JudgeNewness",5,2317.602154,"Include"
"HUW2015_e1","HUW2015_e1_4",291,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",292,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",293,1,"JudgeNewness",5,1140.948555,"Include"
"HUW2015_e1","HUW2015_e1_4",294,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",295,1,"JudgeNewness",5,1866.320477,"Include"
"HUW2015_e1","HUW2015_e1_4",296,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",297,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_4",298,0,"JudgeNewness",5,1263.790646,"Include"
"HUW2015_e1","HUW2015_e1_4",299,1,"JudgeNewness",5,1653.891584,"Include"
"HUW2015_e1","HUW2015_e1_4",300,1,"JudgeNewness",5,2251.279752,"Include"
"HUW2015_e1","HUW2015_e1_8",1,0,"JudgeNewness",1,2077.319239,"Include"
"HUW2015_e1","HUW2015_e1_8",2,1,"JudgeNewness",5,1936.974961,"Include"
"HUW2015_e1","HUW2015_e1_8",3,0,"JudgeNewness",2,2670.741008,"Include"
"HUW2015_e1","HUW2015_e1_8",4,1,"JudgeNewness",4,3060.29494,"Include"
"HUW2015_e1","HUW2015_e1_8",5,1,"JudgeNewness",5,1858.443089,"Include"
"HUW2015_e1","HUW2015_e1_8",6,0,"JudgeNewness",2,3258.142303,"Include"
"HUW2015_e1","HUW2015_e1_8",7,0,"JudgeNewness",2,2521.187023,"Include"
"HUW2015_e1","HUW2015_e1_8",8,1,"JudgeNewness",3,2943.178653,"Include"
"HUW2015_e1","HUW2015_e1_8",9,1,"JudgeNewness",5,1627.636804,"Include"
"HUW2015_e1","HUW2015_e1_8",10,1,"JudgeNewness",5,1913.226456,"Include"
"HUW2015_e1","HUW2015_e1_8",11,0,"JudgeNewness",4,2470.318899,"Include"
"HUW2015_e1","HUW2015_e1_8",12,1,"JudgeNewness",4,1908.691087,"Include"
"HUW2015_e1","HUW2015_e1_8",13,1,"JudgeNewness",5,1722.373043,"Include"
"HUW2015_e1","HUW2015_e1_8",14,0,"JudgeNewness",1,2048.676524,"Include"
"HUW2015_e1","HUW2015_e1_8",15,0,"JudgeNewness",3,2423.236629,"Include"
"HUW2015_e1","HUW2015_e1_8",16,0,"JudgeNewness",1,1786.385416,"Include"
"HUW2015_e1","HUW2015_e1_8",17,1,"JudgeNewness",5,2120.115717,"Include"
"HUW2015_e1","HUW2015_e1_8",18,0,"JudgeNewness",2,2068.343661,"Include"
"HUW2015_e1","HUW2015_e1_8",19,0,"JudgeNewness",3,2577.503468,"Include"
"HUW2015_e1","HUW2015_e1_8",20,0,"JudgeNewness",4,2423.666607,"Include"
"HUW2015_e1","HUW2015_e1_8",21,1,"JudgeNewness",5,1701.17484,"Include"
"HUW2015_e1","HUW2015_e1_8",22,0,"JudgeNewness",1,1611.458185,"Include"
"HUW2015_e1","HUW2015_e1_8",23,1,"JudgeNewness",2,2951.680707,"Include"
"HUW2015_e1","HUW2015_e1_8",24,1,"JudgeNewness",4,2963.22387,"Include"
"HUW2015_e1","HUW2015_e1_8",25,0,"JudgeNewness",1,1514.940593,"Include"
"HUW2015_e1","HUW2015_e1_8",26,1,"JudgeNewness",5,2752.455782,"Include"
"HUW2015_e1","HUW2015_e1_8",27,1,"JudgeNewness",4,3005.430033,"Include"
"HUW2015_e1","HUW2015_e1_8",28,1,"JudgeNewness",5,2260.416006,"Include"
"HUW2015_e1","HUW2015_e1_8",29,0,"JudgeNewness",1,1482.376778,"Include"
"HUW2015_e1","HUW2015_e1_8",30,1,"JudgeNewness",5,1919.410814,"Include"
"HUW2015_e1","HUW2015_e1_8",31,1,"JudgeNewness",5,1860.770311,"Include"
"HUW2015_e1","HUW2015_e1_8",32,0,"JudgeNewness",2,2514.26833,"Include"
"HUW2015_e1","HUW2015_e1_8",33,1,"JudgeNewness",5,2511.304638,"Include"
"HUW2015_e1","HUW2015_e1_8",34,1,"JudgeNewness",4,2550.351768,"Include"
"HUW2015_e1","HUW2015_e1_8",35,0,"JudgeNewness",1,1380.317676,"Include"
"HUW2015_e1","HUW2015_e1_8",36,1,"JudgeNewness",5,1681.071041,"Include"
"HUW2015_e1","HUW2015_e1_8",37,1,"JudgeNewness",5,1677.898818,"Include"
"HUW2015_e1","HUW2015_e1_8",38,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_8",39,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_8",40,0,"JudgeNewness",1,1694.582956,"Include"
"HUW2015_e1","HUW2015_e1_8",41,0,"JudgeNewness",1,2627.480029,"Include"
"HUW2015_e1","HUW2015_e1_8",42,1,"JudgeNewness",4,1839.678887,"Include"
"HUW2015_e1","HUW2015_e1_8",43,1,"JudgeNewness",5,2269.632743,"Include"
"HUW2015_e1","HUW2015_e1_8",44,1,"JudgeNewness",4,3172.847886,"Include"
"HUW2015_e1","HUW2015_e1_8",45,1,"JudgeNewness",5,2107.578797,"Include"
"HUW2015_e1","HUW2015_e1_8",46,0,"JudgeNewness",2,2318.876864,"Include"
"HUW2015_e1","HUW2015_e1_8",47,0,"JudgeNewness",5,2412.490535,"Include"
"HUW2015_e1","HUW2015_e1_8",48,1,"JudgeNewness",5,1986.257749,"Include"
"HUW2015_e1","HUW2015_e1_8",49,0,"JudgeNewness",1,2047.559913,"Include"
"HUW2015_e1","HUW2015_e1_8",50,0,"JudgeNewness",5,2483.13076,"Include"
"HUW2015_e1","HUW2015_e1_8",51,0,"JudgeNewness",5,2009.424602,"Include"
"HUW2015_e1","HUW2015_e1_8",52,0,"JudgeNewness",1,1750.195871,"Include"
"HUW2015_e1","HUW2015_e1_8",53,1,"JudgeNewness",5,3811.685771,"Include"
"HUW2015_e1","HUW2015_e1_8",54,1,"JudgeNewness",3,2393.38704,"Include"
"HUW2015_e1","HUW2015_e1_8",55,0,"JudgeNewness",1,1614.606958,"Include"
"HUW2015_e1","HUW2015_e1_8",56,1,"JudgeNewness",5,1893.411271,"Include"
"HUW2015_e1","HUW2015_e1_8",57,0,"JudgeNewness",2,2667.572293,"Include"
"HUW2015_e1","HUW2015_e1_8",58,0,"JudgeNewness",1,1770.631661,"Include"
"HUW2015_e1","HUW2015_e1_8",59,0,"JudgeNewness",1,2295.805356,"Include"
"HUW2015_e1","HUW2015_e1_8",60,0,"JudgeNewness",2,2901.046422,"Include"
"HUW2015_e1","HUW2015_e1_8",61,0,"JudgeNewness",3,2535.845181,"Include"
"HUW2015_e1","HUW2015_e1_8",62,1,"JudgeNewness",5,1654.218586,"Include"
"HUW2015_e1","HUW2015_e1_8",63,1,"JudgeNewness",5,1906.557058,"Include"
"HUW2015_e1","HUW2015_e1_8",64,1,"JudgeNewness",5,1682.369131,"Include"
"HUW2015_e1","HUW2015_e1_8",65,1,"JudgeNewness",5,1976.485608,"Include"
"HUW2015_e1","HUW2015_e1_8",66,1,"JudgeNewness",5,2398.23057,"Include"
"HUW2015_e1","HUW2015_e1_8",67,1,"JudgeNewness",5,1787.239637,"Include"
"HUW2015_e1","HUW2015_e1_8",68,1,"JudgeNewness",2,2440.847442,"Include"
"HUW2015_e1","HUW2015_e1_8",69,1,"JudgeNewness",5,1710.611681,"Include"
"HUW2015_e1","HUW2015_e1_8",70,1,"JudgeNewness",5,2764.433009,"Include"
"HUW2015_e1","HUW2015_e1_8",71,1,"JudgeNewness",4,2948.181817,"Include"
"HUW2015_e1","HUW2015_e1_8",72,0,"JudgeNewness",1,2282.600249,"Include"
"HUW2015_e1","HUW2015_e1_8",73,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_8",74,0,"JudgeNewness",2,2389.133371,"Include"
"HUW2015_e1","HUW2015_e1_8",75,0,"JudgeNewness",4,2536.657571,"Include"
"HUW2015_e1","HUW2015_e1_8",76,1,"JudgeNewness",5,1943.69043,"Include"
"HUW2015_e1","HUW2015_e1_8",77,0,"JudgeNewness",5,2571.407318,"Include"
"HUW2015_e1","HUW2015_e1_8",78,1,"JudgeNewness",4,2623.881009,"Include"
"HUW2015_e1","HUW2015_e1_8",79,1,"JudgeNewness",5,1668.515921,"Include"
"HUW2015_e1","HUW2015_e1_8",80,0,"JudgeNewness",1,1947.593528,"Include"
"HUW2015_e1","HUW2015_e1_8",81,0,"JudgeNewness",2,2680.452974,"Include"
"HUW2015_e1","HUW2015_e1_8",82,1,"JudgeNewness",5,2079.323292,"Include"
"HUW2015_e1","HUW2015_e1_8",83,1,"JudgeNewness",5,2076.833475,"Include"
"HUW2015_e1","HUW2015_e1_8",84,0,"JudgeNewness",3,2682.504709,"Include"
"HUW2015_e1","HUW2015_e1_8",85,0,"JudgeNewness",4,2392.65911,"Include"
"HUW2015_e1","HUW2015_e1_8",86,0,"JudgeNewness",1,2166.622843,"Include"
"HUW2015_e1","HUW2015_e1_8",87,1,"JudgeNewness",5,1859.922054,"Include"
"HUW2015_e1","HUW2015_e1_8",88,0,"JudgeNewness",1,1761.378947,"Include"
"HUW2015_e1","HUW2015_e1_8",89,0,"JudgeNewness",1,2303.810119,"Include"
"HUW2015_e1","HUW2015_e1_8",90,0,"JudgeNewness",2,2364.122071,"Include"
"HUW2015_e1","HUW2015_e1_8",91,1,"JudgeNewness",5,2026.89494,"Include"
"HUW2015_e1","HUW2015_e1_8",92,0,"JudgeNewness",1,1552.393375,"Include"
"HUW2015_e1","HUW2015_e1_8",93,1,"JudgeNewness",5,1838.538345,"Include"
"HUW2015_e1","HUW2015_e1_8",94,0,"JudgeNewness",4,2508.896538,"Include"
"HUW2015_e1","HUW2015_e1_8",95,1,"JudgeNewness",5,2322.419763,"Include"
"HUW2015_e1","HUW2015_e1_8",96,0,"JudgeNewness",3,2446.195922,"Include"
"HUW2015_e1","HUW2015_e1_8",97,1,"JudgeNewness",5,1964.730041,"Include"
"HUW2015_e1","HUW2015_e1_8",98,0,"JudgeNewness",1,1642.300873,"Include"
"HUW2015_e1","HUW2015_e1_8",99,0,"JudgeNewness",1,1728.679229,"Include"
"HUW2015_e1","HUW2015_e1_8",100,0,"JudgeNewness",1,2716.423762,"Include"
"HUW2015_e1","HUW2015_e1_8",101,0,"JudgeNewness",1,2763.299342,"Include"
"HUW2015_e1","HUW2015_e1_8",102,1,"JudgeNewness",1,2488.711096,"Include"
"HUW2015_e1","HUW2015_e1_8",103,1,"JudgeNewness",4,2808.089852,"Include"
"HUW2015_e1","HUW2015_e1_8",104,0,"JudgeNewness",3,2884.633935,"Include"
"HUW2015_e1","HUW2015_e1_8",105,0,"JudgeNewness",2,3016.302328,"Include"
"HUW2015_e1","HUW2015_e1_8",106,0,"JudgeNewness",2,3790.090032,"Include"
"HUW2015_e1","HUW2015_e1_8",107,1,"JudgeNewness",5,2259.335892,"Include"
"HUW2015_e1","HUW2015_e1_8",108,0,"JudgeNewness",4,2425.361417,"Include"
"HUW2015_e1","HUW2015_e1_8",109,1,"JudgeNewness",5,2599.518809,"Include"
"HUW2015_e1","HUW2015_e1_8",110,0,"JudgeNewness",2,2724.472471,"Include"
"HUW2015_e1","HUW2015_e1_8",111,1,"JudgeNewness",3,2699.760576,"Include"
"HUW2015_e1","HUW2015_e1_8",112,0,"JudgeNewness",1,1776.488321,"Include"
"HUW2015_e1","HUW2015_e1_8",113,0,"JudgeNewness",1,1885.693962,"Include"
"HUW2015_e1","HUW2015_e1_8",114,0,"JudgeNewness",3,2651.38686,"Include"
"HUW2015_e1","HUW2015_e1_8",115,1,"JudgeNewness",5,3248.657521,"Include"
"HUW2015_e1","HUW2015_e1_8",116,0,"JudgeNewness",2,3151.115622,"Include"
"HUW2015_e1","HUW2015_e1_8",117,1,"JudgeNewness",5,1676.929571,"Include"
"HUW2015_e1","HUW2015_e1_8",118,1,"JudgeNewness",4,2842.160567,"Include"
"HUW2015_e1","HUW2015_e1_8",119,1,"JudgeNewness",5,1613.748209,"Include"
"HUW2015_e1","HUW2015_e1_8",120,1,"JudgeNewness",5,1885.22685,"Include"
"HUW2015_e1","HUW2015_e1_8",121,0,"JudgeNewness",2,1945.732075,"Include"
"HUW2015_e1","HUW2015_e1_8",122,0,"JudgeNewness",1,1512.007787,"Include"
"HUW2015_e1","HUW2015_e1_8",123,0,"JudgeNewness",2,2348.908862,"Include"
"HUW2015_e1","HUW2015_e1_8",124,1,"JudgeNewness",5,2459.788196,"Include"
"HUW2015_e1","HUW2015_e1_8",125,1,"JudgeNewness",5,1841.405991,"Include"
"HUW2015_e1","HUW2015_e1_8",126,1,"JudgeNewness",4,2286.195022,"Include"
"HUW2015_e1","HUW2015_e1_8",127,0,"JudgeNewness",1,1676.466081,"Include"
"HUW2015_e1","HUW2015_e1_8",128,0,"JudgeNewness",1,2402.994467,"Include"
"HUW2015_e1","HUW2015_e1_8",129,0,"JudgeNewness",4,3025.258183,"Include"
"HUW2015_e1","HUW2015_e1_8",130,1,"JudgeNewness",5,2021.776806,"Include"
"HUW2015_e1","HUW2015_e1_8",131,1,"JudgeNewness",4,2380.745926,"Include"
"HUW2015_e1","HUW2015_e1_8",132,0,"JudgeNewness",3,2840.825154,"Include"
"HUW2015_e1","HUW2015_e1_8",133,0,"JudgeNewness",1,1966.216797,"Include"
"HUW2015_e1","HUW2015_e1_8",134,0,"JudgeNewness",1,2316.234531,"Include"
"HUW2015_e1","HUW2015_e1_8",135,1,"JudgeNewness",3,3777.928654,"Include"
"HUW2015_e1","HUW2015_e1_8",136,0,"JudgeNewness",2,2577.04251,"Include"
"HUW2015_e1","HUW2015_e1_8",137,0,"JudgeNewness",2,2231.782614,"Include"
"HUW2015_e1","HUW2015_e1_8",138,0,"JudgeNewness",5,2556.562503,"Include"
"HUW2015_e1","HUW2015_e1_8",139,0,"JudgeNewness",4,2723.207435,"Include"
"HUW2015_e1","HUW2015_e1_8",140,1,"JudgeNewness",4,2209.526428,"Include"
"HUW2015_e1","HUW2015_e1_8",141,0,"JudgeNewness",1,2301.39955,"Include"
"HUW2015_e1","HUW2015_e1_8",142,1,"JudgeNewness",4,2475.613129,"Include"
"HUW2015_e1","HUW2015_e1_8",143,0,"JudgeNewness",2,3049.771195,"Include"
"HUW2015_e1","HUW2015_e1_8",144,0,"JudgeNewness",4,2304.893257,"Include"
"HUW2015_e1","HUW2015_e1_8",145,0,"JudgeNewness",3,2492.60667,"Include"
"HUW2015_e1","HUW2015_e1_8",146,1,"JudgeNewness",5,2073.117819,"Include"
"HUW2015_e1","HUW2015_e1_8",147,1,"JudgeNewness",4,3302.868351,"Include"
"HUW2015_e1","HUW2015_e1_8",148,0,"JudgeNewness",4,1990.18899,"Include"
"HUW2015_e1","HUW2015_e1_8",149,0,"JudgeNewness",4,2804.157188,"Include"
"HUW2015_e1","HUW2015_e1_8",150,0,"JudgeNewness",4,3006.742407,"Include"
"HUW2015_e1","HUW2015_e1_8",151,1,"JudgeNewness",5,2611.761943,"Include"
"HUW2015_e1","HUW2015_e1_8",152,1,"JudgeNewness",5,2016.471107,"Include"
"HUW2015_e1","HUW2015_e1_8",153,1,"JudgeNewness",5,1767.164079,"Include"
"HUW2015_e1","HUW2015_e1_8",154,1,"JudgeNewness",4,3173.979931,"Include"
"HUW2015_e1","HUW2015_e1_8",155,0,"JudgeNewness",4,2768.60107,"Include"
"HUW2015_e1","HUW2015_e1_8",156,1,"JudgeNewness",2,2854.425384,"Include"
"HUW2015_e1","HUW2015_e1_8",157,1,"JudgeNewness",5,1717.112647,"Include"
"HUW2015_e1","HUW2015_e1_8",158,1,"JudgeNewness",4,3180.167392,"Include"
"HUW2015_e1","HUW2015_e1_8",159,1,"JudgeNewness",3,2897.326047,"Include"
"HUW2015_e1","HUW2015_e1_8",160,1,"JudgeNewness",5,1799.012716,"Include"
"HUW2015_e1","HUW2015_e1_8",161,0,"JudgeNewness",2,1964.837659,"Include"
"HUW2015_e1","HUW2015_e1_8",162,0,"JudgeNewness",3,2490.556446,"Include"
"HUW2015_e1","HUW2015_e1_8",163,1,"JudgeNewness",5,2061.748125,"Include"
"HUW2015_e1","HUW2015_e1_8",164,0,"JudgeNewness",2,3299.917788,"Include"
"HUW2015_e1","HUW2015_e1_8",165,0,"JudgeNewness",2,1720.990914,"Include"
"HUW2015_e1","HUW2015_e1_8",166,1,"JudgeNewness",2,2949.448103,"Include"
"HUW2015_e1","HUW2015_e1_8",167,1,"JudgeNewness",1,1498.959074,"Include"
"HUW2015_e1","HUW2015_e1_8",168,1,"JudgeNewness",5,1632.486805,"Include"
"HUW2015_e1","HUW2015_e1_8",169,1,"JudgeNewness",2,3182.70119,"Include"
"HUW2015_e1","HUW2015_e1_8",170,0,"JudgeNewness",2,2819.648515,"Include"
"HUW2015_e1","HUW2015_e1_8",171,0,"JudgeNewness",4,2385.089393,"Include"
"HUW2015_e1","HUW2015_e1_8",172,1,"JudgeNewness",5,1703.015153,"Include"
"HUW2015_e1","HUW2015_e1_8",173,1,"JudgeNewness",5,1397.618711,"Include"
"HUW2015_e1","HUW2015_e1_8",174,0,"JudgeNewness",2,2380.632812,"Include"
"HUW2015_e1","HUW2015_e1_8",175,1,"JudgeNewness",5,1506.503192,"Include"
"HUW2015_e1","HUW2015_e1_8",176,1,"JudgeNewness",3,3248.733162,"Include"
"HUW2015_e1","HUW2015_e1_8",177,1,"JudgeNewness",4,2124.546623,"Include"
"HUW2015_e1","HUW2015_e1_8",178,0,"JudgeNewness",2,1888.449827,"Include"
"HUW2015_e1","HUW2015_e1_8",179,1,"JudgeNewness",5,2231.195353,"Include"
"HUW2015_e1","HUW2015_e1_8",180,0,"JudgeNewness",4,2084.728824,"Include"
"HUW2015_e1","HUW2015_e1_8",181,0,"JudgeNewness",2,2234.585089,"Include"
"HUW2015_e1","HUW2015_e1_8",182,0,"JudgeNewness",1,2425.223247,"Include"
"HUW2015_e1","HUW2015_e1_8",183,1,"JudgeNewness",5,1750.607961,"Include"
"HUW2015_e1","HUW2015_e1_8",184,0,"JudgeNewness",4,2250.337648,"Include"
"HUW2015_e1","HUW2015_e1_8",185,0,"JudgeNewness",5,2128.132524,"Include"
"HUW2015_e1","HUW2015_e1_8",186,0,"JudgeNewness",1,1684.786664,"Include"
"HUW2015_e1","HUW2015_e1_8",187,0,"JudgeNewness",4,2584.120467,"Include"
"HUW2015_e1","HUW2015_e1_8",188,0,"JudgeNewness",2,1974.900034,"Include"
"HUW2015_e1","HUW2015_e1_8",189,0,"JudgeNewness",2,2525.4224,"Include"
"HUW2015_e1","HUW2015_e1_8",190,0,"JudgeNewness",1,2985.30587,"Include"
"HUW2015_e1","HUW2015_e1_8",191,1,"JudgeNewness",5,2135.909933,"Include"
"HUW2015_e1","HUW2015_e1_8",192,0,"JudgeNewness",1,2582.933915,"Include"
"HUW2015_e1","HUW2015_e1_8",193,0,"JudgeNewness",1,2499.880036,"Include"
"HUW2015_e1","HUW2015_e1_8",194,1,"JudgeNewness",5,2128.298315,"Include"
"HUW2015_e1","HUW2015_e1_8",195,0,"JudgeNewness",2,2567.148813,"Include"
"HUW2015_e1","HUW2015_e1_8",196,0,"JudgeNewness",2,2373.41065,"Include"
"HUW2015_e1","HUW2015_e1_8",197,1,"JudgeNewness",5,1955.826038,"Include"
"HUW2015_e1","HUW2015_e1_8",198,0,"JudgeNewness",4,2561.569665,"Include"
"HUW2015_e1","HUW2015_e1_8",199,1,"JudgeNewness",4,2448.038038,"Include"
"HUW2015_e1","HUW2015_e1_8",200,0,"JudgeNewness",2,3061.07579,"Include"
"HUW2015_e1","HUW2015_e1_8",201,0,"JudgeNewness",1,1699.841014,"Include"
"HUW2015_e1","HUW2015_e1_8",202,1,"JudgeNewness",1,1889.620183,"Include"
"HUW2015_e1","HUW2015_e1_8",203,0,"JudgeNewness",2,3311.347666,"Include"
"HUW2015_e1","HUW2015_e1_8",204,0,"JudgeNewness",2,1924.024238,"Include"
"HUW2015_e1","HUW2015_e1_8",205,1,"JudgeNewness",5,1762.299628,"Include"
"HUW2015_e1","HUW2015_e1_8",206,0,"JudgeNewness",3,2215.722084,"Include"
"HUW2015_e1","HUW2015_e1_8",207,0,"JudgeNewness",2,2028.929033,"Include"
"HUW2015_e1","HUW2015_e1_8",208,0,"JudgeNewness",1,1738.048693,"Include"
"HUW2015_e1","HUW2015_e1_8",209,1,"JudgeNewness",5,1840.978498,"Include"
"HUW2015_e1","HUW2015_e1_8",210,1,"JudgeNewness",4,2374.079957,"Include"
"HUW2015_e1","HUW2015_e1_8",211,1,"JudgeNewness",4,2450.17414,"Include"
"HUW2015_e1","HUW2015_e1_8",212,0,"JudgeNewness",2,1912.107163,"Include"
"HUW2015_e1","HUW2015_e1_8",213,1,"JudgeNewness",5,1758.717122,"Include"
"HUW2015_e1","HUW2015_e1_8",214,0,"JudgeNewness",2,2811.902729,"Include"
"HUW2015_e1","HUW2015_e1_8",215,0,"JudgeNewness",4,2872.775872,"Include"
"HUW2015_e1","HUW2015_e1_8",216,1,"JudgeNewness",5,1700.382883,"Include"
"HUW2015_e1","HUW2015_e1_8",217,1,"JudgeNewness",3,3074.329648,"Include"
"HUW2015_e1","HUW2015_e1_8",218,0,"JudgeNewness",1,1640.835269,"Include"
"HUW2015_e1","HUW2015_e1_8",219,1,"JudgeNewness",4,1614.40582,"Include"
"HUW2015_e1","HUW2015_e1_8",220,1,"JudgeNewness",5,1629.510206,"Include"
"HUW2015_e1","HUW2015_e1_8",221,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_8",222,0,"JudgeNewness",2,2342.429079,"Include"
"HUW2015_e1","HUW2015_e1_8",223,1,"JudgeNewness",5,1675.780216,"Include"
"HUW2015_e1","HUW2015_e1_8",224,1,"JudgeNewness",4,2312.696072,"Include"
"HUW2015_e1","HUW2015_e1_8",225,1,"JudgeNewness",5,2694.934125,"Include"
