"exp","id","block","trial","isold","condition1","condition2","rating","excluding"
"RS2009_e2","RS2009_e2_3","2_8",356,0,"Accuracy","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","2_8",357,0,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_8",358,0,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_8",359,0,"Accuracy","LowF",4,"Include"
"RS2009_e2","RS2009_e2_3","2_8",360,1,"Accuracy","HighF",4,"Include"
"RS2009_e2","RS2009_e2_3","2_8",361,1,"Accuracy","LowF",4,"Include"
"RS2009_e2","RS2009_e2_3","2_8",362,0,"Accuracy","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","2_8",363,1,"Accuracy","HighF",4,"Include"
"RS2009_e2","RS2009_e2_3","2_8",364,0,"Accuracy","HighF",3,"Include"
"RS2009_e2","RS2009_e2_3","2_8",365,1,"Accuracy","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","2_8",366,0,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_8",367,0,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_8",368,1,"Accuracy","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_8",369,1,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_8",370,0,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_8",371,1,"Accuracy","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_8",372,0,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_8",373,1,"Accuracy","HighF",4,"Include"
"RS2009_e2","RS2009_e2_3","2_8",374,0,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_8",375,0,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_8",376,0,"Accuracy","HighF",4,"Include"
"RS2009_e2","RS2009_e2_3","2_8",377,0,"Accuracy","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_8",378,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","2_8",379,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","2_8",380,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","2_8",381,0,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_8",382,1,"Accuracy","HighF",3,"Include"
"RS2009_e2","RS2009_e2_3","2_8",383,1,"Accuracy","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","2_8",384,1,"Accuracy","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",385,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",386,1,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_9",387,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_9",388,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",389,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",390,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","2_9",391,0,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","2_9",392,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","2_9",393,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",394,1,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_9",395,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",396,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",397,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_9",398,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",399,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_9",400,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",401,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_9",402,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",403,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",404,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",405,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_9",406,0,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",407,0,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",408,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",409,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",410,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",411,1,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_9",412,0,"Speed","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","2_9",413,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","2_9",414,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",415,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",416,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",417,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_9",418,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","2_9",419,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_9",420,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_9",421,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",422,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",423,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",424,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_9",425,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",426,0,"Speed","HighF",3,"Include"
"RS2009_e2","RS2009_e2_3","2_9",427,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",428,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_9",429,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_9",430,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_9",431,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_9",432,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","2_10",433,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",434,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",435,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_10",436,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_10",437,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","2_10",438,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_10",439,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_10",440,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",441,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",442,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_10",443,1,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_10",444,0,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","2_10",445,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",446,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_10",447,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_10",448,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",449,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",450,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_10",451,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",452,1,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_10",453,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",454,0,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",455,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",456,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",457,0,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",458,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_10",459,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_10",460,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",461,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",462,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_10",463,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","2_10",464,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_10",465,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",466,1,"Speed","HighF",4,"Include"
"RS2009_e2","RS2009_e2_3","2_10",467,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",468,1,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_10",469,1,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_10",470,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",471,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",472,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_10",473,0,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",474,1,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","2_10",475,0,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",476,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",477,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",478,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",479,0,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","2_10",480,1,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_1",481,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_1",482,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_1",483,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_1",484,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_1",485,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_1",486,0,"Speed","LowF",1,"Include"
"RS2009_e2","RS2009_e2_3","3_1",487,0,"Speed","LowF",1,"Include"
"RS2009_e2","RS2009_e2_3","3_1",488,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_1",489,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_1",490,0,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_1",491,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_1",492,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_1",493,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_1",494,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_1",495,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_1",496,1,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_1",497,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_1",498,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_1",499,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_1",500,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_1",501,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_1",502,1,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_1",503,0,"Speed","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","3_1",504,0,"Speed","LowF",1,"Include"
"RS2009_e2","RS2009_e2_3","3_1",505,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_1",506,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_1",507,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_1",508,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_1",509,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_1",510,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_1",511,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_1",512,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_1",513,0,"Speed","LowF",1,"Include"
"RS2009_e2","RS2009_e2_3","3_1",514,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_1",515,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_1",516,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_1",517,0,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_1",518,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_1",519,0,"Speed","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","3_1",520,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_1",521,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_1",522,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_1",523,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_1",524,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_1",525,0,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_1",526,1,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_1",527,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_1",528,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_2",529,1,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_2",530,0,"Speed","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","3_2",531,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_2",532,0,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_2",533,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_2",534,0,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_2",535,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_2",536,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_2",537,1,"Speed","HighF",4,"Include"
"RS2009_e2","RS2009_e2_3","3_2",538,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_2",539,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_2",540,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_2",541,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_2",542,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_2",543,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_2",544,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_2",545,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_2",546,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_2",547,0,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_2",548,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_2",549,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_2",550,1,"Speed","LowF",1,"Include"
"RS2009_e2","RS2009_e2_3","3_2",551,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_2",552,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_2",553,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_2",554,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_2",555,1,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_2",556,0,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_2",557,0,"Speed","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","3_2",558,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_2",559,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_2",560,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_2",561,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_2",562,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_2",563,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_2",564,1,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_2",565,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_2",566,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_2",567,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_2",568,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_2",569,0,"Speed","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","3_2",570,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_2",571,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_2",572,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_2",573,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_2",574,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_2",575,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_2",576,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_3",577,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_3",578,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_3",579,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_3",580,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_3",581,0,"Speed","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","3_3",582,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_3",583,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_3",584,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_3",585,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_3",586,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_3",587,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_3",588,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_3",589,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_3",590,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_3",591,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_3",592,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_3",593,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_3",594,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_3",595,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_3",596,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_3",597,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_3",598,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_3",599,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_3",600,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_3",601,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_3",602,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_3",603,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_3",604,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_3",605,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_3",606,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_3",607,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_3",608,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_3",609,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_3",610,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_3",611,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_3",612,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_3",613,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_3",614,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_3",615,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_3",616,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_3",617,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_3",618,1,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_3",619,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_3",620,1,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_3",621,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_3",622,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_3",623,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_3",624,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_4",625,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_4",626,1,"Accuracy","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_4",627,0,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_4",628,0,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_4",629,1,"Accuracy","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_4",630,0,"Accuracy","HighF",3,"Include"
"RS2009_e2","RS2009_e2_3","3_4",631,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_4",632,0,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_4",633,0,"Accuracy","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_4",634,1,"Accuracy","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_4",635,1,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_4",636,1,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_4",637,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_4",638,0,"Accuracy","HighF",3,"Include"
"RS2009_e2","RS2009_e2_3","3_4",639,1,"Accuracy","LowF",4,"Include"
"RS2009_e2","RS2009_e2_3","3_4",640,1,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_4",641,0,"Accuracy","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_4",642,0,"Accuracy","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","3_4",643,0,"Accuracy","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","3_4",644,0,"Accuracy","HighF",3,"Include"
"RS2009_e2","RS2009_e2_3","3_4",645,0,"Accuracy","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_4",646,1,"Accuracy","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_4",647,1,"Accuracy","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_4",648,1,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_4",649,0,"Accuracy","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_4",650,0,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_4",651,0,"Accuracy","HighF",3,"Include"
"RS2009_e2","RS2009_e2_3","3_4",652,1,"Accuracy","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_4",653,1,"Accuracy","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_4",654,1,"Accuracy","HighF",3,"Include"
"RS2009_e2","RS2009_e2_3","3_4",655,0,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_4",656,0,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_4",657,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_4",658,1,"Accuracy","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","3_4",659,0,"Accuracy","LowF",4,"Include"
"RS2009_e2","RS2009_e2_3","3_4",660,0,"Accuracy","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","3_4",661,0,"Accuracy","HighF",3,"Include"
"RS2009_e2","RS2009_e2_3","3_4",662,0,"Accuracy","HighF",4,"Include"
"RS2009_e2","RS2009_e2_3","3_4",663,0,"Accuracy","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","3_4",664,0,"Accuracy","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","3_4",665,0,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_4",666,1,"Accuracy","HighF",3,"Include"
"RS2009_e2","RS2009_e2_3","3_4",667,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_4",668,0,"Accuracy","LowF",4,"Include"
"RS2009_e2","RS2009_e2_3","3_4",669,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","3_4",670,1,"Accuracy","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_4",671,1,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_4",672,1,"Accuracy","HighF",3,"Include"
"RS2009_e2","RS2009_e2_3","3_5",673,0,"Accuracy","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","3_5",674,0,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_5",675,0,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","3_5",676,1,"Accuracy","HighF",6,"Include"
