"exp","id","item","isold","rating","RT","excluding","trial"
"KUO2017_e2","KUO2017_e2_79","drawer",0,1,1787,"Include",4
"KUO2017_e2","KUO2017_e2_79","nothing",1,5,5492,"Include",5
"KUO2017_e2","KUO2017_e2_79","appointment",0,2,4016,"Include",6
"KUO2017_e2","KUO2017_e2_79","episode",0,2,1718,"Include",7
"KUO2017_e2","KUO2017_e2_79","allocation",0,5,2855,"Include",8
"KUO2017_e2","KUO2017_e2_79","apartment",0,5,1101,"Include",9
"KUO2017_e2","KUO2017_e2_79","ammo",1,5,688,"Include",10
"KUO2017_e2","KUO2017_e2_79","fiction",0,2,3912,"Include",11
"KUO2017_e2","KUO2017_e2_79","self",0,2,2162,"Include",12
"KUO2017_e2","KUO2017_e2_79","mud",1,6,1735,"Include",13
"KUO2017_e2","KUO2017_e2_79","peninsula",0,1,2807,"Include",14
"KUO2017_e2","KUO2017_e2_79","shaman",1,6,1857,"Include",15
"KUO2017_e2","KUO2017_e2_79","particle",1,6,874,"Include",16
"KUO2017_e2","KUO2017_e2_79","symposium",0,1,2178,"Include",17
"KUO2017_e2","KUO2017_e2_79","piety",0,1,1910,"Include",18
"KUO2017_e2","KUO2017_e2_79","preference",0,2,1880,"Include",19
"KUO2017_e2","KUO2017_e2_79","argument",0,2,1367,"Include",20
"KUO2017_e2","KUO2017_e2_79","alto",1,6,1910,"Include",21
"KUO2017_e2","KUO2017_e2_79","alumni",1,6,1173,"Include",22
"KUO2017_e2","KUO2017_e2_79","inclusion",0,2,1917,"Include",23
"KUO2017_e2","KUO2017_e2_79","import",1,5,9144,"Include",24
"KUO2017_e2","KUO2017_e2_79","concentration",0,1,4345,"Include",25
"KUO2017_e2","KUO2017_e2_79","professor",1,5,3288,"Include",26
"KUO2017_e2","KUO2017_e2_79","saint",0,2,2805,"Include",27
"KUO2017_e2","KUO2017_e2_79","liver",1,6,2338,"Include",28
"KUO2017_e2","KUO2017_e2_79","gargoyle",0,1,2166,"Include",29
"KUO2017_e2","KUO2017_e2_79","flair",0,4,4951,"Include",30
"KUO2017_e2","KUO2017_e2_79","indigo",1,6,1806,"Include",31
"KUO2017_e2","KUO2017_e2_79","microphone",1,6,1025,"Include",32
"KUO2017_e2","KUO2017_e2_79","morality",1,6,763,"Include",33
"KUO2017_e2","KUO2017_e2_79","hero",0,2,4336,"Include",34
"KUO2017_e2","KUO2017_e2_79","massage",0,2,1920,"Include",35
"KUO2017_e2","KUO2017_e2_79","girl",0,2,782,"Include",36
"KUO2017_e2","KUO2017_e2_79","insect",1,6,1522,"Include",37
"KUO2017_e2","KUO2017_e2_79","honey",0,2,1035,"Include",38
"KUO2017_e2","KUO2017_e2_79","export",1,5,2731,"Include",39
"KUO2017_e2","KUO2017_e2_79","hepatitis",1,6,1961,"Include",40
"KUO2017_e2","KUO2017_e2_79","reef",1,6,1024,"Include",41
"KUO2017_e2","KUO2017_e2_79","tablet",0,2,5704,"Include",42
"KUO2017_e2","KUO2017_e2_79","gene",0,2,846,"Include",43
"KUO2017_e2","KUO2017_e2_79","treaty",1,4,4424,"Include",44
"KUO2017_e2","KUO2017_e2_79","fraud",1,6,1790,"Include",45
"KUO2017_e2","KUO2017_e2_79","chassis",0,2,1470,"Include",46
"KUO2017_e2","KUO2017_e2_79","mode",1,4,6678,"Include",47
"KUO2017_e2","KUO2017_e2_79","protest",1,5,1537,"Include",48
"KUO2017_e2","KUO2017_e2_79","pork",1,6,2801,"Include",49
"KUO2017_e2","KUO2017_e2_79","ace",0,1,1506,"Include",50
"KUO2017_e2","KUO2017_e2_79","tongue",1,3,3669,"Include",51
"KUO2017_e2","KUO2017_e2_79","manipulation",1,5,2438,"Include",52
"KUO2017_e2","KUO2017_e2_79","buddy",1,6,1481,"Include",53
"KUO2017_e2","KUO2017_e2_79","kingdom",1,6,1204,"Include",54
"KUO2017_e2","KUO2017_e2_79","valve",0,1,1563,"Include",55
"KUO2017_e2","KUO2017_e2_79","grief",0,2,1156,"Include",56
"KUO2017_e2","KUO2017_e2_79","role",0,2,1048,"Include",57
"KUO2017_e2","KUO2017_e2_79","handgun",0,3,4926,"Include",58
"KUO2017_e2","KUO2017_e2_79","wallet",0,3,901,"Include",59
"KUO2017_e2","KUO2017_e2_79","aorta",0,2,1619,"Include",60
"KUO2017_e2","KUO2017_e2_79","berry",0,2,998,"Include",61
"KUO2017_e2","KUO2017_e2_79","tunnel",0,2,2755,"Include",62
"KUO2017_e2","KUO2017_e2_79","landscape",0,3,4495,"Include",63
"KUO2017_e2","KUO2017_e2_79","album",0,3,5112,"Include",64
"KUO2017_e2","KUO2017_e2_79","fort",1,5,2140,"Include",65
"KUO2017_e2","KUO2017_e2_79","disease",1,6,2289,"Include",66
"KUO2017_e2","KUO2017_e2_79","syntax",1,5,1556,"Include",67
"KUO2017_e2","KUO2017_e2_79","taxation",1,5,1808,"Include",68
"KUO2017_e2","KUO2017_e2_79","bunny",0,1,2302,"Include",69
"KUO2017_e2","KUO2017_e2_79","content",0,3,3707,"Include",70
"KUO2017_e2","KUO2017_e2_79","youth",0,3,853,"Include",71
"KUO2017_e2","KUO2017_e2_79","declaration",1,3,5216,"Include",72
"KUO2017_e2","KUO2017_e2_79","dove",1,6,1461,"Include",73
"KUO2017_e2","KUO2017_e2_79","caretaker",1,6,1328,"Include",74
"KUO2017_e2","KUO2017_e2_79","disorder",0,2,2807,"Include",75
"KUO2017_e2","KUO2017_e2_79","acceptance",0,3,1970,"Include",76
"KUO2017_e2","KUO2017_e2_79","aura",0,5,3126,"Include",77
"KUO2017_e2","KUO2017_e2_79","demise",1,4,4437,"Include",78
"KUO2017_e2","KUO2017_e2_79","pattern",1,5,1637,"Include",79
"KUO2017_e2","KUO2017_e2_79","unification",0,2,3517,"Include",80
"KUO2017_e2","KUO2017_e2_79","supporter",1,2,2959,"Include",81
"KUO2017_e2","KUO2017_e2_79","vocabulary",0,2,1854,"Include",82
"KUO2017_e2","KUO2017_e2_79","liberty",1,3,3058,"Include",83
"KUO2017_e2","KUO2017_e2_79","beast",1,6,1293,"Include",84
"KUO2017_e2","KUO2017_e2_79","transmission",0,3,2221,"Include",85
"KUO2017_e2","KUO2017_e2_79","hospital",0,4,3181,"Include",86
"KUO2017_e2","KUO2017_e2_79","joystick",1,6,1505,"Include",87
"KUO2017_e2","KUO2017_e2_79","publisher",0,5,2068,"Include",88
"KUO2017_e2","KUO2017_e2_79","underwear",1,6,1238,"Include",89
"KUO2017_e2","KUO2017_e2_79","harper",1,4,1872,"Include",90
"KUO2017_e2","KUO2017_e2_79","chorus",1,5,1602,"Include",91
"KUO2017_e2","KUO2017_e2_79","ensemble",0,2,1841,"Include",92
"KUO2017_e2","KUO2017_e2_79","etiquette",0,3,6099,"Include",93
"KUO2017_e2","KUO2017_e2_79","restraint",1,4,5010,"Include",94
"KUO2017_e2","KUO2017_e2_79","emulation",1,5,2269,"Include",95
"KUO2017_e2","KUO2017_e2_79","cassette",1,5,2138,"Include",96
"KUO2017_e2","KUO2017_e2_79","company",1,4,5157,"Include",97
"KUO2017_e2","KUO2017_e2_79","flea",1,5,1254,"Include",98
"KUO2017_e2","KUO2017_e2_79","palette",1,5,951,"Include",99
"KUO2017_e2","KUO2017_e2_79","treatment",1,6,1177,"Include",100
"KUO2017_e2","KUO2017_e2_80","committee",1,6,8447,"Include",1
"KUO2017_e2","KUO2017_e2_80","maturity",0,1,2212,"Include",2
"KUO2017_e2","KUO2017_e2_80","improvement",1,6,5187,"Include",3
"KUO2017_e2","KUO2017_e2_80","participation",1,6,2133,"Include",4
"KUO2017_e2","KUO2017_e2_80","photographer",0,1,3020,"Include",5
"KUO2017_e2","KUO2017_e2_80","product",1,1,1836,"Include",6
"KUO2017_e2","KUO2017_e2_80","construction",0,6,1820,"Include",7
"KUO2017_e2","KUO2017_e2_80","dude",1,6,2981,"Include",8
"KUO2017_e2","KUO2017_e2_80","beauty",0,1,1525,"Include",9
"KUO2017_e2","KUO2017_e2_80","viewpoint",0,5,5228,"Include",10
"KUO2017_e2","KUO2017_e2_80","commander",1,6,1684,"Include",11
"KUO2017_e2","KUO2017_e2_80","restaurant",1,6,1404,"Include",12
"KUO2017_e2","KUO2017_e2_80","violation",1,6,1460,"Include",13
"KUO2017_e2","KUO2017_e2_80","virus",1,2,4963,"Include",14
"KUO2017_e2","KUO2017_e2_80","morale",1,6,1876,"Include",15
"KUO2017_e2","KUO2017_e2_80","volume",1,6,1948,"Include",16
"KUO2017_e2","KUO2017_e2_80","sequel",0,1,1373,"Include",17
"KUO2017_e2","KUO2017_e2_80","pub",0,1,1518,"Include",18
"KUO2017_e2","KUO2017_e2_80","marker",1,6,1532,"Include",19
"KUO2017_e2","KUO2017_e2_80","justice",0,1,1340,"Include",20
"KUO2017_e2","KUO2017_e2_80","harper",0,1,1532,"Include",21
"KUO2017_e2","KUO2017_e2_80","gargoyle",1,6,1668,"Include",22
"KUO2017_e2","KUO2017_e2_80","slavery",0,1,1324,"Include",23
"KUO2017_e2","KUO2017_e2_80","basement",0,6,2444,"Include",24
"KUO2017_e2","KUO2017_e2_80","builder",1,6,1348,"Include",25
"KUO2017_e2","KUO2017_e2_80","prison",0,1,1300,"Include",26
"KUO2017_e2","KUO2017_e2_80","candle",1,5,4291,"Include",27
"KUO2017_e2","KUO2017_e2_80","professor",0,1,1741,"Include",28
"KUO2017_e2","KUO2017_e2_80","racer",1,6,1493,"Include",29
"KUO2017_e2","KUO2017_e2_80","recorder",0,2,1989,"Include",30
"KUO2017_e2","KUO2017_e2_80","heck",0,1,1204,"Include",31
"KUO2017_e2","KUO2017_e2_80","health",0,1,1268,"Include",32
"KUO2017_e2","KUO2017_e2_80","weekend",1,6,1603,"Include",33
"KUO2017_e2","KUO2017_e2_80","role",1,6,1155,"Include",34
"KUO2017_e2","KUO2017_e2_80","outfit",1,1,1228,"Include",35
"KUO2017_e2","KUO2017_e2_80","scum",1,6,1244,"Include",36
"KUO2017_e2","KUO2017_e2_80","premiere",1,6,1116,"Include",37
"KUO2017_e2","KUO2017_e2_80","insect",0,1,1164,"Include",38
"KUO2017_e2","KUO2017_e2_80","cardboard",1,6,1932,"Include",39
"KUO2017_e2","KUO2017_e2_80","expansion",1,6,1267,"Include",40
"KUO2017_e2","KUO2017_e2_80","lane",1,6,1549,"Include",41
"KUO2017_e2","KUO2017_e2_80","punishment",1,6,1333,"Include",42
"KUO2017_e2","KUO2017_e2_80","hose",1,6,1021,"Include",43
"KUO2017_e2","KUO2017_e2_80","liquor",1,6,1053,"Include",44
"KUO2017_e2","KUO2017_e2_80","nut",0,1,1092,"Include",45
"KUO2017_e2","KUO2017_e2_80","object",1,2,2596,"Include",46
"KUO2017_e2","KUO2017_e2_80","rainbow",1,6,1556,"Include",47
"KUO2017_e2","KUO2017_e2_80","retainer",0,2,2180,"Include",48
"KUO2017_e2","KUO2017_e2_80","pie",1,2,4668,"Include",49
"KUO2017_e2","KUO2017_e2_80","extension",1,6,1515,"Include",50
"KUO2017_e2","KUO2017_e2_80","examination",0,6,1747,"Include",51
"KUO2017_e2","KUO2017_e2_80","satellite",1,6,2156,"Include",52
"KUO2017_e2","KUO2017_e2_80","suspension",1,6,1301,"Include",53
"KUO2017_e2","KUO2017_e2_80","league",0,1,1261,"Include",54
"KUO2017_e2","KUO2017_e2_80","stance",0,1,1269,"Include",55
"KUO2017_e2","KUO2017_e2_80","preservation",1,6,1300,"Include",56
"KUO2017_e2","KUO2017_e2_80","alphabet",1,6,2100,"Include",57
"KUO2017_e2","KUO2017_e2_80","prophet",0,1,1228,"Include",58
"KUO2017_e2","KUO2017_e2_80","luxury",0,1,1244,"Include",59
"KUO2017_e2","KUO2017_e2_80","lover",1,5,2580,"Include",60
"KUO2017_e2","KUO2017_e2_80","comparison",1,6,1700,"Include",61
"KUO2017_e2","KUO2017_e2_80","self",0,1,1100,"Include",62
"KUO2017_e2","KUO2017_e2_80","composition",1,6,1420,"Include",63
"KUO2017_e2","KUO2017_e2_80","theory",1,6,1643,"Include",64
"KUO2017_e2","KUO2017_e2_80","combat",0,1,1061,"Include",65
"KUO2017_e2","KUO2017_e2_80","cattle",0,1,1045,"Include",66
"KUO2017_e2","KUO2017_e2_80","allergy",0,1,1189,"Include",67
"KUO2017_e2","KUO2017_e2_80","rejection",0,5,2212,"Include",68
"KUO2017_e2","KUO2017_e2_80","corporation",0,5,2308,"Include",69
"KUO2017_e2","KUO2017_e2_80","clinic",1,2,2132,"Include",70
"KUO2017_e2","KUO2017_e2_80","intersection",0,1,1380,"Include",71
"KUO2017_e2","KUO2017_e2_80","nutrition",1,5,2500,"Include",72
"KUO2017_e2","KUO2017_e2_80","threat",0,6,2068,"Include",73
"KUO2017_e2","KUO2017_e2_80","lawn",1,6,1028,"Include",74
"KUO2017_e2","KUO2017_e2_80","courtesy",1,5,1931,"Include",75
"KUO2017_e2","KUO2017_e2_80","pond",0,1,1100,"Include",76
"KUO2017_e2","KUO2017_e2_80","insulin",0,1,1437,"Include",77
"KUO2017_e2","KUO2017_e2_80","bazaar",0,1,1052,"Include",78
"KUO2017_e2","KUO2017_e2_80","street",1,1,1253,"Include",79
"KUO2017_e2","KUO2017_e2_80","dilemma",1,1,1205,"Include",80
"KUO2017_e2","KUO2017_e2_80","wife",1,1,1212,"Include",81
"KUO2017_e2","KUO2017_e2_80","socket",0,1,1060,"Include",82
"KUO2017_e2","KUO2017_e2_80","serpent",1,5,1748,"Include",83
"KUO2017_e2","KUO2017_e2_80","zoo",0,1,1116,"Include",84
"KUO2017_e2","KUO2017_e2_80","honey",0,1,1028,"Include",85
"KUO2017_e2","KUO2017_e2_80","imagery",0,1,1212,"Include",86
"KUO2017_e2","KUO2017_e2_80","simplicity",0,6,1627,"Include",87
"KUO2017_e2","KUO2017_e2_80","ministry",0,1,1748,"Include",88
"KUO2017_e2","KUO2017_e2_80","marble",0,1,1499,"Include",89
"KUO2017_e2","KUO2017_e2_80","flesh",0,1,1069,"Include",90
"KUO2017_e2","KUO2017_e2_80","address",0,1,1188,"Include",91
"KUO2017_e2","KUO2017_e2_80","profession",1,6,1198,"Include",92
"KUO2017_e2","KUO2017_e2_80","photo",0,5,1494,"Include",93
"KUO2017_e2","KUO2017_e2_80","precursor",0,1,1494,"Include",94
"KUO2017_e2","KUO2017_e2_80","metal",0,1,1125,"Include",95
"KUO2017_e2","KUO2017_e2_80","action",0,1,981,"Include",96
"KUO2017_e2","KUO2017_e2_80","capacity",0,1,1325,"Include",97
"KUO2017_e2","KUO2017_e2_80","diversity",1,6,1316,"Include",98
"KUO2017_e2","KUO2017_e2_80","notification",0,5,1316,"Include",99
"KUO2017_e2","KUO2017_e2_80","firearm",1,6,1229,"Include",100
"KUO2017_e2","KUO2017_e2_81","therapist",0,1,9710,"Include",1
"KUO2017_e2","KUO2017_e2_81","expectation",1,6,4682,"Include",2
"KUO2017_e2","KUO2017_e2_81","incidence",1,6,1817,"Include",3
"KUO2017_e2","KUO2017_e2_81","supervisor",0,1,4113,"Include",4
"KUO2017_e2","KUO2017_e2_81","coincidence",0,6,2674,"Include",5
"KUO2017_e2","KUO2017_e2_81","temperature",0,4,6178,"Include",6
"KUO2017_e2","KUO2017_e2_81","withdrawal",0,2,4818,"Include",7
"KUO2017_e2","KUO2017_e2_81","determination",0,1,3601,"Include",8
"KUO2017_e2","KUO2017_e2_81","violation",1,3,6259,"Include",9
"KUO2017_e2","KUO2017_e2_81","survey",0,4,12146,"Include",10
"KUO2017_e2","KUO2017_e2_81","camera",0,1,1547,"Include",11
"KUO2017_e2","KUO2017_e2_81","restoration",0,5,5553,"Include",12
"KUO2017_e2","KUO2017_e2_81","hood",0,1,1562,"Include",13
"KUO2017_e2","KUO2017_e2_81","ceiling",0,1,1002,"Include",14
"KUO2017_e2","KUO2017_e2_81","transition",1,6,2626,"Include",15
"KUO2017_e2","KUO2017_e2_81","liner",1,6,1202,"Include",16
"KUO2017_e2","KUO2017_e2_81","disk",0,1,1691,"Include",17
"KUO2017_e2","KUO2017_e2_81","recession",1,6,3170,"Include",18
"KUO2017_e2","KUO2017_e2_81","layout",0,1,2498,"Include",19
"KUO2017_e2","KUO2017_e2_81","inclusion",1,6,1170,"Include",20
"KUO2017_e2","KUO2017_e2_81","therapy",0,5,4218,"Include",21
"KUO2017_e2","KUO2017_e2_81","adobe",0,1,1058,"Include",22
"KUO2017_e2","KUO2017_e2_81","excellence",0,1,2802,"Include",23
"KUO2017_e2","KUO2017_e2_81","incident",0,5,2586,"Include",24
"KUO2017_e2","KUO2017_e2_81","revenge",0,2,6186,"Include",25
"KUO2017_e2","KUO2017_e2_81","intent",1,6,1707,"Include",26
"KUO2017_e2","KUO2017_e2_81","booth",1,1,3617,"Include",27
"KUO2017_e2","KUO2017_e2_81","solution",0,6,1097,"Include",28
"KUO2017_e2","KUO2017_e2_81","association",0,6,1217,"Include",29
"KUO2017_e2","KUO2017_e2_81","governor",1,6,1802,"Include",30
"KUO2017_e2","KUO2017_e2_81","correction",0,5,2442,"Include",31
"KUO2017_e2","KUO2017_e2_81","lightning",0,1,1010,"Include",32
"KUO2017_e2","KUO2017_e2_81","kind",0,1,1674,"Include",33
"KUO2017_e2","KUO2017_e2_81","death",0,1,1106,"Include",34
"KUO2017_e2","KUO2017_e2_81","mankind",1,6,1409,"Include",35
"KUO2017_e2","KUO2017_e2_81","ambassador",0,6,1977,"Include",36
"KUO2017_e2","KUO2017_e2_81","hay",1,6,1274,"Include",37
"KUO2017_e2","KUO2017_e2_81","anniversary",1,6,1018,"Include",38
"KUO2017_e2","KUO2017_e2_81","rewrite",1,5,5546,"Include",39
"KUO2017_e2","KUO2017_e2_81","continuum",1,6,1441,"Include",40
"KUO2017_e2","KUO2017_e2_81","federation",0,1,2362,"Include",41
"KUO2017_e2","KUO2017_e2_81","computation",0,6,2001,"Include",42
"KUO2017_e2","KUO2017_e2_81","extract",1,5,2066,"Include",43
"KUO2017_e2","KUO2017_e2_81","intensity",0,5,3681,"Include",44
"KUO2017_e2","KUO2017_e2_81","kite",0,1,971,"Include",45
"KUO2017_e2","KUO2017_e2_81","brochure",1,6,1098,"Include",46
"KUO2017_e2","KUO2017_e2_81","effectiveness",0,6,5553,"Include",47
"KUO2017_e2","KUO2017_e2_81","tiff",1,6,985,"Include",48
"KUO2017_e2","KUO2017_e2_81","settlement",1,2,3578,"Include",49
"KUO2017_e2","KUO2017_e2_81","feminism",0,1,1138,"Include",50
"KUO2017_e2","KUO2017_e2_81","glucose",1,6,1074,"Include",51
"KUO2017_e2","KUO2017_e2_81","century",1,6,1466,"Include",52
"KUO2017_e2","KUO2017_e2_81","disease",1,6,1138,"Include",53
"KUO2017_e2","KUO2017_e2_81","paradox",1,1,802,"Include",54
"KUO2017_e2","KUO2017_e2_81","electricity",1,6,946,"Include",55
"KUO2017_e2","KUO2017_e2_81","consumer",1,6,3515,"Include",56
"KUO2017_e2","KUO2017_e2_81","merchant",1,6,2058,"Include",57
"KUO2017_e2","KUO2017_e2_81","stability",0,1,1850,"Include",58
"KUO2017_e2","KUO2017_e2_81","fee",0,1,786,"Include",59
"KUO2017_e2","KUO2017_e2_81","monk",1,1,690,"Include",60
"KUO2017_e2","KUO2017_e2_81","crisis",1,5,4754,"Include",61
"KUO2017_e2","KUO2017_e2_81","quest",0,1,1561,"Include",62
"KUO2017_e2","KUO2017_e2_81","shooter",1,2,3257,"Include",63
"KUO2017_e2","KUO2017_e2_81","increase",0,2,6626,"Include",64
"KUO2017_e2","KUO2017_e2_81","chapel",0,1,1090,"Include",65
"KUO2017_e2","KUO2017_e2_81","amnesia",1,6,1794,"Include",66
"KUO2017_e2","KUO2017_e2_81","marriage",1,6,850,"Include",67
"KUO2017_e2","KUO2017_e2_81","appearance",1,5,4730,"Include",68
"KUO2017_e2","KUO2017_e2_81","unification",0,1,1514,"Include",69
"KUO2017_e2","KUO2017_e2_81","residence",0,2,4034,"Include",70
"KUO2017_e2","KUO2017_e2_81","premium",0,1,2170,"Include",71
"KUO2017_e2","KUO2017_e2_81","wanderlust",0,1,1426,"Include",72
"KUO2017_e2","KUO2017_e2_81","honey",1,6,1171,"Include",73
"KUO2017_e2","KUO2017_e2_81","scandal",1,6,1706,"Include",74
"KUO2017_e2","KUO2017_e2_81","serpent",0,1,914,"Include",75
"KUO2017_e2","KUO2017_e2_81","tradition",0,6,1426,"Include",76
"KUO2017_e2","KUO2017_e2_81","scanner",1,5,4281,"Include",77
"KUO2017_e2","KUO2017_e2_81","wealth",0,1,1594,"Include",78
"KUO2017_e2","KUO2017_e2_81","conservation",0,6,2162,"Include",79
"KUO2017_e2","KUO2017_e2_81","chocolate",0,1,1059,"Include",80
"KUO2017_e2","KUO2017_e2_81","advocacy",1,6,1067,"Include",81
"KUO2017_e2","KUO2017_e2_81","mode",0,6,1034,"Include",82
"KUO2017_e2","KUO2017_e2_81","proposal",1,6,1986,"Include",83
"KUO2017_e2","KUO2017_e2_81","delegation",1,6,1346,"Include",84
"KUO2017_e2","KUO2017_e2_81","jewelry",1,6,850,"Include",85
"KUO2017_e2","KUO2017_e2_81","dignity",0,2,1635,"Include",86
"KUO2017_e2","KUO2017_e2_81","waist",1,1,985,"Include",87
"KUO2017_e2","KUO2017_e2_81","crime",0,2,2842,"Include",88
"KUO2017_e2","KUO2017_e2_81","invention",1,6,1402,"Include",89
"KUO2017_e2","KUO2017_e2_81","assertion",0,6,1458,"Include",90
"KUO2017_e2","KUO2017_e2_81","personnel",0,4,4906,"Include",91
"KUO2017_e2","KUO2017_e2_81","underwear",1,1,938,"Include",92
"KUO2017_e2","KUO2017_e2_81","poker",1,1,1010,"Include",93
"KUO2017_e2","KUO2017_e2_81","academy",1,5,5058,"Include",94
"KUO2017_e2","KUO2017_e2_81","judgement",1,6,4065,"Include",95
"KUO2017_e2","KUO2017_e2_81","sanity",1,6,2577,"Include",96
"KUO2017_e2","KUO2017_e2_81","consultant",1,6,1730,"Include",97
"KUO2017_e2","KUO2017_e2_81","lamb",1,6,827,"Include",98
"KUO2017_e2","KUO2017_e2_81","adventure",1,6,1130,"Include",99
"KUO2017_e2","KUO2017_e2_81","avenue",1,1,1330,"Include",100
"KUO2017_e2","KUO2017_e2_82","banner",0,1,7579,"Include",1
"KUO2017_e2","KUO2017_e2_82","primer",1,6,4715,"Include",2
"KUO2017_e2","KUO2017_e2_82","vendor",1,6,2398,"Include",3
"KUO2017_e2","KUO2017_e2_82","apology",0,1,1964,"Include",4
"KUO2017_e2","KUO2017_e2_82","tang",0,1,1599,"Include",5
"KUO2017_e2","KUO2017_e2_82","pen",1,6,2931,"Include",6
"KUO2017_e2","KUO2017_e2_82","pregnancy",0,1,1714,"Include",7
"KUO2017_e2","KUO2017_e2_82","sarcasm",0,1,1532,"Include",8
"KUO2017_e2","KUO2017_e2_82","booster",1,6,1748,"Include",9
"KUO2017_e2","KUO2017_e2_82","progress",1,6,1548,"Include",10
"KUO2017_e2","KUO2017_e2_82","conquest",0,1,1581,"Include",11
"KUO2017_e2","KUO2017_e2_82","liberty",0,1,1565,"Include",12
"KUO2017_e2","KUO2017_e2_82","stealth",1,6,1598,"Include",13
"KUO2017_e2","KUO2017_e2_82","bout",1,6,1548,"Include",14
"KUO2017_e2","KUO2017_e2_82","method",1,6,9298,"Include",15
"KUO2017_e2","KUO2017_e2_82","recognition",1,6,2282,"Include",16
"KUO2017_e2","KUO2017_e2_82","dimension",1,2,4582,"Include",17
"KUO2017_e2","KUO2017_e2_82","footage",1,6,1714,"Include",18
"KUO2017_e2","KUO2017_e2_82","adapter",0,1,1664,"Include",19
"KUO2017_e2","KUO2017_e2_82","guidance",0,1,1432,"Include",20
"KUO2017_e2","KUO2017_e2_82","forum",1,6,1482,"Include",21
"KUO2017_e2","KUO2017_e2_82","laser",1,6,2148,"Include",22
"KUO2017_e2","KUO2017_e2_82","particle",0,1,1614,"Include",23
"KUO2017_e2","KUO2017_e2_82","faith",0,1,1681,"Include",24
"KUO2017_e2","KUO2017_e2_82","darkness",1,6,1932,"Include",25
"KUO2017_e2","KUO2017_e2_82","sticker",0,1,1631,"Include",26
"KUO2017_e2","KUO2017_e2_82","spotlight",1,6,1932,"Include",27
"KUO2017_e2","KUO2017_e2_82","catalog",0,1,1732,"Include",28
"KUO2017_e2","KUO2017_e2_82","mat",1,6,1498,"Include",29
"KUO2017_e2","KUO2017_e2_82","intensity",1,5,3182,"Include",30
"KUO2017_e2","KUO2017_e2_82","shutdown",1,5,3548,"Include",31
"KUO2017_e2","KUO2017_e2_82","folder",0,1,1964,"Include",32
"KUO2017_e2","KUO2017_e2_82","colossus",0,1,1548,"Include",33
"KUO2017_e2","KUO2017_e2_82","confidence",1,6,2348,"Include",34
"KUO2017_e2","KUO2017_e2_82","consortium",1,6,1831,"Include",35
"KUO2017_e2","KUO2017_e2_82","faculty",1,6,1298,"Include",36
"KUO2017_e2","KUO2017_e2_82","circuit",1,6,1381,"Include",37
"KUO2017_e2","KUO2017_e2_82","similarity",1,6,1831,"Include",38
"KUO2017_e2","KUO2017_e2_82","sequence",1,6,1349,"Include",39
"KUO2017_e2","KUO2017_e2_82","willingness",0,1,1532,"Include",40
"KUO2017_e2","KUO2017_e2_82","luxury",1,6,1481,"Include",41
"KUO2017_e2","KUO2017_e2_82","accelerator",0,1,1481,"Include",42
"KUO2017_e2","KUO2017_e2_82","department",1,6,2665,"Include",43
"KUO2017_e2","KUO2017_e2_82","citizen",1,1,1581,"Include",44
"KUO2017_e2","KUO2017_e2_82","freedom",0,1,3265,"Include",45
"KUO2017_e2","KUO2017_e2_82","stupidity",0,1,3132,"Include",46
"KUO2017_e2","KUO2017_e2_82","vortex",0,1,1464,"Include",47
"KUO2017_e2","KUO2017_e2_82","gambit",0,1,1498,"Include",48
"KUO2017_e2","KUO2017_e2_82","globe",1,6,1431,"Include",49
"KUO2017_e2","KUO2017_e2_82","beard",1,6,1131,"Include",50
"KUO2017_e2","KUO2017_e2_82","surname",0,1,1498,"Include",51
"KUO2017_e2","KUO2017_e2_82","chamber",0,1,2149,"Include",52
"KUO2017_e2","KUO2017_e2_82","theology",1,6,1398,"Include",53
"KUO2017_e2","KUO2017_e2_82","software",0,1,1864,"Include",54
"KUO2017_e2","KUO2017_e2_82","acquisition",0,1,2648,"Include",55
"KUO2017_e2","KUO2017_e2_82","chemistry",0,1,1965,"Include",56
"KUO2017_e2","KUO2017_e2_82","difficulty",0,1,2832,"Include",57
"KUO2017_e2","KUO2017_e2_82","ceiling",0,1,1365,"Include",58
"KUO2017_e2","KUO2017_e2_82","committee",1,5,2598,"Include",59
"KUO2017_e2","KUO2017_e2_82","discourse",0,1,1915,"Include",60
"KUO2017_e2","KUO2017_e2_82","mouse",1,5,6282,"Include",61
"KUO2017_e2","KUO2017_e2_82","prospect",0,5,2847,"Include",62
"KUO2017_e2","KUO2017_e2_82","insult",0,1,2831,"Include",63
"KUO2017_e2","KUO2017_e2_82","coal",0,1,1699,"Include",64
"KUO2017_e2","KUO2017_e2_82","railway",1,2,3547,"Include",65
"KUO2017_e2","KUO2017_e2_82","legion",1,6,2482,"Include",66
"KUO2017_e2","KUO2017_e2_82","marathon",0,1,2382,"Include",67
"KUO2017_e2","KUO2017_e2_82","wagon",1,1,1897,"Include",68
"KUO2017_e2","KUO2017_e2_82","creativity",0,1,1832,"Include",69
"KUO2017_e2","KUO2017_e2_82","platform",0,1,1430,"Include",70
"KUO2017_e2","KUO2017_e2_82","queen",1,6,1716,"Include",71
"KUO2017_e2","KUO2017_e2_82","password",1,1,2232,"Include",72
"KUO2017_e2","KUO2017_e2_82","cylinder",0,1,1631,"Include",73
"KUO2017_e2","KUO2017_e2_82","adventure",1,1,1598,"Include",74
