"exp","id","block","trial","isold","condition1","condition2","rating","RT","excluding"
"PCM2006_e1","PCM2006_e1_21",3,488,0,"young","new",1,6292,"Include"
"PCM2006_e1","PCM2006_e1_21",3,489,1,"young","L2",2,4025,"Include"
"PCM2006_e1","PCM2006_e1_21",3,490,1,"young","L1",6,1318,"Include"
"PCM2006_e1","PCM2006_e1_21",3,491,1,"young","L2",6,770,"Include"
"PCM2006_e1","PCM2006_e1_21",3,492,1,"young","L1",6,633,"Include"
"PCM2006_e1","PCM2006_e1_21",3,493,1,"young","L2",5,3473,"Include"
"PCM2006_e1","PCM2006_e1_21",3,494,1,"young","L2",6,3423,"Include"
"PCM2006_e1","PCM2006_e1_21",3,495,1,"young","L1",6,1852,"Include"
"PCM2006_e1","PCM2006_e1_21",4,571,1,"young","L2",6,3461,"Include"
"PCM2006_e1","PCM2006_e1_21",4,572,1,"young","L2",6,1495,"Include"
"PCM2006_e1","PCM2006_e1_21",4,573,1,"young","L2",6,1009,"Include"
"PCM2006_e1","PCM2006_e1_21",4,574,1,"young","L1",6,2856,"Include"
"PCM2006_e1","PCM2006_e1_21",4,575,0,"young","new",2,2428,"Include"
"PCM2006_e1","PCM2006_e1_21",4,576,1,"young","L2",6,3591,"Include"
"PCM2006_e1","PCM2006_e1_21",4,577,1,"young","L2",6,1019,"Include"
"PCM2006_e1","PCM2006_e1_21",4,578,1,"young","L1",6,1201,"Include"
"PCM2006_e1","PCM2006_e1_21",4,579,1,"young","L2",6,1249,"Include"
"PCM2006_e1","PCM2006_e1_21",4,580,0,"young","new",1,3510,"Include"
"PCM2006_e1","PCM2006_e1_21",4,581,1,"young","L2",6,1126,"Include"
"PCM2006_e1","PCM2006_e1_21",4,582,0,"young","new",1,2423,"Include"
"PCM2006_e1","PCM2006_e1_21",4,583,1,"young","L1",6,1068,"Include"
"PCM2006_e1","PCM2006_e1_21",4,584,1,"young","L2",6,2460,"Include"
"PCM2006_e1","PCM2006_e1_21",4,585,1,"young","L1",6,1688,"Include"
"PCM2006_e1","PCM2006_e1_21",4,586,1,"young","L1",3,3587,"Include"
"PCM2006_e1","PCM2006_e1_21",4,587,0,"young","new",1,1416,"Include"
"PCM2006_e1","PCM2006_e1_21",4,588,1,"young","L2",6,1069,"Include"
"PCM2006_e1","PCM2006_e1_21",4,589,1,"young","L1",5,2917,"Include"
"PCM2006_e1","PCM2006_e1_21",4,590,1,"young","L2",6,1074,"Include"
"PCM2006_e1","PCM2006_e1_21",4,591,1,"young","L1",2,5239,"Include"
"PCM2006_e1","PCM2006_e1_21",4,592,0,"young","new",1,3239,"Include"
"PCM2006_e1","PCM2006_e1_21",4,593,0,"young","new",1,1967,"Include"
"PCM2006_e1","PCM2006_e1_21",4,594,1,"young","L2",6,1353,"Include"
"PCM2006_e1","PCM2006_e1_21",4,595,0,"young","new",1,1654,"Include"
"PCM2006_e1","PCM2006_e1_21",4,596,1,"young","L1",6,1257,"Include"
"PCM2006_e1","PCM2006_e1_21",4,597,1,"young","L1",6,1500,"Include"
"PCM2006_e1","PCM2006_e1_21",4,598,0,"young","new",1,2269,"Include"
"PCM2006_e1","PCM2006_e1_21",4,599,1,"young","L2",6,2198,"Include"
"PCM2006_e1","PCM2006_e1_21",4,600,1,"young","L1",6,4823,"Include"
"PCM2006_e1","PCM2006_e1_21",4,601,0,"young","new",2,3835,"Include"
"PCM2006_e1","PCM2006_e1_21",4,602,0,"young","new",1,2613,"Include"
"PCM2006_e1","PCM2006_e1_21",4,603,0,"young","new",1,1811,"Include"
"PCM2006_e1","PCM2006_e1_21",4,604,1,"young","L2",6,1257,"Include"
"PCM2006_e1","PCM2006_e1_21",4,605,1,"young","L2",6,1085,"Include"
"PCM2006_e1","PCM2006_e1_21",4,606,0,"young","new",4,8510,"Include"
"PCM2006_e1","PCM2006_e1_21",4,607,0,"young","new",2,2815,"Include"
"PCM2006_e1","PCM2006_e1_21",4,608,1,"young","L2",6,2342,"Include"
"PCM2006_e1","PCM2006_e1_21",4,609,1,"young","L1",2,5875,"Include"
"PCM2006_e1","PCM2006_e1_21",4,610,1,"young","L1",6,3181,"Include"
"PCM2006_e1","PCM2006_e1_21",4,611,1,"young","L1",2,2339,"Include"
"PCM2006_e1","PCM2006_e1_21",4,612,1,"young","L2",6,1418,"Include"
"PCM2006_e1","PCM2006_e1_21",4,613,1,"young","L1",6,1209,"Include"
"PCM2006_e1","PCM2006_e1_21",4,614,1,"young","L2",6,3631,"Include"
"PCM2006_e1","PCM2006_e1_21",4,615,0,"young","new",3,5312,"Include"
"PCM2006_e1","PCM2006_e1_21",4,616,1,"young","L2",5,6342,"Include"
"PCM2006_e1","PCM2006_e1_21",4,617,0,"young","new",1,3864,"Include"
"PCM2006_e1","PCM2006_e1_21",4,618,1,"young","L1",6,1219,"Include"
"PCM2006_e1","PCM2006_e1_21",4,619,1,"young","L1",5,2624,"Include"
"PCM2006_e1","PCM2006_e1_21",4,620,1,"young","L2",6,3211,"Include"
"PCM2006_e1","PCM2006_e1_21",4,621,1,"young","L1",6,2857,"Include"
"PCM2006_e1","PCM2006_e1_21",4,622,0,"young","new",1,2781,"Include"
"PCM2006_e1","PCM2006_e1_21",4,623,1,"young","L1",6,1147,"Include"
"PCM2006_e1","PCM2006_e1_21",4,624,1,"young","L2",6,784,"Include"
"PCM2006_e1","PCM2006_e1_21",4,625,1,"young","L1",6,788,"Include"
"PCM2006_e1","PCM2006_e1_21",4,626,1,"young","L1",6,911,"Include"
"PCM2006_e1","PCM2006_e1_21",4,627,0,"young","new",1,1269,"Include"
"PCM2006_e1","PCM2006_e1_21",4,628,1,"young","L2",6,1102,"Include"
"PCM2006_e1","PCM2006_e1_21",4,629,0,"young","new",2,3142,"Include"
"PCM2006_e1","PCM2006_e1_21",4,630,1,"young","L2",1,5510,"Include"
"PCM2006_e1","PCM2006_e1_21",4,631,0,"young","new",2,3351,"Include"
"PCM2006_e1","PCM2006_e1_21",4,632,0,"young","new",1,7035,"Include"
"PCM2006_e1","PCM2006_e1_21",4,633,1,"young","L1",5,5303,"Include"
"PCM2006_e1","PCM2006_e1_21",4,634,1,"young","L2",6,992,"Include"
"PCM2006_e1","PCM2006_e1_21",4,635,1,"young","L1",6,4730,"Include"
"PCM2006_e1","PCM2006_e1_21",4,636,1,"young","L1",6,894,"Include"
"PCM2006_e1","PCM2006_e1_21",4,637,1,"young","L1",6,856,"Include"
"PCM2006_e1","PCM2006_e1_21",4,638,1,"young","L2",6,858,"Include"
"PCM2006_e1","PCM2006_e1_21",4,639,1,"young","L2",6,662,"Include"
"PCM2006_e1","PCM2006_e1_21",4,640,1,"young","L1",6,824,"Include"
"PCM2006_e1","PCM2006_e1_21",4,641,1,"young","L1",6,819,"Include"
"PCM2006_e1","PCM2006_e1_21",4,642,0,"young","new",2,2272,"Include"
"PCM2006_e1","PCM2006_e1_21",4,643,1,"young","L2",6,976,"Include"
"PCM2006_e1","PCM2006_e1_21",4,644,0,"young","new",1,1783,"Include"
"PCM2006_e1","PCM2006_e1_21",4,645,0,"young","new",2,2108,"Include"
"PCM2006_e1","PCM2006_e1_21",4,646,0,"young","new",2,3970,"Include"
"PCM2006_e1","PCM2006_e1_21",4,647,1,"young","L2",6,1124,"Include"
"PCM2006_e1","PCM2006_e1_21",4,648,1,"young","L1",6,1152,"Include"
"PCM2006_e1","PCM2006_e1_21",4,649,1,"young","L1",5,2652,"Include"
"PCM2006_e1","PCM2006_e1_21",4,650,0,"young","new",1,1144,"Include"
"PCM2006_e1","PCM2006_e1_21",4,651,1,"young","L1",6,1024,"Include"
"PCM2006_e1","PCM2006_e1_21",4,652,0,"young","new",5,3537,"Include"
"PCM2006_e1","PCM2006_e1_21",4,653,1,"young","L2",6,994,"Include"
"PCM2006_e1","PCM2006_e1_21",4,654,1,"young","L2",6,948,"Include"
"PCM2006_e1","PCM2006_e1_21",4,655,0,"young","new",1,3216,"Include"
"PCM2006_e1","PCM2006_e1_21",4,656,1,"young","L1",6,1071,"Include"
"PCM2006_e1","PCM2006_e1_21",4,657,0,"young","new",2,2855,"Include"
"PCM2006_e1","PCM2006_e1_21",4,658,0,"young","new",1,1092,"Include"
"PCM2006_e1","PCM2006_e1_21",4,659,0,"young","new",3,3830,"Include"
"PCM2006_e1","PCM2006_e1_21",4,660,1,"young","L2",6,1177,"Include"
"PCM2006_e1","PCM2006_e1_22",1,76,1,"young","L1",6,14468,"Include"
"PCM2006_e1","PCM2006_e1_22",1,77,1,"young","L2",6,1988,"Include"
"PCM2006_e1","PCM2006_e1_22",1,78,1,"young","L2",6,1552,"Include"
"PCM2006_e1","PCM2006_e1_22",1,79,0,"young","new",2,9193,"Include"
"PCM2006_e1","PCM2006_e1_22",1,80,0,"young","new",1,3559,"Include"
"PCM2006_e1","PCM2006_e1_22",1,81,0,"young","new",1,1442,"Include"
"PCM2006_e1","PCM2006_e1_22",1,82,1,"young","L1",5,4439,"Include"
"PCM2006_e1","PCM2006_e1_22",1,83,1,"young","L2",6,1496,"Include"
"PCM2006_e1","PCM2006_e1_22",1,84,0,"young","new",1,2520,"Include"
"PCM2006_e1","PCM2006_e1_22",1,85,1,"young","L2",4,11418,"Include"
"PCM2006_e1","PCM2006_e1_22",1,86,1,"young","L1",4,2220,"Include"
"PCM2006_e1","PCM2006_e1_22",1,87,1,"young","L2",2,5070,"Include"
"PCM2006_e1","PCM2006_e1_22",1,88,0,"young","new",1,1512,"Include"
"PCM2006_e1","PCM2006_e1_22",1,89,1,"young","L2",2,1455,"Include"
"PCM2006_e1","PCM2006_e1_22",1,90,1,"young","L2",3,1946,"Include"
"PCM2006_e1","PCM2006_e1_22",1,91,0,"young","new",1,1791,"Include"
"PCM2006_e1","PCM2006_e1_22",1,92,0,"young","new",1,1394,"Include"
"PCM2006_e1","PCM2006_e1_22",1,93,1,"young","L1",3,2132,"Include"
"PCM2006_e1","PCM2006_e1_22",1,94,0,"young","new",3,1670,"Include"
"PCM2006_e1","PCM2006_e1_22",1,95,1,"young","L2",6,2175,"Include"
"PCM2006_e1","PCM2006_e1_22",1,96,1,"young","L1",3,4422,"Include"
"PCM2006_e1","PCM2006_e1_22",1,97,0,"young","new",3,1140,"Include"
"PCM2006_e1","PCM2006_e1_22",1,98,1,"young","L2",3,2650,"Include"
"PCM2006_e1","PCM2006_e1_22",1,99,1,"young","L2",6,1681,"Include"
"PCM2006_e1","PCM2006_e1_22",1,100,1,"young","L2",6,1319,"Include"
"PCM2006_e1","PCM2006_e1_22",1,101,1,"young","L1",6,1084,"Include"
"PCM2006_e1","PCM2006_e1_22",1,102,0,"young","new",3,2023,"Include"
"PCM2006_e1","PCM2006_e1_22",1,103,1,"young","L2",6,1506,"Include"
"PCM2006_e1","PCM2006_e1_22",1,104,1,"young","L2",1,5440,"Include"
"PCM2006_e1","PCM2006_e1_22",1,105,1,"young","L1",1,1057,"Include"
"PCM2006_e1","PCM2006_e1_22",1,106,0,"young","new",1,1045,"Include"
"PCM2006_e1","PCM2006_e1_22",1,107,1,"young","L1",4,4313,"Include"
"PCM2006_e1","PCM2006_e1_22",1,108,1,"young","L2",6,3343,"Include"
"PCM2006_e1","PCM2006_e1_22",1,109,1,"young","L2",6,831,"Include"
"PCM2006_e1","PCM2006_e1_22",1,110,1,"young","L1",3,2063,"Include"
"PCM2006_e1","PCM2006_e1_22",1,111,0,"young","new",2,2192,"Include"
"PCM2006_e1","PCM2006_e1_22",1,112,0,"young","new",1,1268,"Include"
"PCM2006_e1","PCM2006_e1_22",1,113,1,"young","L1",2,1804,"Include"
"PCM2006_e1","PCM2006_e1_22",1,114,0,"young","new",1,1828,"Include"
"PCM2006_e1","PCM2006_e1_22",1,115,1,"young","L2",5,1967,"Include"
"PCM2006_e1","PCM2006_e1_22",1,116,1,"young","L1",3,3631,"Include"
"PCM2006_e1","PCM2006_e1_22",1,117,1,"young","L1",2,4488,"Include"
"PCM2006_e1","PCM2006_e1_22",1,118,0,"young","new",1,1047,"Include"
"PCM2006_e1","PCM2006_e1_22",1,119,1,"young","L1",3,2011,"Include"
"PCM2006_e1","PCM2006_e1_22",1,120,1,"young","L2",4,1666,"Include"
"PCM2006_e1","PCM2006_e1_22",1,121,1,"young","L1",6,1962,"Include"
"PCM2006_e1","PCM2006_e1_22",1,122,1,"young","L1",6,718,"Include"
"PCM2006_e1","PCM2006_e1_22",1,123,1,"young","L2",6,737,"Include"
"PCM2006_e1","PCM2006_e1_22",1,124,1,"young","L1",6,1159,"Include"
"PCM2006_e1","PCM2006_e1_22",1,125,0,"young","new",2,3129,"Include"
"PCM2006_e1","PCM2006_e1_22",1,126,1,"young","L1",2,2388,"Include"
"PCM2006_e1","PCM2006_e1_22",1,127,1,"young","L1",2,1096,"Include"
"PCM2006_e1","PCM2006_e1_22",1,128,1,"young","L2",4,1720,"Include"
"PCM2006_e1","PCM2006_e1_22",1,129,1,"young","L1",6,2924,"Include"
"PCM2006_e1","PCM2006_e1_22",1,130,1,"young","L2",3,1631,"Include"
"PCM2006_e1","PCM2006_e1_22",1,131,1,"young","L1",2,1607,"Include"
"PCM2006_e1","PCM2006_e1_22",1,132,1,"young","L2",3,8885,"Include"
"PCM2006_e1","PCM2006_e1_22",1,133,0,"young","new",2,1806,"Include"
"PCM2006_e1","PCM2006_e1_22",1,134,1,"young","L1",5,1750,"Include"
"PCM2006_e1","PCM2006_e1_22",1,135,1,"young","L2",6,1731,"Include"
"PCM2006_e1","PCM2006_e1_22",1,136,0,"young","new",2,3349,"Include"
"PCM2006_e1","PCM2006_e1_22",1,137,0,"young","new",1,876,"Include"
"PCM2006_e1","PCM2006_e1_22",1,138,1,"young","L1",6,1545,"Include"
"PCM2006_e1","PCM2006_e1_22",1,139,0,"young","new",3,2048,"Include"
"PCM2006_e1","PCM2006_e1_22",1,140,0,"young","new",4,1814,"Include"
"PCM2006_e1","PCM2006_e1_22",1,141,1,"young","L2",3,2052,"Include"
"PCM2006_e1","PCM2006_e1_22",1,142,0,"young","new",2,1344,"Include"
"PCM2006_e1","PCM2006_e1_22",1,143,1,"young","L1",5,2271,"Include"
"PCM2006_e1","PCM2006_e1_22",1,144,1,"young","L2",6,3063,"Include"
"PCM2006_e1","PCM2006_e1_22",1,145,0,"young","new",3,2409,"Include"
"PCM2006_e1","PCM2006_e1_22",1,146,0,"young","new",2,2519,"Include"
"PCM2006_e1","PCM2006_e1_22",1,147,1,"young","L1",3,2476,"Include"
"PCM2006_e1","PCM2006_e1_22",1,148,0,"young","new",2,1180,"Include"
"PCM2006_e1","PCM2006_e1_22",1,149,0,"young","new",2,3535,"Include"
"PCM2006_e1","PCM2006_e1_22",1,150,1,"young","L1",6,1505,"Include"
"PCM2006_e1","PCM2006_e1_22",1,151,1,"young","L2",6,991,"Include"
"PCM2006_e1","PCM2006_e1_22",1,152,1,"young","L2",6,738,"Include"
"PCM2006_e1","PCM2006_e1_22",1,153,1,"young","L1",6,768,"Include"
"PCM2006_e1","PCM2006_e1_22",1,154,1,"young","L2",6,863,"Include"
"PCM2006_e1","PCM2006_e1_22",1,155,0,"young","new",2,2112,"Include"
"PCM2006_e1","PCM2006_e1_22",1,156,1,"young","L1",2,4454,"Include"
"PCM2006_e1","PCM2006_e1_22",1,157,1,"young","L1",3,1444,"Include"
"PCM2006_e1","PCM2006_e1_22",1,158,0,"young","new",2,1298,"Include"
"PCM2006_e1","PCM2006_e1_22",1,159,1,"young","L2",3,1859,"Include"
"PCM2006_e1","PCM2006_e1_22",1,160,1,"young","L1",6,1550,"Include"
"PCM2006_e1","PCM2006_e1_22",1,161,1,"young","L1",3,1803,"Include"
"PCM2006_e1","PCM2006_e1_22",1,162,0,"young","new",2,1291,"Include"
"PCM2006_e1","PCM2006_e1_22",1,163,0,"young","new",2,863,"Include"
"PCM2006_e1","PCM2006_e1_22",1,164,1,"young","L2",6,1655,"Include"
"PCM2006_e1","PCM2006_e1_22",1,165,1,"young","L2",3,2835,"Include"
"PCM2006_e1","PCM2006_e1_22",2,241,1,"young","L2",4,5303,"Include"
"PCM2006_e1","PCM2006_e1_22",2,242,1,"young","L1",3,1937,"Include"
"PCM2006_e1","PCM2006_e1_22",2,243,1,"young","L2",6,1416,"Include"
"PCM2006_e1","PCM2006_e1_22",2,244,1,"young","L1",6,1142,"Include"
"PCM2006_e1","PCM2006_e1_22",2,245,0,"young","new",1,1941,"Include"
"PCM2006_e1","PCM2006_e1_22",2,246,0,"young","new",1,2148,"Include"
"PCM2006_e1","PCM2006_e1_22",2,247,1,"young","L2",2,1569,"Include"
"PCM2006_e1","PCM2006_e1_22",2,248,0,"young","new",1,1321,"Include"
"PCM2006_e1","PCM2006_e1_22",2,249,1,"young","L2",3,2725,"Include"
"PCM2006_e1","PCM2006_e1_22",2,250,1,"young","L2",6,2088,"Include"
"PCM2006_e1","PCM2006_e1_22",2,251,1,"young","L2",6,1036,"Include"
"PCM2006_e1","PCM2006_e1_22",2,252,0,"young","new",4,2883,"Include"
"PCM2006_e1","PCM2006_e1_22",2,253,1,"young","L1",6,1704,"Include"
"PCM2006_e1","PCM2006_e1_22",2,254,0,"young","new",4,1631,"Include"
"PCM2006_e1","PCM2006_e1_22",2,255,0,"young","new",2,1344,"Include"
"PCM2006_e1","PCM2006_e1_22",2,256,0,"young","new",2,2431,"Include"
"PCM2006_e1","PCM2006_e1_22",2,257,1,"young","L1",6,1480,"Include"
"PCM2006_e1","PCM2006_e1_22",2,258,1,"young","L2",6,927,"Include"
"PCM2006_e1","PCM2006_e1_22",2,259,1,"young","L2",6,736,"Include"
"PCM2006_e1","PCM2006_e1_22",2,260,0,"young","new",1,2312,"Include"
"PCM2006_e1","PCM2006_e1_22",2,261,1,"young","L2",2,2056,"Include"
"PCM2006_e1","PCM2006_e1_22",2,262,1,"young","L2",3,1731,"Include"
"PCM2006_e1","PCM2006_e1_22",2,263,1,"young","L1",6,2669,"Include"
"PCM2006_e1","PCM2006_e1_22",2,264,1,"young","L1",2,2286,"Include"
"PCM2006_e1","PCM2006_e1_22",2,265,1,"young","L2",6,1706,"Include"
"PCM2006_e1","PCM2006_e1_22",2,266,1,"young","L1",6,1738,"Include"
"PCM2006_e1","PCM2006_e1_22",2,267,1,"young","L1",6,793,"Include"
"PCM2006_e1","PCM2006_e1_22",2,268,0,"young","new",3,3227,"Include"
"PCM2006_e1","PCM2006_e1_22",2,269,1,"young","L1",3,2247,"Include"
"PCM2006_e1","PCM2006_e1_22",2,270,0,"young","new",2,1373,"Include"
"PCM2006_e1","PCM2006_e1_22",2,271,0,"young","new",1,1622,"Include"
"PCM2006_e1","PCM2006_e1_22",2,272,0,"young","new",1,1552,"Include"
"PCM2006_e1","PCM2006_e1_22",2,273,1,"young","L2",6,1517,"Include"
"PCM2006_e1","PCM2006_e1_22",2,274,1,"young","L1",6,802,"Include"
"PCM2006_e1","PCM2006_e1_22",2,275,1,"young","L2",5,1601,"Include"
"PCM2006_e1","PCM2006_e1_22",2,276,1,"young","L2",6,1161,"Include"
"PCM2006_e1","PCM2006_e1_22",2,277,1,"young","L1",6,963,"Include"
"PCM2006_e1","PCM2006_e1_22",2,278,0,"young","new",5,1973,"Include"
"PCM2006_e1","PCM2006_e1_22",2,279,1,"young","L1",6,1149,"Include"
"PCM2006_e1","PCM2006_e1_22",2,280,0,"young","new",1,1761,"Include"
"PCM2006_e1","PCM2006_e1_22",2,281,1,"young","L2",2,3027,"Include"
"PCM2006_e1","PCM2006_e1_22",2,282,1,"young","L1",3,1695,"Include"
"PCM2006_e1","PCM2006_e1_22",2,283,1,"young","L2",3,1233,"Include"
"PCM2006_e1","PCM2006_e1_22",2,284,1,"young","L2",3,1569,"Include"
"PCM2006_e1","PCM2006_e1_22",2,285,0,"young","new",2,1200,"Include"
"PCM2006_e1","PCM2006_e1_22",2,286,1,"young","L1",6,1648,"Include"
"PCM2006_e1","PCM2006_e1_22",2,287,1,"young","L1",6,894,"Include"
"PCM2006_e1","PCM2006_e1_22",2,288,0,"young","new",3,3391,"Include"
"PCM2006_e1","PCM2006_e1_22",2,289,1,"young","L2",6,1619,"Include"
"PCM2006_e1","PCM2006_e1_22",2,290,1,"young","L1",5,1392,"Include"
"PCM2006_e1","PCM2006_e1_22",2,291,1,"young","L2",6,923,"Include"
"PCM2006_e1","PCM2006_e1_22",2,292,0,"young","new",3,4406,"Include"
"PCM2006_e1","PCM2006_e1_22",2,293,0,"young","new",2,1385,"Include"
"PCM2006_e1","PCM2006_e1_22",2,294,0,"young","new",1,1558,"Include"
"PCM2006_e1","PCM2006_e1_22",2,295,1,"young","L1",6,1479,"Include"
"PCM2006_e1","PCM2006_e1_22",2,296,1,"young","L2",3,2037,"Include"
"PCM2006_e1","PCM2006_e1_22",2,297,1,"young","L2",4,1375,"Include"
"PCM2006_e1","PCM2006_e1_22",2,298,0,"young","new",3,1414,"Include"
"PCM2006_e1","PCM2006_e1_22",2,299,1,"young","L1",3,1259,"Include"
"PCM2006_e1","PCM2006_e1_22",2,300,1,"young","L2",5,1870,"Include"
"PCM2006_e1","PCM2006_e1_22",2,301,1,"young","L2",6,1256,"Include"
"PCM2006_e1","PCM2006_e1_22",2,302,1,"young","L1",5,1315,"Include"
"PCM2006_e1","PCM2006_e1_22",2,303,0,"young","new",3,1823,"Include"
"PCM2006_e1","PCM2006_e1_22",2,304,0,"young","new",2,1338,"Include"
"PCM2006_e1","PCM2006_e1_22",2,305,1,"young","L1",5,2881,"Include"
"PCM2006_e1","PCM2006_e1_22",2,306,0,"young","new",3,1977,"Include"
"PCM2006_e1","PCM2006_e1_22",2,307,0,"young","new",3,953,"Include"
"PCM2006_e1","PCM2006_e1_22",2,308,1,"young","L1",2,1293,"Include"
"PCM2006_e1","PCM2006_e1_22",2,309,0,"young","new",1,1161,"Include"
"PCM2006_e1","PCM2006_e1_22",2,310,1,"young","L2",6,1483,"Include"
"PCM2006_e1","PCM2006_e1_22",2,311,0,"young","new",1,2585,"Include"
"PCM2006_e1","PCM2006_e1_22",2,312,1,"young","L1",3,2350,"Include"
"PCM2006_e1","PCM2006_e1_22",2,313,1,"young","L2",4,2795,"Include"
"PCM2006_e1","PCM2006_e1_22",2,314,0,"young","new",4,1855,"Include"
"PCM2006_e1","PCM2006_e1_22",2,315,1,"young","L2",2,2410,"Include"
"PCM2006_e1","PCM2006_e1_22",2,316,0,"young","new",2,761,"Include"
"PCM2006_e1","PCM2006_e1_22",2,317,1,"young","L1",2,1770,"Include"
"PCM2006_e1","PCM2006_e1_22",2,318,1,"young","L1",5,1618,"Include"
"PCM2006_e1","PCM2006_e1_22",2,319,1,"young","L2",5,1631,"Include"
"PCM2006_e1","PCM2006_e1_22",2,320,1,"young","L1",4,2807,"Include"
"PCM2006_e1","PCM2006_e1_22",2,321,0,"young","new",2,1536,"Include"
"PCM2006_e1","PCM2006_e1_22",2,322,1,"young","L1",2,1600,"Include"
"PCM2006_e1","PCM2006_e1_22",2,323,1,"young","L2",2,3607,"Include"
"PCM2006_e1","PCM2006_e1_22",2,324,1,"young","L1",3,2416,"Include"
"PCM2006_e1","PCM2006_e1_22",2,325,1,"young","L2",3,2134,"Include"
"PCM2006_e1","PCM2006_e1_22",2,326,1,"young","L1",3,1952,"Include"
"PCM2006_e1","PCM2006_e1_22",2,327,0,"young","new",3,1054,"Include"
"PCM2006_e1","PCM2006_e1_22",2,328,1,"young","L1",6,1625,"Include"
"PCM2006_e1","PCM2006_e1_22",2,329,1,"young","L2",3,1340,"Include"
"PCM2006_e1","PCM2006_e1_22",2,330,1,"young","L1",6,1459,"Include"
"PCM2006_e1","PCM2006_e1_22",3,406,0,"young","new",2,2263,"Include"
"PCM2006_e1","PCM2006_e1_22",3,407,1,"young","L1",6,2193,"Include"
"PCM2006_e1","PCM2006_e1_22",3,408,1,"young","L1",3,4578,"Include"
"PCM2006_e1","PCM2006_e1_22",3,409,1,"young","L2",6,1746,"Include"
"PCM2006_e1","PCM2006_e1_22",3,410,1,"young","L2",6,950,"Include"
"PCM2006_e1","PCM2006_e1_22",3,411,1,"young","L1",6,763,"Include"
"PCM2006_e1","PCM2006_e1_22",3,412,1,"young","L1",5,1572,"Include"
"PCM2006_e1","PCM2006_e1_22",3,413,1,"young","L2",6,1285,"Include"
"PCM2006_e1","PCM2006_e1_22",3,414,0,"young","new",6,1000,"Include"
"PCM2006_e1","PCM2006_e1_22",3,415,1,"young","L2",6,721,"Include"
"PCM2006_e1","PCM2006_e1_22",3,416,0,"young","new",1,2020,"Include"
"PCM2006_e1","PCM2006_e1_22",3,417,1,"young","L1",2,1647,"Include"
"PCM2006_e1","PCM2006_e1_22",3,418,1,"young","L2",6,1949,"Include"
"PCM2006_e1","PCM2006_e1_22",3,419,0,"young","new",2,3346,"Include"
"PCM2006_e1","PCM2006_e1_22",3,420,0,"young","new",1,1327,"Include"
"PCM2006_e1","PCM2006_e1_22",3,421,1,"young","L2",2,1810,"Include"
"PCM2006_e1","PCM2006_e1_22",3,422,1,"young","L1",5,1798,"Include"
"PCM2006_e1","PCM2006_e1_22",3,423,1,"young","L1",6,1391,"Include"
"PCM2006_e1","PCM2006_e1_22",3,424,0,"young","new",2,2201,"Include"
"PCM2006_e1","PCM2006_e1_22",3,425,0,"young","new",2,1922,"Include"
"PCM2006_e1","PCM2006_e1_22",3,426,1,"young","L2",6,1782,"Include"
"PCM2006_e1","PCM2006_e1_22",3,427,0,"young","new",3,3403,"Include"
"PCM2006_e1","PCM2006_e1_22",3,428,1,"young","L1",2,1940,"Include"
"PCM2006_e1","PCM2006_e1_22",3,429,0,"young","new",2,2148,"Include"
"PCM2006_e1","PCM2006_e1_22",3,430,1,"young","L1",6,1560,"Include"
"PCM2006_e1","PCM2006_e1_22",3,431,1,"young","L2",6,1083,"Include"
"PCM2006_e1","PCM2006_e1_22",3,432,1,"young","L2",6,935,"Include"
"PCM2006_e1","PCM2006_e1_22",3,433,0,"young","new",1,2089,"Include"
"PCM2006_e1","PCM2006_e1_22",3,434,1,"young","L2",4,3740,"Include"
"PCM2006_e1","PCM2006_e1_22",3,435,1,"young","L2",6,2452,"Include"
"PCM2006_e1","PCM2006_e1_22",3,436,1,"young","L1",6,1384,"Include"
"PCM2006_e1","PCM2006_e1_22",3,437,1,"young","L1",5,1630,"Include"
"PCM2006_e1","PCM2006_e1_22",3,438,1,"young","L1",6,1297,"Include"
"PCM2006_e1","PCM2006_e1_22",3,439,0,"young","new",1,1602,"Include"
"PCM2006_e1","PCM2006_e1_22",3,440,0,"young","new",2,1394,"Include"
"PCM2006_e1","PCM2006_e1_22",3,441,1,"young","L1",5,4020,"Include"
"PCM2006_e1","PCM2006_e1_22",3,442,1,"young","L2",3,3176,"Include"
"PCM2006_e1","PCM2006_e1_22",3,443,1,"young","L1",2,1289,"Include"
"PCM2006_e1","PCM2006_e1_22",3,444,1,"young","L1",3,1764,"Include"
"PCM2006_e1","PCM2006_e1_22",3,445,0,"young","new",2,1534,"Include"
"PCM2006_e1","PCM2006_e1_22",3,446,1,"young","L2",3,2001,"Include"
"PCM2006_e1","PCM2006_e1_22",3,447,1,"young","L1",2,1929,"Include"
"PCM2006_e1","PCM2006_e1_22",3,448,1,"young","L2",3,1619,"Include"
"PCM2006_e1","PCM2006_e1_22",3,449,1,"young","L2",4,1192,"Include"
"PCM2006_e1","PCM2006_e1_22",3,450,0,"young","new",3,1179,"Include"
"PCM2006_e1","PCM2006_e1_22",3,451,0,"young","new",2,3231,"Include"
"PCM2006_e1","PCM2006_e1_22",3,452,0,"young","new",2,1249,"Include"
"PCM2006_e1","PCM2006_e1_22",3,453,1,"young","L1",5,1671,"Include"
"PCM2006_e1","PCM2006_e1_22",3,454,1,"young","L1",2,1879,"Include"
"PCM2006_e1","PCM2006_e1_22",3,455,1,"young","L2",6,1494,"Include"
