"exp","id","block","item","trial","isold","condition1","rating","RT","excluding"
"CSR2015_e1","CSR2015_e1_1",9,"echo",4,1,"R2",4,1000,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"origin",5,0,"distractor",3,1247,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"smoke",6,0,"distractor",3,1388,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"strain",7,1,"R1",4,865,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"easel",8,1,"R2",5,973,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"court",9,1,"SS",6,918,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"camp",10,1,"R4",6,1103,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"turtle",11,0,"distractor",3,1633,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"builder",12,0,"distractor",3,1517,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"office",13,0,"distractor",3,1966,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"cannon",14,0,"distractor",3,1501,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"genius",15,1,"R4",6,943,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"heaven",16,0,"distractor",3,1480,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"gospel",17,1,"SS",6,827,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"slope",18,0,"distractor",3,2569,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"abdomen",19,1,"R1",6,928,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"prey",20,0,"distractor",3,4425,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"pioneer",21,0,"distractor",3,1188,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"speck",22,0,"distractor",3,1491,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"pattern",23,1,"SS",6,789,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"trick",24,0,"distractor",3,1684,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"idea",25,1,"R2",5,1247,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"treat",26,1,"R4",5,1244,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"cloth",27,1,"R1",4,1624,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"willow",28,0,"distractor",2,1461,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"guide",29,1,"SS",6,889,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"ballot",30,0,"distractor",3,1765,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"insight",31,0,"distractor",2,1020,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"body",32,1,"R2",4,1410,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"nose",33,1,"SS",6,936,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"heat",34,0,"distractor",3,1809,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"hotel",35,0,"distractor",2,1190,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"anchor",36,1,"R2",4,1237,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"kingdom",37,0,"distractor",2,1010,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"coin",38,0,"distractor",3,1096,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"exhibit",39,0,"distractor",2,939,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"corps",40,0,"distractor",3,2437,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"cage",41,1,"R4",4,1216,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"alley",42,0,"distractor",4,1902,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"cement",43,1,"R1",4,1103,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"feat",44,0,"distractor",3,977,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"duty",45,0,"distractor",3,1849,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"ally",46,1,"R4",5,1885,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"sonata",47,0,"distractor",2,1103,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"silk",48,1,"R2",5,1089,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"report",49,1,"R2",4,2516,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"surface",50,0,"distractor",3,956,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"menu",51,1,"R2",3,1605,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"door",52,0,"distractor",4,979,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"tiger",53,1,"R2",4,1051,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"violin",54,1,"SS",6,1007,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"seam",55,1,"R1",4,1430,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"picture",56,1,"R1",3,3227,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"manor",57,0,"distractor",3,2502,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"brush",58,1,"R2",3,1359,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"string",59,1,"R4",5,1111,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"cherry",60,0,"distractor",3,2122,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"denial",61,1,"R1",3,2530,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"milk",62,0,"distractor",3,1579,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"affair",63,1,"R4",6,1034,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"gait",64,0,"distractor",4,3295,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"head",65,1,"R2",4,1896,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"patient",66,1,"R1",3,1082,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"ability",67,1,"R4",3,3245,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"degree",68,1,"R4",4,1048,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"newt",69,1,"R2",3,1516,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"display",70,1,"R4",3,2126,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"idiom",71,0,"distractor",2,1159,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"post",72,0,"distractor",3,1462,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"truth",73,0,"distractor",3,1242,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"spark",74,1,"R4",4,935,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"lime",75,0,"distractor",3,1648,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"reality",76,0,"distractor",3,988,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"curse",77,1,"R1",3,2213,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"tyranny",78,0,"distractor",2,969,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"purse",79,1,"R1",3,1232,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"table",80,0,"distractor",4,957,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"term",81,1,"R1",3,1878,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"arrow",82,0,"distractor",3,2057,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"person",83,1,"R1",3,1652,"Include"
"CSR2015_e1","CSR2015_e1_1",9,"owner",84,1,"R4",4,1200,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"sphere",1,0,"distractor",4,4819,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"bedroom",2,0,"distractor",3,989,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"suspect",3,0,"distractor",4,1380,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"foam",4,1,"R4",4,940,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"isle",5,1,"R1",5,1013,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"concern",6,1,"R4",4,1435,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"phase",7,0,"distractor",3,1168,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"camera",8,0,"distractor",3,1167,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"beef",9,0,"distractor",2,1215,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"wealth",10,1,"R1",4,1197,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"nest",11,1,"R2",5,1180,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"store",12,0,"distractor",3,1755,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"bush",13,1,"R4",4,1059,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"shield",14,1,"R1",4,2167,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"segment",15,0,"distractor",2,990,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"athlete",16,1,"R2",4,2069,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"rust",17,0,"distractor",3,1120,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"balloon",18,0,"distractor",2,1072,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"iron",19,1,"R4",4,1428,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"stand",20,0,"distractor",3,1001,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"infant",21,0,"distractor",2,1327,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"burn",22,1,"R1",6,1385,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"banner",23,1,"R2",6,880,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"stain",24,1,"R1",4,1163,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"fare",25,0,"distractor",3,1004,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"comedy",26,1,"R4",6,1458,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"peace",27,0,"distractor",4,1702,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"alien",28,0,"distractor",2,1712,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"prophet",29,1,"R2",3,1641,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"smile",30,1,"R4",4,1302,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"onion",31,0,"distractor",3,1312,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"forward",32,1,"R2",4,1338,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"cigar",33,0,"distractor",2,1027,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"permit",34,1,"R4",6,984,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"match",35,0,"distractor",3,1727,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"future",36,1,"R2",6,1048,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"carbon",37,1,"SS",6,797,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"hill",38,1,"SS",6,716,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"liberty",39,0,"distractor",2,1326,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"belief",40,1,"SS",6,871,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"bayonet",41,1,"SS",6,723,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"lord",42,1,"R4",5,1941,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"blossom",43,1,"R1",3,1589,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"aunt",44,1,"R4",5,1604,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"thrill",45,0,"distractor",3,1201,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"shop",46,0,"distractor",3,3120,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"relief",47,0,"distractor",3,1391,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"success",48,0,"distractor",3,1254,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"juice",49,1,"R1",3,1410,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"spruce",50,0,"distractor",3,1320,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"lever",51,0,"distractor",3,1153,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"impact",52,1,"R4",4,1234,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"hound",53,1,"R4",3,1566,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"donor",54,0,"distractor",2,989,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"session",55,0,"distractor",3,981,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"general",56,0,"distractor",3,972,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"gallon",57,0,"distractor",3,932,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"piston",58,1,"R4",6,861,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"button",59,1,"R1",3,1434,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"troop",60,0,"distractor",3,2318,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"fish",61,1,"R1",3,959,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"mister",62,0,"distractor",4,871,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"gold",63,0,"distractor",4,1731,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"rain",64,1,"R2",3,780,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"cover",65,0,"distractor",3,1084,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"prop",66,0,"distractor",3,1023,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"contact",67,1,"R2",4,884,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"moral",68,1,"R2",4,1312,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"state",69,0,"distractor",4,1162,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"heart",70,1,"R1",3,698,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"luck",71,1,"R2",3,972,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"bond",72,1,"SS",6,853,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"emperor",73,0,"distractor",2,1393,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"youth",74,0,"distractor",3,1096,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"gate",75,0,"distractor",4,1131,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"lake",76,1,"SS",6,861,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"partner",77,1,"R1",4,1449,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"chair",78,0,"distractor",4,1837,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"animal",79,1,"R2",3,913,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"ritual",80,1,"R1",4,1228,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"border",81,0,"distractor",3,1129,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"paradox",82,0,"distractor",2,859,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"routine",83,0,"distractor",3,951,"Include"
"CSR2015_e1","CSR2015_e1_1",10,"jacket",84,1,"R2",5,1296,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"sting",1,0,"distractor",3,1140,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"entry",2,0,"distractor",4,1221,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"life",3,0,"distractor",3,802,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"choir",4,1,"R4",5,1105,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"dusk",5,0,"distractor",4,1059,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"spoon",6,1,"R4",3,727,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"hand",7,0,"distractor",3,1497,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"calf",8,1,"R1",4,940,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"force",9,1,"R1",3,885,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"rite",10,0,"distractor",3,1040,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"linen",11,1,"R4",5,1045,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"upkeep",12,1,"R1",3,1482,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"promise",13,1,"R4",4,893,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"problem",14,1,"R1",4,1848,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"sister",15,0,"distractor",3,956,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"curve",16,1,"R4",4,1364,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"truck",17,1,"SS",6,828,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"rebel",18,1,"R1",3,986,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"whiskey",19,1,"R1",6,753,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"navy",20,0,"distractor",3,866,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"insult",21,0,"distractor",3,1406,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"amount",22,1,"R2",5,1012,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"context",23,0,"distractor",3,890,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"treaty",24,0,"distractor",3,1205,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"steel",25,0,"distractor",3,2963,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"horn",26,0,"distractor",4,1658,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"crane",27,1,"R2",4,950,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"aspect",28,1,"R4",3,1358,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"finish",29,1,"R4",3,950,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"file",30,0,"distractor",3,1406,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"paste",31,1,"R1",4,1396,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"role",32,1,"R2",4,827,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"biology",33,0,"distractor",2,841,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"cause",34,0,"distractor",3,2646,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"saga",35,0,"distractor",2,922,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"level",36,1,"R4",4,947,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"pear",37,0,"distractor",3,972,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"impetus",38,0,"distractor",2,980,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"harmony",39,0,"distractor",3,1084,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"soprano",40,0,"distractor",2,1119,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"bottle",41,1,"SS",6,880,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"present",42,1,"R4",4,988,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"weapon",43,1,"R2",4,2371,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"ticket",44,0,"distractor",4,2034,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"trailer",45,0,"distractor",3,942,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"bureau",46,0,"distractor",3,1351,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"course",47,0,"distractor",3,1119,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"episode",48,1,"R4",5,1504,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"plate",49,0,"distractor",3,1762,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"pound",50,1,"R2",3,1882,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"square",51,1,"R2",3,1181,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"rock",52,1,"R1",4,891,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"circuit",53,1,"R2",5,1031,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"desk",54,1,"R4",4,1356,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"farm",55,1,"R2",3,821,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"widow",56,0,"distractor",4,1042,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"heap",57,0,"distractor",3,775,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"trouble",58,1,"SS",6,903,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"service",59,1,"R1",3,2577,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"lesson",60,0,"distractor",3,2008,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"quality",61,0,"distractor",3,949,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"bean",62,1,"R4",4,957,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"scene",63,0,"distractor",3,1366,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"coral",64,1,"R1",4,909,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"sail",65,1,"R2",4,1112,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"rope",66,1,"R1",3,746,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"skill",67,0,"distractor",3,2299,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"captain",68,0,"distractor",3,1276,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"parade",69,1,"R1",4,1112,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"week",70,0,"distractor",3,779,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"witch",71,1,"SS",6,971,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"baby",72,0,"distractor",3,1570,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"column",73,0,"distractor",3,1089,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"beauty",74,0,"distractor",3,2212,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"debut",75,1,"R2",4,986,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"flower",76,0,"distractor",4,1057,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"train",77,0,"distractor",4,2069,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"wine",78,1,"SS",6,944,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"channel",79,0,"distractor",4,1081,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"duck",80,0,"distractor",3,652,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"chicken",81,1,"SS",5,1521,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"century",82,1,"R2",3,4082,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"advice",83,0,"distractor",3,1083,"Include"
"CSR2015_e1","CSR2015_e1_1",11,"morning",84,1,"R2",3,1310,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"bear",1,0,"distractor",3,1502,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"land",2,0,"distractor",3,1152,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"limb",3,0,"distractor",4,1440,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"curb",4,1,"R4",4,916,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"rule",5,0,"distractor",3,1070,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"soap",6,1,"R2",4,1010,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"dirt",7,0,"distractor",3,888,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"bale",8,1,"R4",4,883,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"devil",9,0,"distractor",3,910,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"realm",10,0,"distractor",2,1081,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"inch",11,1,"R2",3,956,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"resort",12,1,"R4",4,789,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"wire",13,1,"R4",5,1492,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"nurse",14,1,"SS",6,823,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"thing",15,0,"distractor",3,1285,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"zone",16,0,"distractor",2,1183,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"glitter",17,0,"distractor",2,974,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"lumber",18,1,"R2",4,1094,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"cash",19,0,"distractor",3,1033,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"letter",20,1,"R4",4,1198,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"hose",21,0,"distractor",3,1084,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"cradle",22,1,"R2",4,1088,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"metal",23,1,"R2",5,963,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"tariff",24,1,"R2",3,1035,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"author",25,0,"distractor",3,1072,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"diamond",26,1,"R1",3,1236,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"nail",27,0,"distractor",4,1216,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"statue",28,1,"R1",4,974,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"angle",29,0,"distractor",3,742,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"plunge",30,1,"R4",5,935,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"nation",31,0,"distractor",3,928,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"rice",32,1,"R1",3,1130,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"residue",33,1,"R2",4,1499,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"trend",34,0,"distractor",3,1373,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"itch",35,0,"distractor",3,1157,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"meat",36,0,"distractor",3,2949,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"justice",37,1,"R4",4,956,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"capital",38,0,"distractor",4,1684,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"health",39,0,"distractor",3,959,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"vanity",40,1,"R1",3,1063,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"mystery",41,0,"distractor",3,891,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"gown",42,1,"R1",3,1271,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"package",43,0,"distractor",3,4242,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"recital",44,1,"R2",4,724,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"shape",45,0,"distractor",4,2278,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"device",46,0,"distractor",3,1144,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"equal",47,0,"distractor",4,1513,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"branch",48,0,"distractor",3,779,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"thunder",49,1,"R1",3,1035,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"buckle",50,0,"distractor",3,1440,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"block",51,0,"distractor",3,1541,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"site",52,1,"R4",4,789,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"move",53,0,"distractor",3,644,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"hero",54,1,"R1",4,1674,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"break",55,1,"SS",5,1173,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"basin",56,0,"distractor",3,2996,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"season",57,1,"R1",3,4042,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"mood",58,1,"SS",6,900,"Include"
"CSR2015_e1","CSR2015_e1_1",12,"pond",59,1,"R4",4,1406,"Include"
