"exp","id","item","isold","rating","excluding"
"SWS2011_e1","SWS2011_e1_4","SLAP",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","BALL",1,13,"Include"
"SWS2011_e1","SWS2011_e1_4","WALLET",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","COLONY",1,3,"Include"
"SWS2011_e1","SWS2011_e1_4","FURNITURE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","DAWN",1,17,"Include"
"SWS2011_e1","SWS2011_e1_4","JEEP",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","CONVENT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","FISH",1,11,"Include"
"SWS2011_e1","SWS2011_e1_4","UNCLE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","STAIN",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","LOBBY",1,12,"Include"
"SWS2011_e1","SWS2011_e1_4","TABLESPOON",1,1,"Include"
"SWS2011_e1","SWS2011_e1_4","LIQUID",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","SNAKE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","MACHINE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","VALLEY",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","KITE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","SKETCH",1,13,"Include"
"SWS2011_e1","SWS2011_e1_4","BRACELET",1,11,"Include"
"SWS2011_e1","SWS2011_e1_4","KENNEL",1,5,"Include"
"SWS2011_e1","SWS2011_e1_4","NOZZLE",1,11,"Include"
"SWS2011_e1","SWS2011_e1_4","MOUTHPIECE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","COTTON",1,19,"Include"
"SWS2011_e1","SWS2011_e1_4","SLIDE",1,18,"Include"
"SWS2011_e1","SWS2011_e1_4","HAWK",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","EASEL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","PARK",1,19,"Include"
"SWS2011_e1","SWS2011_e1_4","LADY",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","CLOTH",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","NIGHTFALL",1,2,"Include"
"SWS2011_e1","SWS2011_e1_4","ROOF",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","FROST",1,14,"Include"
"SWS2011_e1","SWS2011_e1_4","TUNIC",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","JUDGE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","CUSTOMER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","PIGEON",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","BLOOD",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","COSTUME",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","BEDROOM",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","FLAG",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","SUIT",1,19,"Include"
"SWS2011_e1","SWS2011_e1_4","YOKE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","PERFORMER",1,4,"Include"
"SWS2011_e1","SWS2011_e1_4","CEMENT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","AMBULANCE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","CANE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","SPONGE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","DUST",1,19,"Include"
"SWS2011_e1","SWS2011_e1_4","HOUND",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","NOSE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","DEER",1,14,"Include"
"SWS2011_e1","SWS2011_e1_4","MOUTH",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","STICK",1,18,"Include"
"SWS2011_e1","SWS2011_e1_4","PYRAMID",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","PURSE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","VIOLET",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","HEEL",1,19,"Include"
"SWS2011_e1","SWS2011_e1_4","DOLLAR",1,8,"Include"
"SWS2011_e1","SWS2011_e1_4","JADE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","MULE",1,17,"Include"
"SWS2011_e1","SWS2011_e1_4","CRUISER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","TIRE",1,13,"Include"
"SWS2011_e1","SWS2011_e1_4","MOLE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","NECTAR",1,17,"Include"
"SWS2011_e1","SWS2011_e1_4","THUNDER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","SUNBURN",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","COUCH",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","SILVER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","ZIPPER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","THROAT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","SULTAN",1,17,"Include"
"SWS2011_e1","SWS2011_e1_4","STRING",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","BRAKE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","GENTLEMAN",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","FOOTBALL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","OCEAN",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","KISS",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","DUNGEON",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","PINEAPPLE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","NEST",1,20,"Include"
"SWS2011_e1","SWS2011_e1_4","NEWSPAPER",0,1,"Include"
"SWS2011_e1","SWS2011_e1_4","SALAD",0,1,"Include"
"SWS2011_e1","SWS2011_e1_4","GRAVE",0,12,"Include"
"SWS2011_e1","SWS2011_e1_4","DANCER",0,3,"Include"
"SWS2011_e1","SWS2011_e1_4","STUDENT",0,19,"Include"
"SWS2011_e1","SWS2011_e1_4","MANURE",0,3,"Include"
"SWS2011_e1","SWS2011_e1_4","ENVELOPE",0,20,"Include"
"SWS2011_e1","SWS2011_e1_4","LIBRARY",0,3,"Include"
"SWS2011_e1","SWS2011_e1_4","CHANNEL",0,11,"Include"
"SWS2011_e1","SWS2011_e1_4","ULCER",0,1,"Include"
"SWS2011_e1","SWS2011_e1_4","BASIN",0,12,"Include"
"SWS2011_e1","SWS2011_e1_4","LUNCH",0,16,"Include"
"SWS2011_e1","SWS2011_e1_4","MARBLE",0,16,"Include"
"SWS2011_e1","SWS2011_e1_4","CIDER",0,14,"Include"
"SWS2011_e1","SWS2011_e1_4","MAHOGANY",0,3,"Include"
"SWS2011_e1","SWS2011_e1_4","WORKER",0,9,"Include"
"SWS2011_e1","SWS2011_e1_4","BUILDER",0,11,"Include"
"SWS2011_e1","SWS2011_e1_4","SMILE",0,5,"Include"
"SWS2011_e1","SWS2011_e1_4","CAPITOL",0,10,"Include"
"SWS2011_e1","SWS2011_e1_4","UMBRELLA",0,5,"Include"
"SWS2011_e1","SWS2011_e1_4","THORN",0,2,"Include"
"SWS2011_e1","SWS2011_e1_4","POUCH",0,20,"Include"
"SWS2011_e1","SWS2011_e1_4","RING",0,13,"Include"
"SWS2011_e1","SWS2011_e1_4","PHOTOGRAPH",0,11,"Include"
"SWS2011_e1","SWS2011_e1_4","SOUP",0,5,"Include"
"SWS2011_e1","SWS2011_e1_4","SINGER",0,8,"Include"
"SWS2011_e1","SWS2011_e1_4","SKIN",0,20,"Include"
"SWS2011_e1","SWS2011_e1_4","CANCER",0,1,"Include"
"SWS2011_e1","SWS2011_e1_4","SWEAT",0,11,"Include"
"SWS2011_e1","SWS2011_e1_4","SEWER",0,12,"Include"
"SWS2011_e1","SWS2011_e1_4","SABLE",0,1,"Include"
"SWS2011_e1","SWS2011_e1_4","PROJECTOR",0,7,"Include"
"SWS2011_e1","SWS2011_e1_4","CLOSET",0,5,"Include"
"SWS2011_e1","SWS2011_e1_4","MEAL",0,13,"Include"
"SWS2011_e1","SWS2011_e1_4","LEVER",0,16,"Include"
"SWS2011_e1","SWS2011_e1_4","SOCK",0,2,"Include"
"SWS2011_e1","SWS2011_e1_4","WILLOW",0,3,"Include"
"SWS2011_e1","SWS2011_e1_4","RICE",0,1,"Include"
"SWS2011_e1","SWS2011_e1_4","SINK",0,17,"Include"
"SWS2011_e1","SWS2011_e1_4","TRUMPET",0,9,"Include"
"SWS2011_e1","SWS2011_e1_4","BILL",0,16,"Include"
"SWS2011_e1","SWS2011_e1_4","WAIST",0,1,"Include"
"SWS2011_e1","SWS2011_e1_4","CIRCLE",0,1,"Include"
"SWS2011_e1","SWS2011_e1_4","GRASS",0,14,"Include"
"SWS2011_e1","SWS2011_e1_4","WIND",0,8,"Include"
"SWS2011_e1","SWS2011_e1_4","STOVE",0,7,"Include"
"SWS2011_e1","SWS2011_e1_4","CELLAR",0,3,"Include"
"SWS2011_e1","SWS2011_e1_4","CONCERN",0,3,"Include"
"SWS2011_e1","SWS2011_e1_4","PALM",0,4,"Include"
"SWS2011_e1","SWS2011_e1_4","ALCOHOL",0,16,"Include"
"SWS2011_e1","SWS2011_e1_4","RIFLE",0,7,"Include"
"SWS2011_e1","SWS2011_e1_4","BUCKLE",0,6,"Include"
"SWS2011_e1","SWS2011_e1_4","APARTMENT",0,1,"Include"
"SWS2011_e1","SWS2011_e1_4","INFIRMARY",0,1,"Include"
"SWS2011_e1","SWS2011_e1_4","PRIEST",0,4,"Include"
"SWS2011_e1","SWS2011_e1_4","LYMPH",0,2,"Include"
"SWS2011_e1","SWS2011_e1_4","INSECT",0,1,"Include"
"SWS2011_e1","SWS2011_e1_4","KERNEL",0,14,"Include"
"SWS2011_e1","SWS2011_e1_4","CARTILAGE",0,1,"Include"
"SWS2011_e1","SWS2011_e1_4","DOCK",0,20,"Include"
"SWS2011_e1","SWS2011_e1_5","ULCER",1,18,"Include"
"SWS2011_e1","SWS2011_e1_5","SLAP",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","LEVER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","DAIRY",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","PUPIL",1,9,"Include"
"SWS2011_e1","SWS2011_e1_5","PLIERS",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","SERVANT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","SOCK",1,18,"Include"
"SWS2011_e1","SWS2011_e1_5","SPONGE",1,16,"Include"
"SWS2011_e1","SWS2011_e1_5","BACTERIA",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","PILE",1,19,"Include"
"SWS2011_e1","SWS2011_e1_5","WITCH",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","CUSTOMER",1,18,"Include"
"SWS2011_e1","SWS2011_e1_5","CAMEL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","PEAR",1,18,"Include"
"SWS2011_e1","SWS2011_e1_5","GENTLEMAN",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","THROAT",1,13,"Include"
"SWS2011_e1","SWS2011_e1_5","BLACKSMITH",1,19,"Include"
"SWS2011_e1","SWS2011_e1_5","FILM",1,15,"Include"
"SWS2011_e1","SWS2011_e1_5","SKYSCRAPER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","STRAW",1,11,"Include"
"SWS2011_e1","SWS2011_e1_5","CAPITOL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","SHEEP",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","ROOT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","LYMPH",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","FOUNTAIN",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","RABBI",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","STAIN",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","BUILDER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","CANCER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","BEER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","AMBULANCE",1,9,"Include"
"SWS2011_e1","SWS2011_e1_5","SMOKE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","SUDS",1,18,"Include"
"SWS2011_e1","SWS2011_e1_5","NEEDLE",1,18,"Include"
"SWS2011_e1","SWS2011_e1_5","HAMMER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","DWELLER",1,1,"Include"
"SWS2011_e1","SWS2011_e1_5","PIER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","JEEP",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","FURNITURE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","SECRETARY",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","HOOD",1,14,"Include"
"SWS2011_e1","SWS2011_e1_5","ROOF",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","CIRCLE",1,12,"Include"
"SWS2011_e1","SWS2011_e1_5","MALARIA",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","BUTTERFLY",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","INFIRMARY",1,7,"Include"
"SWS2011_e1","SWS2011_e1_5","BREAKFAST",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","BEVERAGE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","NOSE",1,6,"Include"
"SWS2011_e1","SWS2011_e1_5","NEWT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","CAGE",1,17,"Include"
"SWS2011_e1","SWS2011_e1_5","TRAY",1,8,"Include"
"SWS2011_e1","SWS2011_e1_5","PUNCH",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","INSECT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","AVALANCHE",1,19,"Include"
"SWS2011_e1","SWS2011_e1_5","RECORD",1,17,"Include"
"SWS2011_e1","SWS2011_e1_5","CORRIDOR",1,15,"Include"
"SWS2011_e1","SWS2011_e1_5","EMULSION",1,18,"Include"
"SWS2011_e1","SWS2011_e1_5","WAIST",1,14,"Include"
"SWS2011_e1","SWS2011_e1_5","HERRING",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","BASEMENT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","JURY",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","RASH",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","BUCKLE",1,15,"Include"
"SWS2011_e1","SWS2011_e1_5","MOUTH",1,14,"Include"
"SWS2011_e1","SWS2011_e1_5","LIMB",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","CANE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","STRING",1,8,"Include"
"SWS2011_e1","SWS2011_e1_5","SALAD",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","CAMERA",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","MINERAL",1,9,"Include"
"SWS2011_e1","SWS2011_e1_5","MANURE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","SUNBURN",1,7,"Include"
"SWS2011_e1","SWS2011_e1_5","CLIFF",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","KENNEL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","CABINET",1,14,"Include"
"SWS2011_e1","SWS2011_e1_5","CARDINAL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","DOCTOR",1,17,"Include"
"SWS2011_e1","SWS2011_e1_5","BLOOD",1,18,"Include"
"SWS2011_e1","SWS2011_e1_5","SKIN",1,12,"Include"
"SWS2011_e1","SWS2011_e1_5","COLONY",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","NURSE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","CANDLE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","SWEAT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","ORANGE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","DRILL",1,14,"Include"
"SWS2011_e1","SWS2011_e1_5","BEDROOM",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","NEST",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","VIOLET",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","HAWK",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","SABLE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","DOCK",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","EARTH",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","LUNCH",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","UNCLE",1,18,"Include"
"SWS2011_e1","SWS2011_e1_5","PIANIST",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","PERCH",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","PIGEON",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","CIRCUS",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","STARCH",1,6,"Include"
"SWS2011_e1","SWS2011_e1_5","MEADOW",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","ROBIN",1,16,"Include"
"SWS2011_e1","SWS2011_e1_5","WALLET",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","TAPE",1,17,"Include"
"SWS2011_e1","SWS2011_e1_5","KERCHIEF",1,19,"Include"
"SWS2011_e1","SWS2011_e1_5","MEAL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","POTATO",1,13,"Include"
"SWS2011_e1","SWS2011_e1_5","EASEL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","TEAR",1,16,"Include"
"SWS2011_e1","SWS2011_e1_5","PRIEST",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","SULTAN",1,16,"Include"
"SWS2011_e1","SWS2011_e1_5","BRANDY",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","SKETCH",1,18,"Include"
"SWS2011_e1","SWS2011_e1_5","STADIUM",1,19,"Include"
"SWS2011_e1","SWS2011_e1_5","MOLE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","WOOL",1,17,"Include"
"SWS2011_e1","SWS2011_e1_5","STICK",1,15,"Include"
"SWS2011_e1","SWS2011_e1_5","KITTEN",1,16,"Include"
"SWS2011_e1","SWS2011_e1_5","SAUERKRAUT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","TROLLEY",1,15,"Include"
"SWS2011_e1","SWS2011_e1_5","WALL",1,14,"Include"
"SWS2011_e1","SWS2011_e1_5","MARBLE",1,18,"Include"
"SWS2011_e1","SWS2011_e1_5","GIRDLE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","LEATHER",1,16,"Include"
"SWS2011_e1","SWS2011_e1_5","FISH",1,9,"Include"
"SWS2011_e1","SWS2011_e1_5","BILL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","CIDER",1,17,"Include"
"SWS2011_e1","SWS2011_e1_5","TOOTH",1,11,"Include"
"SWS2011_e1","SWS2011_e1_5","LADY",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","MUSCLE",1,16,"Include"
"SWS2011_e1","SWS2011_e1_5","DIAL",1,10,"Include"
"SWS2011_e1","SWS2011_e1_5","POLICEMAN",1,16,"Include"
"SWS2011_e1","SWS2011_e1_5","JADE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","RICE",1,18,"Include"
"SWS2011_e1","SWS2011_e1_5","SEWER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","STOVE",1,18,"Include"
"SWS2011_e1","SWS2011_e1_5","HOUND",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","PROFESSOR",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","LANTERN",1,16,"Include"
"SWS2011_e1","SWS2011_e1_5","HOTEL",1,18,"Include"
"SWS2011_e1","SWS2011_e1_5","COVER",1,9,"Include"
"SWS2011_e1","SWS2011_e1_5","DEER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","PLANK",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","TABLESPOON",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","SINGER",1,16,"Include"
"SWS2011_e1","SWS2011_e1_5","SNAKE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","PINEAPPLE",1,13,"Include"
"SWS2011_e1","SWS2011_e1_5","THORN",1,17,"Include"
"SWS2011_e1","SWS2011_e1_5","STATUE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","ELEPHANT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","BELL",1,12,"Include"
"SWS2011_e1","SWS2011_e1_5","JERSEY",1,19,"Include"
"SWS2011_e1","SWS2011_e1_5","STORM",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","CARTILAGE",1,18,"Include"
"SWS2011_e1","SWS2011_e1_5","TREE",1,16,"Include"
"SWS2011_e1","SWS2011_e1_5","MIRROR",1,16,"Include"
"SWS2011_e1","SWS2011_e1_5","ALLEY",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","TIDE",1,16,"Include"
"SWS2011_e1","SWS2011_e1_5","SLIDE",1,16,"Include"
"SWS2011_e1","SWS2011_e1_5","JUDGE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","ENVELOPE",1,18,"Include"
"SWS2011_e1","SWS2011_e1_5","APARTMENT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","SMILE",1,5,"Include"
"SWS2011_e1","SWS2011_e1_5","SINK",1,9,"Include"
"SWS2011_e1","SWS2011_e1_5","BANDIT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","FEAST",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","MICROSCOPE",1,9,"Include"
"SWS2011_e1","SWS2011_e1_5","COUCH",1,14,"Include"
"SWS2011_e1","SWS2011_e1_5","BONE",1,17,"Include"
"SWS2011_e1","SWS2011_e1_5","MACHINE",1,17,"Include"
"SWS2011_e1","SWS2011_e1_5","PALM",1,8,"Include"
"SWS2011_e1","SWS2011_e1_5","TRUMPET",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","EQUIPMENT",1,17,"Include"
"SWS2011_e1","SWS2011_e1_5","MAHOGANY",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","LEMON",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","SLEEVE",1,11,"Include"
"SWS2011_e1","SWS2011_e1_5","BOLT",1,18,"Include"
"SWS2011_e1","SWS2011_e1_5","POUCH",1,10,"Include"
"SWS2011_e1","SWS2011_e1_5","WEED",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","TAIL",1,14,"Include"
"SWS2011_e1","SWS2011_e1_5","CURB",1,15,"Include"
"SWS2011_e1","SWS2011_e1_5","SUIT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","GRAVEL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","FROST",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","GRAPH",1,16,"Include"
"SWS2011_e1","SWS2011_e1_5","FOOTBALL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","ONION",1,17,"Include"
"SWS2011_e1","SWS2011_e1_5","YOKE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","CLOWN",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","FORT",1,17,"Include"
"SWS2011_e1","SWS2011_e1_5","STOOL",1,18,"Include"
"SWS2011_e1","SWS2011_e1_5","GINGHAM",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","BOOT",1,16,"Include"
"SWS2011_e1","SWS2011_e1_5","SOUP",1,13,"Include"
"SWS2011_e1","SWS2011_e1_5","SILVER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","PERFORMER",1,17,"Include"
"SWS2011_e1","SWS2011_e1_5","LAWYER",1,15,"Include"
"SWS2011_e1","SWS2011_e1_5","NEWSPAPER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","LIBRARY",1,15,"Include"
"SWS2011_e1","SWS2011_e1_5","TUNIC",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","BASIN",1,9,"Include"
"SWS2011_e1","SWS2011_e1_5","VELVET",1,5,"Include"
"SWS2011_e1","SWS2011_e1_5","TELEGRAPH",1,17,"Include"
"SWS2011_e1","SWS2011_e1_5","NECTAR",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","INSTRUCTOR",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","BRAKE",1,18,"Include"
"SWS2011_e1","SWS2011_e1_5","SCAR",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","TEST",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","DUNGEON",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","BRAIN",1,3,"Include"
"SWS2011_e1","SWS2011_e1_5","LETTER",1,17,"Include"
"SWS2011_e1","SWS2011_e1_5","CHESTNUT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","BOSS",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","CHEEK",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","MAGICIAN",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","GRAVE",1,17,"Include"
"SWS2011_e1","SWS2011_e1_5","WORKER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","CHOP",1,6,"Include"
"SWS2011_e1","SWS2011_e1_5","DAME",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","POOL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","UNIFORM",1,18,"Include"
"SWS2011_e1","SWS2011_e1_5","OUTFIT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","SQUIRREL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","PORTRAIT",1,16,"Include"
"SWS2011_e1","SWS2011_e1_5","STORE",1,18,"Include"
"SWS2011_e1","SWS2011_e1_5","CONCERN",1,14,"Include"
"SWS2011_e1","SWS2011_e1_5","TIGER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","TUBE",1,16,"Include"
"SWS2011_e1","SWS2011_e1_5","PURSE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","FLAG",1,6,"Include"
"SWS2011_e1","SWS2011_e1_5","SULPHUR",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","COSTUME",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","KERNEL",1,3,"Include"
"SWS2011_e1","SWS2011_e1_5","LOCK",1,12,"Include"
"SWS2011_e1","SWS2011_e1_5","CAKE",1,16,"Include"
"SWS2011_e1","SWS2011_e1_5","WIND",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","KNUCKLE",1,7,"Include"
"SWS2011_e1","SWS2011_e1_5","SOAP",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","VEGETABLE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","TUNNEL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","NAVEL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","CLOTH",1,15,"Include"
"SWS2011_e1","SWS2011_e1_5","CHINA",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","RING",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","FATHER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","JOURNAL",1,16,"Include"
"SWS2011_e1","SWS2011_e1_5","FOAM",1,20,"Include"
"SWS2011_e1","SWS2011_e1_5","TREASURER",1,20,"Include"
