"exp","id","block","item","trial","isold","condition","rating","RT","excluding"
"SB2020_e3","SB2020_e3_32",2,"decal",51,0,"FixedFrequency",2,1793,"Include"
"SB2020_e3","SB2020_e3_32",2,"paedo",52,1,"FixedFrequency",2,710,"Include"
"SB2020_e3","SB2020_e3_32",2,"weeks",53,1,"FixedFrequency",6,1298,"Include"
"SB2020_e3","SB2020_e3_32",2,"bezel",54,0,"FixedFrequency",3,1095,"Include"
"SB2020_e3","SB2020_e3_32",2,"carry",55,0,"FixedFrequency",4,1837,"Include"
"SB2020_e3","SB2020_e3_32",2,"dirty",56,1,"FixedFrequency",6,1150,"Include"
"SB2020_e3","SB2020_e3_32",2,"sweat",57,0,"FixedFrequency",4,1020,"Include"
"SB2020_e3","SB2020_e3_32",2,"blank",58,1,"FixedFrequency",4,941,"Include"
"SB2020_e3","SB2020_e3_32",2,"stake",59,1,"FixedFrequency",6,889,"Include"
"SB2020_e3","SB2020_e3_32",2,"chalk",60,0,"FixedFrequency",6,1181,"Include"
"SB2020_e3","SB2020_e3_32",2,"blast",61,0,"FixedFrequency",1,1267,"Include"
"SB2020_e3","SB2020_e3_32",2,"trans",62,0,"FixedFrequency",2,845,"Include"
"SB2020_e3","SB2020_e3_32",2,"laces",63,0,"FixedFrequency",1,1455,"Include"
"SB2020_e3","SB2020_e3_32",2,"havoc",64,0,"FixedFrequency",1,910,"Include"
"SB2020_e3","SB2020_e3_32",2,"plead",65,0,"FixedFrequency",1,869,"Include"
"SB2020_e3","SB2020_e3_32",2,"oases",66,0,"FixedFrequency",2,1207,"Include"
"SB2020_e3","SB2020_e3_32",2,"rains",67,1,"FixedFrequency",6,973,"Include"
"SB2020_e3","SB2020_e3_32",2,"crush",68,1,"FixedFrequency",6,632,"Include"
"SB2020_e3","SB2020_e3_32",2,"spoke",69,0,"FixedFrequency",5,1060,"Include"
"SB2020_e3","SB2020_e3_32",2,"order",70,0,"FixedFrequency",4,772,"Include"
"SB2020_e3","SB2020_e3_32",2,"suits",71,0,"FixedFrequency",2,851,"Include"
"SB2020_e3","SB2020_e3_32",2,"stems",72,1,"FixedFrequency",6,820,"Include"
"SB2020_e3","SB2020_e3_32",2,"rails",73,0,"FixedFrequency",2,895,"Include"
"SB2020_e3","SB2020_e3_32",2,"prawn",74,0,"FixedFrequency",1,783,"Include"
"SB2020_e3","SB2020_e3_32",2,"songs",75,1,"FixedFrequency",1,697,"Include"
"SB2020_e3","SB2020_e3_32",2,"twine",76,0,"FixedFrequency",2,974,"Include"
"SB2020_e3","SB2020_e3_32",2,"pizza",77,1,"FixedFrequency",6,960,"Include"
"SB2020_e3","SB2020_e3_32",2,"hands",78,0,"FixedFrequency",1,924,"Include"
"SB2020_e3","SB2020_e3_32",2,"snugs",79,0,"FixedFrequency",3,1225,"Include"
"SB2020_e3","SB2020_e3_32",2,"lives",80,1,"FixedFrequency",4,818,"Include"
"SB2020_e3","SB2020_e3_32",2,"highs",81,0,"FixedFrequency",4,1372,"Include"
"SB2020_e3","SB2020_e3_32",2,"spray",82,0,"FixedFrequency",2,1720,"Include"
"SB2020_e3","SB2020_e3_32",2,"buffs",83,1,"FixedFrequency",1,1297,"Include"
"SB2020_e3","SB2020_e3_32",2,"squab",84,1,"FixedFrequency",2,1050,"Include"
"SB2020_e3","SB2020_e3_32",2,"outer",85,1,"FixedFrequency",4,1076,"Include"
"SB2020_e3","SB2020_e3_32",2,"doble",86,0,"FixedFrequency",2,1304,"Include"
"SB2020_e3","SB2020_e3_32",2,"sicko",87,1,"FixedFrequency",1,1243,"Include"
"SB2020_e3","SB2020_e3_32",2,"plain",88,1,"FixedFrequency",6,846,"Include"
"SB2020_e3","SB2020_e3_32",2,"least",89,0,"FixedFrequency",2,1009,"Include"
"SB2020_e3","SB2020_e3_32",2,"jowls",90,1,"FixedFrequency",5,1181,"Include"
"SB2020_e3","SB2020_e3_32",2,"tonne",91,1,"FixedFrequency",2,1097,"Include"
"SB2020_e3","SB2020_e3_32",2,"sleep",92,1,"FixedFrequency",6,812,"Include"
"SB2020_e3","SB2020_e3_32",2,"light",93,0,"FixedFrequency",6,1075,"Include"
"SB2020_e3","SB2020_e3_32",2,"booze",94,0,"FixedFrequency",1,936,"Include"
"SB2020_e3","SB2020_e3_32",2,"boomy",95,0,"FixedFrequency",4,1091,"Include"
"SB2020_e3","SB2020_e3_32",2,"skimp",96,0,"FixedFrequency",2,995,"Include"
"SB2020_e3","SB2020_e3_32",2,"quack",97,1,"FixedFrequency",3,1274,"Include"
"SB2020_e3","SB2020_e3_32",2,"wools",98,1,"FixedFrequency",6,1884,"Include"
"SB2020_e3","SB2020_e3_32",2,"delay",99,1,"FixedFrequency",3,1451,"Include"
"SB2020_e3","SB2020_e3_32",2,"cords",100,1,"FixedFrequency",6,1115,"Include"
"SB2020_e3","SB2020_e3_32",2,"bully",101,0,"FixedFrequency",6,737,"Include"
"SB2020_e3","SB2020_e3_32",2,"sings",102,0,"FixedFrequency",2,827,"Include"
"SB2020_e3","SB2020_e3_32",2,"nylon",103,1,"FixedFrequency",2,1038,"Include"
"SB2020_e3","SB2020_e3_32",2,"groin",104,0,"FixedFrequency",2,796,"Include"
"SB2020_e3","SB2020_e3_32",2,"havin",105,0,"FixedFrequency",1,788,"Include"
"SB2020_e3","SB2020_e3_32",2,"matey",106,1,"FixedFrequency",6,732,"Include"
"SB2020_e3","SB2020_e3_32",2,"style",107,1,"FixedFrequency",6,629,"Include"
"SB2020_e3","SB2020_e3_32",2,"foamy",108,1,"FixedFrequency",2,824,"Include"
"SB2020_e3","SB2020_e3_32",2,"drawn",109,0,"FixedFrequency",2,667,"Include"
"SB2020_e3","SB2020_e3_32",2,"stock",110,1,"FixedFrequency",6,918,"Include"
"SB2020_e3","SB2020_e3_32",2,"curio",111,0,"FixedFrequency",1,672,"Include"
"SB2020_e3","SB2020_e3_32",2,"capos",112,0,"FixedFrequency",1,629,"Include"
"SB2020_e3","SB2020_e3_32",2,"grief",113,1,"FixedFrequency",2,1035,"Include"
"SB2020_e3","SB2020_e3_32",2,"snipe",114,0,"FixedFrequency",2,1074,"Include"
"SB2020_e3","SB2020_e3_32",2,"holds",115,0,"FixedFrequency",2,933,"Include"
"SB2020_e3","SB2020_e3_32",2,"spell",116,0,"FixedFrequency",1,649,"Include"
"SB2020_e3","SB2020_e3_32",2,"beams",117,1,"FixedFrequency",6,793,"Include"
"SB2020_e3","SB2020_e3_32",2,"vetos",118,1,"FixedFrequency",4,1768,"Include"
"SB2020_e3","SB2020_e3_32",2,"major",119,1,"FixedFrequency",6,779,"Include"
"SB2020_e3","SB2020_e3_32",2,"brake",120,0,"FixedFrequency",2,1349,"Include"
"SB2020_e3","SB2020_e3_32",2,"ergot",121,0,"FixedFrequency",2,834,"Include"
"SB2020_e3","SB2020_e3_32",2,"denim",122,0,"FixedFrequency",6,819,"Include"
"SB2020_e3","SB2020_e3_32",2,"cheap",123,0,"FixedFrequency",2,656,"Include"
"SB2020_e3","SB2020_e3_32",2,"socks",124,1,"FixedFrequency",1,859,"Include"
"SB2020_e3","SB2020_e3_32",2,"hippo",125,1,"FixedFrequency",1,692,"Include"
"SB2020_e3","SB2020_e3_32",2,"whine",126,0,"FixedFrequency",1,916,"Include"
"SB2020_e3","SB2020_e3_32",2,"honky",127,1,"FixedFrequency",2,1155,"Include"
"SB2020_e3","SB2020_e3_32",2,"snarl",128,1,"FixedFrequency",6,945,"Include"
"SB2020_e3","SB2020_e3_32",2,"kebab",129,0,"FixedFrequency",6,681,"Include"
"SB2020_e3","SB2020_e3_32",2,"reeds",130,1,"FixedFrequency",6,690,"Include"
"SB2020_e3","SB2020_e3_32",2,"casks",131,1,"FixedFrequency",2,793,"Include"
"SB2020_e3","SB2020_e3_32",2,"tulip",132,0,"FixedFrequency",1,765,"Include"
"SB2020_e3","SB2020_e3_32",2,"optic",133,0,"FixedFrequency",1,548,"Include"
"SB2020_e3","SB2020_e3_32",2,"farms",134,1,"FixedFrequency",4,1246,"Include"
"SB2020_e3","SB2020_e3_32",2,"posit",135,0,"FixedFrequency",2,679,"Include"
"SB2020_e3","SB2020_e3_32",2,"scone",136,1,"FixedFrequency",4,898,"Include"
"SB2020_e3","SB2020_e3_32",2,"house",137,0,"FixedFrequency",2,721,"Include"
"SB2020_e3","SB2020_e3_32",2,"meals",138,0,"FixedFrequency",1,608,"Include"
"SB2020_e3","SB2020_e3_32",2,"clash",139,1,"FixedFrequency",6,785,"Include"
"SB2020_e3","SB2020_e3_32",2,"hacks",140,0,"FixedFrequency",2,900,"Include"
"SB2020_e3","SB2020_e3_32",2,"clogs",141,1,"FixedFrequency",4,1295,"Include"
"SB2020_e3","SB2020_e3_32",2,"dutch",142,1,"FixedFrequency",2,677,"Include"
"SB2020_e3","SB2020_e3_32",2,"lifts",143,0,"FixedFrequency",2,805,"Include"
"SB2020_e3","SB2020_e3_32",2,"panel",144,0,"FixedFrequency",1,781,"Include"
"SB2020_e3","SB2020_e3_32",2,"steer",145,1,"FixedFrequency",2,885,"Include"
"SB2020_e3","SB2020_e3_32",2,"leaps",146,1,"FixedFrequency",4,2548,"Include"
"SB2020_e3","SB2020_e3_32",2,"mains",147,0,"FixedFrequency",5,941,"Include"
"SB2020_e3","SB2020_e3_32",2,"court",148,1,"FixedFrequency",2,697,"Include"
"SB2020_e3","SB2020_e3_32",2,"binge",149,0,"FixedFrequency",5,908,"Include"
"SB2020_e3","SB2020_e3_32",2,"cease",150,0,"FixedFrequency",2,1039,"Include"
"SB2020_e3","SB2020_e3_32",2,"easel",151,1,"FixedFrequency",4,1470,"Include"
"SB2020_e3","SB2020_e3_32",2,"stint",152,0,"FixedFrequency",1,961,"Include"
"SB2020_e3","SB2020_e3_32",2,"moggy",153,0,"FixedFrequency",1,816,"Include"
"SB2020_e3","SB2020_e3_32",2,"choke",154,1,"FixedFrequency",4,944,"Include"
"SB2020_e3","SB2020_e3_32",2,"swots",155,0,"FixedFrequency",1,637,"Include"
"SB2020_e3","SB2020_e3_32",2,"flyer",156,1,"FixedFrequency",4,713,"Include"
"SB2020_e3","SB2020_e3_32",2,"tests",157,0,"FixedFrequency",4,883,"Include"
"SB2020_e3","SB2020_e3_32",2,"rowdy",158,0,"FixedFrequency",1,719,"Include"
"SB2020_e3","SB2020_e3_32",2,"frizz",159,1,"FixedFrequency",1,865,"Include"
"SB2020_e3","SB2020_e3_32",2,"fifty",160,1,"FixedFrequency",1,2467,"Include"
"SB2020_e3","SB2020_e3_32",2,"fayre",161,0,"FixedFrequency",4,1646,"Include"
"SB2020_e3","SB2020_e3_32",2,"spire",162,1,"FixedFrequency",5,754,"Include"
"SB2020_e3","SB2020_e3_32",2,"bales",163,1,"FixedFrequency",1,1058,"Include"
"SB2020_e3","SB2020_e3_32",2,"taker",164,0,"FixedFrequency",1,910,"Include"
"SB2020_e3","SB2020_e3_32",2,"biped",165,1,"FixedFrequency",5,875,"Include"
"SB2020_e3","SB2020_e3_32",2,"qualm",166,1,"FixedFrequency",5,1212,"Include"
"SB2020_e3","SB2020_e3_32",2,"intro",167,0,"FixedFrequency",2,794,"Include"
"SB2020_e3","SB2020_e3_32",2,"verve",168,1,"FixedFrequency",2,766,"Include"
"SB2020_e3","SB2020_e3_32",2,"phone",169,1,"FixedFrequency",1,688,"Include"
"SB2020_e3","SB2020_e3_32",2,"hinds",170,1,"FixedFrequency",1,1133,"Include"
"SB2020_e3","SB2020_e3_32",2,"issue",171,0,"FixedFrequency",1,616,"Include"
"SB2020_e3","SB2020_e3_32",2,"fuses",172,0,"FixedFrequency",1,823,"Include"
"SB2020_e3","SB2020_e3_32",2,"swill",173,1,"FixedFrequency",1,1122,"Include"
"SB2020_e3","SB2020_e3_32",2,"carat",174,1,"FixedFrequency",5,860,"Include"
"SB2020_e3","SB2020_e3_32",2,"bases",175,0,"FixedFrequency",1,627,"Include"
"SB2020_e3","SB2020_e3_32",2,"bluff",176,0,"FixedFrequency",1,781,"Include"
"SB2020_e3","SB2020_e3_32",2,"piles",177,1,"FixedFrequency",4,983,"Include"
"SB2020_e3","SB2020_e3_32",2,"fetch",178,1,"FixedFrequency",6,1004,"Include"
"SB2020_e3","SB2020_e3_32",2,"tyres",179,1,"FixedFrequency",5,926,"Include"
"SB2020_e3","SB2020_e3_32",2,"lyres",180,0,"FixedFrequency",4,1069,"Include"
"SB2020_e3","SB2020_e3_32",2,"bough",181,1,"FixedFrequency",4,1802,"Include"
"SB2020_e3","SB2020_e3_32",2,"woozy",182,0,"FixedFrequency",5,682,"Include"
"SB2020_e3","SB2020_e3_32",2,"eagle",183,0,"FixedFrequency",2,692,"Include"
"SB2020_e3","SB2020_e3_32",2,"bonks",184,1,"FixedFrequency",6,856,"Include"
"SB2020_e3","SB2020_e3_32",2,"lumps",185,0,"FixedFrequency",4,1037,"Include"
"SB2020_e3","SB2020_e3_32",2,"ticks",186,0,"FixedFrequency",2,887,"Include"
"SB2020_e3","SB2020_e3_32",2,"align",187,1,"FixedFrequency",6,969,"Include"
"SB2020_e3","SB2020_e3_32",2,"shoot",188,1,"FixedFrequency",1,1015,"Include"
"SB2020_e3","SB2020_e3_32",2,"cairn",189,0,"FixedFrequency",1,843,"Include"
"SB2020_e3","SB2020_e3_32",2,"canal",190,0,"FixedFrequency",1,868,"Include"
"SB2020_e3","SB2020_e3_32",2,"haven",191,1,"FixedFrequency",5,880,"Include"
"SB2020_e3","SB2020_e3_32",2,"blows",192,0,"FixedFrequency",1,1556,"Include"
"SB2020_e3","SB2020_e3_32",2,"clear",193,0,"FixedFrequency",2,688,"Include"
"SB2020_e3","SB2020_e3_32",2,"avoid",194,1,"FixedFrequency",4,913,"Include"
"SB2020_e3","SB2020_e3_32",2,"music",195,0,"FixedFrequency",2,867,"Include"
"SB2020_e3","SB2020_e3_32",2,"abuse",196,0,"FixedFrequency",4,1433,"Include"
"SB2020_e3","SB2020_e3_32",2,"untie",197,1,"FixedFrequency",2,727,"Include"
"SB2020_e3","SB2020_e3_32",2,"dopey",198,0,"FixedFrequency",2,745,"Include"
"SB2020_e3","SB2020_e3_32",2,"reads",199,1,"FixedFrequency",1,743,"Include"
"SB2020_e3","SB2020_e3_32",2,"salts",200,1,"FixedFrequency",1,983,"Include"
"SB2020_e3","SB2020_e3_33",1,"fatty",1,1,"FixedFrequency",6,1803,"Include"
"SB2020_e3","SB2020_e3_33",1,"gulls",2,0,"FixedFrequency",1,1593,"Include"
"SB2020_e3","SB2020_e3_33",1,"tramp",3,1,"FixedFrequency",6,882,"Include"
"SB2020_e3","SB2020_e3_33",1,"crest",4,1,"FixedFrequency",1,1334,"Include"
"SB2020_e3","SB2020_e3_33",1,"rents",5,0,"FixedFrequency",3,2470,"Include"
"SB2020_e3","SB2020_e3_33",1,"linen",6,0,"FixedFrequency",3,981,"Include"
"SB2020_e3","SB2020_e3_33",1,"chime",7,1,"FixedFrequency",1,1782,"Include"
"SB2020_e3","SB2020_e3_33",1,"bolts",8,1,"FixedFrequency",6,952,"Include"
"SB2020_e3","SB2020_e3_33",1,"skins",9,1,"FixedFrequency",6,927,"Include"
"SB2020_e3","SB2020_e3_33",1,"dares",10,0,"FixedFrequency",3,1347,"Include"
"SB2020_e3","SB2020_e3_33",1,"babes",11,1,"FixedFrequency",6,860,"Include"
"SB2020_e3","SB2020_e3_33",1,"dwarf",12,1,"FixedFrequency",6,735,"Include"
"SB2020_e3","SB2020_e3_33",1,"mound",13,0,"FixedFrequency",2,1455,"Include"
"SB2020_e3","SB2020_e3_33",1,"mixer",14,1,"FixedFrequency",6,823,"Include"
"SB2020_e3","SB2020_e3_33",1,"cubes",15,0,"FixedFrequency",2,1677,"Include"
"SB2020_e3","SB2020_e3_33",1,"arise",16,0,"FixedFrequency",1,1744,"Include"
"SB2020_e3","SB2020_e3_33",1,"genre",17,0,"FixedFrequency",2,1427,"Include"
"SB2020_e3","SB2020_e3_33",1,"goody",18,0,"FixedFrequency",3,1696,"Include"
"SB2020_e3","SB2020_e3_33",1,"sheds",19,1,"FixedFrequency",6,809,"Include"
"SB2020_e3","SB2020_e3_33",1,"warns",20,0,"FixedFrequency",6,816,"Include"
"SB2020_e3","SB2020_e3_33",1,"leaks",21,1,"FixedFrequency",6,643,"Include"
"SB2020_e3","SB2020_e3_33",1,"vomit",22,1,"FixedFrequency",6,623,"Include"
"SB2020_e3","SB2020_e3_33",1,"realm",23,1,"FixedFrequency",6,963,"Include"
"SB2020_e3","SB2020_e3_33",1,"canon",24,0,"FixedFrequency",1,1208,"Include"
"SB2020_e3","SB2020_e3_33",1,"discs",25,1,"FixedFrequency",6,883,"Include"
"SB2020_e3","SB2020_e3_33",1,"cloak",26,0,"FixedFrequency",2,1164,"Include"
"SB2020_e3","SB2020_e3_33",1,"wares",27,1,"FixedFrequency",6,820,"Include"
"SB2020_e3","SB2020_e3_33",1,"exile",28,1,"FixedFrequency",2,970,"Include"
"SB2020_e3","SB2020_e3_33",1,"beads",29,1,"FixedFrequency",3,1971,"Include"
"SB2020_e3","SB2020_e3_33",1,"aunts",30,1,"FixedFrequency",6,830,"Include"
"SB2020_e3","SB2020_e3_33",1,"demon",31,1,"FixedFrequency",6,701,"Include"
"SB2020_e3","SB2020_e3_33",1,"cents",32,0,"FixedFrequency",2,1277,"Include"
"SB2020_e3","SB2020_e3_33",1,"swore",33,0,"FixedFrequency",2,1227,"Include"
"SB2020_e3","SB2020_e3_33",1,"merit",34,1,"FixedFrequency",3,1746,"Include"
"SB2020_e3","SB2020_e3_33",1,"scans",35,1,"FixedFrequency",3,911,"Include"
"SB2020_e3","SB2020_e3_33",1,"perch",36,1,"FixedFrequency",6,940,"Include"
"SB2020_e3","SB2020_e3_33",1,"quail",37,0,"FixedFrequency",3,741,"Include"
"SB2020_e3","SB2020_e3_33",1,"spins",38,1,"FixedFrequency",6,1749,"Include"
"SB2020_e3","SB2020_e3_33",1,"misty",39,1,"FixedFrequency",6,658,"Include"
"SB2020_e3","SB2020_e3_33",1,"dandy",40,0,"FixedFrequency",3,732,"Include"
"SB2020_e3","SB2020_e3_33",1,"masks",41,1,"FixedFrequency",6,623,"Include"
"SB2020_e3","SB2020_e3_33",1,"pagan",42,0,"FixedFrequency",1,1270,"Include"
"SB2020_e3","SB2020_e3_33",1,"manly",43,1,"FixedFrequency",1,1037,"Include"
"SB2020_e3","SB2020_e3_33",1,"fizzy",44,0,"FixedFrequency",1,1149,"Include"
"SB2020_e3","SB2020_e3_33",1,"wrath",45,0,"FixedFrequency",6,970,"Include"
"SB2020_e3","SB2020_e3_33",1,"beers",46,0,"FixedFrequency",1,981,"Include"
"SB2020_e3","SB2020_e3_33",1,"siren",47,1,"FixedFrequency",6,819,"Include"
"SB2020_e3","SB2020_e3_33",1,"troop",48,1,"FixedFrequency",1,1048,"Include"
"SB2020_e3","SB2020_e3_33",1,"clams",49,0,"FixedFrequency",6,840,"Include"
"SB2020_e3","SB2020_e3_33",1,"yolks",50,0,"FixedFrequency",1,976,"Include"
"SB2020_e3","SB2020_e3_33",1,"pumps",51,0,"FixedFrequency",1,707,"Include"
"SB2020_e3","SB2020_e3_33",1,"quota",52,0,"FixedFrequency",1,999,"Include"
"SB2020_e3","SB2020_e3_33",1,"broom",53,0,"FixedFrequency",6,1002,"Include"
"SB2020_e3","SB2020_e3_33",1,"rehab",54,0,"FixedFrequency",2,1195,"Include"
"SB2020_e3","SB2020_e3_33",1,"cumin",55,1,"FixedFrequency",6,718,"Include"
"SB2020_e3","SB2020_e3_33",1,"baulk",56,0,"FixedFrequency",3,1800,"Include"
"SB2020_e3","SB2020_e3_33",1,"gorge",57,1,"FixedFrequency",2,1454,"Include"
"SB2020_e3","SB2020_e3_33",1,"porch",58,0,"FixedFrequency",3,1202,"Include"
"SB2020_e3","SB2020_e3_33",1,"shone",59,0,"FixedFrequency",3,1101,"Include"
"SB2020_e3","SB2020_e3_33",1,"abide",60,1,"FixedFrequency",6,1658,"Include"
"SB2020_e3","SB2020_e3_33",1,"booty",61,1,"FixedFrequency",6,840,"Include"
"SB2020_e3","SB2020_e3_33",1,"tides",62,1,"FixedFrequency",6,669,"Include"
"SB2020_e3","SB2020_e3_33",1,"hymns",63,1,"FixedFrequency",3,735,"Include"
"SB2020_e3","SB2020_e3_33",1,"macho",64,1,"FixedFrequency",3,837,"Include"
"SB2020_e3","SB2020_e3_33",1,"whiff",65,1,"FixedFrequency",6,738,"Include"
"SB2020_e3","SB2020_e3_33",1,"comin",66,0,"FixedFrequency",1,2514,"Include"
"SB2020_e3","SB2020_e3_33",1,"bland",67,0,"FixedFrequency",1,1190,"Include"
"SB2020_e3","SB2020_e3_33",1,"codes",68,1,"FixedFrequency",6,1174,"Include"
"SB2020_e3","SB2020_e3_33",1,"cones",69,0,"FixedFrequency",2,1379,"Include"
"SB2020_e3","SB2020_e3_33",1,"debit",70,0,"FixedFrequency",2,1397,"Include"
"SB2020_e3","SB2020_e3_33",1,"slash",71,0,"FixedFrequency",2,1316,"Include"
"SB2020_e3","SB2020_e3_33",1,"twigs",72,1,"FixedFrequency",2,1037,"Include"
"SB2020_e3","SB2020_e3_33",1,"gypsy",73,1,"FixedFrequency",2,771,"Include"
"SB2020_e3","SB2020_e3_33",1,"moody",74,1,"FixedFrequency",6,1629,"Include"
"SB2020_e3","SB2020_e3_33",1,"brunt",75,1,"FixedFrequency",3,3002,"Include"
"SB2020_e3","SB2020_e3_33",1,"apron",76,1,"FixedFrequency",6,1208,"Include"
"SB2020_e3","SB2020_e3_33",1,"ratio",77,1,"FixedFrequency",6,651,"Include"
"SB2020_e3","SB2020_e3_33",1,"decay",78,1,"FixedFrequency",6,760,"Include"
"SB2020_e3","SB2020_e3_33",1,"inter",79,0,"FixedFrequency",1,1469,"Include"
"SB2020_e3","SB2020_e3_33",1,"teeny",80,0,"FixedFrequency",3,1535,"Include"
"SB2020_e3","SB2020_e3_33",1,"graph",81,1,"FixedFrequency",3,1286,"Include"
"SB2020_e3","SB2020_e3_33",1,"nudge",82,0,"FixedFrequency",3,3548,"Include"
"SB2020_e3","SB2020_e3_33",1,"manic",83,0,"FixedFrequency",4,2825,"Include"
"SB2020_e3","SB2020_e3_33",1,"hints",84,0,"FixedFrequency",3,954,"Include"
"SB2020_e3","SB2020_e3_33",1,"bossy",85,0,"FixedFrequency",3,920,"Include"
"SB2020_e3","SB2020_e3_33",1,"probe",86,1,"FixedFrequency",4,1034,"Include"
"SB2020_e3","SB2020_e3_33",1,"bumps",87,1,"FixedFrequency",4,726,"Include"
"SB2020_e3","SB2020_e3_33",1,"obese",88,0,"FixedFrequency",1,1619,"Include"
"SB2020_e3","SB2020_e3_33",1,"melts",89,0,"FixedFrequency",1,1946,"Include"
"SB2020_e3","SB2020_e3_33",1,"baton",90,0,"FixedFrequency",1,864,"Include"
"SB2020_e3","SB2020_e3_33",1,"altar",91,1,"FixedFrequency",6,1213,"Include"
"SB2020_e3","SB2020_e3_33",1,"smoky",92,1,"FixedFrequency",6,1367,"Include"
"SB2020_e3","SB2020_e3_33",1,"cigar",93,0,"FixedFrequency",3,1354,"Include"
"SB2020_e3","SB2020_e3_33",1,"canoe",94,0,"FixedFrequency",1,1218,"Include"
"SB2020_e3","SB2020_e3_33",1,"miner",95,0,"FixedFrequency",1,658,"Include"
"SB2020_e3","SB2020_e3_33",1,"ethos",96,1,"FixedFrequency",6,1338,"Include"
"SB2020_e3","SB2020_e3_33",1,"fairs",97,0,"FixedFrequency",5,2052,"Include"
"SB2020_e3","SB2020_e3_33",1,"lamps",98,1,"FixedFrequency",5,1284,"Include"
"SB2020_e3","SB2020_e3_33",1,"boast",99,1,"FixedFrequency",3,946,"Include"
"SB2020_e3","SB2020_e3_33",1,"scams",100,0,"FixedFrequency",1,1119,"Include"
"SB2020_e3","SB2020_e3_33",1,"plums",101,1,"FixedFrequency",1,968,"Include"
"SB2020_e3","SB2020_e3_33",1,"grape",102,0,"FixedFrequency",2,712,"Include"
"SB2020_e3","SB2020_e3_33",1,"flair",103,0,"FixedFrequency",2,575,"Include"
"SB2020_e3","SB2020_e3_33",1,"girly",104,0,"FixedFrequency",2,695,"Include"
"SB2020_e3","SB2020_e3_33",1,"budge",105,1,"FixedFrequency",2,732,"Include"
"SB2020_e3","SB2020_e3_33",1,"remit",106,1,"FixedFrequency",5,875,"Include"
"SB2020_e3","SB2020_e3_33",1,"vogue",107,0,"FixedFrequency",5,935,"Include"
"SB2020_e3","SB2020_e3_33",1,"snaps",108,0,"FixedFrequency",3,1733,"Include"
"SB2020_e3","SB2020_e3_33",1,"lager",109,1,"FixedFrequency",3,334,"Include"
"SB2020_e3","SB2020_e3_33",1,"craze",110,0,"FixedFrequency",5,459,"Include"
"SB2020_e3","SB2020_e3_33",1,"genie",111,0,"FixedFrequency",3,909,"Include"
"SB2020_e3","SB2020_e3_33",1,"cuppa",112,0,"FixedFrequency",5,562,"Include"
"SB2020_e3","SB2020_e3_33",1,"plots",113,0,"FixedFrequency",3,93,"Include"
"SB2020_e3","SB2020_e3_33",1,"fleas",114,1,"FixedFrequency",6,417,"Include"
"SB2020_e3","SB2020_e3_33",1,"dunes",115,0,"FixedFrequency",2,460,"Include"
"SB2020_e3","SB2020_e3_33",1,"flute",116,1,"FixedFrequency",4,438,"Include"
"SB2020_e3","SB2020_e3_33",1,"hunch",117,1,"FixedFrequency",6,547,"Include"
"SB2020_e3","SB2020_e3_33",1,"whizz",118,0,"FixedFrequency",3,437,"Include"
"SB2020_e3","SB2020_e3_33",1,"tutor",119,0,"FixedFrequency",3,902,"Include"
"SB2020_e3","SB2020_e3_33",1,"deeds",120,0,"FixedFrequency",4,1300,"Include"
"SB2020_e3","SB2020_e3_33",1,"cello",121,1,"FixedFrequency",3,440,"Include"
"SB2020_e3","SB2020_e3_33",1,"midst",122,0,"FixedFrequency",3,83,"Include"
"SB2020_e3","SB2020_e3_33",1,"necks",123,1,"FixedFrequency",3,135,"Include"
"SB2020_e3","SB2020_e3_33",1,"tonic",124,1,"FixedFrequency",4,36,"Include"
"SB2020_e3","SB2020_e3_33",1,"thigh",125,1,"FixedFrequency",6,1487,"Include"
"SB2020_e3","SB2020_e3_33",1,"basin",126,0,"FixedFrequency",2,1443,"Include"
"SB2020_e3","SB2020_e3_33",1,"bangs",127,0,"FixedFrequency",3,1733,"Include"
"SB2020_e3","SB2020_e3_33",1,"tarts",128,1,"FixedFrequency",3,1382,"Include"
"SB2020_e3","SB2020_e3_33",1,"stead",129,0,"FixedFrequency",3,737,"Include"
"SB2020_e3","SB2020_e3_33",1,"biker",130,0,"FixedFrequency",3,991,"Include"
"SB2020_e3","SB2020_e3_33",1,"wills",131,0,"FixedFrequency",3,2086,"Include"
"SB2020_e3","SB2020_e3_33",1,"sucks",132,1,"FixedFrequency",6,1163,"Include"
"SB2020_e3","SB2020_e3_33",1,"baths",133,0,"FixedFrequency",4,768,"Include"
"SB2020_e3","SB2020_e3_33",1,"hitch",134,0,"FixedFrequency",4,717,"Include"
"SB2020_e3","SB2020_e3_33",1,"moons",135,0,"FixedFrequency",4,846,"Include"
"SB2020_e3","SB2020_e3_33",1,"melon",136,0,"FixedFrequency",6,1835,"Include"
"SB2020_e3","SB2020_e3_33",1,"tenor",137,0,"FixedFrequency",4,920,"Include"
"SB2020_e3","SB2020_e3_33",1,"myths",138,0,"FixedFrequency",4,582,"Include"
"SB2020_e3","SB2020_e3_33",1,"munch",139,1,"FixedFrequency",4,1086,"Include"
"SB2020_e3","SB2020_e3_33",1,"sworn",140,0,"FixedFrequency",4,1701,"Include"
"SB2020_e3","SB2020_e3_33",1,"cluck",141,0,"FixedFrequency",4,1156,"Include"
"SB2020_e3","SB2020_e3_33",1,"slack",142,0,"FixedFrequency",4,599,"Include"
