"exp","id","isold","condition1","condition2","rating","RT","excluding","trial"
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",2,"966.4","Include",80
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",2,"1164.7","Include",81
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"898.9","Include",82
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",2,"1200.8","Include",83
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",2,"1145.5999999999999","Include",84
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",2,"790.5","Include",85
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",2,"1589.2","Include",86
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"1127.5","Include",87
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",1,"1308.7","Include",88
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",4,"929.5","Include",89
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"833.3","Include",90
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"785.2","Include",91
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",1,"932.7","Include",92
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"740","Include",93
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"719.2","Include",94
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",2,"902.9","Include",95
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"903.7","Include",96
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"642.1","Include",97
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",2,"1378.2","Include",98
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"685.5","Include",99
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"935.7","Include",100
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",4,"1050.5999999999999","Include",101
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"1203.3","Include",102
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"772","Include",103
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"727.4","Include",104
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",4,"645.1","Include",105
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"1042.0999999999999","Include",106
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"867.4","Include",107
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"907.3","Include",108
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"701.7","Include",109
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",2,"1404.2","Include",110
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",2,"1579.8","Include",111
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"1849.1","Include",112
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"1170.9000000000001","Include",113
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"739.2","Include",114
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"695.5","Include",115
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"671.9","Include",116
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"723.6","Include",117
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"568.29999999999995","Include",118
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",1,"802.5","Include",119
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"727.2","Include",120
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",4,"591.9","Include",121
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",3,"1164.2","Include",122
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",2,"973.6","Include",123
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"744.2","Include",124
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",2,"902.9","Include",125
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",4,"1044","Include",126
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",4,"1094.7","Include",127
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"763","Include",128
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",2,"883.7","Include",129
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"712.8","Include",130
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"672.6","Include",131
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",4,"681.5","Include",132
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"1176.2","Include",133
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"777.3","Include",134
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"690.6","Include",135
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"719.2","Include",136
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"1126.5999999999999","Include",137
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",4,"1046","Include",138
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",4,"610.70000000000005","Include",139
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"731.1","Include",140
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"711.8","Include",141
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"853.4","Include",142
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",4,"644.9","Include",143
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",4,"1171.4000000000001","Include",144
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"815.2","Include",145
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",4,"679.9","Include",146
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"870.4","Include",147
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",3,"1520.6","Include",148
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"1185.9000000000001","Include",149
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"912","Include",150
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"704.2","Include",151
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",1,"939.7","Include",152
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"871.7","Include",153
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"830.4","Include",154
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",2,"908.9","Include",155
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"857.9","Include",156
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",2,"1289.0999999999999","Include",157
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",4,"1238","Include",158
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"1003.4","Include",159
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",4,"834","Include",160
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",4,"854","Include",161
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",2,"745.7","Include",162
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",4,"942.8","Include",163
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",2,"928.2","Include",164
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"843.1","Include",165
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"823.8","Include",166
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",1,"1129.8","Include",167
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"776.9","Include",168
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"780.5","Include",169
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"770.8","Include",170
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",1,"580.70000000000005","Include",171
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",1,"956.6","Include",172
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"728.9","Include",173
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"713.9","Include",174
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",4,"651.20000000000005","Include",175
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"1066.2","Include",176
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"1284.2","Include",177
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"724.6","Include",178
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",2,"715.7","Include",179
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",2,"1286.4000000000001","Include",180
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"678.7","Include",181
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",2,"1268.4000000000001","Include",182
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",3,"1685.4","Include",183
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",2,"1195","Include",184
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",1,"684","Include",185
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"707.9","Include",186
"SSW2015_e3","SSW2015_e3_43",0,"Younger","UnrelatedLures",2,"757.2","Include",187
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"761.9","Include",188
"SSW2015_e3","SSW2015_e3_43",1,"Younger","Studied",4,"1076.9000000000001","Include",189
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",2,"942.7","Include",190
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",2,"891.6","Include",191
"SSW2015_e3","SSW2015_e3_43",0,"Younger","RelatedLures",1,"739.6","Include",192
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"1591.5","Include",1
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",3,"1164.0999999999999","Include",2
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",4,"1076.5999999999999","Include",3
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"6915.5","Include",4
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",1,"202.6","Include",5
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"804.5","Include",6
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",1,"1249.3","Include",7
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",1,"1381.5","Include",8
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"1009.8","Include",9
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",1,"1069.4000000000001","Include",10
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",4,"1473.6","Include",11
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",1,"3768.8","Include",12
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",3,"117.9","Include",13
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"1865.8","Include",14
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"799.8","Include",15
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",3,"1530.9","Include",16
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",4,"1045.5","Include",17
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"820.8","Include",18
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",1,"1831.6","Include",19
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",2,"1479.3","Include",20
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",2,"144.1","Include",21
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"876.1","Include",22
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"703.8","Include",23
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",2,"1190.7","Include",24
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",2,"941.1","Include",25
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",2,"519.6","Include",26
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",1,"875.9","Include",27
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",2,"1194.2","Include",28
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"942.2","Include",29
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",2,"1550.2","Include",30
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",2,"959.6","Include",31
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",2,"1100.2","Include",32
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",3,"1004.4","Include",33
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"1945.3","Include",34
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",3,"358.2","Include",35
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"1020.8","Include",36
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"1982.8","Include",37
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",2,"1759.1","Include",38
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"754.4","Include",39
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",2,"1298.3","Include",40
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"770.1","Include",41
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",2,"1475.3","Include",42
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",1,"1305.7","Include",43
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"1367.6","Include",44
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",2,"1763.5","Include",45
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",4,"1055.5","Include",46
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"1400.3","Include",47
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"934.9","Include",48
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"869.8","Include",49
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"931","Include",50
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"998.8","Include",51
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"203.5","Include",52
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"846.7","Include",53
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",3,"1785.6","Include",54
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"823.8","Include",55
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",2,"1257.0999999999999","Include",56
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",1,"924.7","Include",57
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",2,"2754.2","Include",58
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",1,"669.2","Include",59
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"1144.3","Include",60
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"754.3","Include",61
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"1792.8","Include",62
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",2,"1149.5999999999999","Include",63
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",1,"1102.0999999999999","Include",64
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"1848.9","Include",65
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",1,"962.8","Include",66
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",1,"830.4","Include",67
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"1060.9000000000001","Include",68
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",3,"1248.8","Include",69
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"896.3","Include",70
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"796.5","Include",71
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",2,"1518.8","Include",72
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"841.8","Include",73
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"841.1","Include",74
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"704.2","Include",75
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"1518.4","Include",76
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"744","Include",77
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"572.6","Include",78
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",4,"633","Include",79
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"753.7","Include",80
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"656.8","Include",81
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"914.7","Include",82
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",1,"646.70000000000005","Include",83
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",1,"862.4","Include",84
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"876.5","Include",85
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"1843.8","Include",86
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"753.3","Include",87
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"869.9","Include",88
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",3,"1129.8","Include",89
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",3,"72.400000000000006","Include",90
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"1801.8","Include",91
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",4,"1465.7","Include",92
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",2,"1188.8","Include",93
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",2,"1609.8","Include",94
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"1410.4","Include",95
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",3,"1123.4000000000001","Include",96
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",2,"1741.7","Include",97
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",2,"384.4","Include",98
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"792.5","Include",99
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"849.2","Include",100
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",2,"837","Include",101
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"802.5","Include",102
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"600.5","Include",103
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"637","Include",104
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",2,"1533.8","Include",105
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",3,"959.9","Include",106
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"1392.3","Include",107
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",2,"997.9","Include",108
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",2,"1261.8","Include",109
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"818.8","Include",110
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"717.9","Include",111
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"1758.8","Include",112
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"1419.2","Include",113
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",4,"699.9","Include",114
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",4,"614.6","Include",115
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"700.6","Include",116
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",3,"1001.7","Include",117
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",3,"843","Include",118
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",2,"1182.8","Include",119
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",1,"746","Include",120
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"917.3","Include",121
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"615.4","Include",122
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",3,"929.6","Include",123
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",3,"1288.8","Include",124
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",4,"978.8","Include",125
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",4,"719.8","Include",126
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",2,"1084.5999999999999","Include",127
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"839.7","Include",128
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",4,"1547.2","Include",129
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",1,"896.1","Include",130
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"744.7","Include",131
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"1053.0999999999999","Include",132
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"717.5","Include",133
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"944","Include",134
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"652","Include",135
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",4,"582.29999999999995","Include",136
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",4,"752","Include",137
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"1208.5","Include",138
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"833.6","Include",139
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"813.2","Include",140
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"1673.9","Include",141
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",3,"1508.2","Include",142
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"389.5","Include",143
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",4,"157.80000000000001","Include",144
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",3,"1464.3","Include",145
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",1,"1157.0999999999999","Include",146
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",2,"1471.2","Include",147
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"831.1","Include",148
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"734.2","Include",149
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"344.7","Include",150
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",1,"1179.5","Include",151
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",2,"1540.6","Include",152
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"939.6","Include",153
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"20.7","Include",154
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",3,"85.9","Include",155
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"859.9","Include",156
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"1601.4","Include",157
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"662.8","Include",158
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",1,"633.4","Include",159
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"53.6","Include",160
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"1659.7","Include",161
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"736.1","Include",162
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",2,"1274.2","Include",163
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",4,"1505.4","Include",164
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",1,"1022.3","Include",165
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",1,"1037.0999999999999","Include",166
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"1473.9","Include",167
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"1306.5999999999999","Include",168
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"860.8","Include",169
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"1171.2","Include",170
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",1,"1100.5999999999999","Include",171
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",1,"713.1","Include",172
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"1249.7","Include",173
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",2,"1220.5","Include",174
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"723.4","Include",175
"SSW2015_e3","SSW2015_e3_44",1,"Younger","Studied",4,"767.7","Include",176
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"787.3","Include",177
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",1,"1578.5","Include",178
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",4,"915.4","Include",179
"SSW2015_e3","SSW2015_e3_44",0,"Younger","UnrelatedLures",1,"724.6","Include",180
"SSW2015_e3","SSW2015_e3_44",0,"Younger","RelatedLures",1,"678.5","Include",181
