"exp","id","block","trial","isold","condition1","rating","excluding"
"WMS2012_e1","WMS2012_e1_12",2,209,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,210,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,211,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,212,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,213,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,214,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_12",2,215,1,"Alpha",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,216,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,217,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,218,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,219,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,220,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,221,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,222,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,223,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,224,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,225,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,226,1,"Theta",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,227,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,228,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,229,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,230,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,231,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,232,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_12",2,233,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,234,1,"Alpha",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,235,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,236,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,237,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,238,1,"Alpha",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,239,0,"New",0,"Exclude"
"WMS2012_e1","WMS2012_e1_12",2,240,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,241,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,242,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,243,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_12",2,244,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,245,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,246,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,247,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,248,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,249,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,250,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,251,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,252,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_12",2,253,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,254,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,255,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,256,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,257,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_12",2,258,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_12",2,259,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,260,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,261,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,262,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,263,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,264,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_12",2,265,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_12",2,266,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,267,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_12",2,268,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_12",2,269,1,"Alpha",1,"Include"
"WMS2012_e1","WMS2012_e1_12",2,270,1,"Theta",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,271,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,272,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,273,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,274,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,275,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,276,1,"Alpha",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,277,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,278,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,279,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,280,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,281,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,282,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_12",2,283,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,284,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_12",2,285,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,286,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_12",2,287,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_12",2,288,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_12",2,289,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,290,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,291,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,292,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_12",2,293,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,294,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_12",2,295,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,296,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,297,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,298,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,299,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_12",2,300,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,301,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_12",2,302,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,303,1,"Alpha",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,304,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,305,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,306,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,307,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,308,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,309,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_12",2,310,1,"Alpha",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,311,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,312,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,313,1,"Theta",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,314,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,315,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,316,1,"Theta",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,317,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,318,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,319,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_12",2,320,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,321,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,322,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_12",2,323,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,324,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,325,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,326,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,327,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,328,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,329,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,330,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,331,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,332,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,333,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,334,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,335,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,336,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,337,1,"Theta",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,338,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_12",2,339,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,340,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,341,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,342,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,343,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,344,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,345,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,346,1,"Alpha",3,"Include"
"WMS2012_e1","WMS2012_e1_12",2,347,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_12",2,348,1,"Alpha",2,"Include"
"WMS2012_e1","WMS2012_e1_12",2,349,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_12",2,350,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,351,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,352,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_12",2,353,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,354,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,355,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_12",2,356,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,357,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,358,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_12",2,359,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_12",2,360,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,1,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,2,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,3,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,4,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,5,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,6,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,7,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,8,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,9,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,10,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,11,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,12,1,"Alpha",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,13,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,14,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_14",1,15,1,"Theta",1,"Include"
"WMS2012_e1","WMS2012_e1_14",1,16,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,17,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,18,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,19,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,20,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,21,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,22,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,23,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,24,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,25,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,26,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,27,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_14",1,28,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_14",1,29,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,30,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,31,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,32,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,33,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_14",1,34,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,35,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,36,1,"Alpha",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,37,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,38,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,39,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_14",1,40,1,"Alpha",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,41,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,42,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,43,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_14",1,44,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,45,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,46,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,47,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,48,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,49,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,50,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,51,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,52,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,53,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,54,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,55,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,56,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,57,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,58,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,59,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_14",1,60,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_14",1,61,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,62,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,63,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,64,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,65,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,66,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,67,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,68,1,"Alpha",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,69,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,70,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,71,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,72,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,73,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,74,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,75,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,76,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,77,1,"Theta",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,78,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,79,1,"Alpha",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,80,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,81,1,"Theta",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,82,1,"Alpha",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,83,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,84,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,85,1,"Theta",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,86,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,87,1,"Theta",0,"Exclude"
"WMS2012_e1","WMS2012_e1_14",1,88,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,89,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_14",1,90,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,91,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,92,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,93,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,94,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,95,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,96,1,"Alpha",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,97,1,"Alpha",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,98,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,99,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,100,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,101,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,102,1,"Alpha",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,103,1,"Theta",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,104,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_14",1,105,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,106,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,107,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,108,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,109,1,"Theta",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,110,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,111,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,112,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,113,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,114,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,115,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,116,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,117,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,118,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,119,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,120,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_14",1,121,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,122,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,123,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,124,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,125,1,"Alpha",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,126,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,127,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,128,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,129,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,130,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,131,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,132,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,133,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,134,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,135,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,136,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,137,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,138,1,"Alpha",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,139,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,140,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,141,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,142,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,143,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,144,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,145,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_14",1,146,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_14",1,147,1,"Theta",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,148,1,"Theta",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,149,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,150,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,151,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,152,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,153,1,"Alpha",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,154,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,155,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,156,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,157,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,158,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,159,1,"Alpha",3,"Include"
"WMS2012_e1","WMS2012_e1_14",1,160,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,161,1,"Theta",0,"Exclude"
"WMS2012_e1","WMS2012_e1_14",1,162,1,"Alpha",0,"Exclude"
"WMS2012_e1","WMS2012_e1_14",1,163,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,164,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,165,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,166,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,167,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,168,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,169,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,170,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_14",1,171,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,172,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,173,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,174,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,175,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,176,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_14",1,177,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_14",1,178,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_14",1,179,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_14",2,180,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_14",2,181,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_14",2,182,1,"Alpha",3,"Include"
"WMS2012_e1","WMS2012_e1_14",2,183,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_14",2,184,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_14",2,185,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_14",2,186,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_14",2,187,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_14",2,188,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_14",2,189,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_14",2,190,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_14",2,191,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_14",2,192,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_14",2,193,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_14",2,194,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_14",2,195,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_14",2,196,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_14",2,197,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_14",2,198,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_14",2,199,1,"Theta",2,"Include"
"WMS2012_e1","WMS2012_e1_14",2,200,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_14",2,201,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_14",2,202,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_14",2,203,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_14",2,204,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_14",2,205,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_14",2,206,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_14",2,207,1,"Theta",2,"Include"
"WMS2012_e1","WMS2012_e1_14",2,208,1,"Alpha",3,"Include"
"WMS2012_e1","WMS2012_e1_14",2,209,1,"Theta",4,"Include"
