"exp","id","item","trial","isold","rating","excluding"
"WKS2020_e1","WKS2020_e1_105","754.jpg",74,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","542.jpg",75,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","147.jpg",76,1,3,"Include"
"WKS2020_e1","WKS2020_e1_105","393.jpg",77,1,1,"Include"
"WKS2020_e1","WKS2020_e1_105","485.jpg",78,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","691.jpg",79,0,5,"Include"
"WKS2020_e1","WKS2020_e1_105","46.jpg",80,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","396.jpg",81,1,3,"Include"
"WKS2020_e1","WKS2020_e1_105","788.jpg",82,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","138.jpg",83,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","528.jpg",84,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","322.jpg",85,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","538.jpg",86,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","364.jpg",87,1,3,"Include"
"WKS2020_e1","WKS2020_e1_105","38.jpg",88,1,1,"Include"
"WKS2020_e1","WKS2020_e1_105","575.jpg",89,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","457.jpg",90,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","813.jpg",91,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","12.jpg",92,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","44.jpg",93,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","280.jpg",94,1,4,"Include"
"WKS2020_e1","WKS2020_e1_105","375.jpg",95,0,3,"Include"
"WKS2020_e1","WKS2020_e1_105","488.jpg",96,1,3,"Include"
"WKS2020_e1","WKS2020_e1_105","221.jpg",97,1,1,"Include"
"WKS2020_e1","WKS2020_e1_105","628.jpg",98,1,3,"Include"
"WKS2020_e1","WKS2020_e1_105","267.jpg",99,0,99,"Exclude"
"WKS2020_e1","WKS2020_e1_105","731.jpg",100,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","349.jpg",101,1,3,"Include"
"WKS2020_e1","WKS2020_e1_105","4.jpg",102,1,1,"Include"
"WKS2020_e1","WKS2020_e1_105","858.jpg",103,0,6,"Include"
"WKS2020_e1","WKS2020_e1_105","616.jpg",104,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","40.jpg",105,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","649.jpg",106,1,5,"Include"
"WKS2020_e1","WKS2020_e1_105","331.jpg",107,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","587.jpg",108,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","348.jpg",109,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","370.jpg",110,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","545.jpg",111,1,5,"Include"
"WKS2020_e1","WKS2020_e1_105","103.jpg",112,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","312.jpg",113,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","520.jpg",114,0,99,"Exclude"
"WKS2020_e1","WKS2020_e1_105","868.jpg",115,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","276.jpg",116,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","264.jpg",117,0,6,"Include"
"WKS2020_e1","WKS2020_e1_105","137.jpg",118,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","477.jpg",119,1,2,"Include"
"WKS2020_e1","WKS2020_e1_105","464.jpg",120,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","522.jpg",121,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","173.jpg",122,1,5,"Include"
"WKS2020_e1","WKS2020_e1_105","859.jpg",123,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","134.jpg",124,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","202.jpg",125,0,6,"Include"
"WKS2020_e1","WKS2020_e1_105","658.jpg",126,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","560.jpg",127,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","189.jpg",128,1,3,"Include"
"WKS2020_e1","WKS2020_e1_105","735.jpg",129,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","53.jpg",130,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","509.jpg",131,0,6,"Include"
"WKS2020_e1","WKS2020_e1_105","799.jpg",132,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","567.jpg",133,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","482.jpg",134,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","329.jpg",135,0,5,"Include"
"WKS2020_e1","WKS2020_e1_105","586.jpg",136,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","819.jpg",137,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","406.jpg",138,1,3,"Include"
"WKS2020_e1","WKS2020_e1_105","805.jpg",139,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","835.jpg",140,1,5,"Include"
"WKS2020_e1","WKS2020_e1_105","341.jpg",141,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","27.jpg",142,1,1,"Include"
"WKS2020_e1","WKS2020_e1_105","536.jpg",143,0,3,"Include"
"WKS2020_e1","WKS2020_e1_105","802.jpg",144,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","513.jpg",145,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","16.jpg",146,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","165.jpg",147,1,5,"Include"
"WKS2020_e1","WKS2020_e1_105","154.jpg",148,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","278.jpg",149,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","261.jpg",150,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","727.jpg",151,1,1,"Include"
"WKS2020_e1","WKS2020_e1_105","496.jpg",152,1,1,"Include"
"WKS2020_e1","WKS2020_e1_105","564.jpg",153,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","332.jpg",154,1,1,"Include"
"WKS2020_e1","WKS2020_e1_105","263.jpg",155,1,2,"Include"
"WKS2020_e1","WKS2020_e1_105","850.jpg",156,1,3,"Include"
"WKS2020_e1","WKS2020_e1_105","498.jpg",157,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","193.jpg",158,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","224.jpg",159,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","892.jpg",160,1,99,"Exclude"
"WKS2020_e1","WKS2020_e1_105","822.jpg",161,0,3,"Include"
"WKS2020_e1","WKS2020_e1_105","25.jpg",162,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","300.jpg",163,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","243.jpg",164,1,4,"Include"
"WKS2020_e1","WKS2020_e1_105","433.jpg",165,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","257.jpg",166,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","35.jpg",167,0,6,"Include"
"WKS2020_e1","WKS2020_e1_105","226.jpg",168,1,1,"Include"
"WKS2020_e1","WKS2020_e1_105","142.jpg",169,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","762.jpg",170,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","785.jpg",171,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","158.jpg",172,1,1,"Include"
"WKS2020_e1","WKS2020_e1_105","645.jpg",173,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","37.jpg",174,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","580.jpg",175,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","24.jpg",176,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","607.jpg",177,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","703.jpg",178,1,3,"Include"
"WKS2020_e1","WKS2020_e1_105","886.jpg",179,1,99,"Exclude"
"WKS2020_e1","WKS2020_e1_105","729.jpg",180,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","351.jpg",181,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","896.jpg",182,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","603.jpg",183,1,1,"Include"
"WKS2020_e1","WKS2020_e1_105","815.jpg",184,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","405.jpg",185,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","862.jpg",186,0,3,"Include"
"WKS2020_e1","WKS2020_e1_105","206.jpg",187,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","363.jpg",188,0,3,"Include"
"WKS2020_e1","WKS2020_e1_105","95.jpg",189,1,99,"Exclude"
"WKS2020_e1","WKS2020_e1_105","81.jpg",190,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","679.jpg",191,1,2,"Include"
"WKS2020_e1","WKS2020_e1_105","606.jpg",192,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","798.jpg",193,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","790.jpg",194,0,6,"Include"
"WKS2020_e1","WKS2020_e1_105","217.jpg",195,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","854.jpg",196,1,3,"Include"
"WKS2020_e1","WKS2020_e1_105","756.jpg",197,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","512.jpg",198,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","58.jpg",199,1,2,"Include"
"WKS2020_e1","WKS2020_e1_105","693.jpg",200,0,3,"Include"
"WKS2020_e1","WKS2020_e1_105","188.jpg",201,0,6,"Include"
"WKS2020_e1","WKS2020_e1_105","730.jpg",202,1,99,"Exclude"
"WKS2020_e1","WKS2020_e1_105","30.jpg",203,0,6,"Include"
"WKS2020_e1","WKS2020_e1_105","597.jpg",204,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","539.jpg",205,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","223.jpg",206,1,2,"Include"
"WKS2020_e1","WKS2020_e1_105","611.jpg",207,1,2,"Include"
"WKS2020_e1","WKS2020_e1_105","543.jpg",208,0,3,"Include"
"WKS2020_e1","WKS2020_e1_105","668.jpg",209,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","848.jpg",210,1,5,"Include"
"WKS2020_e1","WKS2020_e1_105","838.jpg",211,0,99,"Exclude"
"WKS2020_e1","WKS2020_e1_105","579.jpg",212,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","91.jpg",213,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","236.jpg",214,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","820.jpg",215,0,3,"Include"
"WKS2020_e1","WKS2020_e1_105","335.jpg",216,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","502.jpg",217,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","507.jpg",218,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","742.jpg",219,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","213.jpg",220,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","884.jpg",221,0,99,"Exclude"
"WKS2020_e1","WKS2020_e1_105","327.jpg",222,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","826.jpg",223,1,4,"Include"
"WKS2020_e1","WKS2020_e1_105","696.jpg",224,0,99,"Exclude"
"WKS2020_e1","WKS2020_e1_105","2.jpg",225,0,3,"Include"
"WKS2020_e1","WKS2020_e1_105","288.jpg",226,0,3,"Include"
"WKS2020_e1","WKS2020_e1_105","686.jpg",227,1,3,"Include"
"WKS2020_e1","WKS2020_e1_105","62.jpg",228,0,3,"Include"
"WKS2020_e1","WKS2020_e1_105","728.jpg",229,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","853.jpg",230,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","400.jpg",231,1,4,"Include"
"WKS2020_e1","WKS2020_e1_105","444.jpg",232,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","666.jpg",233,0,6,"Include"
"WKS2020_e1","WKS2020_e1_105","20.jpg",234,0,6,"Include"
"WKS2020_e1","WKS2020_e1_105","553.jpg",235,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","107.jpg",236,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","291.jpg",237,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","453.jpg",238,1,2,"Include"
"WKS2020_e1","WKS2020_e1_105","129.jpg",239,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","739.jpg",240,0,5,"Include"
"WKS2020_e1","WKS2020_e1_105","232.jpg",241,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","384.jpg",242,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","809.jpg",243,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","6.jpg",244,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","29.jpg",245,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","638.jpg",246,1,2,"Include"
"WKS2020_e1","WKS2020_e1_105","144.jpg",247,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","864.jpg",248,1,1,"Include"
"WKS2020_e1","WKS2020_e1_105","764.jpg",249,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","228.jpg",250,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","298.jpg",251,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","73.jpg",252,1,1,"Include"
"WKS2020_e1","WKS2020_e1_105","763.jpg",253,0,99,"Exclude"
"WKS2020_e1","WKS2020_e1_105","379.jpg",254,1,4,"Include"
"WKS2020_e1","WKS2020_e1_105","196.jpg",255,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","240.jpg",256,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","436.jpg",257,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","398.jpg",258,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","599.jpg",259,1,99,"Exclude"
"WKS2020_e1","WKS2020_e1_105","167.jpg",260,1,5,"Include"
"WKS2020_e1","WKS2020_e1_105","441.jpg",261,0,6,"Include"
"WKS2020_e1","WKS2020_e1_105","881.jpg",262,1,1,"Include"
"WKS2020_e1","WKS2020_e1_105","581.jpg",263,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","45.jpg",264,0,5,"Include"
"WKS2020_e1","WKS2020_e1_105","127.jpg",265,0,99,"Exclude"
"WKS2020_e1","WKS2020_e1_105","718.jpg",266,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","676.jpg",267,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","796.jpg",268,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","880.jpg",269,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","605.jpg",270,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","660.jpg",271,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","317.jpg",272,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","608.jpg",273,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","659.jpg",274,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","330.jpg",275,1,99,"Exclude"
"WKS2020_e1","WKS2020_e1_105","568.jpg",276,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","465.jpg",277,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","794.jpg",278,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","427.jpg",279,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","343.jpg",280,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","235.jpg",281,1,3,"Include"
"WKS2020_e1","WKS2020_e1_105","710.jpg",282,0,5,"Include"
"WKS2020_e1","WKS2020_e1_105","817.jpg",283,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","795.jpg",284,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","432.jpg",285,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","685.jpg",286,1,3,"Include"
"WKS2020_e1","WKS2020_e1_105","515.jpg",287,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","377.jpg",288,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","407.jpg",289,1,99,"Exclude"
"WKS2020_e1","WKS2020_e1_105","313.jpg",290,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","279.jpg",291,0,3,"Include"
"WKS2020_e1","WKS2020_e1_105","72.jpg",292,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","719.jpg",293,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","629.jpg",294,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","340.jpg",295,0,6,"Include"
"WKS2020_e1","WKS2020_e1_105","42.jpg",296,0,6,"Include"
"WKS2020_e1","WKS2020_e1_105","672.jpg",297,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","159.jpg",298,1,4,"Include"
"WKS2020_e1","WKS2020_e1_105","284.jpg",299,0,6,"Include"
"WKS2020_e1","WKS2020_e1_105","555.jpg",300,0,99,"Exclude"
"WKS2020_e1","WKS2020_e1_105","414.jpg",301,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","602.jpg",302,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","663.jpg",303,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","198.jpg",304,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","508.jpg",305,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","846.jpg",306,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","428.jpg",307,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","780.jpg",308,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","376.jpg",309,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","786.jpg",310,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","205.jpg",311,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","518.jpg",312,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","359.jpg",313,0,6,"Include"
"WKS2020_e1","WKS2020_e1_105","874.jpg",314,1,99,"Exclude"
"WKS2020_e1","WKS2020_e1_105","814.jpg",315,1,99,"Exclude"
"WKS2020_e1","WKS2020_e1_105","758.jpg",316,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","104.jpg",317,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","690.jpg",318,1,3,"Include"
"WKS2020_e1","WKS2020_e1_105","711.jpg",319,1,4,"Include"
"WKS2020_e1","WKS2020_e1_105","811.jpg",320,1,4,"Include"
"WKS2020_e1","WKS2020_e1_105","32.jpg",321,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","782.jpg",322,1,2,"Include"
"WKS2020_e1","WKS2020_e1_105","732.jpg",323,1,1,"Include"
"WKS2020_e1","WKS2020_e1_105","789.jpg",324,1,4,"Include"
"WKS2020_e1","WKS2020_e1_105","557.jpg",325,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","750.jpg",326,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","818.jpg",327,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","356.jpg",328,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","219.jpg",329,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","900.jpg",330,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","556.jpg",331,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","328.jpg",332,0,99,"Exclude"
"WKS2020_e1","WKS2020_e1_105","174.jpg",333,1,4,"Include"
"WKS2020_e1","WKS2020_e1_105","431.jpg",334,1,4,"Include"
"WKS2020_e1","WKS2020_e1_105","840.jpg",335,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","411.jpg",336,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","777.jpg",337,1,5,"Include"
"WKS2020_e1","WKS2020_e1_105","420.jpg",338,0,3,"Include"
"WKS2020_e1","WKS2020_e1_105","550.jpg",339,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","694.jpg",340,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","593.jpg",341,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","194.jpg",342,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","712.jpg",343,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","77.jpg",344,0,5,"Include"
"WKS2020_e1","WKS2020_e1_105","123.jpg",345,1,1,"Include"
"WKS2020_e1","WKS2020_e1_105","474.jpg",346,0,99,"Exclude"
"WKS2020_e1","WKS2020_e1_105","490.jpg",347,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","141.jpg",348,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","352.jpg",349,1,3,"Include"
"WKS2020_e1","WKS2020_e1_105","135.jpg",350,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","740.jpg",351,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","54.jpg",352,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","885.jpg",353,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","752.jpg",354,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","100.jpg",355,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","472.jpg",356,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","582.jpg",357,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","88.jpg",358,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","717.jpg",359,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","462.jpg",360,0,6,"Include"
"WKS2020_e1","WKS2020_e1_105","442.jpg",361,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","506.jpg",362,1,4,"Include"
"WKS2020_e1","WKS2020_e1_105","494.jpg",363,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","497.jpg",364,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","22.jpg",365,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","34.jpg",366,1,4,"Include"
"WKS2020_e1","WKS2020_e1_105","394.jpg",367,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","390.jpg",368,0,99,"Exclude"
"WKS2020_e1","WKS2020_e1_105","569.jpg",369,0,3,"Include"
"WKS2020_e1","WKS2020_e1_105","632.jpg",370,1,1,"Include"
"WKS2020_e1","WKS2020_e1_105","745.jpg",371,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","779.jpg",372,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","378.jpg",373,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","514.jpg",374,1,3,"Include"
"WKS2020_e1","WKS2020_e1_105","546.jpg",375,0,99,"Exclude"
"WKS2020_e1","WKS2020_e1_105","807.jpg",376,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","773.jpg",377,1,3,"Include"
"WKS2020_e1","WKS2020_e1_105","682.jpg",378,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","299.jpg",379,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","106.jpg",380,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","254.jpg",381,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","9.jpg",382,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","361.jpg",383,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","96.jpg",384,0,3,"Include"
"WKS2020_e1","WKS2020_e1_105","720.jpg",385,1,1,"Include"
"WKS2020_e1","WKS2020_e1_105","495.jpg",386,0,99,"Exclude"
"WKS2020_e1","WKS2020_e1_105","662.jpg",387,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","76.jpg",388,1,1,"Include"
"WKS2020_e1","WKS2020_e1_105","670.jpg",389,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","849.jpg",390,1,1,"Include"
"WKS2020_e1","WKS2020_e1_105","636.jpg",391,0,3,"Include"
"WKS2020_e1","WKS2020_e1_105","748.jpg",392,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","842.jpg",393,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","23.jpg",394,1,5,"Include"
"WKS2020_e1","WKS2020_e1_105","222.jpg",395,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","726.jpg",396,1,99,"Exclude"
"WKS2020_e1","WKS2020_e1_105","452.jpg",397,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","56.jpg",398,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","451.jpg",399,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","529.jpg",400,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","98.jpg",401,1,2,"Include"
"WKS2020_e1","WKS2020_e1_105","181.jpg",402,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","678.jpg",403,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","204.jpg",404,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","887.jpg",405,1,4,"Include"
"WKS2020_e1","WKS2020_e1_105","74.jpg",406,1,3,"Include"
"WKS2020_e1","WKS2020_e1_105","125.jpg",407,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","419.jpg",408,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","169.jpg",409,1,5,"Include"
"WKS2020_e1","WKS2020_e1_105","741.jpg",410,0,3,"Include"
"WKS2020_e1","WKS2020_e1_105","856.jpg",411,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","516.jpg",412,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","314.jpg",413,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","170.jpg",414,0,5,"Include"
"WKS2020_e1","WKS2020_e1_105","164.jpg",415,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","277.jpg",416,0,6,"Include"
"WKS2020_e1","WKS2020_e1_105","256.jpg",417,0,3,"Include"
"WKS2020_e1","WKS2020_e1_105","64.jpg",418,1,2,"Include"
"WKS2020_e1","WKS2020_e1_105","255.jpg",419,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","583.jpg",420,0,6,"Include"
"WKS2020_e1","WKS2020_e1_105","132.jpg",421,0,5,"Include"
"WKS2020_e1","WKS2020_e1_105","21.jpg",422,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","554.jpg",423,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","237.jpg",424,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","67.jpg",425,0,2,"Include"
"WKS2020_e1","WKS2020_e1_105","397.jpg",426,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","572.jpg",427,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","669.jpg",428,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","90.jpg",429,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","562.jpg",430,1,2,"Include"
"WKS2020_e1","WKS2020_e1_105","824.jpg",431,1,5,"Include"
"WKS2020_e1","WKS2020_e1_105","759.jpg",432,1,2,"Include"
"WKS2020_e1","WKS2020_e1_105","899.jpg",433,0,4,"Include"
"WKS2020_e1","WKS2020_e1_105","61.jpg",434,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","334.jpg",435,1,3,"Include"
"WKS2020_e1","WKS2020_e1_105","371.jpg",436,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","584.jpg",437,0,1,"Include"
"WKS2020_e1","WKS2020_e1_105","380.jpg",438,1,6,"Include"
"WKS2020_e1","WKS2020_e1_105","530.jpg",439,1,6,"Include"
