"exp","id","block","item","isold","condition1","condition2","rating","RT","excluding"
"KFH2013_e1","KFH2013_e1_4",1,"REINHEIT",1,"HighF","HighA",1,1972.9,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"SCHRECK",1,"HighF","LowA",5,741.9,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"JUNGFRAU",1,"HighF","HighA",2,256.9,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"KAMMER",0,"LowF","LowA",4,1010.9,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"SITTE",1,"HighF","HighA",4,848.8,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"WEIDE",1,"HighF","LowA",2,156.8,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"AUSFLUG",0,"LowF","HighA",2,120.9,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"LIZENZ",1,"LowF","LowA",4,1151.8,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"AFFEKT",1,"HighF","LowA",5,1048.8,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"HABGIER",0,"HighF","HighA",2,1092.8,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"DOKUMENT",1,"LowF","HighA",3,884.8,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"VORSPIEL",1,"HighF","LowA",6,572.7,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"FERIEN",0,"LowF","LowA",4,276.8,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"ANGEL",0,"HighF","LowA",3,1397.7,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"TUMOR",0,"HighF","LowA",5,1515.7,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"REUE",0,"HighF","HighA",6,1626.6,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"AUFSTAND",1,"LowF","LowA",4,849.6,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"LUPE",1,"LowF","LowA",2,692.7,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"KONKURS",1,"LowF","HighA",6,563.6,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"MUSICAL",1,"LowF","HighA",3,84.6,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"FLASCHE",1,"LowF","HighA",3,1822.6,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"TRAGIK",1,"HighF","HighA",2,1508.6,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"LOGIK",0,"LowF","HighA",4,875.5,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"ARSENAL",0,"LowF","LowA",4,1745.6,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"DARM",0,"HighF","LowA",2,458.6,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"RIVALE",0,"HighF","LowA",2,337.5,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"FABEL",0,"HighF","LowA",3,575.5,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"EIFEL",1,"HighF","HighA",3,260.5,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"SOHLE",1,"HighF","LowA",4,1229.5,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"TEUFEL",1,"LowF","HighA",4,1134.4,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"BEGIERDE",1,"HighF","LowA",5,1740.5,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"STAUB",0,"LowF","HighA",3,1216.4,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"DIAGNOSE",0,"LowF","HighA",2,115.5,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"PILGER",1,"HighF","LowA",2,826.4,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"WURM",1,"HighF","HighA",5,796.4,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"RASSE",0,"HighF","HighA",2,1178.3,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"BEWERBER",1,"LowF","HighA",6,1781.3,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"AUSGABE",1,"LowF","LowA",5,1147.4,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"PEST",1,"HighF","HighA",4,194.3,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"HEIMKEHR",1,"HighF","LowA",2,1343.3,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"SEIFE",1,"HighF","HighA",5,432.2,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"DUELL",0,"LowF","HighA",3,1126.2,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"KLIMA",0,"LowF","LowA",3,229.3,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"PUPPE",0,"HighF","HighA",4,1500.2,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"LUXUS",1,"LowF","LowA",2,93.2,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"KLUGHEIT",0,"HighF","HighA",3,1688.3,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"DEUTUNG",1,"HighF","LowA",2,1924.2,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"KROKODIL",1,"HighF","HighA",6,921.2,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"SOLIST",0,"HighF","LowA",3,1765.1,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"REKORD",0,"LowF","LowA",3,1236.1,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"UNHEIL",1,"HighF","LowA",4,1697.1,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"TENDENZ",0,"LowF","LowA",4,705.1,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"QUELLE",1,"LowF","HighA",4,1436.1,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"BURG",0,"LowF","LowA",1,1643.1,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"MAGAZIN",1,"LowF","LowA",3,191.1,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"LAKEN",1,"HighF","LowA",5,1497,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"VERZEHR",0,"HighF","HighA",2,1662,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"AGENT",1,"HighF","LowA",6,423,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"HEIDE",1,"LowF","LowA",4,124,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"AUSFALL",1,"LowF","LowA",6,904,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"HERDE",0,"HighF","HighA",2,1282,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"BEWEIS",1,"LowF","HighA",4,1058.9,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"PAPPE",1,"HighF","HighA",4,1952.9,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"GEHALT",1,"LowF","LowA",3,1071.9,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"UNGEDULD",0,"HighF","HighA",5,1350.9,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"KENNTNIS",0,"LowF","HighA",3,1392.9,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"ANGLER",0,"HighF","HighA",2,1156.8,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"SINFONIE",0,"HighF","LowA",2,849.8,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"HERING",1,"HighF","HighA",5,715.9,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"ZYLINDER",0,"HighF","HighA",3,1731.7,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"LEERE",0,"LowF","HighA",4,83.8,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"LAUNE",0,"LowF","HighA",3,1284.7,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"HUHN",0,"HighF","HighA",4,1622.8,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"MORAL",0,"LowF","HighA",5,188.8,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"DILEMMA",0,"LowF","LowA",2,156.8,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"ERLEBNIS",1,"LowF","HighA",5,962.8,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"DEMUT",1,"HighF","HighA",5,1732.7,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"SILBER",1,"LowF","HighA",4,1034.7,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"KAMIN",0,"HighF","LowA",2,1426.7,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"AUFNAHME",0,"LowF","LowA",4,1576.6,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"WANGE",1,"HighF","LowA",4,94.7,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"DECKEL",1,"HighF","HighA",4,60.8,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"BARGELD",1,"LowF","LowA",2,588.6,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"ANKLANG",0,"HighF","LowA",3,1803.6,"Include"
"KFH2013_e1","KFH2013_e1_4",1,"PFEIFE",1,"HighF","LowA",3,645.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"MEDAILLE",0,"LowF","LowA",1,1682.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"SEIFE",1,"HighF","HighA",5,244.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"TOLERANZ",1,"LowF","HighA",6,802.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"SKRUPEL",1,"HighF","LowA",5,1350.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"NEBEL",1,"LowF","HighA",6,1028.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"PASSION",1,"HighF","LowA",6,280.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"EUPHORIE",0,"LowF","HighA",6,1200.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"LAUNE",0,"LowF","HighA",1,68.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"LAUFBAHN",1,"LowF","HighA",4,1105.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"FREIZEIT",0,"LowF","LowA",2,998.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"MORAL",0,"LowF","HighA",6,477.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"TATORT",1,"LowF","LowA",6,862.4,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"KAKAO",1,"HighF","LowA",6,1744.4,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"PROFIL",1,"LowF","LowA",6,835.4,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"BURG",0,"LowF","LowA",1,956.4,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"PAPPE",1,"HighF","HighA",6,1583.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"TRAGIK",1,"HighF","HighA",6,1869.4,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"HEIMKEHR",1,"HighF","LowA",4,1450.4,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"BOGEN",0,"LowF","HighA",1,114.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"PAPRIKA",0,"HighF","LowA",1,173.4,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"SOLIST",0,"HighF","LowA",1,1619.2,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"BEWEIS",1,"LowF","HighA",3,1109.2,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"WAHN",0,"HighF","HighA",2,1501.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"BRUNNEN",0,"LowF","HighA",4,820.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"KEHLE",1,"HighF","HighA",6,1005.2,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"DEMUT",1,"HighF","HighA",6,1764.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"KARTON",0,"HighF","LowA",1,1763.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"PAKET",1,"LowF","LowA",4,530.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"STUFE",1,"LowF","LowA",6,248.2,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"TEUFEL",1,"LowF","HighA",6,758.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"WANGE",1,"HighF","LowA",5,1415,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"SCHRECK",1,"HighF","LowA",4,763,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"PUPPE",0,"HighF","HighA",2,1823,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ABSENDER",0,"HighF","LowA",1,569,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"KAMIN",0,"HighF","LowA",2,503,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"GLOCKE",1,"HighF","LowA",6,1280.9,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"BENZIN",1,"LowF","HighA",5,643.9,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"BARGELD",1,"LowF","LowA",6,1664.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"BIBEL",1,"LowF","HighA",6,1144.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"PROGNOSE",1,"LowF","LowA",6,778.9,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"SEIL",1,"HighF","HighA",6,1195.9,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"AGENT",1,"HighF","LowA",6,4.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"FABRIK",1,"LowF","LowA",6,20.9,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"KENNTNIS",0,"LowF","HighA",1,1399.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"TRACHT",1,"HighF","HighA",5,527.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"MUSICAL",1,"LowF","HighA",6,1803.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"BELEG",0,"LowF","LowA",2,91.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"TENOR",1,"LowF","LowA",6,1070.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"HOCHMUT",0,"HighF","HighA",1,972.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"STAU",0,"LowF","HighA",1,1496.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"DOZENT",1,"HighF","LowA",5,606.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"VITAMIN",1,"HighF","HighA",6,304.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"RIVALE",0,"HighF","LowA",1,1548.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"EKSTASE",1,"HighF","HighA",6,25.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"PLATTE",0,"LowF","LowA",2,1627.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"LEERE",0,"LowF","HighA",1,667.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"HERING",1,"HighF","HighA",6,1304.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"AUFSTAND",1,"LowF","LowA",5,130.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"FASSADE",0,"LowF","HighA",1,1768.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"JUNGFRAU",1,"HighF","HighA",6,225.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"FLASCHE",1,"LowF","HighA",1,1442.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"MENSA",0,"HighF","LowA",1,1927.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"KAPPE",0,"HighF","LowA",2,1507.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"UNWESEN",0,"HighF","LowA",1,591.4,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"NAGEL",1,"LowF","LowA",6,369.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"TUMOR",0,"HighF","LowA",1,1811.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"PFLEGE",1,"LowF","HighA",4,869.4,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"KONKURS",1,"LowF","HighA",1,1157.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"UNTREUE",0,"LowF","LowA",1,225.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"AUSFALL",1,"LowF","LowA",6,235.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"STEG",0,"HighF","LowA",1,763.2,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"KOMPLIZE",1,"HighF","LowA",4,140.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"REKORD",0,"LowF","LowA",2,1912.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ABBILD",1,"HighF","LowA",1,1505.2,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"HEIDE",1,"LowF","LowA",6,1782.2,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"VORSPIEL",1,"HighF","LowA",6,1447.2,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ATTENTAT",0,"LowF","LowA",1,578.2,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"SCHWERT",0,"HighF","HighA",1,1311.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ENTZUG",1,"HighF","LowA",5,1273.2,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"WESTE",0,"HighF","LowA",1,1180.2,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"EIGENTUM",1,"LowF","LowA",6,1938.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"PECH",0,"LowF","HighA",1,1008.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"STAUB",0,"LowF","HighA",1,965,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"NEUBAU",1,"LowF","LowA",6,387,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"GUMMI",1,"HighF","HighA",6,1340,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"EMOTION",0,"HighF","HighA",1,550,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"PFEIFE",1,"HighF","LowA",6,520,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"DIKTATUR",1,"LowF","HighA",6,595.9,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"DURST",0,"HighF","HighA",1,1836.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"FERIEN",0,"LowF","LowA",1,1511,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ABWEHR",1,"LowF","HighA",6,1057.9,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"HUHN",0,"HighF","HighA",1,1274.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"TRESOR",0,"HighF","LowA",4,1823.9,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"KOHLE",0,"LowF","LowA",4,881.9,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"REVOLVER",1,"HighF","HighA",6,1482.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"SILBER",1,"LowF","HighA",6,697.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"DECKEL",1,"HighF","HighA",6,1033.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ZITRONE",0,"HighF","LowA",3,877.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"SCHMERZ",0,"LowF","HighA",1,103.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"INTRIGE",1,"HighF","HighA",6,1217.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"FRISUR",1,"HighF","LowA",6,679.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"AUFNAHME",0,"LowF","LowA",4,201.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ANKLANG",0,"HighF","LowA",2,1115.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"EGOISMUS",1,"HighF","HighA",6,723.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ABITUR",1,"LowF","LowA",6,1774.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"KROKODIL",1,"HighF","HighA",6,1287.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"REUE",0,"HighF","HighA",1,1427.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"RAMPE",0,"HighF","LowA",2,85.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"VERZEHR",0,"HighF","HighA",3,248.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ANGLER",0,"HighF","HighA",1,338.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"FISCH",1,"LowF","HighA",6,1188.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ADLER",0,"LowF","HighA",1,40.4,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"EINTRITT",0,"LowF","LowA",3,84.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"PARTY",0,"LowF","LowA",2,603.4,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"GENOSSE",0,"HighF","LowA",1,1552.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"TABLETT",1,"HighF","LowA",6,1741.4,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"PULVER",1,"HighF","HighA",3,47.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"AUSGABE",1,"LowF","LowA",5,1101.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ARSENAL",0,"LowF","LowA",2,79.4,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ZYLINDER",0,"HighF","HighA",1,1694.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"KAMMER",0,"LowF","LowA",2,1385.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"FRIST",0,"LowF","LowA",2,592.2,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ANFLUG",1,"HighF","HighA",2,500.2,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"BLEI",0,"HighF","HighA",1,802.2,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"SITTE",1,"HighF","HighA",6,985.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"QUELLE",1,"LowF","HighA",6,1849.2,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"SINFONIE",0,"HighF","LowA",1,1021.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"DARM",0,"HighF","LowA",1,1042.2,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"HEILUNG",0,"HighF","LowA",1,826.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"STAMM",1,"LowF","LowA",6,1684,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"QUOTE",1,"LowF","LowA",6,1337,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"AROMA",1,"HighF","HighA",3,1527.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"UNRUHE",0,"LowF","LowA",4,801,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ALLEE",0,"LowF","HighA",1,123,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"DUELL",0,"LowF","HighA",4,394,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"DIEB",0,"HighF","HighA",1,104,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"STIEFEL",0,"HighF","HighA",1,411,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"AFFEKT",1,"HighF","LowA",6,88.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"TEPPICH",0,"LowF","HighA",2,1853,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"DOSE",0,"HighF","HighA",1,1133.9,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"MITTAG",1,"LowF","LowA",4,297.9,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ZORN",0,"LowF","HighA",3,56.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"OSTERN",0,"LowF","LowA",1,1274.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"PROFI",1,"LowF","HighA",6,1526.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ABSAGE",1,"LowF","LowA",6,63.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"KLUGHEIT",0,"HighF","HighA",2,964.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"EIFEL",1,"HighF","HighA",6,679.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"FLAGGE",1,"LowF","HighA",6,367.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"LIST",1,"HighF","HighA",6,1125.8,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ZUGABE",0,"HighF","HighA",4,1366.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"ABSTIEG",1,"LowF","HighA",6,1049.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"VORSICHT",0,"LowF","HighA",6,1146.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"HEMD",0,"LowF","HighA",4,1817.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"FABEL",0,"HighF","LowA",1,1849.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"UNHEIL",1,"HighF","LowA",6,1313.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"TRENNUNG",1,"LowF","HighA",2,159.7,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"HARMONIE",0,"LowF","HighA",3,775.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"TENDENZ",0,"LowF","LowA",4,1280.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"AUFBRUCH",0,"LowF","LowA",3,1052.6,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"DIAGNOSE",0,"LowF","HighA",6,1702.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"BEWERBER",1,"LowF","HighA",1,1128.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"BITTE",0,"LowF","HighA",1,32.5,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"AUFSATZ",1,"HighF","HighA",6,1048.4,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"WEHMUT",0,"HighF","LowA",2,694.4,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"REINHEIT",1,"HighF","HighA",5,540.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"FUCHS",1,"LowF","LowA",6,89.4,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"IMPFUNG",1,"HighF","LowA",6,1465.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"HERDE",0,"HighF","HighA",1,886.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"GEDULD",0,"LowF","HighA",3,129.4,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"KURVE",1,"LowF","HighA",6,764.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"DECKE",1,"LowF","HighA",3,1074.2,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"TANNE",1,"HighF","LowA",6,1834.2,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"DILEMMA",0,"LowF","LowA",2,1566.3,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"VERBOT",1,"LowF","LowA",6,1090.2,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"SPIONAGE",1,"HighF","LowA",6,1885.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"WOLLE",0,"HighF","HighA",1,217.2,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"SCHREI",0,"HighF","HighA",1,1307.2,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"MOTOR",1,"LowF","HighA",5,437.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"RENNER",0,"LowF","LowA",1,1784.1,"Include"
"KFH2013_e1","KFH2013_e1_5",1,"DOSIS",0,"HighF","LowA",4,970.1,"Include"
