"exp","id","block","isold","rating","RT","excluding","trial"
"WKH2020_e1","WKH2020_e1_15",1,1,6,1344,"Include",88
"WKH2020_e1","WKH2020_e1_15",1,1,6,1232,"Include",89
"WKH2020_e1","WKH2020_e1_15",1,1,5,1576,"Include",90
"WKH2020_e1","WKH2020_e1_15",1,0,2,1226,"Include",91
"WKH2020_e1","WKH2020_e1_15",1,0,2,2222,"Include",92
"WKH2020_e1","WKH2020_e1_15",1,1,6,1234,"Include",93
"WKH2020_e1","WKH2020_e1_15",1,1,6,1082,"Include",94
"WKH2020_e1","WKH2020_e1_15",1,0,2,1263,"Include",95
"WKH2020_e1","WKH2020_e1_15",1,0,2,1758,"Include",96
"WKH2020_e1","WKH2020_e1_15",1,1,6,1407,"Include",97
"WKH2020_e1","WKH2020_e1_15",1,0,2,1336,"Include",98
"WKH2020_e1","WKH2020_e1_15",1,1,6,1026,"Include",99
"WKH2020_e1","WKH2020_e1_15",1,0,5,3098,"Include",100
"WKH2020_e1","WKH2020_e1_15",1,0,2,1245,"Include",101
"WKH2020_e1","WKH2020_e1_15",1,1,6,1030,"Include",102
"WKH2020_e1","WKH2020_e1_15",1,0,2,1523,"Include",103
"WKH2020_e1","WKH2020_e1_15",1,1,6,2437,"Include",104
"WKH2020_e1","WKH2020_e1_15",1,0,2,1202,"Include",105
"WKH2020_e1","WKH2020_e1_15",1,0,2,1447,"Include",106
"WKH2020_e1","WKH2020_e1_15",1,1,5,1710,"Include",107
"WKH2020_e1","WKH2020_e1_15",1,1,6,1119,"Include",108
"WKH2020_e1","WKH2020_e1_15",1,0,2,2297,"Include",109
"WKH2020_e1","WKH2020_e1_15",1,0,2,1545,"Include",110
"WKH2020_e1","WKH2020_e1_15",1,1,4,2113,"Include",111
"WKH2020_e1","WKH2020_e1_15",1,1,6,1034,"Include",112
"WKH2020_e1","WKH2020_e1_15",1,1,6,813,"Include",113
"WKH2020_e1","WKH2020_e1_15",1,0,3,2042,"Include",114
"WKH2020_e1","WKH2020_e1_15",1,1,6,1224,"Include",115
"WKH2020_e1","WKH2020_e1_15",1,0,2,1624,"Include",116
"WKH2020_e1","WKH2020_e1_15",1,1,5,1654,"Include",117
"WKH2020_e1","WKH2020_e1_15",1,0,2,1257,"Include",118
"WKH2020_e1","WKH2020_e1_15",1,0,2,1211,"Include",119
"WKH2020_e1","WKH2020_e1_15",1,1,6,972,"Include",120
"WKH2020_e1","WKH2020_e1_15",1,1,5,1773,"Include",121
"WKH2020_e1","WKH2020_e1_15",1,1,3,1906,"Include",122
"WKH2020_e1","WKH2020_e1_15",1,0,2,2149,"Include",123
"WKH2020_e1","WKH2020_e1_15",1,0,2,1525,"Include",124
"WKH2020_e1","WKH2020_e1_15",1,1,6,1272,"Include",125
"WKH2020_e1","WKH2020_e1_15",1,1,6,1213,"Include",126
"WKH2020_e1","WKH2020_e1_15",1,0,2,1696,"Include",127
"WKH2020_e1","WKH2020_e1_15",1,0,2,2148,"Include",128
"WKH2020_e1","WKH2020_e1_15",1,0,1,2127,"Include",129
"WKH2020_e1","WKH2020_e1_15",1,0,2,2359,"Include",130
"WKH2020_e1","WKH2020_e1_15",1,1,5,1994,"Include",131
"WKH2020_e1","WKH2020_e1_15",1,1,6,1231,"Include",132
"WKH2020_e1","WKH2020_e1_15",1,0,2,2641,"Include",133
"WKH2020_e1","WKH2020_e1_15",1,1,4,2913,"Include",134
"WKH2020_e1","WKH2020_e1_15",1,1,5,1715,"Include",135
"WKH2020_e1","WKH2020_e1_15",1,0,2,2305,"Include",136
"WKH2020_e1","WKH2020_e1_15",1,1,5,1227,"Include",137
"WKH2020_e1","WKH2020_e1_15",1,0,2,1541,"Include",138
"WKH2020_e1","WKH2020_e1_15",1,1,6,1274,"Include",139
"WKH2020_e1","WKH2020_e1_15",1,0,2,2104,"Include",140
"WKH2020_e1","WKH2020_e1_15",1,0,3,2964,"Include",141
"WKH2020_e1","WKH2020_e1_15",1,0,2,3156,"Include",142
"WKH2020_e1","WKH2020_e1_15",1,1,6,1496,"Include",143
"WKH2020_e1","WKH2020_e1_15",1,1,4,2422,"Include",144
"WKH2020_e1","WKH2020_e1_15",1,1,6,1331,"Include",145
"WKH2020_e1","WKH2020_e1_15",1,0,2,2071,"Include",146
"WKH2020_e1","WKH2020_e1_15",1,0,2,2113,"Include",147
"WKH2020_e1","WKH2020_e1_15",1,1,5,1339,"Include",148
"WKH2020_e1","WKH2020_e1_15",1,1,6,1315,"Include",149
"WKH2020_e1","WKH2020_e1_15",1,1,6,1154,"Include",150
"WKH2020_e1","WKH2020_e1_15",1,0,4,2980,"Include",151
"WKH2020_e1","WKH2020_e1_15",1,0,2,1651,"Include",152
"WKH2020_e1","WKH2020_e1_15",1,1,5,2620,"Include",153
"WKH2020_e1","WKH2020_e1_15",1,1,6,1127,"Include",154
"WKH2020_e1","WKH2020_e1_15",1,0,2,1731,"Include",155
"WKH2020_e1","WKH2020_e1_15",1,0,2,1862,"Include",156
"WKH2020_e1","WKH2020_e1_15",1,1,6,1642,"Include",157
"WKH2020_e1","WKH2020_e1_15",1,0,2,1809,"Include",158
"WKH2020_e1","WKH2020_e1_15",1,1,6,1373,"Include",159
"WKH2020_e1","WKH2020_e1_15",1,0,2,1358,"Include",160
"WKH2020_e1","WKH2020_e1_15",1,0,2,1757,"Include",161
"WKH2020_e1","WKH2020_e1_15",1,1,6,1692,"Include",162
"WKH2020_e1","WKH2020_e1_15",1,0,1,1761,"Include",163
"WKH2020_e1","WKH2020_e1_15",1,1,6,1159,"Include",164
"WKH2020_e1","WKH2020_e1_15",1,0,2,1315,"Include",165
"WKH2020_e1","WKH2020_e1_15",1,0,2,1442,"Include",166
"WKH2020_e1","WKH2020_e1_15",1,1,6,1087,"Include",167
"WKH2020_e1","WKH2020_e1_15",1,1,6,1286,"Include",168
"WKH2020_e1","WKH2020_e1_15",1,0,2,1948,"Include",169
"WKH2020_e1","WKH2020_e1_15",1,0,2,1754,"Include",170
"WKH2020_e1","WKH2020_e1_15",1,1,6,1395,"Include",171
"WKH2020_e1","WKH2020_e1_15",1,1,6,1396,"Include",172
"WKH2020_e1","WKH2020_e1_15",1,1,6,1245,"Include",173
"WKH2020_e1","WKH2020_e1_15",1,0,2,2091,"Include",174
"WKH2020_e1","WKH2020_e1_15",1,1,6,1259,"Include",175
"WKH2020_e1","WKH2020_e1_15",1,0,2,1778,"Include",176
"WKH2020_e1","WKH2020_e1_15",1,1,2,2003,"Include",177
"WKH2020_e1","WKH2020_e1_15",1,0,2,2324,"Include",178
"WKH2020_e1","WKH2020_e1_15",1,0,2,1660,"Include",179
"WKH2020_e1","WKH2020_e1_15",1,1,6,1241,"Include",180
"WKH2020_e1","WKH2020_e1_16",1,1,3,1382,"Include",1
"WKH2020_e1","WKH2020_e1_16",1,1,6,974,"Include",2
"WKH2020_e1","WKH2020_e1_16",1,0,3,1077,"Include",3
"WKH2020_e1","WKH2020_e1_16",1,0,2,1307,"Include",4
"WKH2020_e1","WKH2020_e1_16",1,1,5,1064,"Include",5
"WKH2020_e1","WKH2020_e1_16",1,1,5,942,"Include",6
"WKH2020_e1","WKH2020_e1_16",1,0,3,1025,"Include",7
"WKH2020_e1","WKH2020_e1_16",1,0,3,1095,"Include",8
"WKH2020_e1","WKH2020_e1_16",1,0,2,1172,"Include",9
"WKH2020_e1","WKH2020_e1_16",1,0,2,1311,"Include",10
"WKH2020_e1","WKH2020_e1_16",1,1,3,1174,"Include",11
"WKH2020_e1","WKH2020_e1_16",1,1,6,1157,"Include",12
"WKH2020_e1","WKH2020_e1_16",1,0,4,1582,"Include",13
"WKH2020_e1","WKH2020_e1_16",1,1,6,1108,"Include",14
"WKH2020_e1","WKH2020_e1_16",1,1,3,1607,"Include",15
"WKH2020_e1","WKH2020_e1_16",1,0,1,1398,"Include",16
"WKH2020_e1","WKH2020_e1_16",1,1,5,1138,"Include",17
"WKH2020_e1","WKH2020_e1_16",1,0,2,1428,"Include",18
"WKH2020_e1","WKH2020_e1_16",1,1,5,1549,"Include",19
"WKH2020_e1","WKH2020_e1_16",1,0,2,1144,"Include",20
"WKH2020_e1","WKH2020_e1_16",1,0,5,1323,"Include",21
"WKH2020_e1","WKH2020_e1_16",1,0,3,1718,"Include",22
"WKH2020_e1","WKH2020_e1_16",1,1,1,1700,"Include",23
"WKH2020_e1","WKH2020_e1_16",1,1,4,1558,"Include",24
"WKH2020_e1","WKH2020_e1_16",1,1,4,1685,"Include",25
"WKH2020_e1","WKH2020_e1_16",1,0,2,1253,"Include",26
"WKH2020_e1","WKH2020_e1_16",1,0,2,1410,"Include",27
"WKH2020_e1","WKH2020_e1_16",1,1,2,1011,"Include",28
"WKH2020_e1","WKH2020_e1_16",1,1,5,1259,"Include",29
"WKH2020_e1","WKH2020_e1_16",1,1,2,1344,"Include",30
"WKH2020_e1","WKH2020_e1_16",1,0,3,1433,"Include",31
"WKH2020_e1","WKH2020_e1_16",1,0,2,1491,"Include",32
"WKH2020_e1","WKH2020_e1_16",1,1,2,1331,"Include",33
"WKH2020_e1","WKH2020_e1_16",1,1,1,1126,"Include",34
"WKH2020_e1","WKH2020_e1_16",1,0,2,1293,"Include",35
"WKH2020_e1","WKH2020_e1_16",1,0,2,1485,"Include",36
"WKH2020_e1","WKH2020_e1_16",1,1,5,1274,"Include",37
"WKH2020_e1","WKH2020_e1_16",1,0,1,1855,"Include",38
"WKH2020_e1","WKH2020_e1_16",1,1,4,1247,"Include",39
"WKH2020_e1","WKH2020_e1_16",1,0,3,1494,"Include",40
"WKH2020_e1","WKH2020_e1_16",1,0,2,1430,"Include",41
"WKH2020_e1","WKH2020_e1_16",1,1,5,1293,"Include",42
"WKH2020_e1","WKH2020_e1_16",1,0,2,1168,"Include",43
"WKH2020_e1","WKH2020_e1_16",1,1,4,1575,"Include",44
"WKH2020_e1","WKH2020_e1_16",1,0,2,1153,"Include",45
"WKH2020_e1","WKH2020_e1_16",1,0,1,1140,"Include",46
"WKH2020_e1","WKH2020_e1_16",1,1,3,1211,"Include",47
"WKH2020_e1","WKH2020_e1_16",1,1,6,1070,"Include",48
"WKH2020_e1","WKH2020_e1_16",1,0,3,1474,"Include",49
"WKH2020_e1","WKH2020_e1_16",1,0,3,1359,"Include",50
"WKH2020_e1","WKH2020_e1_16",1,1,4,1453,"Include",51
"WKH2020_e1","WKH2020_e1_16",1,1,4,1360,"Include",52
"WKH2020_e1","WKH2020_e1_16",1,1,6,926,"Include",53
"WKH2020_e1","WKH2020_e1_16",1,0,4,1716,"Include",54
"WKH2020_e1","WKH2020_e1_16",1,1,5,1394,"Include",55
"WKH2020_e1","WKH2020_e1_16",1,0,2,1213,"Include",56
"WKH2020_e1","WKH2020_e1_16",1,1,4,1091,"Include",57
"WKH2020_e1","WKH2020_e1_16",1,0,3,1561,"Include",58
"WKH2020_e1","WKH2020_e1_16",1,0,2,1189,"Include",59
"WKH2020_e1","WKH2020_e1_16",1,1,4,1616,"Include",60
"WKH2020_e1","WKH2020_e1_16",1,1,4,1436,"Include",61
"WKH2020_e1","WKH2020_e1_16",1,1,3,1405,"Include",62
"WKH2020_e1","WKH2020_e1_16",1,0,3,1196,"Include",63
"WKH2020_e1","WKH2020_e1_16",1,0,3,1215,"Include",64
"WKH2020_e1","WKH2020_e1_16",1,1,5,1066,"Include",65
"WKH2020_e1","WKH2020_e1_16",1,1,2,1259,"Include",66
"WKH2020_e1","WKH2020_e1_16",1,0,3,1581,"Include",67
"WKH2020_e1","WKH2020_e1_16",1,0,2,1195,"Include",68
"WKH2020_e1","WKH2020_e1_16",1,0,3,1648,"Include",69
"WKH2020_e1","WKH2020_e1_16",1,0,3,1426,"Include",70
"WKH2020_e1","WKH2020_e1_16",1,1,4,1581,"Include",71
"WKH2020_e1","WKH2020_e1_16",1,1,5,1199,"Include",72
"WKH2020_e1","WKH2020_e1_16",1,0,3,1702,"Include",73
"WKH2020_e1","WKH2020_e1_16",1,1,4,1072,"Include",74
"WKH2020_e1","WKH2020_e1_16",1,1,5,1330,"Include",75
"WKH2020_e1","WKH2020_e1_16",1,0,2,1222,"Include",76
"WKH2020_e1","WKH2020_e1_16",1,1,4,1070,"Include",77
"WKH2020_e1","WKH2020_e1_16",1,0,2,1170,"Include",78
"WKH2020_e1","WKH2020_e1_16",1,1,6,1159,"Include",79
"WKH2020_e1","WKH2020_e1_16",1,0,2,1146,"Include",80
"WKH2020_e1","WKH2020_e1_16",1,0,2,1849,"Include",81
"WKH2020_e1","WKH2020_e1_16",1,0,2,1263,"Include",82
"WKH2020_e1","WKH2020_e1_16",1,1,5,1171,"Include",83
"WKH2020_e1","WKH2020_e1_16",1,1,5,1399,"Include",84
"WKH2020_e1","WKH2020_e1_16",1,1,6,1093,"Include",85
"WKH2020_e1","WKH2020_e1_16",1,0,4,1602,"Include",86
"WKH2020_e1","WKH2020_e1_16",1,0,3,1176,"Include",87
"WKH2020_e1","WKH2020_e1_16",1,1,4,1542,"Include",88
"WKH2020_e1","WKH2020_e1_16",1,1,6,1001,"Include",89
"WKH2020_e1","WKH2020_e1_16",1,1,2,1581,"Include",90
"WKH2020_e1","WKH2020_e1_16",1,0,2,1248,"Include",91
"WKH2020_e1","WKH2020_e1_16",1,0,2,1302,"Include",92
"WKH2020_e1","WKH2020_e1_16",1,1,5,1481,"Include",93
"WKH2020_e1","WKH2020_e1_16",1,1,4,1919,"Include",94
"WKH2020_e1","WKH2020_e1_16",1,0,3,1392,"Include",95
"WKH2020_e1","WKH2020_e1_16",1,0,3,1625,"Include",96
"WKH2020_e1","WKH2020_e1_16",1,1,4,1275,"Include",97
"WKH2020_e1","WKH2020_e1_16",1,0,2,1315,"Include",98
"WKH2020_e1","WKH2020_e1_16",1,1,5,1244,"Include",99
"WKH2020_e1","WKH2020_e1_16",1,0,2,1519,"Include",100
"WKH2020_e1","WKH2020_e1_16",1,0,2,1309,"Include",101
"WKH2020_e1","WKH2020_e1_16",1,1,5,1402,"Include",102
"WKH2020_e1","WKH2020_e1_16",1,0,2,1645,"Include",103
"WKH2020_e1","WKH2020_e1_16",1,1,6,1122,"Include",104
"WKH2020_e1","WKH2020_e1_16",1,0,1,1373,"Include",105
"WKH2020_e1","WKH2020_e1_16",1,0,3,1357,"Include",106
"WKH2020_e1","WKH2020_e1_16",1,1,4,1346,"Include",107
"WKH2020_e1","WKH2020_e1_16",1,1,5,1587,"Include",108
"WKH2020_e1","WKH2020_e1_16",1,0,3,1978,"Include",109
"WKH2020_e1","WKH2020_e1_16",1,0,3,1569,"Include",110
"WKH2020_e1","WKH2020_e1_16",1,1,5,1038,"Include",111
"WKH2020_e1","WKH2020_e1_16",1,1,5,1105,"Include",112
"WKH2020_e1","WKH2020_e1_16",1,1,5,1520,"Include",113
"WKH2020_e1","WKH2020_e1_16",1,0,3,1200,"Include",114
"WKH2020_e1","WKH2020_e1_16",1,1,6,1147,"Include",115
"WKH2020_e1","WKH2020_e1_16",1,0,2,1273,"Include",116
"WKH2020_e1","WKH2020_e1_16",1,1,4,1462,"Include",117
"WKH2020_e1","WKH2020_e1_16",1,0,2,1303,"Include",118
"WKH2020_e1","WKH2020_e1_16",1,0,2,1554,"Include",119
"WKH2020_e1","WKH2020_e1_16",1,1,2,1548,"Include",120
"WKH2020_e1","WKH2020_e1_16",1,1,3,3321,"Include",121
"WKH2020_e1","WKH2020_e1_16",1,1,6,1167,"Include",122
"WKH2020_e1","WKH2020_e1_16",1,0,2,1436,"Include",123
"WKH2020_e1","WKH2020_e1_16",1,0,2,1555,"Include",124
"WKH2020_e1","WKH2020_e1_16",1,1,5,1696,"Include",125
"WKH2020_e1","WKH2020_e1_16",1,1,4,1489,"Include",126
"WKH2020_e1","WKH2020_e1_16",1,0,2,1452,"Include",127
"WKH2020_e1","WKH2020_e1_16",1,0,3,1766,"Include",128
"WKH2020_e1","WKH2020_e1_16",1,0,2,1379,"Include",129
"WKH2020_e1","WKH2020_e1_16",1,0,2,1562,"Include",130
"WKH2020_e1","WKH2020_e1_16",1,1,6,1582,"Include",131
"WKH2020_e1","WKH2020_e1_16",1,1,6,1386,"Include",132
"WKH2020_e1","WKH2020_e1_16",1,0,2,1707,"Include",133
"WKH2020_e1","WKH2020_e1_16",1,1,3,1692,"Include",134
"WKH2020_e1","WKH2020_e1_16",1,1,6,1175,"Include",135
"WKH2020_e1","WKH2020_e1_16",1,0,2,1291,"Include",136
"WKH2020_e1","WKH2020_e1_16",1,1,5,1758,"Include",137
"WKH2020_e1","WKH2020_e1_16",1,0,3,1869,"Include",138
"WKH2020_e1","WKH2020_e1_16",1,1,4,1576,"Include",139
"WKH2020_e1","WKH2020_e1_16",1,0,3,1457,"Include",140
"WKH2020_e1","WKH2020_e1_16",1,0,2,1443,"Include",141
"WKH2020_e1","WKH2020_e1_16",1,0,3,1763,"Include",142
"WKH2020_e1","WKH2020_e1_16",1,1,5,1234,"Include",143
"WKH2020_e1","WKH2020_e1_16",1,1,4,1565,"Include",144
"WKH2020_e1","WKH2020_e1_16",1,1,6,1118,"Include",145
"WKH2020_e1","WKH2020_e1_16",1,0,2,1262,"Include",146
"WKH2020_e1","WKH2020_e1_16",1,0,2,1407,"Include",147
"WKH2020_e1","WKH2020_e1_16",1,1,4,1620,"Include",148
"WKH2020_e1","WKH2020_e1_16",1,1,3,1691,"Include",149
"WKH2020_e1","WKH2020_e1_16",1,1,4,1019,"Include",150
"WKH2020_e1","WKH2020_e1_16",1,0,3,1492,"Include",151
"WKH2020_e1","WKH2020_e1_16",1,0,3,1694,"Include",152
"WKH2020_e1","WKH2020_e1_16",1,1,5,1544,"Include",153
"WKH2020_e1","WKH2020_e1_16",1,1,5,1420,"Include",154
"WKH2020_e1","WKH2020_e1_16",1,0,3,1580,"Include",155
"WKH2020_e1","WKH2020_e1_16",1,0,2,1956,"Include",156
"WKH2020_e1","WKH2020_e1_16",1,1,5,1376,"Include",157
"WKH2020_e1","WKH2020_e1_16",1,0,2,1420,"Include",158
"WKH2020_e1","WKH2020_e1_16",1,1,5,1282,"Include",159
"WKH2020_e1","WKH2020_e1_16",1,0,1,1113,"Include",160
"WKH2020_e1","WKH2020_e1_16",1,0,3,2034,"Include",161
"WKH2020_e1","WKH2020_e1_16",1,1,6,1135,"Include",162
"WKH2020_e1","WKH2020_e1_16",1,0,2,1539,"Include",163
"WKH2020_e1","WKH2020_e1_16",1,1,4,1714,"Include",164
"WKH2020_e1","WKH2020_e1_16",1,0,2,1366,"Include",165
"WKH2020_e1","WKH2020_e1_16",1,0,3,1639,"Include",166
"WKH2020_e1","WKH2020_e1_16",1,1,6,1068,"Include",167
"WKH2020_e1","WKH2020_e1_16",1,1,6,985,"Include",168
"WKH2020_e1","WKH2020_e1_16",1,0,4,1507,"Include",169
"WKH2020_e1","WKH2020_e1_16",1,0,4,1857,"Include",170
"WKH2020_e1","WKH2020_e1_16",1,1,4,1829,"Include",171
"WKH2020_e1","WKH2020_e1_16",1,1,3,1265,"Include",172
"WKH2020_e1","WKH2020_e1_16",1,1,4,1495,"Include",173
"WKH2020_e1","WKH2020_e1_16",1,0,2,1045,"Include",174
"WKH2020_e1","WKH2020_e1_16",1,1,3,1249,"Include",175
"WKH2020_e1","WKH2020_e1_16",1,0,2,1425,"Include",176
"WKH2020_e1","WKH2020_e1_16",1,1,6,1016,"Include",177
"WKH2020_e1","WKH2020_e1_16",1,0,2,1361,"Include",178
"WKH2020_e1","WKH2020_e1_16",1,0,2,1504,"Include",179
"WKH2020_e1","WKH2020_e1_16",1,1,2,1590,"Include",180
"WKH2020_e1","WKH2020_e1_17",1,1,6,1301,"Include",1
"WKH2020_e1","WKH2020_e1_17",1,1,6,1037,"Include",2
"WKH2020_e1","WKH2020_e1_17",1,0,1,1224,"Include",3
"WKH2020_e1","WKH2020_e1_17",1,0,1,1588,"Include",4
"WKH2020_e1","WKH2020_e1_17",1,1,6,1199,"Include",5
"WKH2020_e1","WKH2020_e1_17",1,1,6,742,"Include",6
"WKH2020_e1","WKH2020_e1_17",1,0,1,1093,"Include",7
"WKH2020_e1","WKH2020_e1_17",1,0,2,1305,"Include",8
"WKH2020_e1","WKH2020_e1_17",1,0,1,1004,"Include",9
"WKH2020_e1","WKH2020_e1_17",1,0,1,1438,"Include",10
"WKH2020_e1","WKH2020_e1_17",1,1,5,1361,"Include",11
"WKH2020_e1","WKH2020_e1_17",1,1,6,854,"Include",12
"WKH2020_e1","WKH2020_e1_17",1,0,5,1682,"Include",13
"WKH2020_e1","WKH2020_e1_17",1,1,5,1050,"Include",14
"WKH2020_e1","WKH2020_e1_17",1,1,1,1280,"Include",15
"WKH2020_e1","WKH2020_e1_17",1,0,1,1548,"Include",16
"WKH2020_e1","WKH2020_e1_17",1,1,6,817,"Include",17
"WKH2020_e1","WKH2020_e1_17",1,0,1,1270,"Include",18
"WKH2020_e1","WKH2020_e1_17",1,1,6,1376,"Include",19
"WKH2020_e1","WKH2020_e1_17",1,0,2,1266,"Include",20
"WKH2020_e1","WKH2020_e1_17",1,0,1,1259,"Include",21
"WKH2020_e1","WKH2020_e1_17",1,0,5,1504,"Include",22
"WKH2020_e1","WKH2020_e1_17",1,1,1,1547,"Include",23
"WKH2020_e1","WKH2020_e1_17",1,1,2,1618,"Include",24
"WKH2020_e1","WKH2020_e1_17",1,1,6,1324,"Include",25
"WKH2020_e1","WKH2020_e1_17",1,0,1,1063,"Include",26
"WKH2020_e1","WKH2020_e1_17",1,0,2,1580,"Include",27
"WKH2020_e1","WKH2020_e1_17",1,1,3,2383,"Include",28
"WKH2020_e1","WKH2020_e1_17",1,1,2,1275,"Include",29
"WKH2020_e1","WKH2020_e1_17",1,1,6,1333,"Include",30
"WKH2020_e1","WKH2020_e1_17",1,0,2,1640,"Include",31
"WKH2020_e1","WKH2020_e1_17",1,0,1,1189,"Include",32
"WKH2020_e1","WKH2020_e1_17",1,1,1,1626,"Include",33
"WKH2020_e1","WKH2020_e1_17",1,1,6,1256,"Include",34
"WKH2020_e1","WKH2020_e1_17",1,0,1,924,"Include",35
"WKH2020_e1","WKH2020_e1_17",1,0,2,1594,"Include",36
"WKH2020_e1","WKH2020_e1_17",1,1,6,1175,"Include",37
"WKH2020_e1","WKH2020_e1_17",1,0,1,994,"Include",38
"WKH2020_e1","WKH2020_e1_17",1,1,3,1695,"Include",39
"WKH2020_e1","WKH2020_e1_17",1,0,6,798,"Include",40
"WKH2020_e1","WKH2020_e1_17",1,0,1,797,"Include",41
"WKH2020_e1","WKH2020_e1_17",1,1,6,915,"Include",42
"WKH2020_e1","WKH2020_e1_17",1,0,6,2310,"Include",43
"WKH2020_e1","WKH2020_e1_17",1,1,6,823,"Include",44
"WKH2020_e1","WKH2020_e1_17",1,0,1,1351,"Include",45
"WKH2020_e1","WKH2020_e1_17",1,0,1,1114,"Include",46
"WKH2020_e1","WKH2020_e1_17",1,1,1,1277,"Include",47
"WKH2020_e1","WKH2020_e1_17",1,1,6,884,"Include",48
"WKH2020_e1","WKH2020_e1_17",1,0,6,1476,"Include",49
"WKH2020_e1","WKH2020_e1_17",1,0,2,1556,"Include",50
"WKH2020_e1","WKH2020_e1_17",1,1,6,777,"Include",51
"WKH2020_e1","WKH2020_e1_17",1,1,1,1269,"Include",52
"WKH2020_e1","WKH2020_e1_17",1,1,1,996,"Include",53
"WKH2020_e1","WKH2020_e1_17",1,0,1,1151,"Include",54
"WKH2020_e1","WKH2020_e1_17",1,1,2,1635,"Include",55
"WKH2020_e1","WKH2020_e1_17",1,0,1,1598,"Include",56
"WKH2020_e1","WKH2020_e1_17",1,1,6,947,"Include",57
"WKH2020_e1","WKH2020_e1_17",1,0,1,942,"Include",58
"WKH2020_e1","WKH2020_e1_17",1,0,1,935,"Include",59
"WKH2020_e1","WKH2020_e1_17",1,1,2,1448,"Include",60
"WKH2020_e1","WKH2020_e1_17",1,1,6,1389,"Include",61
"WKH2020_e1","WKH2020_e1_17",1,1,6,1157,"Include",62
"WKH2020_e1","WKH2020_e1_17",1,0,6,1384,"Include",63
"WKH2020_e1","WKH2020_e1_17",1,0,1,1432,"Include",64
"WKH2020_e1","WKH2020_e1_17",1,1,6,1421,"Include",65
"WKH2020_e1","WKH2020_e1_17",1,1,6,980,"Include",66
"WKH2020_e1","WKH2020_e1_17",1,0,2,1425,"Include",67
"WKH2020_e1","WKH2020_e1_17",1,0,1,1254,"Include",68
"WKH2020_e1","WKH2020_e1_17",1,0,2,1055,"Include",69
"WKH2020_e1","WKH2020_e1_17",1,0,1,1417,"Include",70
"WKH2020_e1","WKH2020_e1_17",1,1,6,1508,"Include",71
"WKH2020_e1","WKH2020_e1_17",1,1,6,1122,"Include",72
"WKH2020_e1","WKH2020_e1_17",1,0,1,1106,"Include",73
"WKH2020_e1","WKH2020_e1_17",1,1,6,900,"Include",74
"WKH2020_e1","WKH2020_e1_17",1,1,6,918,"Include",75
"WKH2020_e1","WKH2020_e1_17",1,0,2,948,"Include",76
"WKH2020_e1","WKH2020_e1_17",1,1,6,906,"Include",77
"WKH2020_e1","WKH2020_e1_17",1,0,1,1330,"Include",78
"WKH2020_e1","WKH2020_e1_17",1,1,1,1081,"Include",79
"WKH2020_e1","WKH2020_e1_17",1,0,2,1859,"Include",80
"WKH2020_e1","WKH2020_e1_17",1,0,1,1155,"Include",81
"WKH2020_e1","WKH2020_e1_17",1,0,1,1577,"Include",82
"WKH2020_e1","WKH2020_e1_17",1,1,6,922,"Include",83
"WKH2020_e1","WKH2020_e1_17",1,1,6,913,"Include",84
"WKH2020_e1","WKH2020_e1_17",1,1,2,1350,"Include",85
"WKH2020_e1","WKH2020_e1_17",1,0,2,931,"Include",86
"WKH2020_e1","WKH2020_e1_17",1,0,6,1420,"Include",87
"WKH2020_e1","WKH2020_e1_17",1,1,3,1925,"Include",88
"WKH2020_e1","WKH2020_e1_17",1,1,6,1364,"Include",89
"WKH2020_e1","WKH2020_e1_17",1,1,6,822,"Include",90
"WKH2020_e1","WKH2020_e1_17",1,0,6,876,"Include",91
"WKH2020_e1","WKH2020_e1_17",1,0,3,1767,"Include",92
"WKH2020_e1","WKH2020_e1_17",1,1,6,769,"Include",93
"WKH2020_e1","WKH2020_e1_17",1,1,6,1319,"Include",94
"WKH2020_e1","WKH2020_e1_17",1,0,1,1428,"Include",95
"WKH2020_e1","WKH2020_e1_17",1,0,1,1608,"Include",96
"WKH2020_e1","WKH2020_e1_17",1,1,6,1178,"Include",97
"WKH2020_e1","WKH2020_e1_17",1,0,1,1152,"Include",98
"WKH2020_e1","WKH2020_e1_17",1,1,2,1440,"Include",99
"WKH2020_e1","WKH2020_e1_17",1,0,1,873,"Include",100
"WKH2020_e1","WKH2020_e1_17",1,0,1,1202,"Include",101
"WKH2020_e1","WKH2020_e1_17",1,1,6,1008,"Include",102
"WKH2020_e1","WKH2020_e1_17",1,0,1,1245,"Include",103
"WKH2020_e1","WKH2020_e1_17",1,1,6,937,"Include",104
"WKH2020_e1","WKH2020_e1_17",1,0,1,994,"Include",105
"WKH2020_e1","WKH2020_e1_17",1,0,3,1426,"Include",106
"WKH2020_e1","WKH2020_e1_17",1,1,1,1011,"Include",107
"WKH2020_e1","WKH2020_e1_17",1,1,6,1481,"Include",108
"WKH2020_e1","WKH2020_e1_17",1,0,1,1273,"Include",109
"WKH2020_e1","WKH2020_e1_17",1,0,1,1159,"Include",110
"WKH2020_e1","WKH2020_e1_17",1,1,6,1242,"Include",111
"WKH2020_e1","WKH2020_e1_17",1,1,6,849,"Include",112
"WKH2020_e1","WKH2020_e1_17",1,1,5,1097,"Include",113
"WKH2020_e1","WKH2020_e1_17",1,0,1,1139,"Include",114
"WKH2020_e1","WKH2020_e1_17",1,1,3,2261,"Include",115
"WKH2020_e1","WKH2020_e1_17",1,0,4,2188,"Include",116
