"exp","id","isold","rating","RT","excluding","trial"
"KL2012_e4","KL2012_e4_32",1,1,968,"Include",93
"KL2012_e4","KL2012_e4_32",0,1,862,"Include",94
"KL2012_e4","KL2012_e4_32",0,2,1892,"Include",95
"KL2012_e4","KL2012_e4_32",1,6,665,"Include",96
"KL2012_e4","KL2012_e4_33",0,2,4205,"Include",1
"KL2012_e4","KL2012_e4_33",0,1,2651,"Include",2
"KL2012_e4","KL2012_e4_33",1,5,5357,"Include",3
"KL2012_e4","KL2012_e4_33",1,6,1279,"Include",4
"KL2012_e4","KL2012_e4_33",0,2,2452,"Include",5
"KL2012_e4","KL2012_e4_33",1,2,2058,"Include",6
"KL2012_e4","KL2012_e4_33",0,2,2040,"Include",7
"KL2012_e4","KL2012_e4_33",1,3,2005,"Include",8
"KL2012_e4","KL2012_e4_33",0,4,4340,"Include",9
"KL2012_e4","KL2012_e4_33",0,2,1644,"Include",10
"KL2012_e4","KL2012_e4_33",1,3,1765,"Include",11
"KL2012_e4","KL2012_e4_33",0,3,2241,"Include",12
"KL2012_e4","KL2012_e4_33",1,5,2975,"Include",13
"KL2012_e4","KL2012_e4_33",1,2,1638,"Include",14
"KL2012_e4","KL2012_e4_33",1,6,1324,"Include",15
"KL2012_e4","KL2012_e4_33",1,4,2361,"Include",16
"KL2012_e4","KL2012_e4_33",0,2,2014,"Include",17
"KL2012_e4","KL2012_e4_33",0,5,1847,"Include",18
"KL2012_e4","KL2012_e4_33",0,1,1559,"Include",19
"KL2012_e4","KL2012_e4_33",1,6,1330,"Include",20
"KL2012_e4","KL2012_e4_33",0,3,2732,"Include",21
"KL2012_e4","KL2012_e4_33",1,3,2910,"Include",22
"KL2012_e4","KL2012_e4_33",0,2,2268,"Include",23
"KL2012_e4","KL2012_e4_33",0,2,2714,"Include",24
"KL2012_e4","KL2012_e4_33",1,5,1907,"Include",25
"KL2012_e4","KL2012_e4_33",0,1,2086,"Include",26
"KL2012_e4","KL2012_e4_33",1,6,1356,"Include",27
"KL2012_e4","KL2012_e4_33",1,2,1272,"Include",28
"KL2012_e4","KL2012_e4_33",1,3,1353,"Include",29
"KL2012_e4","KL2012_e4_33",0,2,4719,"Include",30
"KL2012_e4","KL2012_e4_33",0,3,3271,"Include",31
"KL2012_e4","KL2012_e4_33",1,6,1333,"Include",32
"KL2012_e4","KL2012_e4_33",1,4,2136,"Include",33
"KL2012_e4","KL2012_e4_33",0,2,1891,"Include",34
"KL2012_e4","KL2012_e4_33",1,6,857,"Include",35
"KL2012_e4","KL2012_e4_33",1,6,765,"Include",36
"KL2012_e4","KL2012_e4_33",1,6,625,"Include",37
"KL2012_e4","KL2012_e4_33",1,6,745,"Include",38
"KL2012_e4","KL2012_e4_33",0,2,1431,"Include",39
"KL2012_e4","KL2012_e4_33",1,6,797,"Include",40
"KL2012_e4","KL2012_e4_33",0,4,1691,"Include",41
"KL2012_e4","KL2012_e4_33",1,6,931,"Include",42
"KL2012_e4","KL2012_e4_33",0,2,1781,"Include",43
"KL2012_e4","KL2012_e4_33",0,1,1996,"Include",44
"KL2012_e4","KL2012_e4_33",0,4,1553,"Include",45
"KL2012_e4","KL2012_e4_33",0,2,2220,"Include",46
"KL2012_e4","KL2012_e4_33",0,5,1655,"Include",47
"KL2012_e4","KL2012_e4_33",0,2,1181,"Include",48
"KL2012_e4","KL2012_e4_33",1,6,1027,"Include",49
"KL2012_e4","KL2012_e4_33",0,5,2090,"Include",50
"KL2012_e4","KL2012_e4_33",0,2,1147,"Include",51
"KL2012_e4","KL2012_e4_33",0,4,3210,"Include",52
"KL2012_e4","KL2012_e4_33",0,4,4706,"Include",53
"KL2012_e4","KL2012_e4_33",0,1,1372,"Include",54
"KL2012_e4","KL2012_e4_33",0,4,1442,"Include",55
"KL2012_e4","KL2012_e4_33",1,6,972,"Include",56
"KL2012_e4","KL2012_e4_33",1,6,764,"Include",57
"KL2012_e4","KL2012_e4_33",0,3,1517,"Include",58
"KL2012_e4","KL2012_e4_33",1,4,2724,"Include",59
"KL2012_e4","KL2012_e4_33",0,3,1862,"Include",60
"KL2012_e4","KL2012_e4_33",1,6,941,"Include",61
"KL2012_e4","KL2012_e4_33",0,2,1261,"Include",62
"KL2012_e4","KL2012_e4_33",0,3,1724,"Include",63
"KL2012_e4","KL2012_e4_33",1,6,738,"Include",64
"KL2012_e4","KL2012_e4_33",0,2,1180,"Include",65
"KL2012_e4","KL2012_e4_33",1,2,1688,"Include",66
"KL2012_e4","KL2012_e4_33",1,5,1665,"Include",67
"KL2012_e4","KL2012_e4_33",0,3,2938,"Include",68
"KL2012_e4","KL2012_e4_33",1,6,1587,"Include",69
"KL2012_e4","KL2012_e4_33",0,3,1428,"Include",70
"KL2012_e4","KL2012_e4_33",1,6,672,"Include",71
"KL2012_e4","KL2012_e4_33",1,4,2024,"Include",72
"KL2012_e4","KL2012_e4_33",0,5,1223,"Include",73
"KL2012_e4","KL2012_e4_33",1,6,844,"Include",74
"KL2012_e4","KL2012_e4_33",1,6,1933,"Include",75
"KL2012_e4","KL2012_e4_33",1,4,1544,"Include",76
"KL2012_e4","KL2012_e4_33",0,4,1437,"Include",77
"KL2012_e4","KL2012_e4_33",0,2,2189,"Include",78
"KL2012_e4","KL2012_e4_33",1,4,1473,"Include",79
"KL2012_e4","KL2012_e4_33",1,4,2985,"Include",80
"KL2012_e4","KL2012_e4_33",1,4,1279,"Include",81
"KL2012_e4","KL2012_e4_33",0,5,3028,"Include",82
"KL2012_e4","KL2012_e4_33",0,2,1286,"Include",83
"KL2012_e4","KL2012_e4_33",1,2,1636,"Include",84
"KL2012_e4","KL2012_e4_33",0,2,1339,"Include",85
"KL2012_e4","KL2012_e4_33",1,6,947,"Include",86
"KL2012_e4","KL2012_e4_33",1,6,940,"Include",87
"KL2012_e4","KL2012_e4_33",1,6,624,"Include",88
"KL2012_e4","KL2012_e4_33",1,5,1574,"Include",89
"KL2012_e4","KL2012_e4_33",1,6,677,"Include",90
"KL2012_e4","KL2012_e4_33",1,3,1340,"Include",91
"KL2012_e4","KL2012_e4_33",1,6,770,"Include",92
"KL2012_e4","KL2012_e4_33",0,4,1701,"Include",93
"KL2012_e4","KL2012_e4_33",0,2,1137,"Include",94
"KL2012_e4","KL2012_e4_33",0,5,2935,"Include",95
"KL2012_e4","KL2012_e4_33",0,2,1134,"Include",96
"KL2012_e4","KL2012_e4_34",1,6,3742,"Include",1
"KL2012_e4","KL2012_e4_34",1,6,1157,"Include",2
"KL2012_e4","KL2012_e4_34",0,2,2648,"Include",3
"KL2012_e4","KL2012_e4_34",0,2,2037,"Include",4
"KL2012_e4","KL2012_e4_34",1,2,1591,"Include",5
"KL2012_e4","KL2012_e4_34",1,1,1055,"Include",6
"KL2012_e4","KL2012_e4_34",0,4,4412,"Include",7
"KL2012_e4","KL2012_e4_34",1,6,1969,"Include",8
"KL2012_e4","KL2012_e4_34",1,6,877,"Include",9
"KL2012_e4","KL2012_e4_34",0,3,2248,"Include",10
"KL2012_e4","KL2012_e4_34",0,4,813,"Include",11
"KL2012_e4","KL2012_e4_34",0,5,2786,"Include",12
"KL2012_e4","KL2012_e4_34",1,6,1002,"Include",13
"KL2012_e4","KL2012_e4_34",0,4,2124,"Include",14
"KL2012_e4","KL2012_e4_34",0,4,1404,"Include",15
"KL2012_e4","KL2012_e4_34",1,5,2435,"Include",16
"KL2012_e4","KL2012_e4_34",1,6,750,"Include",17
"KL2012_e4","KL2012_e4_34",1,6,654,"Include",18
"KL2012_e4","KL2012_e4_34",0,6,803,"Include",19
"KL2012_e4","KL2012_e4_34",0,3,2206,"Include",20
"KL2012_e4","KL2012_e4_34",1,5,1264,"Include",21
"KL2012_e4","KL2012_e4_34",1,2,2632,"Include",22
"KL2012_e4","KL2012_e4_34",1,6,2351,"Include",23
"KL2012_e4","KL2012_e4_34",0,6,628,"Include",24
"KL2012_e4","KL2012_e4_34",1,5,1669,"Include",25
"KL2012_e4","KL2012_e4_34",1,4,1043,"Include",26
"KL2012_e4","KL2012_e4_34",0,4,1446,"Include",27
"KL2012_e4","KL2012_e4_34",1,5,1248,"Include",28
"KL2012_e4","KL2012_e4_34",1,3,1418,"Include",29
"KL2012_e4","KL2012_e4_34",0,4,2336,"Include",30
"KL2012_e4","KL2012_e4_34",0,5,1037,"Include",31
"KL2012_e4","KL2012_e4_34",1,5,1008,"Include",32
"KL2012_e4","KL2012_e4_34",1,6,786,"Include",33
"KL2012_e4","KL2012_e4_34",0,6,1146,"Include",34
"KL2012_e4","KL2012_e4_34",1,4,1770,"Include",35
"KL2012_e4","KL2012_e4_34",0,6,703,"Include",36
"KL2012_e4","KL2012_e4_34",1,5,1239,"Include",37
"KL2012_e4","KL2012_e4_34",1,5,897,"Include",38
"KL2012_e4","KL2012_e4_34",0,4,1331,"Include",39
"KL2012_e4","KL2012_e4_34",0,2,3089,"Include",40
"KL2012_e4","KL2012_e4_34",1,6,861,"Include",41
"KL2012_e4","KL2012_e4_34",0,4,1246,"Include",42
"KL2012_e4","KL2012_e4_34",0,4,1188,"Include",43
"KL2012_e4","KL2012_e4_34",1,5,2589,"Include",44
"KL2012_e4","KL2012_e4_34",1,4,924,"Include",45
"KL2012_e4","KL2012_e4_34",0,4,3527,"Include",46
"KL2012_e4","KL2012_e4_34",0,5,969,"Include",47
"KL2012_e4","KL2012_e4_34",1,4,918,"Include",48
"KL2012_e4","KL2012_e4_34",1,3,1217,"Include",49
"KL2012_e4","KL2012_e4_34",0,5,1110,"Include",50
"KL2012_e4","KL2012_e4_34",1,2,1454,"Include",51
"KL2012_e4","KL2012_e4_34",0,1,1419,"Include",52
"KL2012_e4","KL2012_e4_34",0,3,2880,"Include",53
"KL2012_e4","KL2012_e4_34",1,2,1040,"Include",54
"KL2012_e4","KL2012_e4_34",1,3,2082,"Include",55
"KL2012_e4","KL2012_e4_34",1,4,2605,"Include",56
"KL2012_e4","KL2012_e4_34",0,6,1119,"Include",57
"KL2012_e4","KL2012_e4_34",1,5,1854,"Include",58
"KL2012_e4","KL2012_e4_34",0,4,1483,"Include",59
"KL2012_e4","KL2012_e4_34",1,3,1139,"Include",60
"KL2012_e4","KL2012_e4_34",0,5,1368,"Include",61
"KL2012_e4","KL2012_e4_34",1,4,1221,"Include",62
"KL2012_e4","KL2012_e4_34",0,3,1485,"Include",63
"KL2012_e4","KL2012_e4_34",1,4,1116,"Include",64
"KL2012_e4","KL2012_e4_34",0,2,1311,"Include",65
"KL2012_e4","KL2012_e4_34",0,6,1063,"Include",66
"KL2012_e4","KL2012_e4_34",0,6,1127,"Include",67
"KL2012_e4","KL2012_e4_34",1,3,1426,"Include",68
"KL2012_e4","KL2012_e4_34",0,4,889,"Include",69
"KL2012_e4","KL2012_e4_34",1,3,1036,"Include",70
"KL2012_e4","KL2012_e4_34",0,5,1798,"Include",71
"KL2012_e4","KL2012_e4_34",1,6,1073,"Include",72
"KL2012_e4","KL2012_e4_34",0,2,1129,"Include",73
"KL2012_e4","KL2012_e4_34",0,4,2054,"Include",74
"KL2012_e4","KL2012_e4_34",0,4,1139,"Include",75
"KL2012_e4","KL2012_e4_34",1,3,896,"Include",76
"KL2012_e4","KL2012_e4_34",0,5,1068,"Include",77
"KL2012_e4","KL2012_e4_34",1,5,1372,"Include",78
"KL2012_e4","KL2012_e4_34",1,6,913,"Include",79
"KL2012_e4","KL2012_e4_34",0,4,1913,"Include",80
"KL2012_e4","KL2012_e4_34",0,5,1025,"Include",81
"KL2012_e4","KL2012_e4_34",0,3,889,"Include",82
"KL2012_e4","KL2012_e4_34",1,6,1422,"Include",83
"KL2012_e4","KL2012_e4_34",0,5,750,"Include",84
"KL2012_e4","KL2012_e4_34",0,3,1107,"Include",85
"KL2012_e4","KL2012_e4_34",1,4,1427,"Include",86
"KL2012_e4","KL2012_e4_34",1,2,1216,"Include",87
"KL2012_e4","KL2012_e4_34",0,6,925,"Include",88
"KL2012_e4","KL2012_e4_34",1,4,1117,"Include",89
"KL2012_e4","KL2012_e4_34",0,6,957,"Include",90
"KL2012_e4","KL2012_e4_34",1,2,1183,"Include",91
"KL2012_e4","KL2012_e4_34",0,3,1495,"Include",92
"KL2012_e4","KL2012_e4_34",0,4,940,"Include",93
"KL2012_e4","KL2012_e4_34",1,6,1198,"Include",94
"KL2012_e4","KL2012_e4_34",0,4,2409,"Include",95
"KL2012_e4","KL2012_e4_34",1,3,2149,"Include",96
"KL2012_e4","KL2012_e4_35",1,6,7841,"Include",1
"KL2012_e4","KL2012_e4_35",1,4,2585,"Include",2
"KL2012_e4","KL2012_e4_35",0,2,3104,"Include",3
"KL2012_e4","KL2012_e4_35",1,5,3415,"Include",4
"KL2012_e4","KL2012_e4_35",0,2,2059,"Include",5
"KL2012_e4","KL2012_e4_35",0,2,866,"Include",6
"KL2012_e4","KL2012_e4_35",1,1,1730,"Include",7
"KL2012_e4","KL2012_e4_35",0,1,1150,"Include",8
"KL2012_e4","KL2012_e4_35",1,6,1822,"Include",9
"KL2012_e4","KL2012_e4_35",1,3,3820,"Include",10
"KL2012_e4","KL2012_e4_35",0,3,2884,"Include",11
"KL2012_e4","KL2012_e4_35",0,1,1333,"Include",12
"KL2012_e4","KL2012_e4_35",0,5,2658,"Include",13
"KL2012_e4","KL2012_e4_35",1,6,1574,"Include",14
"KL2012_e4","KL2012_e4_35",0,2,1715,"Include",15
"KL2012_e4","KL2012_e4_35",1,6,2444,"Include",16
"KL2012_e4","KL2012_e4_35",0,1,1422,"Include",17
"KL2012_e4","KL2012_e4_35",0,4,1790,"Include",18
"KL2012_e4","KL2012_e4_35",1,6,1101,"Include",19
"KL2012_e4","KL2012_e4_35",1,3,4835,"Include",20
"KL2012_e4","KL2012_e4_35",0,6,2365,"Include",21
"KL2012_e4","KL2012_e4_35",0,6,1234,"Include",22
"KL2012_e4","KL2012_e4_35",1,6,788,"Include",23
"KL2012_e4","KL2012_e4_35",1,2,2435,"Include",24
"KL2012_e4","KL2012_e4_35",1,3,1462,"Include",25
"KL2012_e4","KL2012_e4_35",0,3,1516,"Include",26
"KL2012_e4","KL2012_e4_35",1,6,1615,"Include",27
"KL2012_e4","KL2012_e4_35",1,2,1739,"Include",28
"KL2012_e4","KL2012_e4_35",0,3,2818,"Include",29
"KL2012_e4","KL2012_e4_35",1,6,1462,"Include",30
"KL2012_e4","KL2012_e4_35",0,2,1294,"Include",31
"KL2012_e4","KL2012_e4_35",0,5,2011,"Include",32
"KL2012_e4","KL2012_e4_35",0,2,1207,"Include",33
"KL2012_e4","KL2012_e4_35",0,2,1052,"Include",34
"KL2012_e4","KL2012_e4_35",1,4,1753,"Include",35
"KL2012_e4","KL2012_e4_35",0,6,2578,"Include",36
"KL2012_e4","KL2012_e4_35",1,6,1778,"Include",37
"KL2012_e4","KL2012_e4_35",0,2,3142,"Include",38
"KL2012_e4","KL2012_e4_35",1,6,1541,"Include",39
"KL2012_e4","KL2012_e4_35",0,2,1292,"Include",40
"KL2012_e4","KL2012_e4_35",0,3,3977,"Include",41
"KL2012_e4","KL2012_e4_35",1,6,1365,"Include",42
"KL2012_e4","KL2012_e4_35",1,6,666,"Include",43
"KL2012_e4","KL2012_e4_35",1,6,554,"Include",44
"KL2012_e4","KL2012_e4_35",0,4,2787,"Include",45
"KL2012_e4","KL2012_e4_35",0,2,1867,"Include",46
"KL2012_e4","KL2012_e4_35",1,6,2913,"Include",47
"KL2012_e4","KL2012_e4_35",1,4,2699,"Include",48
"KL2012_e4","KL2012_e4_35",1,5,4418,"Include",49
"KL2012_e4","KL2012_e4_35",1,3,3237,"Include",50
"KL2012_e4","KL2012_e4_35",1,2,2919,"Include",51
"KL2012_e4","KL2012_e4_35",1,6,1393,"Include",52
"KL2012_e4","KL2012_e4_35",0,2,1979,"Include",53
"KL2012_e4","KL2012_e4_35",1,3,1690,"Include",54
"KL2012_e4","KL2012_e4_35",1,6,1631,"Include",55
"KL2012_e4","KL2012_e4_35",0,1,1837,"Include",56
"KL2012_e4","KL2012_e4_35",1,3,3136,"Include",57
"KL2012_e4","KL2012_e4_35",0,1,1787,"Include",58
"KL2012_e4","KL2012_e4_35",0,1,6282,"Include",59
"KL2012_e4","KL2012_e4_35",0,3,2156,"Include",60
"KL2012_e4","KL2012_e4_35",0,4,5757,"Include",61
"KL2012_e4","KL2012_e4_35",0,4,2214,"Include",62
"KL2012_e4","KL2012_e4_35",0,5,1459,"Include",63
"KL2012_e4","KL2012_e4_35",1,4,2609,"Include",64
"KL2012_e4","KL2012_e4_35",1,3,2134,"Include",65
"KL2012_e4","KL2012_e4_35",0,4,2610,"Include",66
"KL2012_e4","KL2012_e4_35",1,3,1479,"Include",67
"KL2012_e4","KL2012_e4_35",0,2,5416,"Include",68
"KL2012_e4","KL2012_e4_35",1,2,1060,"Include",69
"KL2012_e4","KL2012_e4_35",1,2,819,"Include",70
"KL2012_e4","KL2012_e4_35",1,2,1683,"Include",71
"KL2012_e4","KL2012_e4_35",0,2,3405,"Include",72
"KL2012_e4","KL2012_e4_35",1,6,1817,"Include",73
"KL2012_e4","KL2012_e4_35",0,2,1325,"Include",74
"KL2012_e4","KL2012_e4_35",0,5,1682,"Include",75
"KL2012_e4","KL2012_e4_35",1,6,2732,"Include",76
"KL2012_e4","KL2012_e4_35",0,4,1825,"Include",77
"KL2012_e4","KL2012_e4_35",1,3,2024,"Include",78
"KL2012_e4","KL2012_e4_35",1,2,1487,"Include",79
"KL2012_e4","KL2012_e4_35",0,4,2268,"Include",80
"KL2012_e4","KL2012_e4_35",0,3,1746,"Include",81
"KL2012_e4","KL2012_e4_35",1,5,4817,"Include",82
"KL2012_e4","KL2012_e4_35",0,5,1750,"Include",83
"KL2012_e4","KL2012_e4_35",0,2,1860,"Include",84
"KL2012_e4","KL2012_e4_35",0,3,3524,"Include",85
"KL2012_e4","KL2012_e4_35",1,4,2477,"Include",86
"KL2012_e4","KL2012_e4_35",0,1,3503,"Include",87
"KL2012_e4","KL2012_e4_35",0,6,2238,"Include",88
"KL2012_e4","KL2012_e4_35",0,3,3015,"Include",89
"KL2012_e4","KL2012_e4_35",1,6,3116,"Include",90
"KL2012_e4","KL2012_e4_35",1,3,2133,"Include",91
"KL2012_e4","KL2012_e4_35",1,5,1250,"Include",92
"KL2012_e4","KL2012_e4_35",1,2,1647,"Include",93
"KL2012_e4","KL2012_e4_35",0,2,1219,"Include",94
"KL2012_e4","KL2012_e4_35",1,6,1562,"Include",95
"KL2012_e4","KL2012_e4_35",0,2,1469,"Include",96
"KL2012_e4","KL2012_e4_36",0,2,3154,"Include",1
"KL2012_e4","KL2012_e4_36",1,6,1967,"Include",2
"KL2012_e4","KL2012_e4_36",1,6,955,"Include",3
"KL2012_e4","KL2012_e4_36",1,6,889,"Include",4
"KL2012_e4","KL2012_e4_36",1,2,1853,"Include",5
"KL2012_e4","KL2012_e4_36",1,6,914,"Include",6
"KL2012_e4","KL2012_e4_36",0,2,1270,"Include",7
"KL2012_e4","KL2012_e4_36",0,2,2311,"Include",8
"KL2012_e4","KL2012_e4_36",0,2,1600,"Include",9
"KL2012_e4","KL2012_e4_36",1,6,965,"Include",10
"KL2012_e4","KL2012_e4_36",0,2,1031,"Include",11
"KL2012_e4","KL2012_e4_36",0,2,1581,"Include",12
"KL2012_e4","KL2012_e4_36",0,2,1370,"Include",13
"KL2012_e4","KL2012_e4_36",1,5,3606,"Include",14
"KL2012_e4","KL2012_e4_36",1,6,3824,"Include",15
"KL2012_e4","KL2012_e4_36",1,2,1194,"Include",16
"KL2012_e4","KL2012_e4_36",0,2,864,"Include",17
"KL2012_e4","KL2012_e4_36",1,6,988,"Include",18
"KL2012_e4","KL2012_e4_36",1,6,766,"Include",19
"KL2012_e4","KL2012_e4_36",0,2,1257,"Include",20
"KL2012_e4","KL2012_e4_36",0,3,3771,"Include",21
"KL2012_e4","KL2012_e4_36",0,2,1076,"Include",22
"KL2012_e4","KL2012_e4_36",0,2,828,"Include",23
"KL2012_e4","KL2012_e4_36",0,2,1043,"Include",24
"KL2012_e4","KL2012_e4_36",0,2,956,"Include",25
"KL2012_e4","KL2012_e4_36",1,6,890,"Include",26
"KL2012_e4","KL2012_e4_36",0,3,3848,"Include",27
"KL2012_e4","KL2012_e4_36",1,6,940,"Include",28
"KL2012_e4","KL2012_e4_36",1,5,5012,"Include",29
"KL2012_e4","KL2012_e4_36",1,6,842,"Include",30
"KL2012_e4","KL2012_e4_36",0,5,1120,"Include",31
"KL2012_e4","KL2012_e4_36",0,2,1053,"Include",32
"KL2012_e4","KL2012_e4_36",0,5,4585,"Include",33
"KL2012_e4","KL2012_e4_36",0,3,4191,"Include",34
"KL2012_e4","KL2012_e4_36",1,3,1615,"Include",35
"KL2012_e4","KL2012_e4_36",1,6,1219,"Include",36
"KL2012_e4","KL2012_e4_36",0,2,1063,"Include",37
"KL2012_e4","KL2012_e4_36",1,6,862,"Include",38
"KL2012_e4","KL2012_e4_36",0,3,3907,"Include",39
"KL2012_e4","KL2012_e4_36",0,2,978,"Include",40
"KL2012_e4","KL2012_e4_36",1,2,1142,"Include",41
"KL2012_e4","KL2012_e4_36",1,6,894,"Include",42
"KL2012_e4","KL2012_e4_36",1,6,770,"Include",43
"KL2012_e4","KL2012_e4_36",0,2,2426,"Include",44
"KL2012_e4","KL2012_e4_36",1,6,1117,"Include",45
"KL2012_e4","KL2012_e4_36",1,6,1214,"Include",46
"KL2012_e4","KL2012_e4_36",1,6,972,"Include",47
"KL2012_e4","KL2012_e4_36",0,4,4168,"Include",48
"KL2012_e4","KL2012_e4_36",0,4,2589,"Include",49
"KL2012_e4","KL2012_e4_36",1,6,1144,"Include",50
"KL2012_e4","KL2012_e4_36",1,6,774,"Include",51
"KL2012_e4","KL2012_e4_36",0,3,5355,"Include",52
"KL2012_e4","KL2012_e4_36",0,3,1264,"Include",53
"KL2012_e4","KL2012_e4_36",0,3,1932,"Include",54
"KL2012_e4","KL2012_e4_36",0,6,1510,"Include",55
"KL2012_e4","KL2012_e4_36",0,2,1539,"Include",56
"KL2012_e4","KL2012_e4_36",0,2,1301,"Include",57
"KL2012_e4","KL2012_e4_36",1,6,1108,"Include",58
"KL2012_e4","KL2012_e4_36",0,4,3329,"Include",59
"KL2012_e4","KL2012_e4_36",0,2,3755,"Include",60
"KL2012_e4","KL2012_e4_36",1,5,2198,"Include",61
"KL2012_e4","KL2012_e4_36",0,5,1192,"Include",62
"KL2012_e4","KL2012_e4_36",1,6,957,"Include",63
"KL2012_e4","KL2012_e4_36",1,6,1067,"Include",64
"KL2012_e4","KL2012_e4_36",0,4,2297,"Include",65
"KL2012_e4","KL2012_e4_36",0,4,5788,"Include",66
"KL2012_e4","KL2012_e4_36",1,6,980,"Include",67
"KL2012_e4","KL2012_e4_36",0,4,2092,"Include",68
"KL2012_e4","KL2012_e4_36",0,4,2765,"Include",69
"KL2012_e4","KL2012_e4_36",1,4,1192,"Include",70
"KL2012_e4","KL2012_e4_36",1,6,1642,"Include",71
"KL2012_e4","KL2012_e4_36",1,6,986,"Include",72
"KL2012_e4","KL2012_e4_36",1,6,683,"Include",73
"KL2012_e4","KL2012_e4_36",1,6,604,"Include",74
"KL2012_e4","KL2012_e4_36",1,6,667,"Include",75
"KL2012_e4","KL2012_e4_36",1,6,1395,"Include",76
"KL2012_e4","KL2012_e4_36",0,2,1862,"Include",77
"KL2012_e4","KL2012_e4_36",1,6,1516,"Include",78
"KL2012_e4","KL2012_e4_36",0,2,1155,"Include",79
"KL2012_e4","KL2012_e4_36",1,6,6656,"Include",80
"KL2012_e4","KL2012_e4_36",1,6,2159,"Include",81
"KL2012_e4","KL2012_e4_36",1,6,2077,"Include",82
"KL2012_e4","KL2012_e4_36",0,5,2348,"Include",83
"KL2012_e4","KL2012_e4_36",1,4,2347,"Include",84
"KL2012_e4","KL2012_e4_36",0,4,1215,"Include",85
"KL2012_e4","KL2012_e4_36",1,3,2587,"Include",86
"KL2012_e4","KL2012_e4_36",0,2,4032,"Include",87
"KL2012_e4","KL2012_e4_36",0,3,1910,"Include",88
"KL2012_e4","KL2012_e4_36",1,5,1880,"Include",89
"KL2012_e4","KL2012_e4_36",1,6,2102,"Include",90
"KL2012_e4","KL2012_e4_36",0,3,5517,"Include",91
"KL2012_e4","KL2012_e4_36",0,3,4915,"Include",92
"KL2012_e4","KL2012_e4_36",1,6,931,"Include",93
"KL2012_e4","KL2012_e4_36",0,5,3213,"Include",94
"KL2012_e4","KL2012_e4_36",1,6,1045,"Include",95
"KL2012_e4","KL2012_e4_36",0,3,2039,"Include",96
"KL2012_e4","KL2012_e4_37",1,5,5371,"Include",1
"KL2012_e4","KL2012_e4_37",0,4,3247,"Include",2
"KL2012_e4","KL2012_e4_37",0,5,7531,"Include",3
"KL2012_e4","KL2012_e4_37",0,5,1870,"Include",4
"KL2012_e4","KL2012_e4_37",0,5,1005,"Include",5
"KL2012_e4","KL2012_e4_37",1,5,891,"Include",6
"KL2012_e4","KL2012_e4_37",1,4,2175,"Include",7
"KL2012_e4","KL2012_e4_37",0,3,2923,"Include",8
"KL2012_e4","KL2012_e4_37",1,5,2917,"Include",9
"KL2012_e4","KL2012_e4_37",0,2,3774,"Include",10
"KL2012_e4","KL2012_e4_37",0,3,2538,"Include",11
"KL2012_e4","KL2012_e4_37",0,2,2985,"Include",12
"KL2012_e4","KL2012_e4_37",0,2,2136,"Include",13
"KL2012_e4","KL2012_e4_37",1,6,2725,"Include",14
"KL2012_e4","KL2012_e4_37",0,3,4337,"Include",15
"KL2012_e4","KL2012_e4_37",1,6,3628,"Include",16
"KL2012_e4","KL2012_e4_37",1,6,1923,"Include",17
"KL2012_e4","KL2012_e4_37",1,6,1685,"Include",18
"KL2012_e4","KL2012_e4_37",1,6,810,"Include",19
"KL2012_e4","KL2012_e4_37",1,6,3630,"Include",20
"KL2012_e4","KL2012_e4_37",0,2,1422,"Include",21
"KL2012_e4","KL2012_e4_37",1,5,2012,"Include",22
"KL2012_e4","KL2012_e4_37",0,4,2281,"Include",23
"KL2012_e4","KL2012_e4_37",0,4,1595,"Include",24
"KL2012_e4","KL2012_e4_37",1,6,9419,"Include",25
"KL2012_e4","KL2012_e4_37",0,3,2146,"Include",26
"KL2012_e4","KL2012_e4_37",1,6,2320,"Include",27
"KL2012_e4","KL2012_e4_37",1,6,3123,"Include",28
"KL2012_e4","KL2012_e4_37",1,6,1916,"Include",29
"KL2012_e4","KL2012_e4_37",0,4,4293,"Include",30
"KL2012_e4","KL2012_e4_37",0,5,1442,"Include",31
"KL2012_e4","KL2012_e4_37",0,2,2195,"Include",32
"KL2012_e4","KL2012_e4_37",1,3,1733,"Include",33
"KL2012_e4","KL2012_e4_37",0,5,2529,"Include",34
"KL2012_e4","KL2012_e4_37",1,5,1486,"Include",35
"KL2012_e4","KL2012_e4_37",1,6,5226,"Include",36
"KL2012_e4","KL2012_e4_37",0,4,2289,"Include",37
"KL2012_e4","KL2012_e4_37",1,4,2054,"Include",38
"KL2012_e4","KL2012_e4_37",0,4,1186,"Include",39
"KL2012_e4","KL2012_e4_37",1,6,2521,"Include",40
"KL2012_e4","KL2012_e4_37",0,3,1563,"Include",41
"KL2012_e4","KL2012_e4_37",1,6,1581,"Include",42
"KL2012_e4","KL2012_e4_37",0,3,4060,"Include",43
"KL2012_e4","KL2012_e4_37",0,5,1507,"Include",44
"KL2012_e4","KL2012_e4_37",1,6,3482,"Include",45
"KL2012_e4","KL2012_e4_37",0,5,1779,"Include",46
"KL2012_e4","KL2012_e4_37",1,4,8337,"Include",47
"KL2012_e4","KL2012_e4_37",0,2,2807,"Include",48
"KL2012_e4","KL2012_e4_37",1,4,1636,"Include",49
"KL2012_e4","KL2012_e4_37",0,5,8196,"Include",50
"KL2012_e4","KL2012_e4_37",1,3,1550,"Include",51
