"exp","id","trial","isold","rating","excluding"
"NFR2013_e3","NFR2013_e3_3",35,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",36,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",37,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",38,0,2,"Include"
"NFR2013_e3","NFR2013_e3_3",39,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",40,1,5,"Include"
"NFR2013_e3","NFR2013_e3_3",41,0,2,"Include"
"NFR2013_e3","NFR2013_e3_3",42,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",43,1,5,"Include"
"NFR2013_e3","NFR2013_e3_3",44,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",45,1,3,"Include"
"NFR2013_e3","NFR2013_e3_3",46,0,2,"Include"
"NFR2013_e3","NFR2013_e3_3",47,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",48,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",49,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",50,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",51,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",52,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",53,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",54,1,2,"Include"
"NFR2013_e3","NFR2013_e3_3",55,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",56,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",57,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",58,0,2,"Include"
"NFR2013_e3","NFR2013_e3_3",59,0,2,"Include"
"NFR2013_e3","NFR2013_e3_3",60,0,2,"Include"
"NFR2013_e3","NFR2013_e3_3",61,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",62,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",63,0,2,"Include"
"NFR2013_e3","NFR2013_e3_3",64,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",65,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",66,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",67,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",68,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",69,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",70,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",71,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",72,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",73,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",74,1,5,"Include"
"NFR2013_e3","NFR2013_e3_3",75,0,3,"Include"
"NFR2013_e3","NFR2013_e3_3",76,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",77,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",78,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",79,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",80,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",81,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",82,1,2,"Include"
"NFR2013_e3","NFR2013_e3_3",83,1,1,"Include"
"NFR2013_e3","NFR2013_e3_3",84,0,2,"Include"
"NFR2013_e3","NFR2013_e3_3",85,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",86,0,2,"Include"
"NFR2013_e3","NFR2013_e3_3",87,0,2,"Include"
"NFR2013_e3","NFR2013_e3_3",88,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",89,1,5,"Include"
"NFR2013_e3","NFR2013_e3_3",90,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",91,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",92,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",93,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",94,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",95,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",96,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",97,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",98,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",99,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",100,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",101,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",102,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",103,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",104,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",105,0,3,"Include"
"NFR2013_e3","NFR2013_e3_3",106,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",107,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",108,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",109,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",110,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",111,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",112,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",113,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",114,1,2,"Include"
"NFR2013_e3","NFR2013_e3_3",115,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",116,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",117,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",118,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",119,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",120,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",121,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",122,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",123,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",124,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",125,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",126,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",127,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",128,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",129,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",130,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",131,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",132,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",133,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",134,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",135,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",136,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",137,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",138,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",139,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",140,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",141,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",142,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",143,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",144,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",145,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",146,1,5,"Include"
"NFR2013_e3","NFR2013_e3_3",147,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",148,0,2,"Include"
"NFR2013_e3","NFR2013_e3_3",149,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",150,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",151,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",152,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",153,1,2,"Include"
"NFR2013_e3","NFR2013_e3_3",154,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",155,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",156,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",157,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",158,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",159,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",160,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",161,0,3,"Include"
"NFR2013_e3","NFR2013_e3_3",162,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",163,1,5,"Include"
"NFR2013_e3","NFR2013_e3_3",164,0,2,"Include"
"NFR2013_e3","NFR2013_e3_3",165,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",166,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",167,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",168,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",169,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",170,1,5,"Include"
"NFR2013_e3","NFR2013_e3_3",171,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",172,0,2,"Include"
"NFR2013_e3","NFR2013_e3_3",173,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",174,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",175,1,2,"Include"
"NFR2013_e3","NFR2013_e3_3",176,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",177,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",178,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",179,0,2,"Include"
"NFR2013_e3","NFR2013_e3_3",180,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",181,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",182,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",183,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",184,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",185,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",186,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",187,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",188,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",189,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",190,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",191,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",192,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",193,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",194,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",195,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",196,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",197,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",198,0,1,"Include"
"NFR2013_e3","NFR2013_e3_3",199,1,6,"Include"
"NFR2013_e3","NFR2013_e3_3",200,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",1,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",2,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",3,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",4,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",5,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",6,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",7,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",8,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",9,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",10,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",11,1,4,"Include"
"NFR2013_e3","NFR2013_e3_4",12,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",13,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",14,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",15,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",16,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",17,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",18,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",19,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",20,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",21,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",22,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",23,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",24,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",25,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",26,1,5,"Include"
"NFR2013_e3","NFR2013_e3_4",27,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",28,0,3,"Include"
"NFR2013_e3","NFR2013_e3_4",29,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",30,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",31,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",32,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",33,1,5,"Include"
"NFR2013_e3","NFR2013_e3_4",34,1,3,"Include"
"NFR2013_e3","NFR2013_e3_4",35,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",36,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",37,0,3,"Include"
"NFR2013_e3","NFR2013_e3_4",38,0,3,"Include"
"NFR2013_e3","NFR2013_e3_4",39,1,4,"Include"
"NFR2013_e3","NFR2013_e3_4",40,1,3,"Include"
"NFR2013_e3","NFR2013_e3_4",41,0,3,"Include"
"NFR2013_e3","NFR2013_e3_4",42,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",43,1,3,"Include"
"NFR2013_e3","NFR2013_e3_4",44,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",45,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",46,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",47,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",48,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",49,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",50,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",51,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",52,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",53,1,3,"Include"
"NFR2013_e3","NFR2013_e3_4",54,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",55,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",56,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",57,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",58,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",59,0,4,"Include"
"NFR2013_e3","NFR2013_e3_4",60,0,3,"Include"
"NFR2013_e3","NFR2013_e3_4",61,1,5,"Include"
"NFR2013_e3","NFR2013_e3_4",62,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",63,0,4,"Include"
"NFR2013_e3","NFR2013_e3_4",64,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",65,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",66,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",67,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",68,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",69,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",70,0,3,"Include"
"NFR2013_e3","NFR2013_e3_4",71,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",72,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",73,1,3,"Include"
"NFR2013_e3","NFR2013_e3_4",74,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",75,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",76,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",77,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",78,0,3,"Include"
"NFR2013_e3","NFR2013_e3_4",79,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",80,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",81,0,3,"Include"
"NFR2013_e3","NFR2013_e3_4",82,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",83,1,4,"Include"
"NFR2013_e3","NFR2013_e3_4",84,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",85,1,2,"Include"
"NFR2013_e3","NFR2013_e3_4",86,0,3,"Include"
"NFR2013_e3","NFR2013_e3_4",87,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",88,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",89,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",90,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",91,1,5,"Include"
"NFR2013_e3","NFR2013_e3_4",92,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",93,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",94,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",95,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",96,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",97,1,5,"Include"
"NFR2013_e3","NFR2013_e3_4",98,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",99,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",100,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",101,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",102,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",103,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",104,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",105,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",106,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",107,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",108,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",109,1,5,"Include"
"NFR2013_e3","NFR2013_e3_4",110,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",111,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",112,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",113,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",114,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",115,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",116,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",117,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",118,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",119,1,1,"Include"
"NFR2013_e3","NFR2013_e3_4",120,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",121,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",122,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",123,1,5,"Include"
"NFR2013_e3","NFR2013_e3_4",124,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",125,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",126,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",127,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",128,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",129,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",130,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",131,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",132,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",133,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",134,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",135,1,4,"Include"
"NFR2013_e3","NFR2013_e3_4",136,1,4,"Include"
"NFR2013_e3","NFR2013_e3_4",137,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",138,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",139,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",140,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",141,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",142,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",143,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",144,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",145,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",146,1,4,"Include"
"NFR2013_e3","NFR2013_e3_4",147,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",148,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",149,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",150,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",151,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",152,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",153,1,3,"Include"
"NFR2013_e3","NFR2013_e3_4",154,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",155,0,3,"Include"
"NFR2013_e3","NFR2013_e3_4",156,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",157,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",158,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",159,1,3,"Include"
"NFR2013_e3","NFR2013_e3_4",160,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",161,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",162,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",163,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",164,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",165,1,5,"Include"
"NFR2013_e3","NFR2013_e3_4",166,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",167,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",168,1,5,"Include"
"NFR2013_e3","NFR2013_e3_4",169,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",170,1,5,"Include"
"NFR2013_e3","NFR2013_e3_4",171,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",172,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",173,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",174,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",175,1,5,"Include"
"NFR2013_e3","NFR2013_e3_4",176,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",177,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",178,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",179,0,2,"Include"
"NFR2013_e3","NFR2013_e3_4",180,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",181,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",182,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",183,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",184,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",185,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",186,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",187,1,5,"Include"
"NFR2013_e3","NFR2013_e3_4",188,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",189,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",190,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",191,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",192,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",193,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",194,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",195,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",196,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",197,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",198,0,1,"Include"
"NFR2013_e3","NFR2013_e3_4",199,1,6,"Include"
"NFR2013_e3","NFR2013_e3_4",200,1,6,"Include"
"NFR2013_e3","NFR2013_e3_5",1,0,1,"Include"
"NFR2013_e3","NFR2013_e3_5",2,1,4,"Include"
"NFR2013_e3","NFR2013_e3_5",3,1,6,"Include"
"NFR2013_e3","NFR2013_e3_5",4,0,1,"Include"
"NFR2013_e3","NFR2013_e3_5",5,1,5,"Include"
"NFR2013_e3","NFR2013_e3_5",6,0,4,"Include"
"NFR2013_e3","NFR2013_e3_5",7,0,4,"Include"
"NFR2013_e3","NFR2013_e3_5",8,1,4,"Include"
"NFR2013_e3","NFR2013_e3_5",9,1,6,"Include"
"NFR2013_e3","NFR2013_e3_5",10,1,6,"Include"
"NFR2013_e3","NFR2013_e3_5",11,1,5,"Include"
"NFR2013_e3","NFR2013_e3_5",12,0,2,"Include"
"NFR2013_e3","NFR2013_e3_5",13,1,2,"Include"
"NFR2013_e3","NFR2013_e3_5",14,1,2,"Include"
"NFR2013_e3","NFR2013_e3_5",15,1,6,"Include"
"NFR2013_e3","NFR2013_e3_5",16,1,6,"Include"
"NFR2013_e3","NFR2013_e3_5",17,1,5,"Include"
"NFR2013_e3","NFR2013_e3_5",18,0,1,"Include"
"NFR2013_e3","NFR2013_e3_5",19,0,2,"Include"
"NFR2013_e3","NFR2013_e3_5",20,0,4,"Include"
"NFR2013_e3","NFR2013_e3_5",21,1,2,"Include"
"NFR2013_e3","NFR2013_e3_5",22,0,2,"Include"
"NFR2013_e3","NFR2013_e3_5",23,0,2,"Include"
"NFR2013_e3","NFR2013_e3_5",24,0,4,"Include"
"NFR2013_e3","NFR2013_e3_5",25,0,2,"Include"
"NFR2013_e3","NFR2013_e3_5",26,1,6,"Include"
"NFR2013_e3","NFR2013_e3_5",27,1,6,"Include"
"NFR2013_e3","NFR2013_e3_5",28,0,2,"Include"
"NFR2013_e3","NFR2013_e3_5",29,1,6,"Include"
"NFR2013_e3","NFR2013_e3_5",30,0,2,"Include"
"NFR2013_e3","NFR2013_e3_5",31,0,2,"Include"
"NFR2013_e3","NFR2013_e3_5",32,0,2,"Include"
"NFR2013_e3","NFR2013_e3_5",33,1,6,"Include"
"NFR2013_e3","NFR2013_e3_5",34,1,6,"Include"
"NFR2013_e3","NFR2013_e3_5",35,0,2,"Include"
"NFR2013_e3","NFR2013_e3_5",36,0,2,"Include"
"NFR2013_e3","NFR2013_e3_5",37,0,1,"Include"
"NFR2013_e3","NFR2013_e3_5",38,0,5,"Include"
"NFR2013_e3","NFR2013_e3_5",39,1,6,"Include"
"NFR2013_e3","NFR2013_e3_5",40,1,3,"Include"
"NFR2013_e3","NFR2013_e3_5",41,0,1,"Include"
"NFR2013_e3","NFR2013_e3_5",42,1,6,"Include"
"NFR2013_e3","NFR2013_e3_5",43,1,6,"Include"
"NFR2013_e3","NFR2013_e3_5",44,0,2,"Include"
"NFR2013_e3","NFR2013_e3_5",45,1,6,"Include"
"NFR2013_e3","NFR2013_e3_5",46,0,3,"Include"
"NFR2013_e3","NFR2013_e3_5",47,0,3,"Include"
"NFR2013_e3","NFR2013_e3_5",48,1,6,"Include"
"NFR2013_e3","NFR2013_e3_5",49,1,3,"Include"
"NFR2013_e3","NFR2013_e3_5",50,1,5,"Include"
"NFR2013_e3","NFR2013_e3_5",51,1,6,"Include"
"NFR2013_e3","NFR2013_e3_5",52,0,1,"Include"
"NFR2013_e3","NFR2013_e3_5",53,1,6,"Include"
"NFR2013_e3","NFR2013_e3_5",54,1,2,"Include"
"NFR2013_e3","NFR2013_e3_5",55,1,4,"Include"
"NFR2013_e3","NFR2013_e3_5",56,1,6,"Include"
"NFR2013_e3","NFR2013_e3_5",57,1,2,"Include"
"NFR2013_e3","NFR2013_e3_5",58,0,2,"Include"
"NFR2013_e3","NFR2013_e3_5",59,0,4,"Include"
"NFR2013_e3","NFR2013_e3_5",60,0,2,"Include"
"NFR2013_e3","NFR2013_e3_5",61,1,3,"Include"
"NFR2013_e3","NFR2013_e3_5",62,0,1,"Include"
"NFR2013_e3","NFR2013_e3_5",63,0,3,"Include"
"NFR2013_e3","NFR2013_e3_5",64,0,2,"Include"
"NFR2013_e3","NFR2013_e3_5",65,0,1,"Include"
"NFR2013_e3","NFR2013_e3_5",66,1,6,"Include"
"NFR2013_e3","NFR2013_e3_5",67,1,5,"Include"
"NFR2013_e3","NFR2013_e3_5",68,0,1,"Include"
"NFR2013_e3","NFR2013_e3_5",69,1,5,"Include"
"NFR2013_e3","NFR2013_e3_5",70,0,3,"Include"
