"exp","id","isold","condition1","rating","excluding"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_18",0,"StudyIntactTestIntact",6,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",5,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",5,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",5,"Include"
"LP2006_e2","LP2006_e2_19",0,"StudyIntactTestIntact",5,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",5,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",5,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",6,"Include"
"LP2006_e2","LP2006_e2_20",0,"StudyIntactTestIntact",6,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_21",0,"StudyIntactTestIntact",5,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",5,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",6,"Include"
"LP2006_e2","LP2006_e2_22",0,"StudyIntactTestIntact",6,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",5,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",5,"Include"
"LP2006_e2","LP2006_e2_23",0,"StudyIntactTestIntact",6,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",5,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",5,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",5,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",6,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",6,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",6,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",6,"Include"
"LP2006_e2","LP2006_e2_24",0,"StudyIntactTestIntact",6,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",5,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",5,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",5,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",6,"Include"
"LP2006_e2","LP2006_e2_25",0,"StudyIntactTestIntact",6,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",1,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",2,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",3,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",4,"Include"
"LP2006_e2","LP2006_e2_26",0,"StudyIntactTestIntact",4,"Include"
