"exp","id","item","isold","condition1","rating","excluding","trial"
"FO2016_e3","FO2016_e3_180","settler",0,"aloud_none",1,"Include",101
"FO2016_e3","FO2016_e3_180","trouble",0,"aloud_none",3,"Include",102
"FO2016_e3","FO2016_e3_180","tower",0,"aloud_none",2,"Include",103
"FO2016_e3","FO2016_e3_180","boulder",0,"aloud_none",2,"Include",104
"FO2016_e3","FO2016_e3_180","person",1,"aloud_none",5,"Include",105
"FO2016_e3","FO2016_e3_180","rock",1,"aloud_none",6,"Include",106
"FO2016_e3","FO2016_e3_180","railroad",0,"aloud_none",3,"Include",107
"FO2016_e3","FO2016_e3_180","comrade",1,"aloud_none",6,"Include",108
"FO2016_e3","FO2016_e3_180","hope",0,"aloud_none",3,"Include",109
"FO2016_e3","FO2016_e3_180","ambassador",1,"aloud_none",4,"Include",110
"FO2016_e3","FO2016_e3_180","custom",1,"aloud_none",6,"Include",111
"FO2016_e3","FO2016_e3_180","toast",1,"aloud_none",6,"Include",112
"FO2016_e3","FO2016_e3_180","baron",1,"aloud_none",6,"Include",113
"FO2016_e3","FO2016_e3_180","storm",1,"aloud_none",4,"Include",114
"FO2016_e3","FO2016_e3_180","meeting",1,"aloud_none",4,"Include",115
"FO2016_e3","FO2016_e3_180","warmth",1,"aloud_none",6,"Include",116
"FO2016_e3","FO2016_e3_180","beggar",1,"aloud_none",6,"Include",117
"FO2016_e3","FO2016_e3_180","skin",0,"aloud_none",3,"Include",118
"FO2016_e3","FO2016_e3_180","brain",0,"aloud_none",2,"Include",119
"FO2016_e3","FO2016_e3_180","book",1,"aloud_none",5,"Include",120
"FO2016_e3","FO2016_e3_181","thief",0,"silent_fill",2,"Include",1
"FO2016_e3","FO2016_e3_181","scarlet",0,"silent_fill",1,"Include",2
"FO2016_e3","FO2016_e3_181","sea",0,"silent_fill",1,"Include",3
"FO2016_e3","FO2016_e3_181","earth",1,"silent_fill",6,"Include",4
"FO2016_e3","FO2016_e3_181","effort",1,"silent_fill",6,"Include",5
"FO2016_e3","FO2016_e3_181","moral",0,"silent_fill",4,"Include",6
"FO2016_e3","FO2016_e3_181","frog",0,"silent_fill",1,"Include",7
"FO2016_e3","FO2016_e3_181","conquest",1,"silent_fill",6,"Include",8
"FO2016_e3","FO2016_e3_181","physician",0,"silent_fill",1,"Include",9
"FO2016_e3","FO2016_e3_181","chance",0,"silent_fill",1,"Include",10
"FO2016_e3","FO2016_e3_181","prison",1,"silent_fill",6,"Include",11
"FO2016_e3","FO2016_e3_181","book",0,"silent_fill",2,"Include",12
"FO2016_e3","FO2016_e3_181","bowl",0,"silent_fill",1,"Include",13
"FO2016_e3","FO2016_e3_181","butterfly",1,"silent_fill",6,"Include",14
"FO2016_e3","FO2016_e3_181","window",1,"silent_fill",5,"Include",15
"FO2016_e3","FO2016_e3_181","revolt",1,"silent_fill",6,"Include",16
"FO2016_e3","FO2016_e3_181","car",0,"silent_fill",2,"Include",17
"FO2016_e3","FO2016_e3_181","glory",1,"silent_fill",6,"Include",18
"FO2016_e3","FO2016_e3_181","baby",1,"silent_fill",6,"Include",19
"FO2016_e3","FO2016_e3_181","victim",1,"silent_fill",6,"Include",20
"FO2016_e3","FO2016_e3_181","series",0,"silent_fill",4,"Include",21
"FO2016_e3","FO2016_e3_181","harness",1,"silent_fill",6,"Include",22
"FO2016_e3","FO2016_e3_181","wife",0,"silent_fill",3,"Include",23
"FO2016_e3","FO2016_e3_181","sky",1,"silent_fill",6,"Include",24
"FO2016_e3","FO2016_e3_181","plain",1,"silent_fill",6,"Include",25
"FO2016_e3","FO2016_e3_181","door",0,"silent_fill",2,"Include",26
"FO2016_e3","FO2016_e3_181","idea",0,"silent_fill",1,"Include",27
"FO2016_e3","FO2016_e3_181","fisherman",0,"silent_fill",1,"Include",28
"FO2016_e3","FO2016_e3_181","democracy",0,"silent_fill",1,"Include",29
"FO2016_e3","FO2016_e3_181","sauce",0,"silent_fill",1,"Include",30
"FO2016_e3","FO2016_e3_181","master",0,"silent_fill",2,"Include",31
"FO2016_e3","FO2016_e3_181","excuse",1,"silent_fill",6,"Include",32
"FO2016_e3","FO2016_e3_181","appearance",0,"silent_fill",4,"Include",33
"FO2016_e3","FO2016_e3_181","lark",0,"silent_fill",2,"Include",34
"FO2016_e3","FO2016_e3_181","king",0,"silent_fill",1,"Include",35
"FO2016_e3","FO2016_e3_181","star",0,"silent_fill",4,"Include",36
"FO2016_e3","FO2016_e3_181","product",1,"silent_fill",2,"Include",37
"FO2016_e3","FO2016_e3_181","soil",1,"silent_fill",5,"Include",38
"FO2016_e3","FO2016_e3_181","grief",0,"silent_fill",3,"Include",39
"FO2016_e3","FO2016_e3_181","affection",0,"silent_fill",3,"Include",40
"FO2016_e3","FO2016_e3_181","city",1,"silent_fill",6,"Include",41
"FO2016_e3","FO2016_e3_181","vessel",0,"silent_fill",5,"Include",42
"FO2016_e3","FO2016_e3_181","priest",0,"silent_fill",4,"Include",43
"FO2016_e3","FO2016_e3_181","death",0,"silent_fill",2,"Include",44
"FO2016_e3","FO2016_e3_181","anxiety",1,"silent_fill",6,"Include",45
"FO2016_e3","FO2016_e3_181","string",0,"silent_fill",2,"Include",46
"FO2016_e3","FO2016_e3_181","salute",1,"silent_fill",6,"Include",47
"FO2016_e3","FO2016_e3_181","jail",0,"silent_fill",1,"Include",48
"FO2016_e3","FO2016_e3_181","costume",0,"silent_fill",4,"Include",49
"FO2016_e3","FO2016_e3_181","mercy",1,"silent_fill",6,"Include",50
"FO2016_e3","FO2016_e3_181","impulse",0,"silent_fill",2,"Include",51
"FO2016_e3","FO2016_e3_181","picture",1,"silent_fill",5,"Include",52
"FO2016_e3","FO2016_e3_181","folly",1,"silent_fill",6,"Include",53
"FO2016_e3","FO2016_e3_181","headquarters",0,"silent_fill",1,"Include",54
"FO2016_e3","FO2016_e3_181","ability",0,"silent_fill",1,"Include",55
"FO2016_e3","FO2016_e3_181","love",1,"silent_fill",1,"Include",56
"FO2016_e3","FO2016_e3_181","chair",1,"silent_fill",1,"Include",57
"FO2016_e3","FO2016_e3_181","duty",1,"silent_fill",3,"Include",58
"FO2016_e3","FO2016_e3_181","misery",0,"silent_fill",2,"Include",59
"FO2016_e3","FO2016_e3_181","hope",1,"silent_fill",4,"Include",60
"FO2016_e3","FO2016_e3_181","dirt",1,"silent_fill",6,"Include",61
"FO2016_e3","FO2016_e3_181","attitude",1,"silent_fill",6,"Include",62
"FO2016_e3","FO2016_e3_181","flesh",0,"silent_fill",1,"Include",63
"FO2016_e3","FO2016_e3_181","reflection",1,"silent_fill",6,"Include",64
"FO2016_e3","FO2016_e3_181","monarch",0,"silent_fill",2,"Include",65
"FO2016_e3","FO2016_e3_181","murder",0,"silent_fill",4,"Include",66
"FO2016_e3","FO2016_e3_181","moss",0,"silent_fill",2,"Include",67
"FO2016_e3","FO2016_e3_181","corner",1,"silent_fill",6,"Include",68
"FO2016_e3","FO2016_e3_181","hint",1,"silent_fill",6,"Include",69
"FO2016_e3","FO2016_e3_181","sovereign",1,"silent_fill",6,"Include",70
"FO2016_e3","FO2016_e3_181","chin",1,"silent_fill",6,"Include",71
"FO2016_e3","FO2016_e3_181","artist",0,"silent_fill",1,"Include",72
"FO2016_e3","FO2016_e3_181","iron",0,"silent_fill",1,"Include",73
"FO2016_e3","FO2016_e3_181","disease",1,"silent_fill",6,"Include",74
"FO2016_e3","FO2016_e3_181","diamond",1,"silent_fill",6,"Include",75
"FO2016_e3","FO2016_e3_181","moment",1,"silent_fill",6,"Include",76
"FO2016_e3","FO2016_e3_181","hatred",1,"silent_fill",6,"Include",77
"FO2016_e3","FO2016_e3_181","robber",0,"silent_fill",2,"Include",78
"FO2016_e3","FO2016_e3_181","warmth",0,"silent_fill",2,"Include",79
"FO2016_e3","FO2016_e3_181","wine",1,"silent_fill",2,"Include",80
"FO2016_e3","FO2016_e3_181","menace",1,"silent_fill",6,"Include",81
"FO2016_e3","FO2016_e3_181","captive",1,"silent_fill",3,"Include",82
"FO2016_e3","FO2016_e3_181","foam",0,"silent_fill",3,"Include",83
"FO2016_e3","FO2016_e3_181","ticket",1,"silent_fill",5,"Include",84
"FO2016_e3","FO2016_e3_181","prairie",0,"silent_fill",2,"Include",85
"FO2016_e3","FO2016_e3_181","claw",1,"silent_fill",2,"Include",86
"FO2016_e3","FO2016_e3_181","comparison",1,"silent_fill",2,"Include",87
"FO2016_e3","FO2016_e3_181","comrade",1,"silent_fill",4,"Include",88
"FO2016_e3","FO2016_e3_181","tower",0,"silent_fill",3,"Include",89
"FO2016_e3","FO2016_e3_181","contents",1,"silent_fill",3,"Include",90
"FO2016_e3","FO2016_e3_181","cellar",0,"silent_fill",3,"Include",91
"FO2016_e3","FO2016_e3_181","spray",0,"silent_fill",3,"Include",92
"FO2016_e3","FO2016_e3_181","bosom",1,"silent_fill",6,"Include",93
"FO2016_e3","FO2016_e3_181","disaster",0,"silent_fill",4,"Include",94
"FO2016_e3","FO2016_e3_181","weapon",1,"silent_fill",6,"Include",95
"FO2016_e3","FO2016_e3_181","banker",0,"silent_fill",2,"Include",96
"FO2016_e3","FO2016_e3_181","form",0,"silent_fill",3,"Include",97
"FO2016_e3","FO2016_e3_181","poetry",0,"silent_fill",3,"Include",98
"FO2016_e3","FO2016_e3_181","winter",1,"silent_fill",6,"Include",99
"FO2016_e3","FO2016_e3_181","gentleman",0,"silent_fill",1,"Include",100
"FO2016_e3","FO2016_e3_181","attribute",1,"silent_fill",6,"Include",101
"FO2016_e3","FO2016_e3_181","beaver",1,"silent_fill",4,"Include",102
"FO2016_e3","FO2016_e3_181","toast",1,"silent_fill",2,"Include",103
"FO2016_e3","FO2016_e3_181","leader",0,"silent_fill",3,"Include",104
"FO2016_e3","FO2016_e3_181","queen",1,"silent_fill",6,"Include",105
"FO2016_e3","FO2016_e3_181","hammer",1,"silent_fill",4,"Include",106
"FO2016_e3","FO2016_e3_181","atmosphere",0,"silent_fill",1,"Include",107
"FO2016_e3","FO2016_e3_181","vanity",1,"silent_fill",3,"Include",108
"FO2016_e3","FO2016_e3_181","oxygen",1,"silent_fill",6,"Include",109
"FO2016_e3","FO2016_e3_181","sunset",1,"silent_fill",6,"Include",110
"FO2016_e3","FO2016_e3_181","virtue",1,"silent_fill",4,"Include",111
"FO2016_e3","FO2016_e3_181","nephew",0,"silent_fill",1,"Include",112
"FO2016_e3","FO2016_e3_181","substitute",1,"silent_fill",6,"Include",113
"FO2016_e3","FO2016_e3_181","quest",1,"silent_fill",6,"Include",114
"FO2016_e3","FO2016_e3_181","oven",0,"silent_fill",2,"Include",115
"FO2016_e3","FO2016_e3_181","judge",0,"silent_fill",3,"Include",116
"FO2016_e3","FO2016_e3_181","fork",0,"silent_fill",2,"Include",117
"FO2016_e3","FO2016_e3_181","deed",0,"silent_fill",2,"Include",118
"FO2016_e3","FO2016_e3_181","boss",1,"silent_fill",2,"Include",119
"FO2016_e3","FO2016_e3_181","moisture",0,"silent_fill",2,"Include",120
"FO2016_e3","FO2016_e3_182","warmth",0,"aloud_none",1,"Include",1
"FO2016_e3","FO2016_e3_182","trouble",1,"aloud_none",6,"Include",2
"FO2016_e3","FO2016_e3_182","atmosphere",0,"aloud_none",1,"Include",3
"FO2016_e3","FO2016_e3_182","church",0,"aloud_none",1,"Include",4
"FO2016_e3","FO2016_e3_182","instance",0,"aloud_none",2,"Include",5
"FO2016_e3","FO2016_e3_182","revolt",0,"aloud_none",1,"Include",6
"FO2016_e3","FO2016_e3_182","slipper",0,"aloud_none",1,"Include",7
"FO2016_e3","FO2016_e3_182","horse",1,"aloud_none",6,"Include",8
"FO2016_e3","FO2016_e3_182","sovereign",1,"aloud_none",6,"Include",9
"FO2016_e3","FO2016_e3_182","wheat",1,"aloud_none",6,"Include",10
"FO2016_e3","FO2016_e3_182","tomb",0,"aloud_none",1,"Include",11
"FO2016_e3","FO2016_e3_182","attitude",0,"aloud_none",2,"Include",12
"FO2016_e3","FO2016_e3_182","grief",0,"aloud_none",1,"Include",13
"FO2016_e3","FO2016_e3_182","bowl",0,"aloud_none",1,"Include",14
"FO2016_e3","FO2016_e3_182","conquest",1,"aloud_none",6,"Include",15
"FO2016_e3","FO2016_e3_182","mind",0,"aloud_none",1,"Include",16
"FO2016_e3","FO2016_e3_182","sea",1,"aloud_none",6,"Include",17
"FO2016_e3","FO2016_e3_182","ankle",0,"aloud_none",1,"Include",18
"FO2016_e3","FO2016_e3_182","victim",1,"aloud_none",6,"Include",19
"FO2016_e3","FO2016_e3_182","quest",0,"aloud_none",5,"Include",20
"FO2016_e3","FO2016_e3_182","majority",1,"aloud_none",6,"Include",21
"FO2016_e3","FO2016_e3_182","salute",1,"aloud_none",6,"Include",22
"FO2016_e3","FO2016_e3_182","forest",0,"aloud_none",3,"Include",23
"FO2016_e3","FO2016_e3_182","garden",1,"aloud_none",6,"Include",24
"FO2016_e3","FO2016_e3_182","shadow",1,"aloud_none",5,"Include",25
"FO2016_e3","FO2016_e3_182","metal",1,"aloud_none",6,"Include",26
"FO2016_e3","FO2016_e3_182","iron",0,"aloud_none",1,"Include",27
"FO2016_e3","FO2016_e3_182","necessity",0,"aloud_none",1,"Include",28
"FO2016_e3","FO2016_e3_182","thorn",0,"aloud_none",1,"Include",29
"FO2016_e3","FO2016_e3_182","book",0,"aloud_none",1,"Include",30
"FO2016_e3","FO2016_e3_182","stone",0,"aloud_none",1,"Include",31
"FO2016_e3","FO2016_e3_182","winter",0,"aloud_none",1,"Include",32
"FO2016_e3","FO2016_e3_182","butterfly",0,"aloud_none",1,"Include",33
"FO2016_e3","FO2016_e3_182","prison",0,"aloud_none",1,"Include",34
"FO2016_e3","FO2016_e3_182","nephew",1,"aloud_none",6,"Include",35
"FO2016_e3","FO2016_e3_182","banker",0,"aloud_none",1,"Include",36
"FO2016_e3","FO2016_e3_182","moment",1,"aloud_none",6,"Include",37
"FO2016_e3","FO2016_e3_182","tablespoon",0,"aloud_none",1,"Include",38
"FO2016_e3","FO2016_e3_182","marriage",0,"aloud_none",1,"Include",39
"FO2016_e3","FO2016_e3_182","murder",0,"aloud_none",1,"Include",40
"FO2016_e3","FO2016_e3_182","party",0,"aloud_none",1,"Include",41
"FO2016_e3","FO2016_e3_182","situation",0,"aloud_none",4,"Include",42
"FO2016_e3","FO2016_e3_182","institute",1,"aloud_none",6,"Include",43
"FO2016_e3","FO2016_e3_182","length",0,"aloud_none",1,"Include",44
"FO2016_e3","FO2016_e3_182","master",0,"aloud_none",1,"Include",45
"FO2016_e3","FO2016_e3_182","procession",1,"aloud_none",1,"Include",46
"FO2016_e3","FO2016_e3_182","cash",0,"aloud_none",1,"Include",47
"FO2016_e3","FO2016_e3_182","captive",0,"aloud_none",1,"Include",48
"FO2016_e3","FO2016_e3_182","meeting",1,"aloud_none",3,"Include",49
"FO2016_e3","FO2016_e3_182","product",0,"aloud_none",1,"Include",50
"FO2016_e3","FO2016_e3_182","bosom",1,"aloud_none",1,"Include",51
"FO2016_e3","FO2016_e3_182","excuse",1,"aloud_none",6,"Include",52
"FO2016_e3","FO2016_e3_182","nail",0,"aloud_none",1,"Include",53
"FO2016_e3","FO2016_e3_182","virtue",1,"aloud_none",4,"Include",54
"FO2016_e3","FO2016_e3_182","jury",1,"aloud_none",1,"Include",55
"FO2016_e3","FO2016_e3_182","queen",1,"aloud_none",6,"Include",56
"FO2016_e3","FO2016_e3_182","honour",1,"aloud_none",6,"Include",57
"FO2016_e3","FO2016_e3_182","gallery",1,"aloud_none",6,"Include",58
"FO2016_e3","FO2016_e3_182","reflection",1,"aloud_none",5,"Include",59
"FO2016_e3","FO2016_e3_182","beaver",1,"aloud_none",6,"Include",60
"FO2016_e3","FO2016_e3_182","tower",1,"aloud_none",6,"Include",61
"FO2016_e3","FO2016_e3_182","lark",1,"aloud_none",1,"Include",62
"FO2016_e3","FO2016_e3_182","cotton",1,"aloud_none",6,"Include",63
"FO2016_e3","FO2016_e3_182","jail",1,"aloud_none",6,"Include",64
"FO2016_e3","FO2016_e3_182","door",1,"aloud_none",6,"Include",65
"FO2016_e3","FO2016_e3_182","slave",0,"aloud_none",3,"Include",66
"FO2016_e3","FO2016_e3_182","joke",1,"aloud_none",3,"Include",67
"FO2016_e3","FO2016_e3_182","plain",1,"aloud_none",6,"Include",68
"FO2016_e3","FO2016_e3_182","sickness",1,"aloud_none",1,"Include",69
"FO2016_e3","FO2016_e3_182","settler",1,"aloud_none",2,"Include",70
"FO2016_e3","FO2016_e3_182","law",1,"aloud_none",6,"Include",71
"FO2016_e3","FO2016_e3_182","picture",1,"aloud_none",6,"Include",72
"FO2016_e3","FO2016_e3_182","inhabitant",1,"aloud_none",6,"Include",73
"FO2016_e3","FO2016_e3_182","claw",1,"aloud_none",6,"Include",74
"FO2016_e3","FO2016_e3_182","facility",0,"aloud_none",1,"Include",75
"FO2016_e3","FO2016_e3_182","moisture",0,"aloud_none",1,"Include",76
"FO2016_e3","FO2016_e3_182","fowl",0,"aloud_none",1,"Include",77
"FO2016_e3","FO2016_e3_182","grandmother",1,"aloud_none",6,"Include",78
"FO2016_e3","FO2016_e3_182","headquarters",0,"aloud_none",1,"Include",79
"FO2016_e3","FO2016_e3_182","grass",1,"aloud_none",6,"Include",80
"FO2016_e3","FO2016_e3_182","animal",0,"aloud_none",1,"Include",81
"FO2016_e3","FO2016_e3_182","ability",1,"aloud_none",6,"Include",82
"FO2016_e3","FO2016_e3_182","affection",0,"aloud_none",1,"Include",83
"FO2016_e3","FO2016_e3_182","competition",0,"aloud_none",1,"Include",84
"FO2016_e3","FO2016_e3_182","storm",1,"aloud_none",4,"Include",85
"FO2016_e3","FO2016_e3_182","vanity",1,"aloud_none",1,"Include",86
"FO2016_e3","FO2016_e3_182","prayer",1,"aloud_none",6,"Include",87
"FO2016_e3","FO2016_e3_182","camp",1,"aloud_none",6,"Include",88
"FO2016_e3","FO2016_e3_182","contents",0,"aloud_none",3,"Include",89
"FO2016_e3","FO2016_e3_182","valley",0,"aloud_none",6,"Include",90
"FO2016_e3","FO2016_e3_182","interest",1,"aloud_none",6,"Include",91
"FO2016_e3","FO2016_e3_182","democracy",0,"aloud_none",1,"Include",92
"FO2016_e3","FO2016_e3_182","steam",1,"aloud_none",6,"Include",93
"FO2016_e3","FO2016_e3_182","rock",0,"aloud_none",1,"Include",94
"FO2016_e3","FO2016_e3_182","sunset",0,"aloud_none",1,"Include",95
"FO2016_e3","FO2016_e3_182","intellect",0,"aloud_none",1,"Include",96
"FO2016_e3","FO2016_e3_182","link",0,"aloud_none",1,"Include",97
"FO2016_e3","FO2016_e3_182","weapon",1,"aloud_none",6,"Include",98
"FO2016_e3","FO2016_e3_182","railroad",0,"aloud_none",1,"Include",99
"FO2016_e3","FO2016_e3_182","earth",1,"aloud_none",6,"Include",100
"FO2016_e3","FO2016_e3_182","ambassador",0,"aloud_none",1,"Include",101
"FO2016_e3","FO2016_e3_182","capacity",0,"aloud_none",2,"Include",102
"FO2016_e3","FO2016_e3_182","disease",1,"aloud_none",6,"Include",103
"FO2016_e3","FO2016_e3_182","folly",1,"aloud_none",6,"Include",104
"FO2016_e3","FO2016_e3_182","cat",1,"aloud_none",6,"Include",105
"FO2016_e3","FO2016_e3_182","hope",1,"aloud_none",6,"Include",106
"FO2016_e3","FO2016_e3_182","boss",1,"aloud_none",6,"Include",107
"FO2016_e3","FO2016_e3_182","glory",0,"aloud_none",1,"Include",108
"FO2016_e3","FO2016_e3_182","convention",0,"aloud_none",1,"Include",109
"FO2016_e3","FO2016_e3_182","woods",0,"aloud_none",1,"Include",110
"FO2016_e3","FO2016_e3_182","prairie",1,"aloud_none",6,"Include",111
"FO2016_e3","FO2016_e3_182","moss",1,"aloud_none",1,"Include",112
"FO2016_e3","FO2016_e3_182","baron",0,"aloud_none",1,"Include",113
"FO2016_e3","FO2016_e3_182","scarlet",0,"aloud_none",1,"Include",114
"FO2016_e3","FO2016_e3_182","speech",0,"aloud_none",1,"Include",115
"FO2016_e3","FO2016_e3_182","code",0,"aloud_none",1,"Include",116
"FO2016_e3","FO2016_e3_182","time",0,"aloud_none",1,"Include",117
"FO2016_e3","FO2016_e3_182","king",1,"aloud_none",6,"Include",118
"FO2016_e3","FO2016_e3_182","fisherman",1,"aloud_none",6,"Include",119
"FO2016_e3","FO2016_e3_182","quality",1,"aloud_none",6,"Include",120
"FO2016_e3","FO2016_e3_183","door",0,"aloud",1,"Include",1
"FO2016_e3","FO2016_e3_183","prayer",0,"aloud",1,"Include",2
"FO2016_e3","FO2016_e3_183","tribute",0,"aloud",1,"Include",3
"FO2016_e3","FO2016_e3_183","product",0,"aloud",1,"Include",4
"FO2016_e3","FO2016_e3_183","shame",0,"aloud",1,"Include",5
"FO2016_e3","FO2016_e3_183","affection",1,"aloud",6,"Include",6
"FO2016_e3","FO2016_e3_183","stone",1,"aloud",6,"Include",7
"FO2016_e3","FO2016_e3_183","sugar",0,"aloud",2,"Include",8
"FO2016_e3","FO2016_e3_183","code",1,"aloud",2,"Include",9
"FO2016_e3","FO2016_e3_183","contents",1,"aloud",1,"Include",10
"FO2016_e3","FO2016_e3_183","weapon",1,"aloud",6,"Include",11
"FO2016_e3","FO2016_e3_183","book",1,"aloud",1,"Include",12
"FO2016_e3","FO2016_e3_183","chance",1,"aloud",1,"Include",13
"FO2016_e3","FO2016_e3_183","substitute",0,"aloud",1,"Include",14
"FO2016_e3","FO2016_e3_183","valley",1,"aloud",6,"Include",15
"FO2016_e3","FO2016_e3_183","ambassador",1,"aloud",6,"Include",16
"FO2016_e3","FO2016_e3_183","fisherman",1,"aloud",5,"Include",17
"FO2016_e3","FO2016_e3_183","vision",1,"aloud",1,"Include",18
"FO2016_e3","FO2016_e3_183","party",1,"aloud",6,"Include",19
"FO2016_e3","FO2016_e3_183","diamond",1,"aloud",1,"Include",20
"FO2016_e3","FO2016_e3_183","revolt",1,"aloud",6,"Include",21
"FO2016_e3","FO2016_e3_183","length",0,"aloud",1,"Include",22
"FO2016_e3","FO2016_e3_183","wife",0,"aloud",1,"Include",23
"FO2016_e3","FO2016_e3_183","fox",1,"aloud",1,"Include",24
"FO2016_e3","FO2016_e3_183","impulse",1,"aloud",6,"Include",25
"FO2016_e3","FO2016_e3_183","maker",1,"aloud",1,"Include",26
"FO2016_e3","FO2016_e3_183","facility",0,"aloud",1,"Include",27
"FO2016_e3","FO2016_e3_183","jury",1,"aloud",6,"Include",28
"FO2016_e3","FO2016_e3_183","banker",1,"aloud",6,"Include",29
"FO2016_e3","FO2016_e3_183","honour",1,"aloud",6,"Include",30
"FO2016_e3","FO2016_e3_183","love",1,"aloud",1,"Include",31
"FO2016_e3","FO2016_e3_183","clock",0,"aloud",1,"Include",32
"FO2016_e3","FO2016_e3_183","costume",1,"aloud",6,"Include",33
"FO2016_e3","FO2016_e3_183","queen",0,"aloud",1,"Include",34
"FO2016_e3","FO2016_e3_183","hope",0,"aloud",1,"Include",35
"FO2016_e3","FO2016_e3_183","horse",0,"aloud",1,"Include",36
"FO2016_e3","FO2016_e3_183","camp",1,"aloud",5,"Include",37
"FO2016_e3","FO2016_e3_183","capacity",0,"aloud",1,"Include",38
"FO2016_e3","FO2016_e3_183","tobacco",0,"aloud",1,"Include",39
"FO2016_e3","FO2016_e3_183","warmth",1,"aloud",6,"Include",40
"FO2016_e3","FO2016_e3_183","custom",0,"aloud",5,"Include",41
"FO2016_e3","FO2016_e3_183","scarlet",1,"aloud",6,"Include",42
"FO2016_e3","FO2016_e3_183","forest",1,"aloud",1,"Include",43
"FO2016_e3","FO2016_e3_183","captive",0,"aloud",1,"Include",44
"FO2016_e3","FO2016_e3_183","committee",1,"aloud",6,"Include",45
"FO2016_e3","FO2016_e3_183","tomb",0,"aloud",1,"Include",46
"FO2016_e3","FO2016_e3_183","fowl",1,"aloud",2,"Include",47
"FO2016_e3","FO2016_e3_183","person",0,"aloud",1,"Include",48
"FO2016_e3","FO2016_e3_183","convention",1,"aloud",1,"Include",49
"FO2016_e3","FO2016_e3_183","cabin",0,"aloud",1,"Include",50
"FO2016_e3","FO2016_e3_183","nephew",0,"aloud",1,"Include",51
"FO2016_e3","FO2016_e3_183","earth",1,"aloud",5,"Include",52
"FO2016_e3","FO2016_e3_183","sovereign",0,"aloud",1,"Include",53
"FO2016_e3","FO2016_e3_183","situation",1,"aloud",6,"Include",54
"FO2016_e3","FO2016_e3_183","welfare",0,"aloud",1,"Include",55
"FO2016_e3","FO2016_e3_183","library",1,"aloud",2,"Include",56
"FO2016_e3","FO2016_e3_183","sea",1,"aloud",1,"Include",57
"FO2016_e3","FO2016_e3_183","thief",0,"aloud",1,"Include",58
"FO2016_e3","FO2016_e3_183","colony",1,"aloud",1,"Include",59
"FO2016_e3","FO2016_e3_183","nail",1,"aloud",5,"Include",60
"FO2016_e3","FO2016_e3_183","star",0,"aloud",1,"Include",61
"FO2016_e3","FO2016_e3_183","conquest",1,"aloud",5,"Include",62
"FO2016_e3","FO2016_e3_183","anxiety",1,"aloud",1,"Include",63
"FO2016_e3","FO2016_e3_183","time",1,"aloud",1,"Include",64
"FO2016_e3","FO2016_e3_183","decree",0,"aloud",1,"Include",65
"FO2016_e3","FO2016_e3_183","corner",0,"aloud",5,"Include",66
"FO2016_e3","FO2016_e3_183","boss",0,"aloud",2,"Include",67
"FO2016_e3","FO2016_e3_183","baby",1,"aloud",6,"Include",68
"FO2016_e3","FO2016_e3_183","car",1,"aloud",2,"Include",69
"FO2016_e3","FO2016_e3_183","frog",1,"aloud",1,"Include",70
"FO2016_e3","FO2016_e3_183","moss",1,"aloud",6,"Include",71
"FO2016_e3","FO2016_e3_183","robber",0,"aloud",1,"Include",72
"FO2016_e3","FO2016_e3_183","sunset",1,"aloud",6,"Include",73
"FO2016_e3","FO2016_e3_183","sensation",0,"aloud",1,"Include",74
"FO2016_e3","FO2016_e3_183","form",1,"aloud",1,"Include",75
"FO2016_e3","FO2016_e3_183","winter",0,"aloud",1,"Include",76
"FO2016_e3","FO2016_e3_183","foam",0,"aloud",5,"Include",77
"FO2016_e3","FO2016_e3_183","victim",1,"aloud",6,"Include",78
"FO2016_e3","FO2016_e3_183","glory",1,"aloud",1,"Include",79
"FO2016_e3","FO2016_e3_183","charm",1,"aloud",1,"Include",80
"FO2016_e3","FO2016_e3_183","soil",0,"aloud",1,"Include",81
"FO2016_e3","FO2016_e3_183","hammer",0,"aloud",1,"Include",82
"FO2016_e3","FO2016_e3_183","virtue",0,"aloud",1,"Include",83
"FO2016_e3","FO2016_e3_183","justice",0,"aloud",1,"Include",84
"FO2016_e3","FO2016_e3_183","lecture",0,"aloud",1,"Include",85
"FO2016_e3","FO2016_e3_183","cellar",0,"aloud",1,"Include",86
"FO2016_e3","FO2016_e3_183","speech",1,"aloud",6,"Include",87
"FO2016_e3","FO2016_e3_183","vanity",1,"aloud",6,"Include",88
"FO2016_e3","FO2016_e3_183","quest",0,"aloud",4,"Include",89
"FO2016_e3","FO2016_e3_183","priest",0,"aloud",1,"Include",90
"FO2016_e3","FO2016_e3_183","idea",0,"aloud",1,"Include",91
"FO2016_e3","FO2016_e3_183","material",0,"aloud",1,"Include",92
"FO2016_e3","FO2016_e3_183","intellect",0,"aloud",1,"Include",93
"FO2016_e3","FO2016_e3_183","cash",0,"aloud",1,"Include",94
"FO2016_e3","FO2016_e3_183","wine",1,"aloud",1,"Include",95
"FO2016_e3","FO2016_e3_183","sauce",1,"aloud",5,"Include",96
"FO2016_e3","FO2016_e3_183","grandmother",0,"aloud",1,"Include",97
"FO2016_e3","FO2016_e3_183","joke",1,"aloud",6,"Include",98
"FO2016_e3","FO2016_e3_183","gentleman",1,"aloud",2,"Include",99
"FO2016_e3","FO2016_e3_183","butterfly",1,"aloud",4,"Include",100
