"exp","id","isold","condition","rating","RT","excluding"
"GKH1999_e2","GKH1999_e2_11",0,"New",3,2123,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Short",5,1179,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Long",5,1267,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Long",6,978,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Short",5,2960,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",3,2378,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",5,3127,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Short",5,1012,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",4,1986,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Long",6,1070,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Long",6,981,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Short",6,861,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Short",6,908,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",3,1686,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",2,1315,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",2,824,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",2,1214,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",2,1288,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Long",3,1698,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Short",4,1822,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",5,827,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Short",4,1244,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Long",5,1129,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Short",6,1465,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",4,3219,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Short",2,1520,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Short",4,1844,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Long",5,1175,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",3,1148,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Long",4,5701,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Long",3,1729,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Short",4,1759,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Short",3,1474,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",4,4379,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Long",5,1151,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Long",6,1186,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",4,2195,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",3,1451,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Long",5,1295,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Short",5,2219,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Long",4,7482,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",2,1566,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Short",4,3745,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Long",2,2957,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Short",3,2141,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",3,1617,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",4,2454,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Short",2,1403,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",2,1376,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Long",4,1546,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",4,1453,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Long",4,2033,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Long",2,1079,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Short",4,6203,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",2,1102,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",2,769,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",2,797,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",3,1539,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",2,1129,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",4,1615,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Short",5,1454,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Short",5,665,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",5,2195,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",3,3769,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",3,5907,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Long",6,1144,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Long",4,1762,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",2,1983,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Long",4,1287,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",4,2960,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",4,2288,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Short",5,1523,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Short",2,1311,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Short",2,1627,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",2,1168,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",2,2165,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Long",6,1066,"Include"
"GKH1999_e2","GKH1999_e2_11",0,"New",5,1341,"Include"
"GKH1999_e2","GKH1999_e2_11",1,"Long",6,1117,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",5,5262,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1741,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",4,3013,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,2595,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,2360,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",3,3725,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",4,2486,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1926,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,4613,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",5,3182,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",3,1880,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1745,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",1,2137,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",2,2573,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",5,2275,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",6,971,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,1025,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",4,2444,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,2664,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",4,2648,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",6,2148,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1911,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",2,2691,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",4,2594,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,2295,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",1,1465,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1923,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1645,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1137,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,2752,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",5,1748,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,1432,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,3237,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",1,1691,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1369,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,2710,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",6,1502,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",3,3314,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",6,1529,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",6,1206,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,2161,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1646,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1769,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",4,2141,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",5,3290,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,1271,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",3,2756,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1653,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1876,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",3,2461,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",5,1633,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",1,2087,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",5,1756,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1557,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,2018,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",3,1399,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,1460,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",5,2841,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",5,1421,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1949,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1238,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",4,2086,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",5,4236,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,2872,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",3,1953,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1745,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1714,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",3,1838,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,2207,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,1460,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,2075,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1695,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",6,1805,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,2167,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",2,1556,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1529,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",5,2460,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,1156,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",4,1732,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1949,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",6,1202,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",5,1913,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,2549,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1537,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1169,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",2,1630,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,1275,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,3199,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",6,1575,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,2072,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",3,1815,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,1898,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,860,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",4,2118,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1096,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1399,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",1,1364,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",5,1860,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,1098,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",2,1879,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",6,1429,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,1368,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,1610,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1326,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,1171,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",4,1648,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",6,1202,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1284,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",1,1745,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",5,2483,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",1,1602,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",4,2086,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,1041,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,2299,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",2,1283,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",3,1591,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",5,1887,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",4,1421,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1580,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",5,1679,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",3,1626,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",6,1183,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,883,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1495,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",4,1390,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,1179,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",3,1400,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1261,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1272,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",4,1786,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,2041,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1330,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",2,1945,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1372,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,2899,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,1287,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,1190,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",5,1791,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",5,1306,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",1,1302,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1876,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1030,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,1856,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",5,1490,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",6,2032,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",4,1356,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",1,1833,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1080,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",4,1925,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",3,1603,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,938,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",5,3409,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1995,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",5,1348,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1787,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,3453,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",4,1656,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",3,1533,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",3,1722,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",3,1584,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1238,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",2,1119,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,2302,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1811,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1865,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,2060,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",4,1544,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,2941,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1768,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",4,1786,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",3,1510,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,2579,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,1721,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",3,1372,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1006,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",5,1256,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",1,1995,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",2,1049,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",5,2205,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,1179,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1587,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",3,2272,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,1333,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1511,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,2161,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",6,1229,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,1344,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1445,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",3,1030,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",1,1353,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",6,1571,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",2,2556,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",4,2228,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",3,1810,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",6,1229,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",4,1448,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",6,1133,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",5,2282,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,1305,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1326,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1907,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1745,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,1478,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",3,1053,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,2140,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,1086,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",6,979,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1680,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",3,5805,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,1529,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",3,776,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1076,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,1536,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",5,1375,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",4,1144,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1995,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",3,1445,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",2,1306,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1076,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1077,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",1,1445,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",3,1119,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1999,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,961,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",3,1284,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,2429,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",4,1591,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",3,1280,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,1356,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",3,865,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,2092,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",3,2876,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1283,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",5,1329,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,3267,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",4,1605,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",6,2055,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1099,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,1137,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,2263,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",4,1467,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",4,2690,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",3,888,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",2,1537,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1487,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,1287,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",5,1652,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",5,1191,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,1237,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",5,1837,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,2410,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",2,1783,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",3,1883,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1076,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1191,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1284,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,2092,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",6,1299,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",5,2421,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",3,1787,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1353,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",3,1769,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,777,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1100,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",4,1241,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",4,937,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,633,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",2,868,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,937,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1745,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,837,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1050,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",3,1676,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",3,1238,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",3,661,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",2,1076,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1195,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,1917,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",5,1812,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1003,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",3,641,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1583,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,3690,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",3,1903,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",3,1399,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1215,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,1563,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,887,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",2,661,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",2,2022,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,1306,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Short",4,1490,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1072,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",2,753,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,729,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",4,1218,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,1764,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",2,1907,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,1321,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,2833,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",6,1459,"Include"
"GKH1999_e2","GKH1999_e2_12",0,"New",3,891,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",3,1791,"Include"
"GKH1999_e2","GKH1999_e2_12",1,"Long",3,1791,"Include"
