"exp","id","block","isold","condition1","condition2","rating","RT","excluding","trial"
"SWR2012_e1","SWR2012_e1_2",7,0,"mixed","Weak",2,920,"Include",24
"SWR2012_e1","SWR2012_e1_2",8,0,"mixed","Strong",1,1188,"Include",1
"SWR2012_e1","SWR2012_e1_2",8,1,"mixed","Strong",15,1817,"Include",2
"SWR2012_e1","SWR2012_e1_2",8,0,"mixed","Strong",1,876,"Include",3
"SWR2012_e1","SWR2012_e1_2",8,1,"mixed","Strong",1,589,"Include",4
"SWR2012_e1","SWR2012_e1_2",8,0,"mixed","Strong",1,557,"Include",5
"SWR2012_e1","SWR2012_e1_2",8,1,"mixed","Strong",4,1527,"Include",6
"SWR2012_e1","SWR2012_e1_2",8,0,"mixed","Strong",5,1240,"Include",7
"SWR2012_e1","SWR2012_e1_2",8,0,"mixed","Strong",16,1367,"Include",8
"SWR2012_e1","SWR2012_e1_2",8,0,"mixed","Strong",3,816,"Include",9
"SWR2012_e1","SWR2012_e1_2",8,0,"mixed","Strong",3,623,"Include",10
"SWR2012_e1","SWR2012_e1_2",8,0,"mixed","Strong",3,539,"Include",11
"SWR2012_e1","SWR2012_e1_2",8,1,"mixed","Strong",3,572,"Include",12
"SWR2012_e1","SWR2012_e1_2",8,1,"mixed","Strong",18,1179,"Include",13
"SWR2012_e1","SWR2012_e1_2",8,1,"mixed","Strong",18,636,"Include",14
"SWR2012_e1","SWR2012_e1_2",8,1,"mixed","Strong",18,518,"Include",15
"SWR2012_e1","SWR2012_e1_2",8,0,"mixed","Strong",3,2781,"Include",16
"SWR2012_e1","SWR2012_e1_2",8,1,"mixed","Strong",3,582,"Include",17
"SWR2012_e1","SWR2012_e1_2",8,0,"mixed","Strong",4,773,"Include",18
"SWR2012_e1","SWR2012_e1_2",8,1,"mixed","Strong",18,1166,"Include",19
"SWR2012_e1","SWR2012_e1_2",8,0,"mixed","Strong",7,1845,"Include",20
"SWR2012_e1","SWR2012_e1_2",8,0,"mixed","Strong",2,1163,"Include",21
"SWR2012_e1","SWR2012_e1_2",8,1,"mixed","Strong",4,1063,"Include",22
"SWR2012_e1","SWR2012_e1_2",8,1,"mixed","Strong",6,1213,"Include",23
"SWR2012_e1","SWR2012_e1_2",8,1,"mixed","Strong",16,1833,"Include",24
"SWR2012_e1","SWR2012_e1_2",9,1,"mixed","Strong",5,2304,"Include",1
"SWR2012_e1","SWR2012_e1_2",9,1,"mixed","Strong",13,2328,"Include",2
"SWR2012_e1","SWR2012_e1_2",9,0,"mixed","Strong",2,1147,"Include",3
"SWR2012_e1","SWR2012_e1_2",9,1,"mixed","Strong",6,2083,"Include",4
"SWR2012_e1","SWR2012_e1_2",9,0,"mixed","Strong",3,1177,"Include",5
"SWR2012_e1","SWR2012_e1_2",9,1,"mixed","Strong",2,816,"Include",6
"SWR2012_e1","SWR2012_e1_2",9,1,"mixed","Strong",20,981,"Include",7
"SWR2012_e1","SWR2012_e1_2",9,0,"mixed","Strong",5,1391,"Include",8
"SWR2012_e1","SWR2012_e1_2",9,0,"mixed","Strong",4,1029,"Include",9
"SWR2012_e1","SWR2012_e1_2",9,1,"mixed","Strong",20,691,"Include",10
"SWR2012_e1","SWR2012_e1_2",9,0,"mixed","Strong",6,1583,"Include",11
"SWR2012_e1","SWR2012_e1_2",9,0,"mixed","Strong",3,1134,"Include",12
"SWR2012_e1","SWR2012_e1_2",9,1,"mixed","Strong",20,971,"Include",13
"SWR2012_e1","SWR2012_e1_2",9,0,"mixed","Strong",3,655,"Include",14
"SWR2012_e1","SWR2012_e1_2",9,0,"mixed","Strong",3,727,"Include",15
"SWR2012_e1","SWR2012_e1_2",9,0,"mixed","Strong",3,706,"Include",16
"SWR2012_e1","SWR2012_e1_2",9,1,"mixed","Strong",4,925,"Include",17
"SWR2012_e1","SWR2012_e1_2",9,0,"mixed","Strong",12,2988,"Include",18
"SWR2012_e1","SWR2012_e1_2",9,0,"mixed","Strong",3,1382,"Include",19
"SWR2012_e1","SWR2012_e1_2",9,1,"mixed","Strong",20,640,"Include",20
"SWR2012_e1","SWR2012_e1_2",9,1,"mixed","Strong",20,561,"Include",21
"SWR2012_e1","SWR2012_e1_2",9,1,"mixed","Strong",20,519,"Include",22
"SWR2012_e1","SWR2012_e1_2",9,1,"mixed","Strong",20,780,"Include",23
"SWR2012_e1","SWR2012_e1_2",9,0,"mixed","Strong",3,1286,"Include",24
"SWR2012_e1","SWR2012_e1_2",10,0,"mixed","Weak",1,1885,"Include",1
"SWR2012_e1","SWR2012_e1_2",10,1,"mixed","Weak",2,1454,"Include",2
"SWR2012_e1","SWR2012_e1_2",10,0,"mixed","Weak",3,980,"Include",3
"SWR2012_e1","SWR2012_e1_2",10,1,"mixed","Weak",3,646,"Include",4
"SWR2012_e1","SWR2012_e1_2",10,0,"mixed","Weak",2,867,"Include",5
"SWR2012_e1","SWR2012_e1_2",10,0,"mixed","Weak",4,1167,"Include",6
"SWR2012_e1","SWR2012_e1_2",10,0,"mixed","Weak",20,732,"Include",7
"SWR2012_e1","SWR2012_e1_2",10,1,"mixed","Weak",3,541,"Include",8
"SWR2012_e1","SWR2012_e1_2",10,0,"mixed","Weak",3,601,"Include",9
"SWR2012_e1","SWR2012_e1_2",10,0,"mixed","Weak",3,625,"Include",10
"SWR2012_e1","SWR2012_e1_2",10,1,"mixed","Weak",4,740,"Include",11
"SWR2012_e1","SWR2012_e1_2",10,0,"mixed","Weak",3,1111,"Include",12
"SWR2012_e1","SWR2012_e1_2",10,0,"mixed","Weak",3,501,"Include",13
"SWR2012_e1","SWR2012_e1_2",10,1,"mixed","Weak",4,757,"Include",14
"SWR2012_e1","SWR2012_e1_2",10,1,"mixed","Weak",20,645,"Include",15
"SWR2012_e1","SWR2012_e1_2",10,1,"mixed","Weak",16,2784,"Include",16
"SWR2012_e1","SWR2012_e1_2",10,0,"mixed","Weak",4,955,"Include",17
"SWR2012_e1","SWR2012_e1_2",10,1,"mixed","Weak",16,1245,"Include",18
"SWR2012_e1","SWR2012_e1_2",10,1,"mixed","Weak",16,1119,"Include",19
"SWR2012_e1","SWR2012_e1_2",10,1,"mixed","Weak",3,1108,"Include",20
"SWR2012_e1","SWR2012_e1_2",10,1,"mixed","Weak",2,920,"Include",21
"SWR2012_e1","SWR2012_e1_2",10,0,"mixed","Weak",2,687,"Include",22
"SWR2012_e1","SWR2012_e1_2",10,0,"mixed","Weak",2,856,"Include",23
"SWR2012_e1","SWR2012_e1_2",10,1,"mixed","Weak",4,792,"Include",24
"SWR2012_e1","SWR2012_e1_2",11,0,"mixed","Weak",1,1038,"Include",1
"SWR2012_e1","SWR2012_e1_2",11,1,"mixed","Weak",1,2068,"Include",2
"SWR2012_e1","SWR2012_e1_2",11,1,"mixed","Weak",1,1272,"Include",3
"SWR2012_e1","SWR2012_e1_2",11,0,"mixed","Weak",1,1261,"Include",4
"SWR2012_e1","SWR2012_e1_2",11,1,"mixed","Weak",1,1145,"Include",5
"SWR2012_e1","SWR2012_e1_2",11,0,"mixed","Weak",4,1669,"Include",6
"SWR2012_e1","SWR2012_e1_2",11,0,"mixed","Weak",3,542,"Include",7
"SWR2012_e1","SWR2012_e1_2",11,0,"mixed","Weak",4,1403,"Include",8
"SWR2012_e1","SWR2012_e1_2",11,0,"mixed","Weak",2,1394,"Include",9
"SWR2012_e1","SWR2012_e1_2",11,1,"mixed","Weak",16,1286,"Include",10
"SWR2012_e1","SWR2012_e1_2",11,0,"mixed","Weak",1,1423,"Include",11
"SWR2012_e1","SWR2012_e1_2",11,0,"mixed","Weak",2,736,"Include",12
"SWR2012_e1","SWR2012_e1_2",11,1,"mixed","Weak",2,741,"Include",13
"SWR2012_e1","SWR2012_e1_2",11,1,"mixed","Weak",16,1193,"Include",14
"SWR2012_e1","SWR2012_e1_2",11,1,"mixed","Weak",3,1311,"Include",15
"SWR2012_e1","SWR2012_e1_2",11,1,"mixed","Weak",15,1224,"Include",16
"SWR2012_e1","SWR2012_e1_2",11,1,"mixed","Weak",14,856,"Include",17
"SWR2012_e1","SWR2012_e1_2",11,1,"mixed","Weak",10,1725,"Include",18
"SWR2012_e1","SWR2012_e1_2",11,0,"mixed","Weak",3,1404,"Include",19
"SWR2012_e1","SWR2012_e1_2",11,0,"mixed","Weak",3,944,"Include",20
"SWR2012_e1","SWR2012_e1_2",11,1,"mixed","Weak",3,407,"Include",21
"SWR2012_e1","SWR2012_e1_2",11,0,"mixed","Weak",20,1578,"Include",22
"SWR2012_e1","SWR2012_e1_2",11,0,"mixed","Weak",3,2328,"Include",23
"SWR2012_e1","SWR2012_e1_2",11,1,"mixed","Weak",3,652,"Include",24
"SWR2012_e1","SWR2012_e1_2",12,0,"mixed","Weak",1,959,"Include",1
"SWR2012_e1","SWR2012_e1_2",12,1,"mixed","Weak",4,803,"Include",2
"SWR2012_e1","SWR2012_e1_2",12,0,"mixed","Weak",3,484,"Include",3
"SWR2012_e1","SWR2012_e1_2",12,1,"mixed","Weak",4,1116,"Include",4
"SWR2012_e1","SWR2012_e1_2",12,0,"mixed","Weak",1,1106,"Include",5
"SWR2012_e1","SWR2012_e1_2",12,1,"mixed","Weak",16,1529,"Include",6
"SWR2012_e1","SWR2012_e1_2",12,0,"mixed","Weak",2,837,"Include",7
"SWR2012_e1","SWR2012_e1_2",12,0,"mixed","Weak",2,527,"Include",8
"SWR2012_e1","SWR2012_e1_2",12,1,"mixed","Weak",2,592,"Include",9
"SWR2012_e1","SWR2012_e1_2",12,1,"mixed","Weak",2,456,"Include",10
"SWR2012_e1","SWR2012_e1_2",12,1,"mixed","Weak",3,633,"Include",11
"SWR2012_e1","SWR2012_e1_2",12,0,"mixed","Weak",5,845,"Include",12
"SWR2012_e1","SWR2012_e1_2",12,0,"mixed","Weak",19,929,"Include",13
"SWR2012_e1","SWR2012_e1_2",12,0,"mixed","Weak",5,1089,"Include",14
"SWR2012_e1","SWR2012_e1_2",12,1,"mixed","Weak",19,833,"Include",15
"SWR2012_e1","SWR2012_e1_2",12,0,"mixed","Weak",3,509,"Include",16
"SWR2012_e1","SWR2012_e1_2",12,1,"mixed","Weak",19,456,"Include",17
"SWR2012_e1","SWR2012_e1_2",12,1,"mixed","Weak",19,425,"Include",18
"SWR2012_e1","SWR2012_e1_2",12,1,"mixed","Weak",3,434,"Include",19
"SWR2012_e1","SWR2012_e1_2",12,1,"mixed","Weak",3,425,"Include",20
"SWR2012_e1","SWR2012_e1_2",12,0,"mixed","Weak",3,813,"Include",21
"SWR2012_e1","SWR2012_e1_2",12,0,"mixed","Weak",3,863,"Include",22
"SWR2012_e1","SWR2012_e1_2",12,1,"mixed","Weak",4,2539,"Include",23
"SWR2012_e1","SWR2012_e1_2",12,0,"mixed","Weak",1,1051,"Include",24
"SWR2012_e1","SWR2012_e1_4",1,0,"mixed","Weak",1,5345,"Exclude",1
"SWR2012_e1","SWR2012_e1_4",1,1,"mixed","Weak",20,2256,"Exclude",2
"SWR2012_e1","SWR2012_e1_4",1,0,"mixed","Weak",1,3910,"Exclude",3
"SWR2012_e1","SWR2012_e1_4",1,0,"mixed","Weak",1,1307,"Exclude",4
"SWR2012_e1","SWR2012_e1_4",1,1,"mixed","Weak",20,3446,"Exclude",5
"SWR2012_e1","SWR2012_e1_4",1,1,"mixed","Weak",20,2798,"Exclude",6
"SWR2012_e1","SWR2012_e1_4",1,1,"mixed","Weak",1,3043,"Exclude",7
"SWR2012_e1","SWR2012_e1_4",1,1,"mixed","Weak",9,2507,"Exclude",8
"SWR2012_e1","SWR2012_e1_4",1,1,"mixed","Weak",20,5934,"Exclude",9
"SWR2012_e1","SWR2012_e1_4",1,0,"mixed","Weak",1,2673,"Exclude",10
"SWR2012_e1","SWR2012_e1_4",1,1,"mixed","Weak",15,4653,"Exclude",11
"SWR2012_e1","SWR2012_e1_4",1,0,"mixed","Weak",11,3398,"Exclude",12
"SWR2012_e1","SWR2012_e1_4",1,0,"mixed","Weak",1,1670,"Exclude",13
"SWR2012_e1","SWR2012_e1_4",1,0,"mixed","Weak",1,4629,"Exclude",14
"SWR2012_e1","SWR2012_e1_4",1,1,"mixed","Weak",1,4822,"Exclude",15
"SWR2012_e1","SWR2012_e1_4",1,0,"mixed","Weak",8,7315,"Exclude",16
"SWR2012_e1","SWR2012_e1_4",1,0,"mixed","Weak",1,900,"Exclude",17
"SWR2012_e1","SWR2012_e1_4",1,1,"mixed","Weak",20,1292,"Exclude",18
"SWR2012_e1","SWR2012_e1_4",1,0,"mixed","Weak",1,1461,"Exclude",19
"SWR2012_e1","SWR2012_e1_4",1,1,"mixed","Weak",20,861,"Exclude",20
"SWR2012_e1","SWR2012_e1_4",1,0,"mixed","Weak",1,1854,"Exclude",21
"SWR2012_e1","SWR2012_e1_4",1,1,"mixed","Weak",9,1735,"Exclude",22
"SWR2012_e1","SWR2012_e1_4",1,0,"mixed","Weak",5,5761,"Exclude",23
"SWR2012_e1","SWR2012_e1_4",1,1,"mixed","Weak",1,1301,"Exclude",24
"SWR2012_e1","SWR2012_e1_4",2,0,"mixed","Strong",1,2345,"Exclude",1
"SWR2012_e1","SWR2012_e1_4",2,1,"mixed","Strong",15,3074,"Exclude",2
"SWR2012_e1","SWR2012_e1_4",2,0,"mixed","Strong",1,1017,"Exclude",3
"SWR2012_e1","SWR2012_e1_4",2,0,"mixed","Strong",1,1109,"Exclude",4
"SWR2012_e1","SWR2012_e1_4",2,1,"mixed","Strong",20,994,"Exclude",5
"SWR2012_e1","SWR2012_e1_4",2,1,"mixed","Strong",20,1414,"Exclude",6
"SWR2012_e1","SWR2012_e1_4",2,1,"mixed","Strong",20,744,"Exclude",7
"SWR2012_e1","SWR2012_e1_4",2,0,"mixed","Strong",1,810,"Exclude",8
"SWR2012_e1","SWR2012_e1_4",2,1,"mixed","Strong",10,4531,"Exclude",9
"SWR2012_e1","SWR2012_e1_4",2,1,"mixed","Strong",1,1110,"Exclude",10
"SWR2012_e1","SWR2012_e1_4",2,0,"mixed","Strong",1,739,"Exclude",11
"SWR2012_e1","SWR2012_e1_4",2,1,"mixed","Strong",20,776,"Exclude",12
"SWR2012_e1","SWR2012_e1_4",2,0,"mixed","Strong",1,767,"Exclude",13
"SWR2012_e1","SWR2012_e1_4",2,0,"mixed","Strong",1,2034,"Exclude",14
"SWR2012_e1","SWR2012_e1_4",2,1,"mixed","Strong",20,738,"Exclude",15
"SWR2012_e1","SWR2012_e1_4",2,1,"mixed","Strong",20,820,"Exclude",16
"SWR2012_e1","SWR2012_e1_4",2,0,"mixed","Strong",1,1015,"Exclude",17
"SWR2012_e1","SWR2012_e1_4",2,0,"mixed","Strong",1,2467,"Exclude",18
"SWR2012_e1","SWR2012_e1_4",2,1,"mixed","Strong",20,1750,"Exclude",19
"SWR2012_e1","SWR2012_e1_4",2,0,"mixed","Strong",10,1275,"Exclude",20
"SWR2012_e1","SWR2012_e1_4",2,1,"mixed","Strong",20,1031,"Exclude",21
"SWR2012_e1","SWR2012_e1_4",2,1,"mixed","Strong",20,656,"Exclude",22
"SWR2012_e1","SWR2012_e1_4",2,0,"mixed","Strong",1,1017,"Exclude",23
"SWR2012_e1","SWR2012_e1_4",2,0,"mixed","Strong",1,887,"Exclude",24
"SWR2012_e1","SWR2012_e1_4",3,1,"mixed","Strong",20,1369,"Include",1
"SWR2012_e1","SWR2012_e1_4",3,1,"mixed","Strong",20,1070,"Include",2
"SWR2012_e1","SWR2012_e1_4",3,1,"mixed","Strong",20,740,"Include",3
"SWR2012_e1","SWR2012_e1_4",3,1,"mixed","Strong",20,581,"Include",4
"SWR2012_e1","SWR2012_e1_4",3,1,"mixed","Strong",20,2265,"Include",5
"SWR2012_e1","SWR2012_e1_4",3,1,"mixed","Strong",20,740,"Include",6
"SWR2012_e1","SWR2012_e1_4",3,0,"mixed","Strong",1,1020,"Include",7
"SWR2012_e1","SWR2012_e1_4",3,1,"mixed","Strong",20,725,"Include",8
"SWR2012_e1","SWR2012_e1_4",3,0,"mixed","Strong",1,847,"Include",9
"SWR2012_e1","SWR2012_e1_4",3,1,"mixed","Strong",20,1012,"Include",10
"SWR2012_e1","SWR2012_e1_4",3,0,"mixed","Strong",11,4139,"Include",11
"SWR2012_e1","SWR2012_e1_4",3,0,"mixed","Strong",1,805,"Include",12
"SWR2012_e1","SWR2012_e1_4",3,0,"mixed","Strong",1,717,"Include",13
"SWR2012_e1","SWR2012_e1_4",3,1,"mixed","Strong",20,661,"Include",14
"SWR2012_e1","SWR2012_e1_4",3,1,"mixed","Strong",20,1413,"Include",15
"SWR2012_e1","SWR2012_e1_4",3,0,"mixed","Strong",11,817,"Include",16
"SWR2012_e1","SWR2012_e1_4",3,0,"mixed","Strong",20,1490,"Include",17
"SWR2012_e1","SWR2012_e1_4",3,0,"mixed","Strong",1,719,"Include",18
"SWR2012_e1","SWR2012_e1_4",3,1,"mixed","Strong",20,791,"Include",19
"SWR2012_e1","SWR2012_e1_4",3,1,"mixed","Strong",20,1089,"Include",20
"SWR2012_e1","SWR2012_e1_4",3,0,"mixed","Strong",1,743,"Include",21
"SWR2012_e1","SWR2012_e1_4",3,0,"mixed","Strong",1,896,"Include",22
"SWR2012_e1","SWR2012_e1_4",3,0,"mixed","Strong",10,4599,"Include",23
"SWR2012_e1","SWR2012_e1_4",3,0,"mixed","Strong",1,749,"Include",24
"SWR2012_e1","SWR2012_e1_4",4,0,"mixed","Strong",1,1728,"Include",1
"SWR2012_e1","SWR2012_e1_4",4,1,"mixed","Strong",1,1786,"Include",2
"SWR2012_e1","SWR2012_e1_4",4,1,"mixed","Strong",1,1089,"Include",3
"SWR2012_e1","SWR2012_e1_4",4,0,"mixed","Strong",1,1023,"Include",4
"SWR2012_e1","SWR2012_e1_4",4,1,"mixed","Strong",20,818,"Include",5
"SWR2012_e1","SWR2012_e1_4",4,0,"mixed","Strong",1,959,"Include",6
"SWR2012_e1","SWR2012_e1_4",4,1,"mixed","Strong",1,1549,"Include",7
"SWR2012_e1","SWR2012_e1_4",4,1,"mixed","Strong",20,807,"Include",8
"SWR2012_e1","SWR2012_e1_4",4,0,"mixed","Strong",1,1001,"Include",9
"SWR2012_e1","SWR2012_e1_4",4,1,"mixed","Strong",10,1592,"Include",10
"SWR2012_e1","SWR2012_e1_4",4,1,"mixed","Strong",20,1385,"Include",11
"SWR2012_e1","SWR2012_e1_4",4,0,"mixed","Strong",1,1238,"Include",12
"SWR2012_e1","SWR2012_e1_4",4,0,"mixed","Strong",1,1578,"Include",13
"SWR2012_e1","SWR2012_e1_4",4,0,"mixed","Strong",2,2005,"Include",14
"SWR2012_e1","SWR2012_e1_4",4,1,"mixed","Strong",20,885,"Include",15
"SWR2012_e1","SWR2012_e1_4",4,0,"mixed","Strong",20,927,"Include",16
"SWR2012_e1","SWR2012_e1_4",4,0,"mixed","Strong",20,1400,"Include",17
"SWR2012_e1","SWR2012_e1_4",4,0,"mixed","Strong",1,834,"Include",18
"SWR2012_e1","SWR2012_e1_4",4,1,"mixed","Strong",1,1699,"Include",19
"SWR2012_e1","SWR2012_e1_4",4,0,"mixed","Strong",3,1927,"Include",20
"SWR2012_e1","SWR2012_e1_4",4,1,"mixed","Strong",20,964,"Include",21
"SWR2012_e1","SWR2012_e1_4",4,0,"mixed","Strong",1,1698,"Include",22
"SWR2012_e1","SWR2012_e1_4",4,1,"mixed","Strong",20,837,"Include",23
"SWR2012_e1","SWR2012_e1_4",4,1,"mixed","Strong",1,975,"Include",24
"SWR2012_e1","SWR2012_e1_4",5,1,"mixed","Weak",20,1059,"Include",1
"SWR2012_e1","SWR2012_e1_4",5,1,"mixed","Weak",1,1663,"Include",2
"SWR2012_e1","SWR2012_e1_4",5,0,"mixed","Weak",1,1677,"Include",3
"SWR2012_e1","SWR2012_e1_4",5,0,"mixed","Weak",1,2653,"Include",4
"SWR2012_e1","SWR2012_e1_4",5,1,"mixed","Weak",20,975,"Include",5
"SWR2012_e1","SWR2012_e1_4",5,1,"mixed","Weak",1,2607,"Include",6
"SWR2012_e1","SWR2012_e1_4",5,1,"mixed","Weak",1,1034,"Include",7
"SWR2012_e1","SWR2012_e1_4",5,0,"mixed","Weak",1,1174,"Include",8
"SWR2012_e1","SWR2012_e1_4",5,1,"mixed","Weak",2,1353,"Include",9
"SWR2012_e1","SWR2012_e1_4",5,1,"mixed","Weak",10,2549,"Include",10
"SWR2012_e1","SWR2012_e1_4",5,0,"mixed","Weak",1,1193,"Include",11
"SWR2012_e1","SWR2012_e1_4",5,0,"mixed","Weak",1,1812,"Include",12
"SWR2012_e1","SWR2012_e1_4",5,0,"mixed","Weak",1,2531,"Include",13
"SWR2012_e1","SWR2012_e1_4",5,0,"mixed","Weak",1,973,"Include",14
"SWR2012_e1","SWR2012_e1_4",5,1,"mixed","Weak",20,885,"Include",15
"SWR2012_e1","SWR2012_e1_4",5,0,"mixed","Weak",20,2176,"Include",16
"SWR2012_e1","SWR2012_e1_4",5,0,"mixed","Weak",1,1309,"Include",17
"SWR2012_e1","SWR2012_e1_4",5,0,"mixed","Weak",1,2773,"Include",18
"SWR2012_e1","SWR2012_e1_4",5,0,"mixed","Weak",1,1852,"Include",19
"SWR2012_e1","SWR2012_e1_4",5,1,"mixed","Weak",20,1047,"Include",20
"SWR2012_e1","SWR2012_e1_4",5,1,"mixed","Weak",11,1140,"Include",21
"SWR2012_e1","SWR2012_e1_4",5,1,"mixed","Weak",20,1634,"Include",22
"SWR2012_e1","SWR2012_e1_4",5,1,"mixed","Weak",1,1283,"Include",23
"SWR2012_e1","SWR2012_e1_4",5,0,"mixed","Weak",4,2416,"Include",24
"SWR2012_e1","SWR2012_e1_4",6,0,"mixed","Weak",1,1401,"Include",1
"SWR2012_e1","SWR2012_e1_4",6,1,"mixed","Weak",10,1861,"Include",2
"SWR2012_e1","SWR2012_e1_4",6,1,"mixed","Weak",10,4921,"Include",3
"SWR2012_e1","SWR2012_e1_4",6,1,"mixed","Weak",10,1797,"Include",4
"SWR2012_e1","SWR2012_e1_4",6,0,"mixed","Weak",10,1148,"Include",5
"SWR2012_e1","SWR2012_e1_4",6,0,"mixed","Weak",20,1453,"Include",6
"SWR2012_e1","SWR2012_e1_4",6,0,"mixed","Weak",1,663,"Include",7
"SWR2012_e1","SWR2012_e1_4",6,1,"mixed","Weak",20,765,"Include",8
"SWR2012_e1","SWR2012_e1_4",6,1,"mixed","Weak",1,1825,"Include",9
"SWR2012_e1","SWR2012_e1_4",6,0,"mixed","Weak",20,1145,"Include",10
"SWR2012_e1","SWR2012_e1_4",6,0,"mixed","Weak",1,781,"Include",11
"SWR2012_e1","SWR2012_e1_4",6,0,"mixed","Weak",1,980,"Include",12
"SWR2012_e1","SWR2012_e1_4",6,0,"mixed","Weak",1,1203,"Include",13
"SWR2012_e1","SWR2012_e1_4",6,0,"mixed","Weak",1,2464,"Include",14
"SWR2012_e1","SWR2012_e1_4",6,1,"mixed","Weak",20,608,"Include",15
"SWR2012_e1","SWR2012_e1_4",6,1,"mixed","Weak",20,1041,"Include",16
"SWR2012_e1","SWR2012_e1_4",6,1,"mixed","Weak",1,730,"Include",17
"SWR2012_e1","SWR2012_e1_4",6,0,"mixed","Weak",1,879,"Include",18
"SWR2012_e1","SWR2012_e1_4",6,0,"mixed","Weak",2,887,"Include",19
"SWR2012_e1","SWR2012_e1_4",6,1,"mixed","Weak",20,1728,"Include",20
"SWR2012_e1","SWR2012_e1_4",6,1,"mixed","Weak",20,1276,"Include",21
"SWR2012_e1","SWR2012_e1_4",6,0,"mixed","Weak",4,977,"Include",22
"SWR2012_e1","SWR2012_e1_4",6,1,"mixed","Weak",20,2068,"Include",23
"SWR2012_e1","SWR2012_e1_4",6,1,"mixed","Weak",5,1182,"Include",24
"SWR2012_e1","SWR2012_e1_4",7,0,"mixed","Strong",1,3683,"Include",1
"SWR2012_e1","SWR2012_e1_4",7,0,"mixed","Strong",5,1765,"Include",2
"SWR2012_e1","SWR2012_e1_4",7,1,"mixed","Strong",20,1756,"Include",3
"SWR2012_e1","SWR2012_e1_4",7,1,"mixed","Strong",1,1015,"Include",4
"SWR2012_e1","SWR2012_e1_4",7,1,"mixed","Strong",20,891,"Include",5
"SWR2012_e1","SWR2012_e1_4",7,1,"mixed","Strong",1,1020,"Include",6
"SWR2012_e1","SWR2012_e1_4",7,1,"mixed","Strong",2,1544,"Include",7
"SWR2012_e1","SWR2012_e1_4",7,0,"mixed","Strong",20,1480,"Include",8
"SWR2012_e1","SWR2012_e1_4",7,0,"mixed","Strong",1,749,"Include",9
"SWR2012_e1","SWR2012_e1_4",7,0,"mixed","Strong",1,951,"Include",10
"SWR2012_e1","SWR2012_e1_4",7,0,"mixed","Strong",1,1079,"Include",11
"SWR2012_e1","SWR2012_e1_4",7,1,"mixed","Strong",20,776,"Include",12
"SWR2012_e1","SWR2012_e1_4",7,1,"mixed","Strong",15,4517,"Include",13
"SWR2012_e1","SWR2012_e1_4",7,1,"mixed","Strong",10,4743,"Include",14
"SWR2012_e1","SWR2012_e1_4",7,1,"mixed","Strong",10,1642,"Include",15
"SWR2012_e1","SWR2012_e1_4",7,1,"mixed","Strong",20,1078,"Include",16
"SWR2012_e1","SWR2012_e1_4",7,0,"mixed","Strong",1,1076,"Include",17
"SWR2012_e1","SWR2012_e1_4",7,0,"mixed","Strong",1,1167,"Include",18
"SWR2012_e1","SWR2012_e1_4",7,0,"mixed","Strong",1,846,"Include",19
"SWR2012_e1","SWR2012_e1_4",7,0,"mixed","Strong",11,2492,"Include",20
"SWR2012_e1","SWR2012_e1_4",7,0,"mixed","Strong",1,1436,"Include",21
"SWR2012_e1","SWR2012_e1_4",7,0,"mixed","Strong",5,6236,"Exclude",22
"SWR2012_e1","SWR2012_e1_4",7,1,"mixed","Strong",20,815,"Include",23
"SWR2012_e1","SWR2012_e1_4",7,1,"mixed","Strong",20,1533,"Include",24
"SWR2012_e1","SWR2012_e1_4",8,1,"mixed","Weak",20,1938,"Include",1
"SWR2012_e1","SWR2012_e1_4",8,0,"mixed","Weak",1,2054,"Include",2
"SWR2012_e1","SWR2012_e1_4",8,1,"mixed","Weak",10,1260,"Include",3
"SWR2012_e1","SWR2012_e1_4",8,0,"mixed","Weak",1,1353,"Include",4
"SWR2012_e1","SWR2012_e1_4",8,0,"mixed","Weak",1,2271,"Include",5
"SWR2012_e1","SWR2012_e1_4",8,0,"mixed","Weak",1,1534,"Include",6
"SWR2012_e1","SWR2012_e1_4",8,0,"mixed","Weak",1,1636,"Include",7
"SWR2012_e1","SWR2012_e1_4",8,0,"mixed","Weak",1,1254,"Include",8
"SWR2012_e1","SWR2012_e1_4",8,0,"mixed","Weak",1,1649,"Include",9
"SWR2012_e1","SWR2012_e1_4",8,1,"mixed","Weak",20,1320,"Include",10
"SWR2012_e1","SWR2012_e1_4",8,1,"mixed","Weak",1,1211,"Include",11
"SWR2012_e1","SWR2012_e1_4",8,1,"mixed","Weak",10,2664,"Include",12
"SWR2012_e1","SWR2012_e1_4",8,0,"mixed","Weak",15,1941,"Include",13
"SWR2012_e1","SWR2012_e1_4",8,1,"mixed","Weak",3,3546,"Include",14
"SWR2012_e1","SWR2012_e1_4",8,1,"mixed","Weak",1,3225,"Include",15
"SWR2012_e1","SWR2012_e1_4",8,0,"mixed","Weak",11,1905,"Include",16
"SWR2012_e1","SWR2012_e1_4",8,1,"mixed","Weak",16,2825,"Include",17
"SWR2012_e1","SWR2012_e1_4",8,0,"mixed","Weak",2,7017,"Exclude",18
"SWR2012_e1","SWR2012_e1_4",8,1,"mixed","Weak",4,1725,"Include",19
"SWR2012_e1","SWR2012_e1_4",8,0,"mixed","Weak",19,2012,"Include",20
"SWR2012_e1","SWR2012_e1_4",8,0,"mixed","Weak",2,2185,"Include",21
