"exp","id","block","item","trial","isold","condition1","rating","RT","excluding"
"APH2016_e1","APH2016_e1_30",9,"belief",40,1,"Forward",6,1531,"Include"
"APH2016_e1","APH2016_e1_30",9,"signal",41,1,"Forward",6,719,"Include"
"APH2016_e1","APH2016_e1_30",9,"costume",42,1,"Forward",6,656,"Include"
"APH2016_e1","APH2016_e1_30",9,"attend",43,0,"Forward",NA,NA,"Exclude"
"APH2016_e1","APH2016_e1_30",9,"endure",44,0,"Forward",NA,NA,"Exclude"
"APH2016_e1","APH2016_e1_30",9,"destroy",45,1,"Forward",6,1453,"Include"
"APH2016_e1","APH2016_e1_30",9,"canvas",46,0,"Forward",1,2172,"Include"
"APH2016_e1","APH2016_e1_30",9,"utmost",47,1,"Forward",6,953,"Include"
"APH2016_e1","APH2016_e1_30",9,"receipt",48,0,"Forward",2,1438,"Include"
"APH2016_e1","APH2016_e1_30",10,"disturb",1,1,"Forward",5,1969,"Include"
"APH2016_e1","APH2016_e1_30",10,"victim",2,0,"Forward",2,1328,"Include"
"APH2016_e1","APH2016_e1_30",10,"yellow",3,1,"Forward",6,1500,"Include"
"APH2016_e1","APH2016_e1_30",10,"pupil",4,0,"Forward",1,1016,"Include"
"APH2016_e1","APH2016_e1_30",10,"orange",5,1,"Forward",6,672,"Include"
"APH2016_e1","APH2016_e1_30",10,"moral",6,0,"Forward",2,2344,"Include"
"APH2016_e1","APH2016_e1_30",10,"pilot",7,0,"Forward",2,1079,"Include"
"APH2016_e1","APH2016_e1_30",10,"active",8,1,"Forward",6,1438,"Include"
"APH2016_e1","APH2016_e1_30",10,"virtue",9,1,"Forward",4,1812,"Include"
"APH2016_e1","APH2016_e1_30",10,"conceive",10,0,"Forward",1,1078,"Include"
"APH2016_e1","APH2016_e1_30",10,"reckon",11,1,"Forward",6,1062,"Include"
"APH2016_e1","APH2016_e1_30",10,"include",12,0,"Forward",2,2031,"Include"
"APH2016_e1","APH2016_e1_30",10,"tiger",13,1,"Forward",6,1047,"Include"
"APH2016_e1","APH2016_e1_30",10,"penny",14,1,"Forward",6,640,"Include"
"APH2016_e1","APH2016_e1_30",10,"circle",15,0,"Forward",1,859,"Include"
"APH2016_e1","APH2016_e1_30",10,"liquid",16,0,"Forward",1,1047,"Include"
"APH2016_e1","APH2016_e1_30",10,"arise",17,0,"Forward",5,1515,"Include"
"APH2016_e1","APH2016_e1_30",10,"temple",18,1,"Forward",6,828,"Include"
"APH2016_e1","APH2016_e1_30",10,"lying",19,0,"Forward",1,1141,"Include"
"APH2016_e1","APH2016_e1_30",10,"worry",20,1,"Forward",6,860,"Include"
"APH2016_e1","APH2016_e1_30",10,"depart",21,0,"Forward",2,1125,"Include"
"APH2016_e1","APH2016_e1_30",10,"lemon",22,0,"Forward",1,2078,"Include"
"APH2016_e1","APH2016_e1_30",10,"argue",23,1,"Forward",5,2656,"Include"
"APH2016_e1","APH2016_e1_30",10,"advance",24,1,"Forward",2,3047,"Include"
"APH2016_e1","APH2016_e1_30",10,"engine",25,1,"Forward",6,1515,"Include"
"APH2016_e1","APH2016_e1_30",10,"release",26,0,"Forward",3,3469,"Include"
"APH2016_e1","APH2016_e1_30",10,"bullet",27,0,"Forward",3,3375,"Include"
"APH2016_e1","APH2016_e1_30",10,"meaning",28,1,"Forward",3,3125,"Include"
"APH2016_e1","APH2016_e1_30",10,"eagle",29,0,"Forward",3,1234,"Include"
"APH2016_e1","APH2016_e1_30",10,"labor",30,1,"Forward",5,1375,"Include"
"APH2016_e1","APH2016_e1_30",10,"cotton",31,1,"Forward",6,1375,"Include"
"APH2016_e1","APH2016_e1_30",10,"motor",32,0,"Forward",2,1687,"Include"
"APH2016_e1","APH2016_e1_30",10,"angry",33,0,"Forward",5,1781,"Include"
"APH2016_e1","APH2016_e1_30",10,"accord",34,1,"Forward",5,1531,"Include"
"APH2016_e1","APH2016_e1_30",10,"motive",35,0,"Forward",3,2687,"Include"
"APH2016_e1","APH2016_e1_30",10,"rival",36,1,"Forward",2,1703,"Include"
"APH2016_e1","APH2016_e1_30",10,"approve",37,0,"Forward",3,3125,"Include"
"APH2016_e1","APH2016_e1_30",10,"unto",38,1,"Forward",6,1484,"Include"
"APH2016_e1","APH2016_e1_30",10,"dollar",39,1,"Forward",6,828,"Include"
"APH2016_e1","APH2016_e1_30",10,"enter",40,0,"Forward",3,2312,"Include"
"APH2016_e1","APH2016_e1_30",10,"salute",41,0,"Forward",1,1953,"Include"
"APH2016_e1","APH2016_e1_30",10,"alive",42,0,"Forward",2,1250,"Include"
"APH2016_e1","APH2016_e1_30",10,"beside",43,1,"Forward",5,2812,"Include"
"APH2016_e1","APH2016_e1_30",10,"career",44,1,"Forward",5,969,"Include"
"APH2016_e1","APH2016_e1_30",10,"settle",45,1,"Forward",5,985,"Include"
"APH2016_e1","APH2016_e1_30",10,"outline",46,1,"Forward",3,3750,"Include"
"APH2016_e1","APH2016_e1_30",10,"empire",47,0,"Forward",2,2922,"Include"
"APH2016_e1","APH2016_e1_30",10,"channel",48,0,"Forward",1,1328,"Include"
"APH2016_e1","APH2016_e1_30",11,"remark",1,0,"Forward",5,3422,"Include"
"APH2016_e1","APH2016_e1_30",11,"pardon",2,0,"Forward",1,1235,"Include"
"APH2016_e1","APH2016_e1_30",11,"madam",3,1,"Forward",6,1188,"Include"
"APH2016_e1","APH2016_e1_30",11,"author",4,1,"Forward",5,1859,"Include"
"APH2016_e1","APH2016_e1_30",11,"pursuit",5,1,"Forward",6,2453,"Include"
"APH2016_e1","APH2016_e1_30",11,"relief",6,0,"Forward",2,1843,"Include"
"APH2016_e1","APH2016_e1_30",11,"model",7,1,"Forward",6,813,"Include"
"APH2016_e1","APH2016_e1_30",11,"locate",8,0,"Forward",3,1719,"Include"
"APH2016_e1","APH2016_e1_30",11,"rifle",9,0,"Forward",1,1453,"Include"
"APH2016_e1","APH2016_e1_30",11,"closet",10,1,"Forward",6,1734,"Include"
"APH2016_e1","APH2016_e1_30",11,"dinner",11,1,"Forward",6,719,"Include"
"APH2016_e1","APH2016_e1_30",11,"extra",12,0,"Forward",2,1422,"Include"
"APH2016_e1","APH2016_e1_30",11,"traitor",13,0,"Forward",1,1969,"Include"
"APH2016_e1","APH2016_e1_30",11,"pattern",14,0,"Forward",2,3187,"Include"
"APH2016_e1","APH2016_e1_30",11,"crazy",15,1,"Forward",6,797,"Include"
"APH2016_e1","APH2016_e1_30",11,"vital",16,1,"Forward",6,1125,"Include"
"APH2016_e1","APH2016_e1_30",11,"linen",17,1,"Forward",5,1266,"Include"
"APH2016_e1","APH2016_e1_30",11,"connect",18,1,"Forward",5,1328,"Include"
"APH2016_e1","APH2016_e1_30",11,"venture",19,0,"Forward",2,1860,"Include"
"APH2016_e1","APH2016_e1_30",11,"fever",20,0,"Forward",2,828,"Include"
"APH2016_e1","APH2016_e1_30",11,"function",21,0,"Forward",2,1610,"Include"
"APH2016_e1","APH2016_e1_30",11,"robin",22,1,"Forward",6,1015,"Include"
"APH2016_e1","APH2016_e1_30",11,"spirit",23,1,"Forward",6,781,"Include"
"APH2016_e1","APH2016_e1_30",11,"cousin",24,0,"Forward",1,1953,"Include"
"APH2016_e1","APH2016_e1_30",11,"scholar",25,0,"Forward",1,844,"Include"
"APH2016_e1","APH2016_e1_30",11,"agent",26,1,"Forward",1,1594,"Include"
"APH2016_e1","APH2016_e1_30",11,"fury",27,0,"Forward",1,906,"Include"
"APH2016_e1","APH2016_e1_30",11,"permit",28,1,"Forward",3,2437,"Include"
"APH2016_e1","APH2016_e1_30",11,"ideal",29,0,"Forward",2,2047,"Include"
"APH2016_e1","APH2016_e1_30",11,"conquer",30,1,"Forward",5,1937,"Include"
"APH2016_e1","APH2016_e1_30",11,"limit",31,0,"Forward",3,1719,"Include"
"APH2016_e1","APH2016_e1_30",11,"humble",32,1,"Forward",6,1016,"Include"
"APH2016_e1","APH2016_e1_30",11,"unit",33,1,"Forward",3,1813,"Include"
"APH2016_e1","APH2016_e1_30",11,"modest",34,1,"Forward",3,2047,"Include"
"APH2016_e1","APH2016_e1_30",11,"contest",35,0,"Forward",4,3203,"Include"
"APH2016_e1","APH2016_e1_30",11,"pleasure",36,0,"Forward",1,1547,"Include"
"APH2016_e1","APH2016_e1_30",11,"resolve",37,1,"Forward",NA,NA,"Exclude"
"APH2016_e1","APH2016_e1_30",11,"rubber",38,0,"Forward",3,3656,"Include"
"APH2016_e1","APH2016_e1_30",11,"product",39,0,"Forward",2,2203,"Include"
"APH2016_e1","APH2016_e1_30",11,"heaven",40,1,"Forward",6,1656,"Include"
"APH2016_e1","APH2016_e1_30",11,"powder",41,1,"Forward",5,828,"Include"
"APH2016_e1","APH2016_e1_30",11,"excess",42,0,"Forward",2,1485,"Include"
"APH2016_e1","APH2016_e1_30",11,"bedroom",43,1,"Forward",6,1328,"Include"
"APH2016_e1","APH2016_e1_30",11,"battle",44,0,"Forward",5,1688,"Include"
"APH2016_e1","APH2016_e1_30",11,"conclude",45,1,"Forward",6,1531,"Include"
"APH2016_e1","APH2016_e1_30",11,"absorb",46,0,"Forward",2,1687,"Include"
"APH2016_e1","APH2016_e1_30",11,"vessel",47,0,"Forward",2,1031,"Include"
"APH2016_e1","APH2016_e1_30",11,"method",48,1,"Forward",6,2359,"Include"
"APH2016_e1","APH2016_e1_30",12,"tiny",1,1,"Forward",5,2328,"Include"
"APH2016_e1","APH2016_e1_30",12,"combine",2,0,"Forward",3,3625,"Include"
"APH2016_e1","APH2016_e1_30",12,"valley",3,0,"Forward",2,2188,"Include"
"APH2016_e1","APH2016_e1_30",12,"honey",4,1,"Forward",6,937,"Include"
"APH2016_e1","APH2016_e1_30",12,"sulphur",5,1,"Forward",6,906,"Include"
"APH2016_e1","APH2016_e1_30",12,"nephew",6,0,"Forward",1,1062,"Include"
"APH2016_e1","APH2016_e1_30",12,"manage",7,0,"Forward",2,1906,"Include"
"APH2016_e1","APH2016_e1_30",12,"feather",8,1,"Forward",6,1203,"Include"
"APH2016_e1","APH2016_e1_30",12,"journey",9,1,"Forward",6,547,"Include"
"APH2016_e1","APH2016_e1_30",12,"consent",10,0,"Forward",1,1484,"Include"
"APH2016_e1","APH2016_e1_30",12,"contain",11,1,"Forward",2,1062,"Include"
"APH2016_e1","APH2016_e1_30",12,"prison",12,0,"Forward",2,1984,"Include"
"APH2016_e1","APH2016_e1_30",12,"artist",13,1,"Forward",6,781,"Include"
"APH2016_e1","APH2016_e1_30",12,"captain",14,1,"Forward",6,875,"Include"
"APH2016_e1","APH2016_e1_30",12,"marriage",15,0,"Forward",2,2047,"Include"
"APH2016_e1","APH2016_e1_30",12,"attach",16,0,"Forward",4,2453,"Include"
"APH2016_e1","APH2016_e1_30",12,"conquest",17,1,"Forward",5,2735,"Include"
"APH2016_e1","APH2016_e1_30",12,"recall",18,1,"Forward",5,1140,"Include"
"APH2016_e1","APH2016_e1_30",12,"protest",19,0,"Forward",1,1375,"Include"
"APH2016_e1","APH2016_e1_30",12,"purple",20,0,"Forward",1,1125,"Include"
"APH2016_e1","APH2016_e1_30",12,"turkey",21,1,"Forward",6,813,"Include"
"APH2016_e1","APH2016_e1_30",12,"hidden",22,0,"Forward",2,1625,"Include"
"APH2016_e1","APH2016_e1_30",12,"junior",23,1,"Forward",6,1172,"Include"
"APH2016_e1","APH2016_e1_30",12,"decay",24,0,"Forward",2,1719,"Include"
"APH2016_e1","APH2016_e1_30",12,"occur",25,0,"Forward",2,1593,"Include"
"APH2016_e1","APH2016_e1_30",12,"submit",26,1,"Forward",6,2203,"Include"
"APH2016_e1","APH2016_e1_30",12,"patience",27,1,"Forward",2,2062,"Include"
"APH2016_e1","APH2016_e1_30",12,"precious",28,0,"Forward",2,875,"Include"
"APH2016_e1","APH2016_e1_30",12,"await",29,0,"Forward",2,609,"Include"
"APH2016_e1","APH2016_e1_30",12,"farmer",30,1,"Forward",6,1094,"Include"
"APH2016_e1","APH2016_e1_30",12,"emerge",31,0,"Forward",2,2609,"Include"
"APH2016_e1","APH2016_e1_30",12,"voyage",32,1,"Forward",6,1047,"Include"
"APH2016_e1","APH2016_e1_30",12,"allow",33,0,"Forward",4,2000,"Include"
"APH2016_e1","APH2016_e1_30",12,"master",34,1,"Forward",3,2047,"Include"
"APH2016_e1","APH2016_e1_30",12,"campaign",35,1,"Forward",6,1187,"Include"
"APH2016_e1","APH2016_e1_30",12,"olive",36,0,"Forward",1,953,"Include"
"APH2016_e1","APH2016_e1_30",12,"tennis",37,0,"Forward",1,734,"Include"
"APH2016_e1","APH2016_e1_30",12,"elbow",38,1,"Forward",6,797,"Include"
"APH2016_e1","APH2016_e1_30",12,"rider",39,0,"Forward",1,1125,"Include"
"APH2016_e1","APH2016_e1_30",12,"patient",40,1,"Forward",4,1907,"Include"
"APH2016_e1","APH2016_e1_30",12,"garment",41,0,"Forward",2,2032,"Include"
"APH2016_e1","APH2016_e1_30",12,"useful",42,0,"Forward",2,750,"Include"
"APH2016_e1","APH2016_e1_30",12,"steamer",43,1,"Forward",2,1016,"Include"
"APH2016_e1","APH2016_e1_30",12,"perform",44,1,"Forward",3,2407,"Include"
"APH2016_e1","APH2016_e1_30",12,"handle",45,0,"Forward",3,766,"Include"
"APH2016_e1","APH2016_e1_30",12,"obtain",46,0,"Forward",3,984,"Include"
"APH2016_e1","APH2016_e1_30",12,"merit",47,1,"Forward",3,1187,"Include"
"APH2016_e1","APH2016_e1_30",12,"wonder",48,1,"Forward",6,891,"Include"
"APH2016_e1","APH2016_e1_31",0,"scarcely",1,1,"Forward",1,2531,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"complain",2,1,"Forward",1,1844,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"collect",3,0,"Forward",2,2062,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"condemn",4,0,"Forward",3,1047,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"neglect",5,0,"Forward",1,1282,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"wicked",6,0,"Forward",1,969,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"youthful",7,1,"Forward",6,1578,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"latter",8,1,"Forward",6,672,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"shortly",9,0,"Forward",1,1125,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"flourish",10,1,"Forward",4,2688,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"splendid",11,1,"Forward",3,2204,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"highly",12,0,"Forward",1,1157,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"commerce",13,0,"Forward",2,1657,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"fiercely",14,1,"Forward",6,938,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"mostly",15,0,"Forward",1,2343,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"exchange",16,1,"Forward",2,1516,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"stocking",17,1,"Forward",6,1094,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"softly",18,0,"Forward",6,1094,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"replace",19,1,"Forward",6,1610,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"cheerful",20,0,"Forward",3,1484,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"unknown",21,1,"Forward",6,1156,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"briefly",22,0,"Forward",3,953,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"purchase",23,1,"Forward",3,1593,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"array",24,0,"Forward",1,1547,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"column",25,0,"Forward",1,906,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"kingdom",26,1,"Forward",6,1047,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"singer",27,1,"Forward",6,735,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"intend",28,0,"Forward",3,1438,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"costly",29,0,"Forward",1,953,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"twilight",30,0,"Forward",1,984,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"ashamed",31,1,"Forward",6,765,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"wedding",32,1,"Forward",6,609,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"worker",33,0,"Forward",1,969,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"lucky",34,1,"Forward",6,640,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"dirty",35,0,"Forward",1,781,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"deadly",36,1,"Forward",2,922,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"sickness",37,1,"Forward",5,2125,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"writer",38,1,"Forward",5,1688,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"fairly",39,0,"Forward",1,828,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"kindness",40,0,"Forward",4,1000,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"truly",41,1,"Forward",4,1657,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"handsome",42,0,"Forward",1,1500,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"worship",43,0,"Forward",1,719,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"restless",44,1,"Forward",6,1093,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"grateful",45,1,"Forward",4,2203,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"rocky",46,0,"Forward",1,859,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"barely",47,0,"Forward",2,1016,"Exclude"
"APH2016_e1","APH2016_e1_31",0,"frighten",48,1,"Forward",6,1204,"Exclude"
"APH2016_e1","APH2016_e1_31",1,"failure",1,1,"Forward",3,1547,"Include"
"APH2016_e1","APH2016_e1_31",1,"gesture",2,0,"Forward",1,1406,"Include"
"APH2016_e1","APH2016_e1_31",1,"affair",3,1,"Forward",6,1391,"Include"
"APH2016_e1","APH2016_e1_31",1,"status",4,0,"Forward",2,1547,"Include"
"APH2016_e1","APH2016_e1_31",1,"echo",5,1,"Forward",6,766,"Include"
"APH2016_e1","APH2016_e1_31",1,"honey",6,1,"Forward",1,2032,"Include"
"APH2016_e1","APH2016_e1_31",1,"sustain",7,0,"Forward",2,1094,"Include"
"APH2016_e1","APH2016_e1_31",1,"pasture",8,0,"Forward",1,1328,"Include"
"APH2016_e1","APH2016_e1_31",1,"suspect",9,0,"Forward",2,1859,"Include"
"APH2016_e1","APH2016_e1_31",1,"signal",10,1,"Forward",1,1328,"Include"
"APH2016_e1","APH2016_e1_31",1,"tiger",11,1,"Forward",6,625,"Include"
"APH2016_e1","APH2016_e1_31",1,"prayer",12,0,"Forward",3,2750,"Include"
"APH2016_e1","APH2016_e1_31",1,"humble",13,0,"Forward",3,1188,"Include"
"APH2016_e1","APH2016_e1_31",1,"opera",14,0,"Forward",2,891,"Include"
"APH2016_e1","APH2016_e1_31",1,"proceed",15,1,"Forward",6,1609,"Include"
"APH2016_e1","APH2016_e1_31",1,"chimney",16,1,"Forward",1,1578,"Include"
"APH2016_e1","APH2016_e1_31",1,"heaven",17,1,"Forward",6,875,"Include"
"APH2016_e1","APH2016_e1_31",1,"college",18,0,"Forward",5,1046,"Include"
"APH2016_e1","APH2016_e1_31",1,"valley",19,1,"Forward",6,1110,"Include"
"APH2016_e1","APH2016_e1_31",1,"anchor",20,0,"Forward",1,1078,"Include"
"APH2016_e1","APH2016_e1_31",1,"disease",21,1,"Forward",6,1110,"Include"
"APH2016_e1","APH2016_e1_31",1,"loyal",22,1,"Forward",4,2610,"Include"
"APH2016_e1","APH2016_e1_31",1,"survey",23,0,"Forward",2,1813,"Include"
"APH2016_e1","APH2016_e1_31",1,"admit",24,0,"Forward",1,2000,"Include"
"APH2016_e1","APH2016_e1_31",1,"jersey",25,0,"Forward",1,1125,"Include"
"APH2016_e1","APH2016_e1_31",1,"arise",26,1,"Forward",6,860,"Include"
"APH2016_e1","APH2016_e1_31",1,"orange",27,0,"Forward",1,1094,"Include"
"APH2016_e1","APH2016_e1_31",1,"assist",28,1,"Forward",4,1906,"Include"
"APH2016_e1","APH2016_e1_31",1,"forgive",29,0,"Forward",1,1172,"Include"
"APH2016_e1","APH2016_e1_31",1,"riches",30,1,"Forward",6,829,"Include"
"APH2016_e1","APH2016_e1_31",1,"mirror",31,0,"Forward",1,782,"Include"
"APH2016_e1","APH2016_e1_31",1,"delight",32,1,"Forward",6,1063,"Include"
"APH2016_e1","APH2016_e1_31",1,"bedroom",33,1,"Forward",6,656,"Include"
"APH2016_e1","APH2016_e1_31",1,"machine",34,0,"Forward",1,859,"Include"
"APH2016_e1","APH2016_e1_31",1,"pepper",35,0,"Forward",2,1031,"Include"
"APH2016_e1","APH2016_e1_31",1,"prison",36,1,"Forward",5,1765,"Include"
"APH2016_e1","APH2016_e1_31",1,"abuse",37,1,"Forward",6,1000,"Include"
"APH2016_e1","APH2016_e1_31",1,"enter",38,0,"Forward",1,734,"Include"
"APH2016_e1","APH2016_e1_31",1,"apple",39,0,"Forward",2,906,"Include"
"APH2016_e1","APH2016_e1_31",1,"protect",40,1,"Forward",3,2781,"Include"
"APH2016_e1","APH2016_e1_31",1,"novel",41,0,"Forward",1,1266,"Include"
"APH2016_e1","APH2016_e1_31",1,"harness",42,0,"Forward",1,1297,"Include"
"APH2016_e1","APH2016_e1_31",1,"balance",43,1,"Forward",1,2062,"Include"
"APH2016_e1","APH2016_e1_31",1,"slender",44,1,"Forward",6,1125,"Include"
"APH2016_e1","APH2016_e1_31",1,"minute",45,0,"Forward",1,922,"Include"
"APH2016_e1","APH2016_e1_31",1,"deny",46,1,"Forward",3,3125,"Include"
"APH2016_e1","APH2016_e1_31",1,"dismiss",47,1,"Forward",6,907,"Include"
"APH2016_e1","APH2016_e1_31",1,"idle",48,0,"Forward",1,1328,"Include"
"APH2016_e1","APH2016_e1_31",2,"partly",1,1,"Forward",3,2125,"Include"
"APH2016_e1","APH2016_e1_31",2,"confuse",2,0,"Forward",1,1094,"Include"
"APH2016_e1","APH2016_e1_31",2,"endure",3,0,"Forward",2,984,"Include"
"APH2016_e1","APH2016_e1_31",2,"correct",4,1,"Forward",6,719,"Include"
"APH2016_e1","APH2016_e1_31",2,"judgment",5,0,"Forward",1,1156,"Include"
"APH2016_e1","APH2016_e1_31",2,"discuss",6,0,"Forward",3,1828,"Include"
"APH2016_e1","APH2016_e1_31",2,"await",7,1,"Forward",4,2391,"Include"
"APH2016_e1","APH2016_e1_31",2,"borrow",8,1,"Forward",6,750,"Include"
"APH2016_e1","APH2016_e1_31",2,"pursue",9,1,"Forward",6,796,"Include"
"APH2016_e1","APH2016_e1_31",2,"climate",10,0,"Forward",1,625,"Include"
"APH2016_e1","APH2016_e1_31",2,"congress",11,1,"Forward",4,2578,"Include"
"APH2016_e1","APH2016_e1_31",2,"science",12,0,"Forward",1,750,"Include"
"APH2016_e1","APH2016_e1_31",2,"conflict",13,1,"Forward",5,1406,"Include"
"APH2016_e1","APH2016_e1_31",2,"effort",14,0,"Forward",2,1046,"Include"
"APH2016_e1","APH2016_e1_31",2,"captain",15,1,"Forward",6,860,"Include"
"APH2016_e1","APH2016_e1_31",2,"jealous",16,0,"Forward",1,1000,"Include"
"APH2016_e1","APH2016_e1_31",2,"author",17,1,"Forward",6,703,"Include"
"APH2016_e1","APH2016_e1_31",2,"feeble",18,0,"Forward",2,2453,"Include"
"APH2016_e1","APH2016_e1_31",2,"appeal",19,0,"Forward",2,2562,"Include"
"APH2016_e1","APH2016_e1_31",2,"button",20,1,"Forward",2,1516,"Include"
"APH2016_e1","APH2016_e1_31",2,"cattle",21,0,"Forward",1,1204,"Include"
"APH2016_e1","APH2016_e1_31",2,"attach",22,1,"Forward",6,1016,"Include"
"APH2016_e1","APH2016_e1_31",2,"robin",23,0,"Forward",2,937,"Include"
"APH2016_e1","APH2016_e1_31",2,"angel",24,1,"Forward",6,594,"Include"
"APH2016_e1","APH2016_e1_31",2,"advise",25,1,"Forward",3,2079,"Include"
"APH2016_e1","APH2016_e1_31",2,"finger",26,1,"Forward",6,1110,"Include"
"APH2016_e1","APH2016_e1_31",2,"rival",27,0,"Forward",2,1766,"Include"
"APH2016_e1","APH2016_e1_31",2,"worthy",28,0,"Forward",2,1062,"Include"
"APH2016_e1","APH2016_e1_31",2,"nephew",29,0,"Forward",1,875,"Include"
"APH2016_e1","APH2016_e1_31",2,"mission",30,1,"Forward",6,1156,"Include"
"APH2016_e1","APH2016_e1_31",2,"contest",31,1,"Forward",6,890,"Include"
"APH2016_e1","APH2016_e1_31",2,"create",32,0,"Forward",3,1547,"Include"
"APH2016_e1","APH2016_e1_31",2,"belief",33,0,"Forward",3,1453,"Include"
"APH2016_e1","APH2016_e1_31",2,"wisdom",34,0,"Forward",1,1234,"Include"
"APH2016_e1","APH2016_e1_31",2,"ancient",35,1,"Forward",6,750,"Include"
"APH2016_e1","APH2016_e1_31",2,"ribbon",36,1,"Forward",6,687,"Include"
"APH2016_e1","APH2016_e1_31",2,"extreme",37,1,"Forward",3,1390,"Include"
"APH2016_e1","APH2016_e1_31",2,"labor",38,1,"Forward",6,1500,"Include"
"APH2016_e1","APH2016_e1_31",2,"inspire",39,0,"Forward",3,2500,"Include"
"APH2016_e1","APH2016_e1_31",2,"import",40,0,"Forward",3,2312,"Include"
"APH2016_e1","APH2016_e1_31",2,"struggle",41,0,"Forward",1,2094,"Include"
"APH2016_e1","APH2016_e1_31",2,"tiny",42,1,"Forward",6,735,"Include"
"APH2016_e1","APH2016_e1_31",2,"patience",43,1,"Forward",6,703,"Include"
"APH2016_e1","APH2016_e1_31",2,"basin",44,0,"Forward",1,1125,"Include"
"APH2016_e1","APH2016_e1_31",2,"alive",45,0,"Forward",1,1469,"Include"
"APH2016_e1","APH2016_e1_31",2,"clever",46,1,"Forward",4,1718,"Include"
"APH2016_e1","APH2016_e1_31",2,"severe",47,0,"Forward",4,1563,"Include"
"APH2016_e1","APH2016_e1_31",2,"insect",48,1,"Forward",6,1063,"Include"
"APH2016_e1","APH2016_e1_31",3,"persuade",1,1,"Forward",6,828,"Include"
"APH2016_e1","APH2016_e1_31",3,"resort",2,0,"Forward",1,797,"Include"
"APH2016_e1","APH2016_e1_31",3,"reflect",3,1,"Forward",3,2407,"Include"
"APH2016_e1","APH2016_e1_31",3,"hungry",4,0,"Forward",1,1172,"Include"
"APH2016_e1","APH2016_e1_31",3,"battle",5,1,"Forward",6,1109,"Include"
"APH2016_e1","APH2016_e1_31",3,"absorb",6,0,"Forward",1,1531,"Include"
"APH2016_e1","APH2016_e1_31",3,"scholar",7,0,"Forward",2,1547,"Include"
"APH2016_e1","APH2016_e1_31",3,"orchard",8,1,"Forward",6,750,"Include"
"APH2016_e1","APH2016_e1_31",3,"disgust",9,1,"Forward",6,750,"Include"
"APH2016_e1","APH2016_e1_31",3,"palace",10,1,"Forward",2,1813,"Include"
"APH2016_e1","APH2016_e1_31",3,"traffic",11,0,"Forward",2,1687,"Include"
"APH2016_e1","APH2016_e1_31",3,"travel",12,0,"Forward",1,1672,"Include"
"APH2016_e1","APH2016_e1_31",3,"unit",13,1,"Forward",6,891,"Include"
"APH2016_e1","APH2016_e1_31",3,"unto",14,1,"Forward",6,656,"Include"
"APH2016_e1","APH2016_e1_31",3,"parcel",15,0,"Forward",1,1109,"Include"
"APH2016_e1","APH2016_e1_31",3,"winter",16,0,"Forward",1,656,"Include"
"APH2016_e1","APH2016_e1_31",3,"frozen",17,0,"Forward",1,937,"Include"
