"exp","id","trial","isold","condition1","rating","excluding"
"TR2017_e1","TR2017_e1_62",192,1,"ScaleLength100",143,"Include"
"TR2017_e1","TR2017_e1_62",193,0,"ScaleLength100",59,"Include"
"TR2017_e1","TR2017_e1_62",194,0,"ScaleLength100",77,"Include"
"TR2017_e1","TR2017_e1_62",195,0,"ScaleLength100",57,"Include"
"TR2017_e1","TR2017_e1_62",196,1,"ScaleLength100",123,"Include"
"TR2017_e1","TR2017_e1_62",197,0,"ScaleLength100",26,"Include"
"TR2017_e1","TR2017_e1_62",198,0,"ScaleLength100",46,"Include"
"TR2017_e1","TR2017_e1_62",199,1,"ScaleLength100",146,"Include"
"TR2017_e1","TR2017_e1_62",200,0,"ScaleLength100",24,"Include"
"TR2017_e1","TR2017_e1_63",1,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",2,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",3,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",4,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",5,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",6,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",7,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",8,1,"ScaleLength5",9,"Include"
"TR2017_e1","TR2017_e1_63",9,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",10,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",11,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",12,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",13,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",14,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",15,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",16,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",17,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",18,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",19,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",20,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",21,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",22,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",23,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",24,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",25,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",26,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",27,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",28,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",29,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",30,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",31,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",32,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",33,1,"ScaleLength5",9,"Include"
"TR2017_e1","TR2017_e1_63",34,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",35,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",36,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",37,1,"ScaleLength5",9,"Include"
"TR2017_e1","TR2017_e1_63",38,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",39,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",40,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",41,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",42,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",43,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",44,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",45,1,"ScaleLength5",9,"Include"
"TR2017_e1","TR2017_e1_63",46,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",47,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",48,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",49,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",50,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",51,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",52,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",53,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",54,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",55,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",56,1,"ScaleLength5",6,"Include"
"TR2017_e1","TR2017_e1_63",57,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",58,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",59,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",60,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",61,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",62,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",63,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",64,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",65,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",66,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",67,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",68,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",69,1,"ScaleLength5",9,"Include"
"TR2017_e1","TR2017_e1_63",70,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",71,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",72,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",73,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",74,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",75,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",76,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",77,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",78,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",79,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",80,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",81,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",82,0,"ScaleLength5",5,"Include"
"TR2017_e1","TR2017_e1_63",83,0,"ScaleLength5",5,"Include"
"TR2017_e1","TR2017_e1_63",84,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",85,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",86,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",87,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",88,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",89,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",90,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",91,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",92,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",93,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",94,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",95,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",96,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",97,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",98,1,"ScaleLength5",9,"Include"
"TR2017_e1","TR2017_e1_63",99,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",100,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",101,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",102,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",103,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",104,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",105,1,"ScaleLength5",9,"Include"
"TR2017_e1","TR2017_e1_63",106,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",107,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",108,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",109,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",110,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",111,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",112,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",113,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",114,1,"ScaleLength5",9,"Include"
"TR2017_e1","TR2017_e1_63",115,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",116,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",117,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",118,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",119,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",120,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",121,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",122,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",123,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",124,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",125,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",126,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",127,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",128,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",129,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",130,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",131,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",132,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",133,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",134,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",135,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",136,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",137,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",138,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",139,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",140,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",141,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",142,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",143,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",144,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",145,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",146,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",147,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",148,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",149,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",150,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",151,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",152,1,"ScaleLength5",9,"Include"
"TR2017_e1","TR2017_e1_63",153,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",154,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",155,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",156,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",157,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",158,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",159,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",160,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",161,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",162,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",163,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",164,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",165,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",166,1,"ScaleLength5",9,"Include"
"TR2017_e1","TR2017_e1_63",167,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",168,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",169,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",170,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",171,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",172,1,"ScaleLength5",9,"Include"
"TR2017_e1","TR2017_e1_63",173,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",174,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",175,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",176,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",177,1,"ScaleLength5",9,"Include"
"TR2017_e1","TR2017_e1_63",178,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",179,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",180,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",181,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",182,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",183,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",184,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",185,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",186,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",187,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",188,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",189,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",190,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",191,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",192,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",193,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",194,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",195,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",196,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",197,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",198,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",199,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",200,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",1,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",2,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",3,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",4,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",5,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",6,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",7,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",8,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",9,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",10,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",11,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",12,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",13,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",14,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",15,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",16,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",17,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",18,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",19,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",20,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",21,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",22,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",23,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",24,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",25,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",26,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",27,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",28,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",29,0,"ScaleLength5",5,"Include"
"TR2017_e1","TR2017_e1_63",30,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",31,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",32,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",33,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",34,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",35,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",36,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",37,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",38,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",39,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",40,1,"ScaleLength5",9,"Include"
"TR2017_e1","TR2017_e1_63",41,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",42,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",43,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",44,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",45,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",46,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",47,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",48,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",49,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",50,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",51,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",52,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",53,1,"ScaleLength5",6,"Include"
"TR2017_e1","TR2017_e1_63",54,1,"ScaleLength5",9,"Include"
"TR2017_e1","TR2017_e1_63",55,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",56,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",57,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",58,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",59,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",60,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",61,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",62,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",63,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",64,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",65,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",66,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",67,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",68,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",69,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",70,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",71,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",72,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",73,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",74,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",75,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",76,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",77,1,"ScaleLength5",9,"Include"
"TR2017_e1","TR2017_e1_63",78,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",79,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",80,1,"ScaleLength5",9,"Include"
"TR2017_e1","TR2017_e1_63",81,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",82,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",83,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",84,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",85,1,"ScaleLength5",9,"Include"
"TR2017_e1","TR2017_e1_63",86,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",87,1,"ScaleLength5",9,"Include"
"TR2017_e1","TR2017_e1_63",88,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",89,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",90,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",91,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",92,1,"ScaleLength5",9,"Include"
"TR2017_e1","TR2017_e1_63",93,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",94,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",95,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",96,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",97,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",98,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",99,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",100,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",101,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",102,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",103,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",104,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",105,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",106,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",107,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",108,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",109,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",110,1,"ScaleLength5",9,"Include"
"TR2017_e1","TR2017_e1_63",111,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",112,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",113,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",114,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",115,1,"ScaleLength5",9,"Include"
"TR2017_e1","TR2017_e1_63",116,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",117,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",118,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",119,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",120,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",121,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",122,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",123,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",124,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",125,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",126,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",127,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",128,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",129,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",130,0,"ScaleLength5",2,"Include"
"TR2017_e1","TR2017_e1_63",131,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",132,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",133,1,"ScaleLength5",9,"Include"
"TR2017_e1","TR2017_e1_63",134,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",135,0,"ScaleLength5",1,"Include"
"TR2017_e1","TR2017_e1_63",136,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",137,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",138,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",139,0,"ScaleLength5",5,"Include"
"TR2017_e1","TR2017_e1_63",140,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",141,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",142,0,"ScaleLength5",3,"Include"
"TR2017_e1","TR2017_e1_63",143,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",144,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",145,0,"ScaleLength5",4,"Include"
"TR2017_e1","TR2017_e1_63",146,1,"ScaleLength5",7,"Include"
"TR2017_e1","TR2017_e1_63",147,1,"ScaleLength5",8,"Include"
"TR2017_e1","TR2017_e1_63",148,1,"ScaleLength5",10,"Include"
"TR2017_e1","TR2017_e1_63",149,1,"ScaleLength5",8,"Include"
