"exp","id","condition1","block","isold","rating","excluding"
"AP2007_e1","AP2007_e1_80","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_80","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_80","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_80","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_80","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_80","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_80","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_80","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_80","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_80","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_80","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_80","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_80","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_80","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_80","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_80","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_80","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_80","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,6,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,6,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_81","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,6,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,6,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_82","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,1,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,1,1,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_83","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,1,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,6,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,6,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,6,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_84","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,1,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,1,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,1,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,1,1,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_85","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_86","Incongruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_87","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_87","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_87","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_87","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_87","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_87","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_87","Incongruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_87","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_87","Incongruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_87","Incongruent",1,1,5,"Include"
