"exp","id","block","isold","condition1","condition2","rating","RT","excluding","trial"
"SWR2012_e2","SWR2012_e2_41",7,0,"pure","Strong",1,3255,"Include",1
"SWR2012_e2","SWR2012_e2_41",7,1,"pure","Strong",12,3714,"Include",2
"SWR2012_e2","SWR2012_e2_41",7,0,"pure","Strong",3,2211,"Include",3
"SWR2012_e2","SWR2012_e2_41",7,0,"pure","Strong",4,2664,"Include",4
"SWR2012_e2","SWR2012_e2_41",7,0,"pure","Strong",5,2038,"Include",5
"SWR2012_e2","SWR2012_e2_41",7,0,"pure","Strong",12,2648,"Include",6
"SWR2012_e2","SWR2012_e2_41",7,0,"pure","Strong",7,2351,"Include",7
"SWR2012_e2","SWR2012_e2_41",7,1,"pure","Strong",14,1778,"Include",8
"SWR2012_e2","SWR2012_e2_41",7,0,"pure","Strong",12,2377,"Include",9
"SWR2012_e2","SWR2012_e2_41",7,1,"pure","Strong",20,1638,"Include",10
"SWR2012_e2","SWR2012_e2_41",7,0,"pure","Strong",8,2098,"Include",11
"SWR2012_e2","SWR2012_e2_41",7,0,"pure","Strong",7,3497,"Include",12
"SWR2012_e2","SWR2012_e2_41",7,1,"pure","Strong",19,3143,"Include",13
"SWR2012_e2","SWR2012_e2_41",7,0,"pure","Strong",13,2177,"Include",14
"SWR2012_e2","SWR2012_e2_41",7,0,"pure","Strong",10,2151,"Include",15
"SWR2012_e2","SWR2012_e2_41",7,1,"pure","Strong",14,1986,"Include",16
"SWR2012_e2","SWR2012_e2_41",7,1,"pure","Strong",15,3395,"Include",17
"SWR2012_e2","SWR2012_e2_41",7,1,"pure","Strong",18,2951,"Include",18
"SWR2012_e2","SWR2012_e2_41",7,1,"pure","Strong",17,2482,"Include",19
"SWR2012_e2","SWR2012_e2_41",7,1,"pure","Strong",16,2768,"Include",20
"SWR2012_e2","SWR2012_e2_41",7,0,"pure","Strong",15,2674,"Include",21
"SWR2012_e2","SWR2012_e2_41",7,1,"pure","Strong",3,2786,"Include",22
"SWR2012_e2","SWR2012_e2_41",7,1,"pure","Strong",20,3680,"Include",23
"SWR2012_e2","SWR2012_e2_41",7,1,"pure","Strong",8,3766,"Include",24
"SWR2012_e2","SWR2012_e2_41",8,1,"pure","Weak",20,2482,"Include",1
"SWR2012_e2","SWR2012_e2_41",8,1,"pure","Weak",5,2507,"Include",2
"SWR2012_e2","SWR2012_e2_41",8,0,"pure","Weak",6,2777,"Include",3
"SWR2012_e2","SWR2012_e2_41",8,1,"pure","Weak",11,3369,"Include",4
"SWR2012_e2","SWR2012_e2_41",8,0,"pure","Weak",7,2107,"Include",5
"SWR2012_e2","SWR2012_e2_41",8,1,"pure","Weak",13,4784,"Include",6
"SWR2012_e2","SWR2012_e2_41",8,0,"pure","Weak",1,2507,"Include",7
"SWR2012_e2","SWR2012_e2_41",8,1,"pure","Weak",14,5721,"Include",8
"SWR2012_e2","SWR2012_e2_41",8,0,"pure","Weak",9,2334,"Include",9
"SWR2012_e2","SWR2012_e2_41",8,0,"pure","Weak",3,4844,"Include",10
"SWR2012_e2","SWR2012_e2_41",8,1,"pure","Weak",7,5478,"Include",11
"SWR2012_e2","SWR2012_e2_41",8,0,"pure","Weak",14,3229,"Include",12
"SWR2012_e2","SWR2012_e2_41",8,1,"pure","Weak",19,2455,"Include",13
"SWR2012_e2","SWR2012_e2_41",8,1,"pure","Weak",16,5157,"Include",14
"SWR2012_e2","SWR2012_e2_41",8,0,"pure","Weak",10,3567,"Include",15
"SWR2012_e2","SWR2012_e2_41",8,1,"pure","Weak",15,3126,"Include",16
"SWR2012_e2","SWR2012_e2_41",8,0,"pure","Weak",12,5696,"Include",17
"SWR2012_e2","SWR2012_e2_41",8,0,"pure","Weak",4,3132,"Include",18
"SWR2012_e2","SWR2012_e2_41",8,1,"pure","Weak",3,3237,"Include",19
"SWR2012_e2","SWR2012_e2_41",8,0,"pure","Weak",7,2206,"Include",20
"SWR2012_e2","SWR2012_e2_41",8,1,"pure","Weak",11,3993,"Include",21
"SWR2012_e2","SWR2012_e2_41",8,1,"pure","Weak",17,4010,"Include",22
"SWR2012_e2","SWR2012_e2_41",8,0,"pure","Weak",8,2682,"Include",23
"SWR2012_e2","SWR2012_e2_41",8,0,"pure","Weak",14,4036,"Include",24
"SWR2012_e2","SWR2012_e2_41",9,0,"pure","Strong",4,3811,"Include",1
"SWR2012_e2","SWR2012_e2_41",9,0,"pure","Strong",3,2134,"Include",2
"SWR2012_e2","SWR2012_e2_41",9,1,"pure","Strong",20,1474,"Include",3
"SWR2012_e2","SWR2012_e2_41",9,0,"pure","Strong",7,1856,"Include",4
"SWR2012_e2","SWR2012_e2_41",9,0,"pure","Strong",6,2716,"Include",5
"SWR2012_e2","SWR2012_e2_41",9,1,"pure","Strong",19,1222,"Include",6
"SWR2012_e2","SWR2012_e2_41",9,1,"pure","Strong",18,1526,"Include",7
"SWR2012_e2","SWR2012_e2_41",9,1,"pure","Strong",11,4680,"Include",8
"SWR2012_e2","SWR2012_e2_41",9,1,"pure","Strong",14,2507,"Include",9
"SWR2012_e2","SWR2012_e2_41",9,1,"pure","Strong",9,2012,"Include",10
"SWR2012_e2","SWR2012_e2_41",9,1,"pure","Strong",17,1734,"Include",11
"SWR2012_e2","SWR2012_e2_41",9,0,"pure","Strong",14,4280,"Include",12
"SWR2012_e2","SWR2012_e2_41",9,1,"pure","Strong",8,2612,"Include",13
"SWR2012_e2","SWR2012_e2_41",9,0,"pure","Strong",1,3471,"Include",14
"SWR2012_e2","SWR2012_e2_41",9,1,"pure","Strong",2,2994,"Include",15
"SWR2012_e2","SWR2012_e2_41",9,0,"pure","Strong",12,3055,"Include",16
"SWR2012_e2","SWR2012_e2_41",9,0,"pure","Strong",10,2612,"Include",17
"SWR2012_e2","SWR2012_e2_41",9,0,"pure","Strong",9,2533,"Include",18
"SWR2012_e2","SWR2012_e2_41",9,1,"pure","Strong",16,2438,"Include",19
"SWR2012_e2","SWR2012_e2_41",9,0,"pure","Strong",4,4879,"Include",20
"SWR2012_e2","SWR2012_e2_41",9,0,"pure","Strong",5,1934,"Include",21
"SWR2012_e2","SWR2012_e2_41",9,1,"pure","Strong",15,2134,"Include",22
"SWR2012_e2","SWR2012_e2_41",9,1,"pure","Strong",18,3169,"Include",23
"SWR2012_e2","SWR2012_e2_41",9,0,"pure","Strong",6,2708,"Include",24
"SWR2012_e2","SWR2012_e2_41",10,1,"pure","Weak",7,4939,"Include",1
"SWR2012_e2","SWR2012_e2_41",10,1,"pure","Weak",12,2299,"Include",2
"SWR2012_e2","SWR2012_e2_41",10,0,"pure","Weak",6,2446,"Include",3
"SWR2012_e2","SWR2012_e2_41",10,0,"pure","Weak",4,8979,"Exclude",4
"SWR2012_e2","SWR2012_e2_41",10,1,"pure","Weak",14,2420,"Include",5
"SWR2012_e2","SWR2012_e2_41",10,1,"pure","Weak",8,1795,"Include",6
"SWR2012_e2","SWR2012_e2_41",10,0,"pure","Weak",10,2560,"Include",7
"SWR2012_e2","SWR2012_e2_41",10,1,"pure","Weak",20,2395,"Include",8
"SWR2012_e2","SWR2012_e2_41",10,1,"pure","Weak",19,2092,"Include",9
"SWR2012_e2","SWR2012_e2_41",10,0,"pure","Weak",1,1830,"Include",10
"SWR2012_e2","SWR2012_e2_41",10,0,"pure","Weak",9,2143,"Include",11
"SWR2012_e2","SWR2012_e2_41",10,1,"pure","Weak",17,1734,"Include",12
"SWR2012_e2","SWR2012_e2_41",10,0,"pure","Weak",16,3707,"Include",13
"SWR2012_e2","SWR2012_e2_41",10,0,"pure","Weak",13,1855,"Include",14
"SWR2012_e2","SWR2012_e2_41",10,0,"pure","Weak",3,3169,"Include",15
"SWR2012_e2","SWR2012_e2_41",10,1,"pure","Weak",18,2360,"Include",16
"SWR2012_e2","SWR2012_e2_41",10,1,"pure","Weak",17,3681,"Include",17
"SWR2012_e2","SWR2012_e2_41",10,1,"pure","Weak",5,3203,"Include",18
"SWR2012_e2","SWR2012_e2_41",10,0,"pure","Weak",4,4331,"Include",19
"SWR2012_e2","SWR2012_e2_41",10,1,"pure","Weak",16,2908,"Include",20
"SWR2012_e2","SWR2012_e2_41",10,0,"pure","Weak",7,7189,"Exclude",21
"SWR2012_e2","SWR2012_e2_41",10,0,"pure","Weak",13,4818,"Include",22
"SWR2012_e2","SWR2012_e2_41",10,1,"pure","Weak",11,2752,"Include",23
"SWR2012_e2","SWR2012_e2_41",10,0,"pure","Weak",4,3168,"Include",24
"SWR2012_e2","SWR2012_e2_41",11,1,"pure","Strong",15,3046,"Include",1
"SWR2012_e2","SWR2012_e2_41",11,0,"pure","Strong",14,1943,"Include",2
"SWR2012_e2","SWR2012_e2_41",11,0,"pure","Strong",2,2646,"Include",3
"SWR2012_e2","SWR2012_e2_41",11,0,"pure","Strong",3,1725,"Include",4
"SWR2012_e2","SWR2012_e2_41",11,1,"pure","Strong",17,2768,"Include",5
"SWR2012_e2","SWR2012_e2_41",11,1,"pure","Strong",11,2402,"Include",6
"SWR2012_e2","SWR2012_e2_41",11,1,"pure","Strong",12,4010,"Include",7
"SWR2012_e2","SWR2012_e2_41",11,0,"pure","Strong",4,1934,"Include",8
"SWR2012_e2","SWR2012_e2_41",11,0,"pure","Strong",5,2611,"Include",9
"SWR2012_e2","SWR2012_e2_41",11,1,"pure","Strong",13,1951,"Include",10
"SWR2012_e2","SWR2012_e2_41",11,0,"pure","Strong",7,1847,"Include",11
"SWR2012_e2","SWR2012_e2_41",11,1,"pure","Strong",14,2655,"Include",12
"SWR2012_e2","SWR2012_e2_41",11,1,"pure","Strong",9,3837,"Include",13
"SWR2012_e2","SWR2012_e2_41",11,0,"pure","Strong",10,1413,"Include",14
"SWR2012_e2","SWR2012_e2_41",11,1,"pure","Strong",1,2212,"Include",15
"SWR2012_e2","SWR2012_e2_41",11,0,"pure","Strong",15,2447,"Include",16
"SWR2012_e2","SWR2012_e2_41",11,1,"pure","Strong",17,2429,"Include",17
"SWR2012_e2","SWR2012_e2_41",11,0,"pure","Strong",12,1683,"Include",18
"SWR2012_e2","SWR2012_e2_41",11,0,"pure","Strong",4,1866,"Include",19
"SWR2012_e2","SWR2012_e2_41",11,0,"pure","Strong",8,2420,"Include",20
"SWR2012_e2","SWR2012_e2_41",11,1,"pure","Strong",19,1708,"Include",21
"SWR2012_e2","SWR2012_e2_41",11,1,"pure","Strong",20,1493,"Include",22
"SWR2012_e2","SWR2012_e2_41",11,1,"pure","Strong",13,3750,"Include",23
"SWR2012_e2","SWR2012_e2_41",11,0,"pure","Strong",4,2126,"Include",24
"SWR2012_e2","SWR2012_e2_41",12,1,"pure","Strong",9,2837,"Include",1
"SWR2012_e2","SWR2012_e2_41",12,1,"pure","Strong",8,3213,"Include",2
"SWR2012_e2","SWR2012_e2_41",12,1,"pure","Strong",7,2594,"Include",3
"SWR2012_e2","SWR2012_e2_41",12,1,"pure","Strong",10,1493,"Include",4
"SWR2012_e2","SWR2012_e2_41",12,0,"pure","Strong",1,2342,"Include",5
"SWR2012_e2","SWR2012_e2_41",12,0,"pure","Strong",11,2872,"Include",6
"SWR2012_e2","SWR2012_e2_41",12,0,"pure","Strong",12,3549,"Include",7
"SWR2012_e2","SWR2012_e2_41",12,0,"pure","Strong",2,1430,"Include",8
"SWR2012_e2","SWR2012_e2_41",12,1,"pure","Strong",20,1370,"Include",9
"SWR2012_e2","SWR2012_e2_41",12,1,"pure","Strong",6,4289,"Include",10
"SWR2012_e2","SWR2012_e2_41",12,0,"pure","Strong",4,1908,"Include",11
"SWR2012_e2","SWR2012_e2_41",12,0,"pure","Strong",13,2507,"Include",12
"SWR2012_e2","SWR2012_e2_41",12,0,"pure","Strong",2,2098,"Include",13
"SWR2012_e2","SWR2012_e2_41",12,0,"pure","Strong",14,2708,"Include",14
"SWR2012_e2","SWR2012_e2_41",12,1,"pure","Strong",15,2613,"Include",15
"SWR2012_e2","SWR2012_e2_41",12,1,"pure","Strong",6,1830,"Include",16
"SWR2012_e2","SWR2012_e2_41",12,1,"pure","Strong",19,1700,"Include",17
"SWR2012_e2","SWR2012_e2_41",12,1,"pure","Strong",7,2412,"Include",18
"SWR2012_e2","SWR2012_e2_41",12,0,"pure","Strong",8,2264,"Include",19
"SWR2012_e2","SWR2012_e2_41",12,0,"pure","Strong",14,3862,"Include",20
"SWR2012_e2","SWR2012_e2_41",12,1,"pure","Strong",18,3368,"Include",21
"SWR2012_e2","SWR2012_e2_41",12,0,"pure","Strong",5,3003,"Include",22
"SWR2012_e2","SWR2012_e2_41",12,1,"pure","Strong",17,2413,"Include",23
"SWR2012_e2","SWR2012_e2_41",12,0,"pure","Strong",14,3550,"Include",24
"SWR2012_e2","SWR2012_e2_2",1,1,"mixed","Strong",20,5667,"Exclude",1
"SWR2012_e2","SWR2012_e2_2",1,0,"mixed","Strong",4,8080,"Exclude",2
"SWR2012_e2","SWR2012_e2_2",1,0,"mixed","Strong",7,12099,"Exclude",3
"SWR2012_e2","SWR2012_e2_2",1,0,"mixed","Strong",3,7112,"Exclude",4
"SWR2012_e2","SWR2012_e2_2",1,1,"mixed","Strong",20,3586,"Exclude",5
"SWR2012_e2","SWR2012_e2_2",1,0,"mixed","Strong",4,6084,"Exclude",6
"SWR2012_e2","SWR2012_e2_2",1,0,"mixed","Strong",2,3722,"Exclude",7
"SWR2012_e2","SWR2012_e2_2",1,1,"mixed","Strong",20,3087,"Exclude",8
"SWR2012_e2","SWR2012_e2_2",1,1,"mixed","Strong",20,2174,"Exclude",9
"SWR2012_e2","SWR2012_e2_2",1,1,"mixed","Strong",20,722,"Exclude",10
"SWR2012_e2","SWR2012_e2_2",1,0,"mixed","Strong",14,9665,"Exclude",11
"SWR2012_e2","SWR2012_e2_2",1,1,"mixed","Strong",20,2757,"Exclude",12
"SWR2012_e2","SWR2012_e2_2",1,1,"mixed","Strong",20,1890,"Exclude",13
"SWR2012_e2","SWR2012_e2_2",1,0,"mixed","Strong",4,3012,"Exclude",14
"SWR2012_e2","SWR2012_e2_2",1,0,"mixed","Strong",2,3921,"Exclude",15
"SWR2012_e2","SWR2012_e2_2",1,1,"mixed","Strong",17,3507,"Exclude",16
"SWR2012_e2","SWR2012_e2_2",1,0,"mixed","Strong",6,5537,"Exclude",17
"SWR2012_e2","SWR2012_e2_2",1,0,"mixed","Strong",3,2009,"Exclude",18
"SWR2012_e2","SWR2012_e2_2",1,0,"mixed","Strong",1,4889,"Exclude",19
"SWR2012_e2","SWR2012_e2_2",1,0,"mixed","Strong",1,2274,"Exclude",20
"SWR2012_e2","SWR2012_e2_2",1,1,"mixed","Strong",20,2483,"Exclude",21
"SWR2012_e2","SWR2012_e2_2",1,1,"mixed","Strong",20,2179,"Exclude",22
"SWR2012_e2","SWR2012_e2_2",1,1,"mixed","Strong",20,640,"Exclude",23
"SWR2012_e2","SWR2012_e2_2",1,1,"mixed","Strong",20,666,"Exclude",24
"SWR2012_e2","SWR2012_e2_2",2,0,"mixed","Weak",2,4288,"Exclude",1
"SWR2012_e2","SWR2012_e2_2",2,1,"mixed","Weak",5,6621,"Exclude",2
"SWR2012_e2","SWR2012_e2_2",2,0,"mixed","Weak",4,2222,"Exclude",3
"SWR2012_e2","SWR2012_e2_2",2,1,"mixed","Weak",4,4844,"Exclude",4
"SWR2012_e2","SWR2012_e2_2",2,1,"mixed","Weak",20,1714,"Exclude",5
"SWR2012_e2","SWR2012_e2_2",2,0,"mixed","Weak",6,3793,"Exclude",6
"SWR2012_e2","SWR2012_e2_2",2,1,"mixed","Weak",20,1637,"Exclude",7
"SWR2012_e2","SWR2012_e2_2",2,0,"mixed","Weak",6,3094,"Exclude",8
"SWR2012_e2","SWR2012_e2_2",2,1,"mixed","Weak",13,9713,"Exclude",9
"SWR2012_e2","SWR2012_e2_2",2,1,"mixed","Weak",18,3512,"Exclude",10
"SWR2012_e2","SWR2012_e2_2",2,0,"mixed","Weak",10,2762,"Exclude",11
"SWR2012_e2","SWR2012_e2_2",2,1,"mixed","Weak",20,1775,"Exclude",12
"SWR2012_e2","SWR2012_e2_2",2,1,"mixed","Weak",20,786,"Exclude",13
"SWR2012_e2","SWR2012_e2_2",2,1,"mixed","Weak",3,4644,"Exclude",14
"SWR2012_e2","SWR2012_e2_2",2,0,"mixed","Weak",3,1418,"Exclude",15
"SWR2012_e2","SWR2012_e2_2",2,1,"mixed","Weak",15,5226,"Exclude",16
"SWR2012_e2","SWR2012_e2_2",2,0,"mixed","Weak",3,3372,"Exclude",17
"SWR2012_e2","SWR2012_e2_2",2,0,"mixed","Weak",3,1294,"Exclude",18
"SWR2012_e2","SWR2012_e2_2",2,0,"mixed","Weak",3,2286,"Exclude",19
"SWR2012_e2","SWR2012_e2_2",2,1,"mixed","Weak",20,1350,"Exclude",20
"SWR2012_e2","SWR2012_e2_2",2,0,"mixed","Weak",2,6045,"Exclude",21
"SWR2012_e2","SWR2012_e2_2",2,1,"mixed","Weak",20,1613,"Exclude",22
"SWR2012_e2","SWR2012_e2_2",2,0,"mixed","Weak",10,2413,"Exclude",23
"SWR2012_e2","SWR2012_e2_2",2,0,"mixed","Weak",17,4011,"Exclude",24
"SWR2012_e2","SWR2012_e2_2",3,1,"mixed","Strong",20,1589,"Include",1
"SWR2012_e2","SWR2012_e2_2",3,0,"mixed","Strong",1,2341,"Include",2
"SWR2012_e2","SWR2012_e2_2",3,1,"mixed","Strong",10,1851,"Include",3
"SWR2012_e2","SWR2012_e2_2",3,1,"mixed","Strong",20,1009,"Include",4
"SWR2012_e2","SWR2012_e2_2",3,0,"mixed","Strong",4,3538,"Include",5
"SWR2012_e2","SWR2012_e2_2",3,1,"mixed","Strong",20,1096,"Include",6
"SWR2012_e2","SWR2012_e2_2",3,0,"mixed","Strong",2,2918,"Include",7
"SWR2012_e2","SWR2012_e2_2",3,1,"mixed","Strong",20,953,"Include",8
"SWR2012_e2","SWR2012_e2_2",3,1,"mixed","Strong",20,908,"Include",9
"SWR2012_e2","SWR2012_e2_2",3,1,"mixed","Strong",20,1522,"Include",10
"SWR2012_e2","SWR2012_e2_2",3,1,"mixed","Strong",20,807,"Include",11
"SWR2012_e2","SWR2012_e2_2",3,0,"mixed","Strong",2,7758,"Exclude",12
"SWR2012_e2","SWR2012_e2_2",3,0,"mixed","Strong",2,1885,"Include",13
"SWR2012_e2","SWR2012_e2_2",3,1,"mixed","Strong",20,1512,"Include",14
"SWR2012_e2","SWR2012_e2_2",3,0,"mixed","Strong",7,3349,"Include",15
"SWR2012_e2","SWR2012_e2_2",3,0,"mixed","Strong",7,1703,"Include",16
"SWR2012_e2","SWR2012_e2_2",3,1,"mixed","Strong",20,1990,"Include",17
"SWR2012_e2","SWR2012_e2_2",3,0,"mixed","Strong",10,3155,"Include",18
"SWR2012_e2","SWR2012_e2_2",3,0,"mixed","Strong",10,4272,"Include",19
"SWR2012_e2","SWR2012_e2_2",3,1,"mixed","Strong",12,4158,"Include",20
"SWR2012_e2","SWR2012_e2_2",3,0,"mixed","Strong",6,3059,"Include",21
"SWR2012_e2","SWR2012_e2_2",3,0,"mixed","Strong",10,9959,"Exclude",22
"SWR2012_e2","SWR2012_e2_2",3,1,"mixed","Strong",10,3834,"Include",23
"SWR2012_e2","SWR2012_e2_2",3,0,"mixed","Strong",5,5854,"Include",24
"SWR2012_e2","SWR2012_e2_2",4,0,"mixed","Weak",4,3004,"Include",1
"SWR2012_e2","SWR2012_e2_2",4,0,"mixed","Weak",2,1812,"Include",2
"SWR2012_e2","SWR2012_e2_2",4,0,"mixed","Weak",8,3360,"Include",3
"SWR2012_e2","SWR2012_e2_2",4,1,"mixed","Weak",20,1775,"Include",4
"SWR2012_e2","SWR2012_e2_2",4,1,"mixed","Weak",5,2969,"Include",5
"SWR2012_e2","SWR2012_e2_2",4,1,"mixed","Weak",20,1120,"Include",6
"SWR2012_e2","SWR2012_e2_2",4,1,"mixed","Weak",6,9491,"Exclude",7
"SWR2012_e2","SWR2012_e2_2",4,0,"mixed","Weak",3,2347,"Include",8
"SWR2012_e2","SWR2012_e2_2",4,0,"mixed","Weak",10,3349,"Include",9
"SWR2012_e2","SWR2012_e2_2",4,1,"mixed","Weak",20,985,"Include",10
"SWR2012_e2","SWR2012_e2_2",4,0,"mixed","Weak",10,6303,"Exclude",11
"SWR2012_e2","SWR2012_e2_2",4,0,"mixed","Weak",10,2049,"Include",12
"SWR2012_e2","SWR2012_e2_2",4,0,"mixed","Weak",14,2641,"Include",13
"SWR2012_e2","SWR2012_e2_2",4,1,"mixed","Weak",9,4418,"Include",14
"SWR2012_e2","SWR2012_e2_2",4,0,"mixed","Weak",6,9866,"Exclude",15
"SWR2012_e2","SWR2012_e2_2",4,1,"mixed","Weak",20,1437,"Include",16
"SWR2012_e2","SWR2012_e2_2",4,0,"mixed","Weak",17,3623,"Include",17
"SWR2012_e2","SWR2012_e2_2",4,1,"mixed","Weak",20,1233,"Include",18
"SWR2012_e2","SWR2012_e2_2",4,0,"mixed","Weak",3,4134,"Include",19
"SWR2012_e2","SWR2012_e2_2",4,1,"mixed","Weak",3,2038,"Include",20
"SWR2012_e2","SWR2012_e2_2",4,1,"mixed","Weak",16,4378,"Include",21
"SWR2012_e2","SWR2012_e2_2",4,1,"mixed","Weak",3,19775,"Exclude",22
"SWR2012_e2","SWR2012_e2_2",4,1,"mixed","Weak",18,2972,"Include",23
"SWR2012_e2","SWR2012_e2_2",4,0,"mixed","Weak",4,7532,"Exclude",24
"SWR2012_e2","SWR2012_e2_2",5,0,"mixed","Strong",1,2350,"Include",1
"SWR2012_e2","SWR2012_e2_2",5,1,"mixed","Strong",20,1437,"Include",2
"SWR2012_e2","SWR2012_e2_2",5,1,"mixed","Strong",17,3274,"Include",3
"SWR2012_e2","SWR2012_e2_2",5,0,"mixed","Strong",3,2326,"Include",4
"SWR2012_e2","SWR2012_e2_2",5,0,"mixed","Strong",2,2530,"Include",5
"SWR2012_e2","SWR2012_e2_2",5,0,"mixed","Strong",14,4326,"Include",6
"SWR2012_e2","SWR2012_e2_2",5,0,"mixed","Strong",2,2421,"Include",7
"SWR2012_e2","SWR2012_e2_2",5,1,"mixed","Strong",17,4559,"Include",8
"SWR2012_e2","SWR2012_e2_2",5,1,"mixed","Strong",12,3847,"Include",9
"SWR2012_e2","SWR2012_e2_2",5,0,"mixed","Strong",5,4510,"Include",10
"SWR2012_e2","SWR2012_e2_2",5,1,"mixed","Strong",20,4846,"Include",11
"SWR2012_e2","SWR2012_e2_2",5,1,"mixed","Strong",20,2075,"Include",12
"SWR2012_e2","SWR2012_e2_2",5,0,"mixed","Strong",5,2847,"Include",13
"SWR2012_e2","SWR2012_e2_2",5,1,"mixed","Strong",20,1301,"Include",14
"SWR2012_e2","SWR2012_e2_2",5,1,"mixed","Strong",10,4356,"Include",15
"SWR2012_e2","SWR2012_e2_2",5,0,"mixed","Strong",5,3905,"Include",16
"SWR2012_e2","SWR2012_e2_2",5,0,"mixed","Strong",5,4019,"Include",17
"SWR2012_e2","SWR2012_e2_2",5,1,"mixed","Strong",20,1259,"Include",18
"SWR2012_e2","SWR2012_e2_2",5,0,"mixed","Strong",2,2621,"Include",19
"SWR2012_e2","SWR2012_e2_2",5,1,"mixed","Strong",20,1866,"Include",20
"SWR2012_e2","SWR2012_e2_2",5,1,"mixed","Strong",2,7854,"Exclude",21
"SWR2012_e2","SWR2012_e2_2",5,0,"mixed","Strong",2,983,"Include",22
"SWR2012_e2","SWR2012_e2_2",5,0,"mixed","Strong",2,1366,"Include",23
"SWR2012_e2","SWR2012_e2_2",5,1,"mixed","Strong",10,2539,"Include",24
"SWR2012_e2","SWR2012_e2_2",6,1,"mixed","Strong",20,3996,"Include",1
"SWR2012_e2","SWR2012_e2_2",6,1,"mixed","Strong",10,3338,"Include",2
"SWR2012_e2","SWR2012_e2_2",6,1,"mixed","Strong",17,3365,"Include",3
"SWR2012_e2","SWR2012_e2_2",6,1,"mixed","Strong",18,1905,"Include",4
"SWR2012_e2","SWR2012_e2_2",6,0,"mixed","Strong",3,2732,"Include",5
"SWR2012_e2","SWR2012_e2_2",6,1,"mixed","Strong",10,4397,"Include",6
"SWR2012_e2","SWR2012_e2_2",6,1,"mixed","Strong",20,1397,"Include",7
"SWR2012_e2","SWR2012_e2_2",6,0,"mixed","Strong",4,1990,"Include",8
"SWR2012_e2","SWR2012_e2_2",6,0,"mixed","Strong",10,4641,"Include",9
"SWR2012_e2","SWR2012_e2_2",6,0,"mixed","Strong",4,7954,"Exclude",10
"SWR2012_e2","SWR2012_e2_2",6,1,"mixed","Strong",20,1347,"Include",11
"SWR2012_e2","SWR2012_e2_2",6,0,"mixed","Strong",20,4085,"Include",12
"SWR2012_e2","SWR2012_e2_2",6,0,"mixed","Strong",8,3218,"Include",13
"SWR2012_e2","SWR2012_e2_2",6,0,"mixed","Strong",6,2408,"Include",14
"SWR2012_e2","SWR2012_e2_2",6,0,"mixed","Strong",12,3910,"Include",15
"SWR2012_e2","SWR2012_e2_2",6,1,"mixed","Strong",19,4541,"Include",16
"SWR2012_e2","SWR2012_e2_2",6,1,"mixed","Strong",18,2823,"Include",17
"SWR2012_e2","SWR2012_e2_2",6,1,"mixed","Strong",20,1312,"Include",18
"SWR2012_e2","SWR2012_e2_2",6,0,"mixed","Strong",8,3554,"Include",19
"SWR2012_e2","SWR2012_e2_2",6,1,"mixed","Strong",17,3329,"Include",20
"SWR2012_e2","SWR2012_e2_2",6,0,"mixed","Strong",2,2538,"Include",21
"SWR2012_e2","SWR2012_e2_2",6,0,"mixed","Strong",2,1355,"Include",22
"SWR2012_e2","SWR2012_e2_2",6,1,"mixed","Strong",20,1262,"Include",23
"SWR2012_e2","SWR2012_e2_2",6,0,"mixed","Strong",5,3250,"Include",24
"SWR2012_e2","SWR2012_e2_2",7,1,"mixed","Strong",10,3528,"Include",1
"SWR2012_e2","SWR2012_e2_2",7,1,"mixed","Strong",17,2615,"Include",2
"SWR2012_e2","SWR2012_e2_2",7,0,"mixed","Strong",3,2809,"Include",3
"SWR2012_e2","SWR2012_e2_2",7,1,"mixed","Strong",14,2990,"Include",4
"SWR2012_e2","SWR2012_e2_2",7,0,"mixed","Strong",3,3607,"Include",5
"SWR2012_e2","SWR2012_e2_2",7,0,"mixed","Strong",2,2136,"Include",6
"SWR2012_e2","SWR2012_e2_2",7,0,"mixed","Strong",12,3140,"Include",7
"SWR2012_e2","SWR2012_e2_2",7,1,"mixed","Strong",14,12068,"Exclude",8
"SWR2012_e2","SWR2012_e2_2",7,1,"mixed","Strong",16,2992,"Include",9
"SWR2012_e2","SWR2012_e2_2",7,1,"mixed","Strong",17,3246,"Include",10
"SWR2012_e2","SWR2012_e2_2",7,1,"mixed","Strong",5,1770,"Include",11
"SWR2012_e2","SWR2012_e2_2",7,0,"mixed","Strong",17,4564,"Include",12
"SWR2012_e2","SWR2012_e2_2",7,1,"mixed","Strong",20,1852,"Include",13
"SWR2012_e2","SWR2012_e2_2",7,1,"mixed","Strong",20,1060,"Include",14
"SWR2012_e2","SWR2012_e2_2",7,0,"mixed","Strong",5,2057,"Include",15
"SWR2012_e2","SWR2012_e2_2",7,0,"mixed","Strong",2,2014,"Include",16
"SWR2012_e2","SWR2012_e2_2",7,1,"mixed","Strong",20,1746,"Include",17
"SWR2012_e2","SWR2012_e2_2",7,0,"mixed","Strong",3,2192,"Include",18
"SWR2012_e2","SWR2012_e2_2",7,0,"mixed","Strong",1,2862,"Include",19
"SWR2012_e2","SWR2012_e2_2",7,0,"mixed","Strong",19,2241,"Include",20
"SWR2012_e2","SWR2012_e2_2",7,1,"mixed","Strong",20,961,"Include",21
"SWR2012_e2","SWR2012_e2_2",7,0,"mixed","Strong",9,4008,"Include",22
"SWR2012_e2","SWR2012_e2_2",7,1,"mixed","Strong",20,2373,"Include",23
