"exp","id","item","isold","rating","RT","excluding","trial"
"KY2011_e1","KY2011_e1_15","RELATION",1,3,2288,"Include",111
"KY2011_e1","KY2011_e1_15","TECHNIQUE",0,4,3667,"Include",112
"KY2011_e1","KY2011_e1_15","TOOL",1,6,685,"Include",113
"KY2011_e1","KY2011_e1_15","PORCH",0,2,1279,"Include",114
"KY2011_e1","KY2011_e1_15","REALISM",1,4,2026,"Include",115
"KY2011_e1","KY2011_e1_15","ACTOR",1,6,760,"Include",116
"KY2011_e1","KY2011_e1_15","GLASS",0,3,3482,"Include",117
"KY2011_e1","KY2011_e1_15","SALE",1,6,1269,"Include",118
"KY2011_e1","KY2011_e1_15","TRAFFIC",1,6,751,"Include",119
"KY2011_e1","KY2011_e1_15","LANE",0,1,1877,"Include",120
"KY2011_e1","KY2011_e1_15","PATH",0,3,2093,"Include",121
"KY2011_e1","KY2011_e1_15","ACRES",1,6,4268,"Include",122
"KY2011_e1","KY2011_e1_15","FLESH",0,1,1101,"Include",123
"KY2011_e1","KY2011_e1_15","BASEMENT",1,6,726,"Include",124
"KY2011_e1","KY2011_e1_15","FURNITURE",1,6,1177,"Include",125
"KY2011_e1","KY2011_e1_15","GOLF",0,2,5537,"Include",126
"KY2011_e1","KY2011_e1_15","NOISE",0,2,2824,"Include",127
"KY2011_e1","KY2011_e1_15","DANCER",1,6,867,"Include",128
"KY2011_e1","KY2011_e1_15","TERRITORY",0,3,6843,"Include",129
"KY2011_e1","KY2011_e1_15","DRAWINGS",1,6,1019,"Include",130
"KY2011_e1","KY2011_e1_15","MEDIUM",0,6,982,"Include",131
"KY2011_e1","KY2011_e1_15","COMMERCE",1,6,739,"Include",132
"KY2011_e1","KY2011_e1_15","MAYOR",1,6,1107,"Include",133
"KY2011_e1","KY2011_e1_15","ENERGY",1,4,2152,"Include",134
"KY2011_e1","KY2011_e1_15","CHAPTER",0,2,1714,"Include",135
"KY2011_e1","KY2011_e1_15","PRESTIGE",1,6,962,"Include",136
"KY2011_e1","KY2011_e1_15","INSTANCE",1,5,1562,"Include",137
"KY2011_e1","KY2011_e1_15","METAL",1,6,863,"Include",138
"KY2011_e1","KY2011_e1_15","PRAYER",1,6,736,"Include",139
"KY2011_e1","KY2011_e1_15","TRUSTEES",1,6,1376,"Include",140
"KY2011_e1","KY2011_e1_15","FORT",1,6,1163,"Include",141
"KY2011_e1","KY2011_e1_15","TENSION",1,4,3811,"Include",142
"KY2011_e1","KY2011_e1_15","MERCHANT",0,4,4350,"Include",143
"KY2011_e1","KY2011_e1_15","COLONY",1,6,2398,"Include",144
"KY2011_e1","KY2011_e1_15","NIGHTS",0,1,1051,"Include",145
"KY2011_e1","KY2011_e1_15","PUBLICITY",1,5,1373,"Include",146
"KY2011_e1","KY2011_e1_15","SALARY",0,3,4751,"Include",147
"KY2011_e1","KY2011_e1_15","TONGUE",1,6,1392,"Include",148
"KY2011_e1","KY2011_e1_15","JAZZ",1,6,734,"Include",149
"KY2011_e1","KY2011_e1_15","DIAMETER",0,1,1173,"Include",150
"KY2011_e1","KY2011_e1_15","MASON",0,1,3705,"Include",151
"KY2011_e1","KY2011_e1_15","FRUIT",1,2,1436,"Include",152
"KY2011_e1","KY2011_e1_15","SPITE",0,1,1062,"Include",153
"KY2011_e1","KY2011_e1_15","SECURITY",0,6,789,"Include",154
"KY2011_e1","KY2011_e1_15","JOURNAL",1,1,1618,"Include",155
"KY2011_e1","KY2011_e1_15","WARREN",0,1,3862,"Include",156
"KY2011_e1","KY2011_e1_15","MERCY",0,3,1934,"Include",157
"KY2011_e1","KY2011_e1_15","MONUMENT",0,1,1780,"Include",158
"KY2011_e1","KY2011_e1_15","MAGNITUDE",0,1,876,"Include",159
"KY2011_e1","KY2011_e1_15","WEAPON",1,6,730,"Include",160
"KY2011_e1","KY2011_e1_15","APPARATUS",0,1,868,"Include",161
"KY2011_e1","KY2011_e1_15","MAGAZINE",0,1,1105,"Include",162
"KY2011_e1","KY2011_e1_15","TONS",1,6,895,"Include",163
"KY2011_e1","KY2011_e1_15","MAXIMUM",1,6,1260,"Include",164
"KY2011_e1","KY2011_e1_15","SHEEP",0,1,3084,"Include",165
"KY2011_e1","KY2011_e1_15","RADAR",0,1,791,"Include",166
"KY2011_e1","KY2011_e1_15","MEAL",0,1,918,"Include",167
"KY2011_e1","KY2011_e1_15","PLAYER",1,6,982,"Include",168
"KY2011_e1","KY2011_e1_15","HARMONY",1,4,1441,"Include",169
"KY2011_e1","KY2011_e1_15","WEAKNESS",0,3,1556,"Include",170
"KY2011_e1","KY2011_e1_15","STILE",0,2,2897,"Include",171
"KY2011_e1","KY2011_e1_15","VICE",1,6,855,"Include",172
"KY2011_e1","KY2011_e1_15","BEINGS",1,2,1274,"Include",173
"KY2011_e1","KY2011_e1_15","ASSISTANT",1,6,730,"Include",174
"KY2011_e1","KY2011_e1_15","UTOPIA",1,4,2804,"Include",175
"KY2011_e1","KY2011_e1_15","REPORTER",0,4,2123,"Include",176
"KY2011_e1","KY2011_e1_15","SISTER",1,6,785,"Include",177
"KY2011_e1","KY2011_e1_15","FOREST",1,6,695,"Include",178
"KY2011_e1","KY2011_e1_15","DEVICE",1,6,3479,"Include",179
"KY2011_e1","KY2011_e1_15","CRIME",1,6,1791,"Include",180
"KY2011_e1","KY2011_e1_15","CONDUCTOR",1,6,625,"Include",181
"KY2011_e1","KY2011_e1_15","SCHOLARS",1,6,692,"Include",182
"KY2011_e1","KY2011_e1_15","FLUX",1,3,1441,"Include",183
"KY2011_e1","KY2011_e1_15","TOOTH",0,4,1666,"Include",184
"KY2011_e1","KY2011_e1_15","DECADE",1,6,2536,"Include",185
"KY2011_e1","KY2011_e1_15","OWNER",0,4,1619,"Include",186
"KY2011_e1","KY2011_e1_15","SAUCE",1,6,773,"Include",187
"KY2011_e1","KY2011_e1_15","GIFT",0,3,1593,"Include",188
"KY2011_e1","KY2011_e1_15","ARTIST",1,6,1201,"Include",189
"KY2011_e1","KY2011_e1_15","AXIS",0,1,1627,"Include",190
"KY2011_e1","KY2011_e1_15","HAPPINESS",0,4,2060,"Include",191
"KY2011_e1","KY2011_e1_15","EARS",0,4,1034,"Include",192
"KY2011_e1","KY2011_e1_15","SPECIMEN",0,2,3481,"Include",193
"KY2011_e1","KY2011_e1_15","VARIETY",0,5,1185,"Include",194
"KY2011_e1","KY2011_e1_15","SOLUTION",0,3,1462,"Include",195
"KY2011_e1","KY2011_e1_15","ACCURACY",0,5,1356,"Include",196
"KY2011_e1","KY2011_e1_15","DECISIONS",1,5,863,"Include",197
"KY2011_e1","KY2011_e1_15","PERIODS",1,6,1012,"Include",198
"KY2011_e1","KY2011_e1_15","PAYMENT",0,3,1780,"Include",199
"KY2011_e1","KY2011_e1_15","SIDEWALK",0,2,2302,"Include",200
"KY2011_e1","KY2011_e1_15","LEADER",1,6,1013,"Include",201
"KY2011_e1","KY2011_e1_15","OBSERVERS",1,3,1452,"Include",202
"KY2011_e1","KY2011_e1_15","VELOCITY",0,3,1124,"Include",203
"KY2011_e1","KY2011_e1_15","REFUND",0,2,1465,"Include",204
"KY2011_e1","KY2011_e1_15","INCIDENT",1,5,2343,"Include",205
"KY2011_e1","KY2011_e1_15","ARTICLE",0,3,1476,"Include",206
"KY2011_e1","KY2011_e1_15","AIRCRAFT",0,1,1120,"Include",207
"KY2011_e1","KY2011_e1_15","SERGEANT",1,5,1706,"Include",208
"KY2011_e1","KY2011_e1_15","CONTRAST",1,2,1295,"Include",209
"KY2011_e1","KY2011_e1_15","HOTELS",0,6,1560,"Include",210
"KY2011_e1","KY2011_e1_15","ELECTION",1,5,2972,"Include",211
"KY2011_e1","KY2011_e1_15","INNOCENCE",0,5,946,"Include",212
"KY2011_e1","KY2011_e1_15","OUTLOOK",0,5,925,"Include",213
"KY2011_e1","KY2011_e1_15","PANEL",1,6,717,"Include",214
"KY2011_e1","KY2011_e1_15","EXPERT",0,4,2555,"Include",215
"KY2011_e1","KY2011_e1_15","MECHANISM",1,6,903,"Include",216
"KY2011_e1","KY2011_e1_15","CAPACITY",1,6,1350,"Include",217
"KY2011_e1","KY2011_e1_15","MACHINERY",1,6,542,"Include",218
"KY2011_e1","KY2011_e1_15","COMBAT",1,5,1265,"Include",219
"KY2011_e1","KY2011_e1_15","PARTICLE",0,5,1297,"Include",220
"KY2011_e1","KY2011_e1_15","BLUES",0,1,1044,"Include",221
"KY2011_e1","KY2011_e1_15","MARRIAGE",1,2,1304,"Include",222
"KY2011_e1","KY2011_e1_15","TASKS",0,3,2046,"Include",223
"KY2011_e1","KY2011_e1_15","CONFUSION",1,6,1307,"Include",224
"KY2011_e1","KY2011_e1_15","ASTRONOMY",0,1,1000,"Include",225
"KY2011_e1","KY2011_e1_15","COFFEE",0,1,697,"Include",226
"KY2011_e1","KY2011_e1_15","NEIGHBORS",0,1,788,"Include",227
"KY2011_e1","KY2011_e1_15","PHYSICS",0,1,967,"Include",228
"KY2011_e1","KY2011_e1_15","RESPONSE",1,4,1656,"Include",229
"KY2011_e1","KY2011_e1_15","VALLEY",0,1,1718,"Include",230
"KY2011_e1","KY2011_e1_15","VIOLENCE",0,4,2038,"Include",231
"KY2011_e1","KY2011_e1_15","ALLIANCE",0,4,1216,"Include",232
"KY2011_e1","KY2011_e1_15","BEAUTY",0,1,918,"Include",233
"KY2011_e1","KY2011_e1_15","GUILT",0,3,1786,"Include",234
"KY2011_e1","KY2011_e1_15","FIRMS",0,4,2097,"Include",235
"KY2011_e1","KY2011_e1_15","DILEMMA",0,1,799,"Include",236
"KY2011_e1","KY2011_e1_15","RECORDS",1,6,894,"Include",237
"KY2011_e1","KY2011_e1_15","INJURY",1,6,682,"Include",238
"KY2011_e1","KY2011_e1_15","SESSION",1,6,2397,"Include",239
"KY2011_e1","KY2011_e1_15","CORN",1,6,1070,"Include",240
"KY2011_e1","KY2011_e1_15","AUTHORITY",1,5,1419,"Include",241
"KY2011_e1","KY2011_e1_15","PENNY",1,6,1115,"Include",242
"KY2011_e1","KY2011_e1_15","COMPOSER",1,6,658,"Include",243
"KY2011_e1","KY2011_e1_15","HORN",1,6,543,"Include",244
"KY2011_e1","KY2011_e1_15","SUBMARINE",1,6,634,"Include",245
"KY2011_e1","KY2011_e1_15","DEAN",0,1,1045,"Include",246
"KY2011_e1","KY2011_e1_15","ANIMAL",1,6,703,"Include",247
"KY2011_e1","KY2011_e1_15","GENTLEMAN",1,6,685,"Include",248
"KY2011_e1","KY2011_e1_15","INTENTION",0,2,2564,"Include",249
"KY2011_e1","KY2011_e1_15","APPROVAL",0,6,893,"Include",250
"KY2011_e1","KY2011_e1_15","CLAY",0,1,805,"Include",251
"KY2011_e1","KY2011_e1_15","DAUGHTER",1,6,2344,"Include",252
"KY2011_e1","KY2011_e1_15","NECESSITY",1,2,1185,"Include",253
"KY2011_e1","KY2011_e1_15","BELT",0,1,971,"Include",254
"KY2011_e1","KY2011_e1_15","SENTIMENT",1,2,4054,"Include",255
"KY2011_e1","KY2011_e1_15","VISION",1,5,1074,"Include",256
"KY2011_e1","KY2011_e1_15","RELIEF",1,4,1488,"Include",257
"KY2011_e1","KY2011_e1_15","CHEEK",0,1,1152,"Include",258
"KY2011_e1","KY2011_e1_15","STUDIO",0,1,1535,"Include",259
"KY2011_e1","KY2011_e1_15","ACADEMY",1,6,881,"Include",260
"KY2011_e1","KY2011_e1_15","LESSON",0,1,1630,"Include",261
"KY2011_e1","KY2011_e1_15","QUEEN",0,1,786,"Include",262
"KY2011_e1","KY2011_e1_15","MEAT",0,1,865,"Include",263
"KY2011_e1","KY2011_e1_15","UNCLE",1,6,794,"Include",264
"KY2011_e1","KY2011_e1_15","DOORS",0,1,1323,"Include",265
"KY2011_e1","KY2011_e1_15","RATIO",1,6,1657,"Include",266
"KY2011_e1","KY2011_e1_15","WINE",1,2,2128,"Include",267
"KY2011_e1","KY2011_e1_15","POEM",0,2,944,"Include",268
"KY2011_e1","KY2011_e1_15","DISASTER",1,5,1286,"Include",269
"KY2011_e1","KY2011_e1_15","HATRED",0,2,1874,"Include",270
"KY2011_e1","KY2011_e1_15","MISSILE",1,6,933,"Include",271
"KY2011_e1","KY2011_e1_15","CERTAINTY",0,4,1261,"Include",272
"KY2011_e1","KY2011_e1_15","REALITY",1,5,1245,"Include",273
"KY2011_e1","KY2011_e1_15","STORIES",0,5,2399,"Include",274
"KY2011_e1","KY2011_e1_15","TERROR",0,2,1316,"Include",275
"KY2011_e1","KY2011_e1_15","TACTICS",1,2,1434,"Include",276
"KY2011_e1","KY2011_e1_15","MILLIONS",1,5,1074,"Include",277
"KY2011_e1","KY2011_e1_15","FIST",1,5,1044,"Include",278
"KY2011_e1","KY2011_e1_15","LEGEND",0,5,982,"Include",279
"KY2011_e1","KY2011_e1_15","LISTENERS",1,6,1003,"Include",280
"KY2011_e1","KY2011_e1_15","TRIALS",1,4,2850,"Include",281
"KY2011_e1","KY2011_e1_15","TEARS",0,5,1174,"Include",282
"KY2011_e1","KY2011_e1_15","SAVINGS",0,5,735,"Include",283
"KY2011_e1","KY2011_e1_15","COUNTIES",0,2,1101,"Include",284
"KY2011_e1","KY2011_e1_15","INSIGHT",0,5,1230,"Include",285
"KY2011_e1","KY2011_e1_15","PACKAGE",0,2,1491,"Include",286
"KY2011_e1","KY2011_e1_15","VEHICLE",1,6,853,"Include",287
"KY2011_e1","KY2011_e1_15","MIDNIGHT",0,2,838,"Include",288
"KY2011_e1","KY2011_e1_15","MEETINGS",0,5,1056,"Include",289
"KY2011_e1","KY2011_e1_15","MUSEUM",0,1,4152,"Include",290
"KY2011_e1","KY2011_e1_15","MEDICINE",1,5,1245,"Include",291
"KY2011_e1","KY2011_e1_15","TRAGEDY",0,5,910,"Include",292
"KY2011_e1","KY2011_e1_15","BELIEF",1,2,1007,"Include",293
"KY2011_e1","KY2011_e1_15","PERMIT",0,2,891,"Include",294
"KY2011_e1","KY2011_e1_15","RAILROAD",0,2,1290,"Include",295
"KY2011_e1","KY2011_e1_15","AGENT",1,6,1037,"Include",296
"KY2011_e1","KY2011_e1_15","GRAIN",0,2,851,"Include",297
"KY2011_e1","KY2011_e1_15","DISPOSAL",0,2,959,"Include",298
"KY2011_e1","KY2011_e1_15","ARRIVAL",0,4,2039,"Include",299
"KY2011_e1","KY2011_e1_15","GOAL",1,6,1095,"Include",300
"KY2011_e1","KY2011_e1_15","VISITORS",0,6,847,"Include",301
"KY2011_e1","KY2011_e1_15","VERSION",0,5,1397,"Include",302
"KY2011_e1","KY2011_e1_15","EXCUSE",1,4,1578,"Include",303
"KY2011_e1","KY2011_e1_15","LAUGHTER",0,5,1076,"Include",304
"KY2011_e1","KY2011_e1_15","FRACTION",0,1,1439,"Include",305
"KY2011_e1","KY2011_e1_15","WEEKEND",1,6,988,"Include",306
"KY2011_e1","KY2011_e1_15","RADIATION",0,1,3649,"Include",307
"KY2011_e1","KY2011_e1_15","LAWYER",1,1,842,"Include",308
"KY2011_e1","KY2011_e1_15","FACTS",1,6,909,"Include",309
"KY2011_e1","KY2011_e1_15","WINDOWS",1,6,880,"Include",310
"KY2011_e1","KY2011_e1_15","CEILING",1,6,628,"Include",311
"KY2011_e1","KY2011_e1_15","CLERK",1,6,1373,"Include",312
"KY2011_e1","KY2011_e1_15","ARCHITECT",1,6,719,"Include",313
"KY2011_e1","KY2011_e1_15","INSURANCE",1,6,6379,"Include",314
"KY2011_e1","KY2011_e1_15","RHYTHM",0,5,2817,"Include",315
"KY2011_e1","KY2011_e1_15","DIFFUSION",0,1,1210,"Include",316
"KY2011_e1","KY2011_e1_15","CAMERA",1,1,851,"Include",317
"KY2011_e1","KY2011_e1_15","ADMISSION",1,2,1425,"Include",318
"KY2011_e1","KY2011_e1_15","PROFESSOR",0,1,1080,"Include",319
"KY2011_e1","KY2011_e1_15","TRANSFER",0,1,1822,"Include",320
"KY2011_e1","KY2011_e1_15","THOUGHTS",1,4,1579,"Include",321
"KY2011_e1","KY2011_e1_15","RECEPTION",1,6,1829,"Include",322
"KY2011_e1","KY2011_e1_15","MERCER",0,6,826,"Include",323
"KY2011_e1","KY2011_e1_15","CONTENT",0,2,2780,"Include",324
"KY2011_e1","KY2011_e1_15","DOZEN",1,6,1108,"Include",325
"KY2011_e1","KY2011_e1_15","PATTERNS",0,5,2240,"Include",326
"KY2011_e1","KY2011_e1_15","DISK",0,1,1410,"Include",327
"KY2011_e1","KY2011_e1_15","ACCIDENT",0,5,1238,"Include",328
"KY2011_e1","KY2011_e1_15","FICTION",1,6,1069,"Include",329
"KY2011_e1","KY2011_e1_15","THYROID",1,6,652,"Include",330
"KY2011_e1","KY2011_e1_15","FEES",0,1,1030,"Include",331
"KY2011_e1","KY2011_e1_15","BENCH",0,6,858,"Include",332
"KY2011_e1","KY2011_e1_15","STRATEGY",0,5,1189,"Include",333
"KY2011_e1","KY2011_e1_15","DEALER",1,5,925,"Include",334
"KY2011_e1","KY2011_e1_15","OBJECT",0,2,1414,"Include",335
"KY2011_e1","KY2011_e1_15","STATUS",0,2,810,"Include",336
"KY2011_e1","KY2011_e1_15","HEELS",0,1,2404,"Include",337
"KY2011_e1","KY2011_e1_15","THOUSANDS",1,5,1139,"Include",338
"KY2011_e1","KY2011_e1_15","CITIZEN",1,6,840,"Include",339
"KY2011_e1","KY2011_e1_15","WIVES",1,6,637,"Include",340
"KY2011_e1","KY2011_e1_15","KITCHEN",1,6,963,"Include",341
"KY2011_e1","KY2011_e1_15","PROSPECT",0,6,1514,"Include",342
"KY2011_e1","KY2011_e1_15","CULTURE",1,6,730,"Include",343
"KY2011_e1","KY2011_e1_15","EXTENSION",0,6,2622,"Include",344
"KY2011_e1","KY2011_e1_15","PASSION",1,6,681,"Include",345
"KY2011_e1","KY2011_e1_15","CUSTOMER",0,6,831,"Include",346
"KY2011_e1","KY2011_e1_15","MARTEN",1,6,836,"Include",347
"KY2011_e1","KY2011_e1_15","VEIN",0,6,1448,"Include",348
"KY2011_e1","KY2011_e1_15","DARKNESS",1,6,823,"Include",349
"KY2011_e1","KY2011_e1_15","AMENDMENT",1,6,803,"Include",350
"KY2011_e1","KY2011_e1_15","FEELINGS",1,5,2317,"Include",351
"KY2011_e1","KY2011_e1_15","CHILDHOOD",1,6,787,"Include",352
"KY2011_e1","KY2011_e1_15","TALENT",0,5,876,"Include",353
"KY2011_e1","KY2011_e1_15","ILLNESS",0,5,1156,"Include",354
"KY2011_e1","KY2011_e1_15","BASEBALL",0,1,1580,"Include",355
"KY2011_e1","KY2011_e1_15","JURY",0,1,834,"Include",356
"KY2011_e1","KY2011_e1_15","PIKE",1,6,752,"Include",357
"KY2011_e1","KY2011_e1_15","LAKE",1,6,863,"Include",358
"KY2011_e1","KY2011_e1_15","DETECTIVE",1,6,617,"Include",359
"KY2011_e1","KY2011_e1_15","COUSIN",0,1,1388,"Include",360
"KY2011_e1","KY2011_e1_15","WORKER",0,6,814,"Include",361
"KY2011_e1","KY2011_e1_15","WEALTH",1,6,686,"Include",362
"KY2011_e1","KY2011_e1_15","CATTLE",1,6,686,"Include",363
"KY2011_e1","KY2011_e1_15","RECOVERY",1,6,619,"Include",364
"KY2011_e1","KY2011_e1_15","WRITER",0,1,1373,"Include",365
"KY2011_e1","KY2011_e1_15","CREATION",0,2,2044,"Include",366
"KY2011_e1","KY2011_e1_15","SEQUENCE",1,6,931,"Include",367
"KY2011_e1","KY2011_e1_15","PROVISION",1,5,953,"Include",368
"KY2011_e1","KY2011_e1_15","EMPIRE",0,5,1099,"Include",369
"KY2011_e1","KY2011_e1_15","JACKET",1,2,1073,"Include",370
"KY2011_e1","KY2011_e1_15","QUANTITY",0,1,790,"Include",371
"KY2011_e1","KY2011_e1_15","LEATHER",0,1,1153,"Include",372
"KY2011_e1","KY2011_e1_15","HERO",1,6,873,"Include",373
"KY2011_e1","KY2011_e1_15","LADY",0,1,881,"Include",374
"KY2011_e1","KY2011_e1_15","CABIN",0,1,1242,"Include",375
"KY2011_e1","KY2011_e1_15","ALLOTMENT",0,2,1576,"Include",376
"KY2011_e1","KY2011_e1_15","SUMMARY",0,2,1249,"Include",377
"KY2011_e1","KY2011_e1_15","PROTEIN",0,1,1559,"Include",378
"KY2011_e1","KY2011_e1_15","MOTIVE",0,1,1132,"Include",379
"KY2011_e1","KY2011_e1_15","MEANINGS",1,5,1427,"Include",380
"KY2011_e1","KY2011_e1_15","ONSET",1,5,746,"Include",381
"KY2011_e1","KY2011_e1_15","ANODE",1,6,634,"Include",382
"KY2011_e1","KY2011_e1_15","VIRTUE",0,2,1881,"Include",383
"KY2011_e1","KY2011_e1_15","MIXTURE",0,2,1091,"Include",384
"KY2011_e1","KY2011_e1_15","PRINCE",0,1,965,"Include",385
"KY2011_e1","KY2011_e1_15","DANGER",1,6,716,"Include",386
"KY2011_e1","KY2011_e1_15","BOAT",0,1,795,"Include",387
"KY2011_e1","KY2011_e1_15","COCKTAIL",1,6,607,"Include",388
"KY2011_e1","KY2011_e1_15","RITUAL",1,6,656,"Include",389
"KY2011_e1","KY2011_e1_15","AFFAIR",1,6,2115,"Include",390
"KY2011_e1","KY2011_e1_15","LANDSCAPE",0,2,1130,"Include",391
"KY2011_e1","KY2011_e1_15","TISSUE",0,2,2748,"Include",392
"KY2011_e1","KY2011_e1_15","PUPIL",0,1,1074,"Include",393
"KY2011_e1","KY2011_e1_15","PROMOTION",0,5,1375,"Include",394
"KY2011_e1","KY2011_e1_15","KILLER",0,1,1119,"Include",395
"KY2011_e1","KY2011_e1_15","HONEY",1,6,1432,"Include",396
"KY2011_e1","KY2011_e1_15","COMPANIES",0,5,1067,"Include",397
"KY2011_e1","KY2011_e1_15","SHOTS",1,6,813,"Include",398
"KY2011_e1","KY2011_e1_15","TRADITION",0,3,1472,"Include",399
"KY2011_e1","KY2011_e1_15","BRAIN",0,1,1095,"Include",400
"KY2011_e1","KY2011_e1_15","TENT",0,1,619,"Include",401
"KY2011_e1","KY2011_e1_15","DOLLAR",0,1,1390,"Include",402
"KY2011_e1","KY2011_e1_15","INTENSITY",1,5,1526,"Include",403
"KY2011_e1","KY2011_e1_15","CRITIC",1,6,899,"Include",404
"KY2011_e1","KY2011_e1_15","CURIOSITY",0,5,1437,"Include",405
"KY2011_e1","KY2011_e1_15","BREATH",1,5,1228,"Include",406
"KY2011_e1","KY2011_e1_15","FAILURE",1,5,946,"Include",407
"KY2011_e1","KY2011_e1_15","VILLAGE",1,5,4712,"Include",408
"KY2011_e1","KY2011_e1_15","NERVES",1,6,5061,"Include",409
"KY2011_e1","KY2011_e1_15","FLIGHT",0,1,893,"Include",410
"KY2011_e1","KY2011_e1_15","MANAGER",1,2,1706,"Include",411
"KY2011_e1","KY2011_e1_15","PEAS",0,1,837,"Include",412
"KY2011_e1","KY2011_e1_15","BULLET",1,1,769,"Include",413
"KY2011_e1","KY2011_e1_15","ADDRESS",1,6,810,"Include",414
"KY2011_e1","KY2011_e1_15","CONCERT",0,5,1184,"Include",415
"KY2011_e1","KY2011_e1_15","CHAMBER",0,2,1568,"Include",416
"KY2011_e1","KY2011_e1_15","SHIRT",0,2,2233,"Include",417
"KY2011_e1","KY2011_e1_15","CAMPUS",1,6,1004,"Include",418
"KY2011_e1","KY2011_e1_15","DRAMA",1,2,1087,"Include",419
"KY2011_e1","KY2011_e1_15","INTERVALS",0,2,1281,"Include",420
"KY2011_e1","KY2011_e1_15","WARMTH",0,2,800,"Include",421
"KY2011_e1","KY2011_e1_15","DEMOCRACY",0,2,967,"Include",422
"KY2011_e1","KY2011_e1_15","CAPITAL",1,6,800,"Include",423
"KY2011_e1","KY2011_e1_15","GUEST",0,2,989,"Include",424
"KY2011_e1","KY2011_e1_15","BLANKET",1,2,1329,"Include",425
"KY2011_e1","KY2011_e1_15","THEME",0,2,743,"Include",426
"KY2011_e1","KY2011_e1_15","ERRORS",1,5,1103,"Include",427
"KY2011_e1","KY2011_e1_15","LIPS",1,6,1171,"Include",428
"KY2011_e1","KY2011_e1_15","DESTINY",1,2,2327,"Include",429
"KY2011_e1","KY2011_e1_15","REPUBLIC",1,6,1548,"Include",430
"KY2011_e1","KY2011_e1_15","PARENTS",1,6,770,"Include",431
"KY2011_e1","KY2011_e1_15","FAMILIES",0,2,1355,"Include",432
"KY2011_e1","KY2011_e1_15","JERSEY",0,1,935,"Include",433
"KY2011_e1","KY2011_e1_15","MUSICIAN",0,1,850,"Include",434
"KY2011_e1","KY2011_e1_15","VICTIM",1,6,794,"Include",435
"KY2011_e1","KY2011_e1_15","TOWNS",1,6,1480,"Include",436
"KY2011_e1","KY2011_e1_15","OCEAN",0,1,697,"Include",437
"KY2011_e1","KY2011_e1_15","WALLS",0,6,661,"Include",438
"KY2011_e1","KY2011_e1_15","FUNERAL",0,1,809,"Include",439
"KY2011_e1","KY2011_e1_15","ABSENCE",0,1,971,"Include",440
"KY2011_e1","KY2011_e1_15","TREND",1,5,1161,"Include",441
"KY2011_e1","KY2011_e1_15","THEORIES",0,4,2241,"Include",442
"KY2011_e1","KY2011_e1_15","MINUTE",1,5,1652,"Include",443
"KY2011_e1","KY2011_e1_15","SALINE",0,1,777,"Include",444
"KY2011_e1","KY2011_e1_15","TSUNAMI",0,1,645,"Include",445
"KY2011_e1","KY2011_e1_15","FOLKLORE",0,1,796,"Include",446
"KY2011_e1","KY2011_e1_15","DISEASE",1,6,1115,"Include",447
"KY2011_e1","KY2011_e1_15","GOVERNOR",0,2,1878,"Include",448
"KY2011_e1","KY2011_e1_15","MILE",1,6,937,"Include",449
"KY2011_e1","KY2011_e1_15","PLASTICS",1,6,797,"Include",450
"KY2011_e1","KY2011_e1_15","SUBSTANCE",1,6,610,"Include",451
"KY2011_e1","KY2011_e1_15","PROJECT",1,5,3123,"Include",452
"KY2011_e1","KY2011_e1_15","MILLER",1,6,735,"Include",453
"KY2011_e1","KY2011_e1_15","EXPANSION",1,6,732,"Include",454
"KY2011_e1","KY2011_e1_15","IDENTITY",1,5,1178,"Include",455
"KY2011_e1","KY2011_e1_15","ENTRANCE",1,5,722,"Include",456
"KY2011_e1","KY2011_e1_15","EMISSION",1,5,1032,"Include",457
"KY2011_e1","KY2011_e1_15","PERSONNEL",0,3,2861,"Include",458
"KY2011_e1","KY2011_e1_15","CAPE",1,4,2896,"Include",459
"KY2011_e1","KY2011_e1_15","HILL",0,2,2670,"Include",460
"KY2011_e1","KY2011_e1_15","MAJORITY",0,5,1925,"Include",461
"KY2011_e1","KY2011_e1_15","HUMANITY",1,5,946,"Include",462
"KY2011_e1","KY2011_e1_15","TESTAMENT",1,6,950,"Include",463
"KY2011_e1","KY2011_e1_15","SECRETS",1,5,1720,"Include",464
"KY2011_e1","KY2011_e1_15","ARGUMENT",1,4,1193,"Include",465
"KY2011_e1","KY2011_e1_15","DESK",1,5,1026,"Include",466
"KY2011_e1","KY2011_e1_15","APARTMENT",1,6,705,"Include",467
"KY2011_e1","KY2011_e1_15","MUSTARD",0,1,1006,"Include",468
"KY2011_e1","KY2011_e1_15","ROLES",0,1,739,"Include",469
"KY2011_e1","KY2011_e1_15","INSECTS",0,1,625,"Include",470
"KY2011_e1","KY2011_e1_15","HEAVEN",1,6,926,"Include",471
"KY2011_e1","KY2011_e1_15","TREE",1,6,703,"Include",472
"KY2011_e1","KY2011_e1_15","MILLS",1,6,589,"Include",473
"KY2011_e1","KY2011_e1_15","DINNER",1,6,1047,"Include",474
"KY2011_e1","KY2011_e1_15","PLANET",0,1,924,"Include",475
"KY2011_e1","KY2011_e1_15","BEHALF",0,1,636,"Include",476
"KY2011_e1","KY2011_e1_15","DENSITY",0,1,1110,"Include",477
"KY2011_e1","KY2011_e1_15","JUNIORS",0,1,766,"Include",478
"KY2011_e1","KY2011_e1_15","GOODS",1,6,1027,"Include",479
