"exp","id","item","isold","condition1","rating","excluding"
"TMP2014_e1","TMP2014_e1_168","Neg_12",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_171","Neg_12",1,"Neg",3,"Include"
"TMP2014_e1","TMP2014_e1_173","Neg_12",1,"Neg",2,"Include"
"TMP2014_e1","TMP2014_e1_174","Neg_12",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_175","Neg_12",1,"Neg",2,"Include"
"TMP2014_e1","TMP2014_e1_177","Neg_12",1,"Neg",1,"Include"
"TMP2014_e1","TMP2014_e1_179","Neg_12",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_183","Neg_12",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_185","Neg_12",1,"Neg",3,"Include"
"TMP2014_e1","TMP2014_e1_187","Neg_12",1,"Neg",3,"Include"
"TMP2014_e1","TMP2014_e1_189","Neg_12",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_193","Neg_12",1,"Neg",3,"Include"
"TMP2014_e1","TMP2014_e1_195","Neg_12",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_197","Neg_12",1,"Neg",2,"Include"
"TMP2014_e1","TMP2014_e1_199","Neg_12",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_201","Neg_12",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_203","Neg_12",1,"Neg",1,"Include"
"TMP2014_e1","TMP2014_e1_205","Neg_12",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_211","Neg_12",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_213","Neg_12",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_215","Neg_12",1,"Neg",3,"Include"
"TMP2014_e1","TMP2014_e1_216","Neg_12",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_219","Neg_12",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_220","Neg_12",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_226","Neg_12",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_231","Neg_12",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_233","Neg_12",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_237","Neg_12",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_241","Neg_12",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_243","Neg_12",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_247","Neg_12",1,"Neg",1,"Include"
"TMP2014_e1","TMP2014_e1_249","Neg_12",1,"Neg",2,"Include"
"TMP2014_e1","TMP2014_e1_251","Neg_12",1,"Neg",2,"Include"
"TMP2014_e1","TMP2014_e1_253","Neg_12",1,"Neg",3,"Include"
"TMP2014_e1","TMP2014_e1_257","Neg_12",1,"Neg",1,"Include"
"TMP2014_e1","TMP2014_e1_259","Neg_12",1,"Neg",1,"Include"
"TMP2014_e1","TMP2014_e1_261","Neg_12",1,"Neg",1,"Include"
"TMP2014_e1","TMP2014_e1_263","Neg_12",1,"Neg",3,"Include"
"TMP2014_e1","TMP2014_e1_265","Neg_12",1,"Neg",1,"Include"
"TMP2014_e1","TMP2014_e1_273","Neg_12",1,"Neg",2,"Include"
"TMP2014_e1","TMP2014_e1_275","Neg_12",1,"Neg",2,"Include"
"TMP2014_e1","TMP2014_e1_277","Neg_12",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_279","Neg_12",1,"Neg",3,"Include"
"TMP2014_e1","TMP2014_e1_283","Neg_12",1,"Neg",3,"Include"
"TMP2014_e1","TMP2014_e1_284","Neg_12",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_289","Neg_12",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_295","Neg_12",1,"Neg",3,"Include"
"TMP2014_e1","TMP2014_e1_297","Neg_12",1,"Neg",2,"Include"
"TMP2014_e1","TMP2014_e1_301","Neg_12",1,"Neg",1,"Include"
"TMP2014_e1","TMP2014_e1_303","Neg_12",1,"Neg",2,"Include"
"TMP2014_e1","TMP2014_e1_305","Neg_12",1,"Neg",2,"Include"
"TMP2014_e1","TMP2014_e1_307","Neg_12",1,"Neg",1,"Include"
"TMP2014_e1","TMP2014_e1_311","Neg_12",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_313","Neg_12",1,"Neg",1,"Include"
"TMP2014_e1","TMP2014_e1_315","Neg_12",1,"Neg",2,"Include"
"TMP2014_e1","TMP2014_e1_317","Neg_12",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_319","Neg_12",1,"Neg",2,"Include"
"TMP2014_e1","TMP2014_e1_321","Neg_12",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_323","Neg_12",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_325","Neg_12",1,"Neg",1,"Include"
"TMP2014_e1","TMP2014_e1_331","Neg_12",1,"Neg",2,"Include"
"TMP2014_e1","TMP2014_e1_333","Neg_12",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_335","Neg_12",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_337","Neg_12",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_339","Neg_12",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_341","Neg_12",1,"Neg",3,"Include"
"TMP2014_e1","TMP2014_e1_343","Neg_12",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_345","Neg_12",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_347","Neg_12",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_9","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_13","Neg_13",1,"Neg",2,"Include"
"TMP2014_e1","TMP2014_e1_15","Neg_13",1,"Neg",1,"Include"
"TMP2014_e1","TMP2014_e1_17","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_21","Neg_13",1,"Neg",2,"Include"
"TMP2014_e1","TMP2014_e1_23","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_24","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_25","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_27","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_29","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_32","Neg_13",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_36","Neg_13",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_38","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_40","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_41","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_45","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_47","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_49","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_57","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_61","Neg_13",1,"Neg",1,"Include"
"TMP2014_e1","TMP2014_e1_65","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_67","Neg_13",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_68","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_69","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_70","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_74","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_76","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_77","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_78","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_79","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_81","Neg_13",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_82","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_83","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_88","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_91","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_93","Neg_13",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_95","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_97","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_101","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_103","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_105","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_107","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_109","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_111","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_113","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_115","Neg_13",1,"Neg",3,"Include"
"TMP2014_e1","TMP2014_e1_117","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_121","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_123","Neg_13",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_130","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_132","Neg_13",1,"Neg",2,"Include"
"TMP2014_e1","TMP2014_e1_136","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_142","Neg_13",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_146","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_150","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_154","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_156","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_158","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_160","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_162","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_166","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_168","Neg_13",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_171","Neg_13",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_173","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_174","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_175","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_177","Neg_13",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_179","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_183","Neg_13",1,"Neg",99,"Exclude"
"TMP2014_e1","TMP2014_e1_185","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_187","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_189","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_193","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_195","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_197","Neg_13",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_199","Neg_13",1,"Neg",2,"Include"
"TMP2014_e1","TMP2014_e1_201","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_203","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_205","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_211","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_213","Neg_13",1,"Neg",3,"Include"
"TMP2014_e1","TMP2014_e1_215","Neg_13",1,"Neg",1,"Include"
"TMP2014_e1","TMP2014_e1_216","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_219","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_220","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_226","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_231","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_233","Neg_13",1,"Neg",1,"Include"
"TMP2014_e1","TMP2014_e1_237","Neg_13",1,"Neg",3,"Include"
"TMP2014_e1","TMP2014_e1_241","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_243","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_247","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_249","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_251","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_253","Neg_13",1,"Neg",3,"Include"
"TMP2014_e1","TMP2014_e1_257","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_259","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_261","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_263","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_265","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_273","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_275","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_277","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_279","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_283","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_284","Neg_13",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_289","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_295","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_297","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_301","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_303","Neg_13",1,"Neg",3,"Include"
"TMP2014_e1","TMP2014_e1_305","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_307","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_311","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_313","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_315","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_317","Neg_13",1,"Neg",1,"Include"
"TMP2014_e1","TMP2014_e1_319","Neg_13",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_321","Neg_13",1,"Neg",3,"Include"
"TMP2014_e1","TMP2014_e1_323","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_325","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_331","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_333","Neg_13",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_335","Neg_13",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_337","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_339","Neg_13",1,"Neg",2,"Include"
"TMP2014_e1","TMP2014_e1_341","Neg_13",1,"Neg",2,"Include"
"TMP2014_e1","TMP2014_e1_343","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_345","Neg_13",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_347","Neg_13",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_9","Neg_14",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_13","Neg_14",1,"Neg",3,"Include"
"TMP2014_e1","TMP2014_e1_15","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_17","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_21","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_23","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_24","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_25","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_27","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_29","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_32","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_36","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_38","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_40","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_41","Neg_14",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_45","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_47","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_49","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_57","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_61","Neg_14",1,"Neg",1,"Include"
"TMP2014_e1","TMP2014_e1_65","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_67","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_68","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_69","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_70","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_74","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_76","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_77","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_78","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_79","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_81","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_82","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_83","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_88","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_91","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_93","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_95","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_97","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_101","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_103","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_105","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_107","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_109","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_111","Neg_14",1,"Neg",99,"Exclude"
"TMP2014_e1","TMP2014_e1_113","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_115","Neg_14",1,"Neg",3,"Include"
"TMP2014_e1","TMP2014_e1_117","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_121","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_123","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_130","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_132","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_136","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_142","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_146","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_150","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_154","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_156","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_158","Neg_14",1,"Neg",1,"Include"
"TMP2014_e1","TMP2014_e1_160","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_162","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_166","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_168","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_171","Neg_14",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_173","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_174","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_175","Neg_14",1,"Neg",99,"Exclude"
"TMP2014_e1","TMP2014_e1_177","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_179","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_183","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_185","Neg_14",1,"Neg",99,"Exclude"
"TMP2014_e1","TMP2014_e1_187","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_189","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_193","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_195","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_197","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_199","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_201","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_203","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_205","Neg_14",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_211","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_213","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_215","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_216","Neg_14",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_219","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_220","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_226","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_231","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_233","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_237","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_241","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_243","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_247","Neg_14",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_249","Neg_14",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_251","Neg_14",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_253","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_257","Neg_14",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_259","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_261","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_263","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_265","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_273","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_275","Neg_14",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_277","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_279","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_283","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_284","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_289","Neg_14",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_295","Neg_14",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_297","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_301","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_303","Neg_14",1,"Neg",3,"Include"
"TMP2014_e1","TMP2014_e1_305","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_307","Neg_14",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_311","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_313","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_315","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_317","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_319","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_321","Neg_14",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_323","Neg_14",1,"Neg",2,"Include"
"TMP2014_e1","TMP2014_e1_325","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_331","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_333","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_335","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_337","Neg_14",1,"Neg",5,"Include"
"TMP2014_e1","TMP2014_e1_339","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_341","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_343","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_345","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_347","Neg_14",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_9","Neg_15",1,"Neg",4,"Include"
"TMP2014_e1","TMP2014_e1_13","Neg_15",1,"Neg",1,"Include"
"TMP2014_e1","TMP2014_e1_15","Neg_15",1,"Neg",1,"Include"
"TMP2014_e1","TMP2014_e1_17","Neg_15",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_21","Neg_15",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_23","Neg_15",1,"Neg",1,"Include"
"TMP2014_e1","TMP2014_e1_24","Neg_15",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_25","Neg_15",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_27","Neg_15",1,"Neg",6,"Include"
"TMP2014_e1","TMP2014_e1_29","Neg_15",1,"Neg",99,"Exclude"
"TMP2014_e1","TMP2014_e1_32","Neg_15",1,"Neg",6,"Include"
