"exp","id","isold","condition","rating","RT","excluding"
"GKH1999_e4","GKH1999_e4_7",0,"New",4,2006,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",3,1029,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",2,1056,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",1,1170,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",4,2515,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",6,1829,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",3,2153,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep1",4,2931,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",2,1652,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",3,4267,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep1",3,2350,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",2,1171,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",2,1078,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",3,4681,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",3,1841,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep1",2,1009,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",6,1159,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep1",6,989,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",3,1475,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",2,1148,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",2,1722,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",4,2283,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",3,1283,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",3,4777,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",2,1033,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",2,1375,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",3,1148,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",3,3666,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",3,1172,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep1",2,1449,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",1,1170,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",2,1268,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",4,2815,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep1",4,1424,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",6,1228,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",3,2038,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",5,1336,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",5,1309,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep1",5,1309,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",3,1074,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep1",4,2700,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",3,1583,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",2,1217,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep1",3,1548,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",2,1264,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",4,1770,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",2,1237,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",3,1799,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",1,1632,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",2,1526,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",3,1418,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",2,1124,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",3,1118,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep1",4,1498,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",3,1051,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",2,2465,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",6,1159,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",4,4186,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",3,1468,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep1",5,1267,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",2,1167,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",2,1313,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",3,2123,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",3,1610,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",2,1125,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",5,1197,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep1",3,1167,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",2,4013,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",6,1048,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",3,3466,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",3,1425,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",2,1287,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",2,1286,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep1",5,1220,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",4,1171,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",3,1190,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep1",5,1822,"Include"
"GKH1999_e4","GKH1999_e4_7",1,"Rep2",3,2600,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",3,1402,"Include"
"GKH1999_e4","GKH1999_e4_7",0,"New",3,963,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",2,2583,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",1,1582,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",3,2284,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1700,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",4,2417,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1824,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",3,1516,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1618,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",2,1887,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",3,1334,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,2199,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,1898,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",4,1996,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1313,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,2060,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,3168,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1855,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",6,1456,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,2501,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",6,1412,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",6,1138,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",3,2014,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",6,1462,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",5,2797,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",2,1609,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,2847,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1725,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,9930,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",4,1931,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",1,1468,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",3,2652,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",4,1913,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,3191,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",5,1224,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,4156,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",4,1295,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1409,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",1,1325,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",2,3372,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",5,1272,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",6,1069,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1437,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1149,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",1,1713,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",5,1333,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1485,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",6,1095,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",3,3501,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1923,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",4,2249,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,2485,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,4055,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1793,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",1,1202,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",3,4884,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,1333,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1302,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1173,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1144,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",2,1151,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,4803,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1570,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",5,1408,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",3,3205,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",5,1414,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",3,1306,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1690,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1269,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",3,2236,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",1,3063,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",1,1200,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",3,1869,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,2327,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",5,1369,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,2179,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",5,2471,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,2349,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1575,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,3861,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",3,2335,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",5,1438,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",5,3043,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",5,1152,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",3,1919,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",5,1223,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,3258,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",3,1283,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",4,4086,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",5,1963,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,3090,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,2233,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,2305,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",6,1657,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,2413,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1338,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1176,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1104,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",5,1494,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,2422,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,2302,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,2400,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,3221,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1384,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",1,1414,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",6,1476,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,2365,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1265,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1318,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",5,2021,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,2316,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1134,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",5,1386,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,2880,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",2,1102,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1086,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",6,1239,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",4,1757,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,979,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",5,2417,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1433,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1362,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",2,1842,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1495,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,1747,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1295,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1145,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1035,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1394,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,2186,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",3,3406,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1370,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",4,1708,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",4,8578,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",5,1500,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,2144,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",5,1535,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",3,1300,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1376,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",2,1305,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",1,1999,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",1,1226,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",4,1418,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1413,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,921,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1940,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,2062,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",5,1824,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1967,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1383,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",3,4356,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,898,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1588,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,926,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",5,1692,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,2610,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",1,1861,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1466,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,3310,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1412,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,1835,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",2,1513,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1139,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",1,1279,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,1855,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1351,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,3600,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1283,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1182,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1154,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1420,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,1369,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,2133,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1039,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",5,1225,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",1,1286,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",3,4369,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",5,1556,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1478,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1483,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1346,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",3,2864,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,957,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1264,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1723,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1489,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,1768,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",4,2440,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",5,1757,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1312,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1978,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",1,1283,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",6,1304,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1308,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,1464,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",3,3382,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1102,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,982,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1005,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",2,1700,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,1588,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1272,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1813,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1221,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",5,1678,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",5,909,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1881,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",6,1299,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1631,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",4,3853,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",4,1529,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",3,2847,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,1176,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",5,1935,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",5,1157,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,5054,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1148,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1513,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",5,1687,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",3,2208,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",3,1051,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1088,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1043,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",2,1750,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",3,1737,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1242,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1489,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",3,1918,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,855,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",3,1131,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",3,3503,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,1255,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1763,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",4,1327,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",4,1236,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",5,1813,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",5,852,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1341,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",6,1431,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1605,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",3,2053,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",6,1942,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",6,758,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1478,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1718,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",5,1327,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",5,973,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1277,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",5,1488,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",5,1041,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1357,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",5,1177,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",5,3650,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",3,3389,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,1700,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",5,1373,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,2716,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",3,2724,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,863,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1738,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1002,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1977,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",4,1345,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1238,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1368,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",3,5282,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,1277,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,987,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",5,1431,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",3,1431,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1086,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",2,1059,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",4,3097,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",4,1629,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",4,1033,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1313,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1410,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1331,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",3,1159,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",4,1990,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,1780,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",5,1600,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1237,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1638,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",4,2343,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1016,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep2",2,1532,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",5,1438,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",4,2813,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",3,1134,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,1225,"Include"
"GKH1999_e4","GKH1999_e4_8",1,"Rep1",2,1516,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",3,2236,"Include"
"GKH1999_e4","GKH1999_e4_8",0,"New",1,1799,"Include"
